,회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),이자보상배율,현금흐름,자본,이자_부실,현금흐름_부실,자본_부실,부실
1445,유진기업(주),23410,2019/12,3.16,46095863.0,791395226.0,0,0,0,0,0,0,0
1446,유진기업(주),23410,2020/12,3.48,65386786.0,808088072.0,0,0,0,0,0,0,0
1447,유진기업(주),23410,2021/12,2.4,124271484.0,893540153.0,0,0,0,0,0,0,0
1448,유진기업(주),23410,2022/12,1.97,19437734.0,937596248.0,0,0,0,0,0,0,0
1449,아이이(주),23430,2010/12,7.58,-1097467.0,19832936.0,0,-1,0,0,0,0,0
1450,아이이(주),23430,2011/12,-436.87,1689380.0,17173996.0,-1,0,0,0,0,0,0
1451,아이이(주),23430,2012/12,-13.11,-8528314.0,24731705.0,-1,-1,0,0,0,0,0
1452,아이이(주),23430,2013/12,2.13,1592036.0,45031375.0,0,0,0,0,0,0,0
1453,아이이(주),23430,2014/12,-3.07,3462144.0,41573685.0,-1,0,0,0,0,0,0
1454,아이이(주),23430,2015/12,-0.65,1034113.0,56027348.0,-1,0,0,0,0,0,0
1455,아이이(주),23430,2016/12,-6.57,4906588.0,9306768.0,-1,0,0,1,0,0,1
1456,제이스코홀딩스(주),23440,2010/12,-1.78,3787148.0,46303016.0,-1,0,0,0,0,0,0
1457,제이스코홀딩스(주),23440,2011/12,-2.13,4089967.0,46275482.0,-1,0,0,0,0,0,0
1458,제이스코홀딩스(주),23440,2012/12,-3.73,-13021021.0,45443142.0,-1,-1,0,1,0,0,1
1459,제이스코홀딩스(주),23440,2013/12,-3.01,-8397033.0,42553929.0,-1,-1,0,1,0,0,1
1460,제이스코홀딩스(주),23440,2014/12,0.11,-3993255.0,46994570.0,-1,-1,0,1,1,0,1
1461,제이스코홀딩스(주),23440,2015/12,-2.8,2995882.0,51992013.0,-1,0,0,1,0,0,1
1462,제이스코홀딩스(주),23440,2016/12,0.31,7805336.0,57537612.0,-1,0,0,1,0,0,1
1463,제이스코홀딩스(주),23440,2017/12,1.45,-706578.0,59288362.0,0,-1,0,0,0,0,0
1464,제이스코홀딩스(주),23440,2018/12,1.25,4737649.0,59627504.0,0,0,0,0,0,0,0
1465,제이스코홀딩스(주),23440,2019/12,-7.33,-1846357.0,61039620.0,-1,-1,0,0,0,0,0
1466,제이스코홀딩스(주),23440,2020/12,-5.39,-4960829.0,62026092.0,-1,-1,0,0,0,0,0
1467,제이스코홀딩스(주),23440,2021/12,1.13,-11296819.0,80801525.0,0,-1,0,0,1,0,1
1468,제이스코홀딩스(주),23440,2022/12,-0.92,13469972.0,63171564.0,-1,0,0,0,0,0,0
1469,(주)삼보판지,23600,2010/12,2.14,19533936.0,277302697.0,0,0,0,0,0,0,0
1470,(주)삼보판지,23600,2011/12,2.15,12030245.0,282157590.0,0,0,0,0,0,0,0
1471,(주)삼보판지,23600,2012/12,4.18,51582308.0,297691452.0,0,0,0,0,0,0,0
1472,(주)삼보판지,23600,2013/12,3.84,31340673.0,310987796.0,0,0,0,0,0,0,0
1473,(주)삼보판지,23600,2014/12,5.34,40274962.0,325155707.0,0,0,0,0,0,0,0
1474,(주)삼보판지,23600,2015/12,4.33,25677504.0,290752734.0,0,0,0,0,0,0,0
1475,(주)삼보판지,23600,2016/12,6.22,8942313.0,329937059.0,0,0,0,0,0,0,0
1476,(주)삼보판지,23600,2017/12,2.79,-317655.0,299685168.0,0,-1,0,0,0,0,0
1477,(주)삼보판지,23600,2018/12,19.17,71513961.0,362431226.0,0,0,0,0,0,0,0
1478,(주)삼보판지,23600,2019/12,22.12,51502480.0,397661254.0,0,0,0,0,0,0,0
1479,(주)삼보판지,23600,2020/12,43.66,58087526.0,434880385.0,0,0,0,0,0,0,0
1480,(주)삼보판지,23600,2021/12,71.97,58921101.0,492314261.0,0,0,0,0,0,0,0
1481,(주)삼보판지,23600,2022/12,40.87,72680212.0,555903491.0,0,0,0,0,0,0,0
1482,(주)플레이위드코리아,23770,2010/12,-0.46,925983.0,26776687.0,-1,0,0,0,0,0,0
1483,(주)플레이위드코리아,23770,2011/12,-7.92,-1889748.0,20913878.0,-1,-1,0,0,0,0,0
1484,(주)플레이위드코리아,23770,2012/12,-1.55,-2596030.0,10972350.0,-1,-1,0,1,0,0,1
1485,(주)플레이위드코리아,23770,2013/12,-3.29,-1791016.0,2056193.0,-1,-1,0,1,1,0,1
1486,(주)플레이위드코리아,23770,2014/12,5.43,-513440.0,4027009.0,0,-1,0,0,1,0,1
1487,(주)플레이위드코리아,23770,2015/12,13.8,-315495.0,5571640.0,0,-1,0,0,1,0,1
1488,(주)플레이위드코리아,23770,2016/12,8.2,1136950.0,10863157.0,0,0,0,0,0,0,0
1489,(주)플레이위드코리아,23770,2017/12,1.43,-2190864.0,8661839.0,0,-1,0,0,0,0,0
1490,(주)플레이위드코리아,23770,2018/12,-3.33,-2676926.0,4234461.0,-1,-1,0,0,0,0,0
1491,(주)플레이위드코리아,23770,2019/12,22.59,18809496.0,18058786.0,0,0,0,0,0,0,0
1492,(주)플레이위드코리아,23770,2020/12,41.56,6280282.0,33059272.0,0,0,0,0,0,0,0
1493,(주)플레이위드코리아,23770,2021/12,13.14,2314317.0,28915375.0,0,0,0,0,0,0,0
1494,(주)플레이위드코리아,23770,2022/12,-295.51,-3219953.0,27139769.0,-1,-1,0,0,0,0,0
1495,동일철강(주),23790,2010/12,1.03,254225.0,44275334.0,0,0,0,0,0,0,0
1496,동일철강(주),23790,2011/12,0.86,-5670023.0,43313448.0,-1,-1,0,0,0,0,0
1497,동일철강(주),23790,2012/12,-1.77,17184707.0,38485166.0,-1,0,0,0,0,0,0
1498,동일철강(주),23790,2013/12,-0.66,6018872.0,38795626.0,-1,0,0,1,0,0,1
1499,동일철강(주),23790,2014/12,-3.11,-21955828.0,24178491.0,-1,-1,0,1,0,0,1
1500,동일철강(주),23790,2015/12,-3.37,6059927.0,13479905.0,-1,0,0,1,0,0,1
1501,동일철강(주),23790,2016/12,1.46,-2003512.0,45558789.0,0,-1,0,0,0,0,0
1502,동일철강(주),23790,2017/12,0.12,-1681329.0,41337991.0,-1,-1,0,0,0,0,0
1503,동일철강(주),23790,2018/12,-1.43,4243349.0,51248471.0,-1,0,0,0,0,0,0
1504,동일철강(주),23790,2019/12,-21.55,-11525555.0,54332310.0,-1,-1,0,1,0,0,1
1505,동일철강(주),23790,2020/12,-3.71,-2184221.0,57681442.0,-1,-1,0,1,0,0,1
1506,동일철강(주),23790,2021/12,1.96,3875727.0,37413591.0,0,0,0,0,0,0,0
1507,동일철강(주),23790,2022/12,0.31,583297.0,36691624.0,-1,0,0,0,0,0,0
1508,(주)한국아트라스비엑스,23890,2010/12,99.3,64156079.0,213872153.0,0,0,0,0,0,0,0
1509,(주)한국아트라스비엑스,23890,2011/12,143.08,45344685.0,256639044.0,0,0,0,0,0,0,0
1510,(주)한국아트라스비엑스,23890,2012/12,179.46,79097425.0,301989287.0,0,0,0,0,0,0,0
1511,(주)한국아트라스비엑스,23890,2013/12,198.24,51317918.0,352753178.0,0,0,0,0,0,0,0
1512,(주)한국아트라스비엑스,23890,2014/12,214.82,40785677.0,395603724.0,0,0,0,0,0,0,0
1513,(주)한국아트라스비엑스,23890,2015/12,229.86,66624478.0,442435778.0,0,0,0,0,0,0,0
1514,(주)한국아트라스비엑스,23890,2016/12,111.69,58910418.0,220179097.0,0,0,0,0,0,0,0
1515,(주)한국아트라스비엑스,23890,2017/12,109.09,73783719.0,263124700.0,0,0,0,0,0,0,0
1516,(주)한국아트라스비엑스,23890,2018/12,43.84,19045393.0,313848129.0,0,0,0,0,0,0,0
1517,(주)한국아트라스비엑스,23890,2019/12,37.81,50259270.0,367156120.0,0,0,0,0,0,0,0
1518,(주)한국아트라스비엑스,23890,2020/12,47.04,90986959.0,410325065.0,0,0,0,0,0,0,0
1519,풍국주정공업(주),23900,2010/12,38.58,16499517.0,83741073.0,0,0,0,0,0,0,0
1520,풍국주정공업(주),23900,2011/12,37.38,6931718.0,89816676.0,0,0,0,0,0,0,0
1521,풍국주정공업(주),23900,2012/12,21.82,9833209.0,93761717.0,0,0,0,0,0,0,0
1522,풍국주정공업(주),23900,2013/12,30.85,14781934.0,101139906.0,0,0,0,0,0,0,0
1523,풍국주정공업(주),23900,2014/12,45.18,12340348.0,105738052.0,0,0,0,0,0,0,0
1524,풍국주정공업(주),23900,2015/12,53.75,17705982.0,111904578.0,0,0,0,0,0,0,0
1525,풍국주정공업(주),23900,2016/12,28.24,12797272.0,118001107.0,0,0,0,0,0,0,0
1526,풍국주정공업(주),23900,2017/12,22.11,13974020.0,130631991.0,0,0,0,0,0,0,0
1527,풍국주정공업(주),23900,2018/12,25.42,12376276.0,140912072.0,0,0,0,0,0,0,0
1528,풍국주정공업(주),23900,2019/12,21.48,17347177.0,147482681.0,0,0,0,0,0,0,0
1529,풍국주정공업(주),23900,2020/12,29.41,18766406.0,155554828.0,0,0,0,0,0,0,0
1530,풍국주정공업(주),23900,2021/12,26.07,11297219.0,161270978.0,0,0,0,0,0,0,0
1531,풍국주정공업(주),23900,2022/12,11.84,5264157.0,166230790.0,0,0,0,0,0,0,0
1532,대한약품공업(주),23910,2010/12,5.25,6413171.0,39095253.0,0,0,0,0,0,0,0
1533,대한약품공업(주),23910,2011/12,9.3,5631665.0,42595371.0,0,0,0,0,0,0,0
1534,대한약품공업(주),23910,2012/12,13.27,11699749.0,47760192.0,0,0,0,0,0,0,0
1535,대한약품공업(주),23910,2013/12,33.7,12686353.0,55661225.0,0,0,0,0,0,0,0
1536,대한약품공업(주),23910,2014/12,25.36,9483451.0,64097212.0,0,0,0,0,0,0,0
1537,대한약품공업(주),23910,2015/12,32.56,19054191.0,76838963.0,0,0,0,0,0,0,0
1538,대한약품공업(주),23910,2016/12,49.76,27924477.0,92943474.0,0,0,0,0,0,0,0
1539,대한약품공업(주),23910,2017/12,91.81,20454551.0,115880593.0,0,0,0,0,0,0,0
1540,대한약품공업(주),23910,2018/12,35.2,44943541.0,140361683.0,0,0,0,0,0,0,0
1541,대한약품공업(주),23910,2019/12,37.87,35263603.0,166775257.0,0,0,0,0,0,0,0
1542,대한약품공업(주),23910,2020/12,48.56,33627433.0,181923445.0,0,0,0,0,0,0,0
1543,대한약품공업(주),23910,2021/12,61.94,40617477.0,202808017.0,0,0,0,0,0,0,0
1544,대한약품공업(주),23910,2022/12,55.55,28999470.0,225398085.0,0,0,0,0,0,0,0
1545,흥구석유(주),24060,2010/12,7.51,-2335114.0,62050413.0,0,-1,0,0,0,0,0
1546,흥구석유(주),24060,2011/12,10.35,4767018.0,63345019.0,0,0,0,0,0,0,0
1547,흥구석유(주),24060,2012/12,4.66,1380872.0,64241124.0,0,0,0,0,0,0,0
1548,흥구석유(주),24060,2013/12,-1.98,4013979.0,64720675.0,-1,0,0,0,0,0,0
1549,흥구석유(주),24060,2014/12,64.35,4264922.0,66166352.0,0,0,0,0,0,0,0
1550,흥구석유(주),24060,2015/12,8.39,4503670.0,68227230.0,0,0,0,0,0,0,0
1551,흥구석유(주),24060,2016/12,7.66,1116001.0,69177526.0,0,0,0,0,0,0,0
1552,흥구석유(주),24060,2017/12,5.91,1558001.0,69754384.0,0,0,0,0,0,0,0
1553,흥구석유(주),24060,2018/12,12.66,5042987.0,70442269.0,0,0,0,0,0,0,0
1554,흥구석유(주),24060,2019/12,252.02,730873.0,77001259.0,0,0,0,0,0,0,0
1555,흥구석유(주),24060,2020/12,8432098.32,1721038.0,79600184.0,0,0,0,0,0,0,0
1556,흥구석유(주),24060,2021/12,8432098.32,-587168.0,78896033.0,0,-1,0,0,0,0,0
1557,흥구석유(주),24060,2022/12,17.28,2410883.0,80086299.0,0,0,0,0,0,0,0
1558,KB오토시스(주),24120,2010/12,4.42,3879497.0,54146796.0,0,0,0,0,0,0,0
1559,KB오토시스(주),24120,2011/12,3.09,270725.0,54189840.0,0,0,0,0,0,0,0
1560,KB오토시스(주),24120,2012/12,4.88,10715821.0,56318264.0,0,0,0,0,0,0,0
1561,KB오토시스(주),24120,2013/12,6.93,13019600.0,59032486.0,0,0,0,0,0,0,0
1562,KB오토시스(주),24120,2014/12,5.43,6709862.0,61435093.0,0,0,0,0,0,0,0
1563,KB오토시스(주),24120,2015/12,8.52,10344715.0,64973025.0,0,0,0,0,0,0,0
1564,KB오토시스(주),24120,2016/12,16.98,21581389.0,76649185.0,0,0,0,0,0,0,0
1565,KB오토시스(주),24120,2017/12,21.4,17192147.0,85077036.0,0,0,0,0,0,0,0
1566,KB오토시스(주),24120,2018/12,16.06,27918099.0,94716069.0,0,0,0,0,0,0,0
1567,KB오토시스(주),24120,2019/12,18.43,13753722.0,102487663.0,0,0,0,0,0,0,0
1568,KB오토시스(주),24120,2020/12,12.72,4624228.0,102588765.0,0,0,0,0,0,0,0
1569,KB오토시스(주),24120,2021/12,-9.85,1080868.0,102122596.0,-1,0,0,0,0,0,0
1570,KB오토시스(주),24120,2022/12,1.62,-5748105.0,100515561.0,0,-1,0,0,0,0,0
1571,(주)하림홀딩스,24660,2010/12,7.83,61591259.0,342851892.0,0,0,0,0,0,0,0
1572,(주)하림홀딩스,24660,2011/12,8.18,12896052.0,186365362.0,0,0,0,0,0,0,0
1573,(주)하림홀딩스,24660,2012/12,-0.76,-26845088.0,388766891.0,-1,-1,0,0,0,0,0
1574,(주)하림홀딩스,24660,2013/12,11.52,81451401.0,440191969.0,0,0,0,0,0,0,0
1575,(주)하림홀딩스,24660,2014/12,17.75,157184220.0,489845484.0,0,0,0,0,0,0,0
1576,(주)하림홀딩스,24660,2015/12,24.69,78581775.0,541529430.0,0,0,0,0,0,0,0
1577,(주)하림홀딩스,24660,2016/12,11.95,91215298.0,600551847.0,0,0,0,0,0,0,0
1578,(주)하림홀딩스,24660,2017/12,7.4,77736993.0,640159132.0,0,0,0,0,0,0,0
1579,한일단조공업(주),24740,2010/12,3.18,-7498212.0,87082756.0,0,-1,0,0,0,0,0
1580,한일단조공업(주),24740,2011/12,1.55,4223804.0,86612667.0,0,0,0,0,0,0,0
1581,한일단조공업(주),24740,2012/12,0.64,-1053296.0,83746632.0,-1,-1,0,0,0,0,0
1582,한일단조공업(주),24740,2013/12,1.06,14311784.0,79720123.0,0,0,0,0,0,0,0
1583,한일단조공업(주),24740,2014/12,1.03,10254050.0,79377164.0,0,0,0,0,0,0,0
1584,한일단조공업(주),24740,2015/12,1.9,17244388.0,80726346.0,0,0,0,0,0,0,0
1585,한일단조공업(주),24740,2016/12,1.62,13039280.0,87513867.0,0,0,0,0,0,0,0
1586,한일단조공업(주),24740,2017/12,0.19,-258467.0,91370367.0,-1,-1,0,0,0,0,0
1587,한일단조공업(주),24740,2018/12,0.14,2306602.0,107916774.0,-1,0,0,0,0,0,0
1588,한일단조공업(주),24740,2019/12,1.47,23931553.0,114308817.0,0,0,0,0,0,0,0
1589,한일단조공업(주),24740,2020/12,0.3,13989420.0,109356094.0,-1,0,0,0,0,0,0
1590,한일단조공업(주),24740,2021/12,-1.11,-5530837.0,102419333.0,-1,-1,0,0,0,0,0
1591,한일단조공업(주),24740,2022/12,3.04,18629866.0,115459177.0,0,0,0,0,0,0,0
1592,(주)유성티엔에스,24800,2010/12,1.46,3889264.0,93389416.0,0,0,0,0,0,0,0
1593,(주)유성티엔에스,24800,2011/12,0.87,1873432.0,105178215.0,-1,0,0,0,0,0,0
1594,(주)유성티엔에스,24800,2012/12,0.41,11911620.0,127087340.0,-1,0,0,0,0,0,0
1595,(주)유성티엔에스,24800,2013/12,1.26,8052459.0,125445009.0,0,0,0,0,0,0,0
1596,(주)유성티엔에스,24800,2014/12,1.43,4670549.0,131084329.0,0,0,0,0,0,0,0
1597,(주)유성티엔에스,24800,2015/12,1.92,36608431.0,136227909.0,0,0,0,0,0,0,0
1598,(주)유성티엔에스,24800,2016/12,2.84,39275016.0,145121842.0,0,0,0,0,0,0,0
1599,(주)유성티엔에스,24800,2017/12,2.16,6404073.0,169285329.0,0,0,0,0,0,0,0
1600,(주)유성티엔에스,24800,2018/12,0.8,17752178.0,182234772.0,-1,0,0,0,0,0,0
1601,(주)유성티엔에스,24800,2019/12,1.01,11808974.0,205712859.0,0,0,0,0,0,0,0
1602,(주)유성티엔에스,24800,2020/12,0.52,-8290625.0,265626849.0,-1,-1,0,0,0,0,0
1603,(주)유성티엔에스,24800,2021/12,0.33,2833340.0,326004469.0,-1,0,0,0,0,0,0
1604,(주)유성티엔에스,24800,2022/12,0.48,3192244.0,381058460.0,-1,0,0,1,0,0,1
1605,이화전기공업(주),24810,2010/12,3.99,6336908.0,57780816.0,0,0,0,0,0,0,0
1606,이화전기공업(주),24810,2011/12,0.66,2779883.0,79178910.0,-1,0,0,0,0,0,0
1607,이화전기공업(주),24810,2012/12,-2.9,-20265924.0,86134874.0,-1,-1,0,0,0,0,0
1608,이화전기공업(주),24810,2013/12,-2.01,-12021529.0,66311663.0,-1,-1,0,1,0,0,1
1609,이화전기공업(주),24810,2014/12,-3.6,-13090212.0,53158464.0,-1,-1,0,1,1,0,1
1610,이화전기공업(주),24810,2015/12,1.36,-5968933.0,49759245.0,0,-1,0,0,1,0,1
1611,이화전기공업(주),24810,2016/12,1.08,-488126.0,66261711.0,0,-1,0,0,1,0,1
1612,이화전기공업(주),24810,2017/12,2.68,3310142.0,104186424.0,0,0,0,0,0,0,0
1613,이화전기공업(주),24810,2018/12,-18.23,-12638404.0,189437786.0,-1,-1,0,0,0,0,0
1614,이화전기공업(주),24810,2019/12,2.58,14653141.0,209584808.0,0,0,0,0,0,0,0
1615,이화전기공업(주),24810,2020/12,-1.85,-5324615.0,190649698.0,-1,-1,0,0,0,0,0
1616,이화전기공업(주),24810,2021/12,-0.96,-1001658.0,263491320.0,-1,-1,0,0,0,0,0
1617,이화전기공업(주),24810,2022/12,-0.42,-9896890.0,218758847.0,-1,-1,0,1,1,0,1
1618,(주)세원물산,24830,2010/12,8.88,10688781.0,127366304.0,0,0,0,0,0,0,0
1619,(주)세원물산,24830,2011/12,7.3,18593040.0,138980524.0,0,0,0,0,0,0,0
1620,(주)세원물산,24830,2012/12,-0.86,12147627.0,159995333.0,-1,0,0,0,0,0,0
1621,(주)세원물산,24830,2013/12,-9.4,9826207.0,165151565.0,-1,0,0,0,0,0,0
1622,(주)세원물산,24830,2014/12,-3485.18,6727871.0,172093832.0,-1,0,0,1,0,0,1
1623,(주)세원물산,24830,2015/12,434.68,31763625.0,179478164.0,0,0,0,0,0,0,0
1624,(주)세원물산,24830,2016/12,169.74,-2710415.0,185259461.0,0,-1,0,0,0,0,0
1625,(주)세원물산,24830,2017/12,151.82,10099540.0,186186821.0,0,0,0,0,0,0,0
1626,(주)세원물산,24830,2018/12,10.77,22925374.0,175746871.0,0,0,0,0,0,0,0
1627,(주)세원물산,24830,2019/12,78.2,39771733.0,189052315.0,0,0,0,0,0,0,0
1628,(주)세원물산,24830,2020/12,114.36,83377889.0,206871330.0,0,0,0,0,0,0,0
1629,(주)세원물산,24830,2021/12,13589.25,35838573.0,233661183.0,0,0,0,0,0,0,0
1630,(주)세원물산,24830,2022/12,935.58,35402448.0,243314793.0,0,0,0,0,0,0,0
1631,케이비아이메탈(주),24840,2010/12,-2.1,8847794.0,33994385.0,-1,0,0,0,0,0,0
1632,케이비아이메탈(주),24840,2011/12,0.59,-52235568.0,50831514.0,-1,-1,0,0,0,0,0
1633,케이비아이메탈(주),24840,2012/12,0.31,34905006.0,47990568.0,-1,0,0,1,0,0,1
1634,케이비아이메탈(주),24840,2013/12,1.05,12487699.0,64876713.0,0,0,0,0,0,0,0
1635,케이비아이메탈(주),24840,2014/12,-1.26,21056095.0,58178159.0,-1,0,0,0,0,0,0
1636,케이비아이메탈(주),24840,2015/12,-0.98,8373099.0,43137046.0,-1,0,0,0,0,0,0
1637,케이비아이메탈(주),24840,2016/12,2.73,-13047118.0,46056132.0,0,-1,0,0,0,0,0
1638,케이비아이메탈(주),24840,2017/12,4.15,-18544144.0,79381058.0,0,-1,0,0,0,0,0
1639,케이비아이메탈(주),24840,2018/12,1.08,19260693.0,82621481.0,0,0,0,0,0,0,0
1640,케이비아이메탈(주),24840,2019/12,2.26,-4929980.0,93306973.0,0,-1,0,0,0,0,0
1641,케이비아이메탈(주),24840,2020/12,2.98,10234347.0,95947831.0,0,0,0,0,0,0,0
1642,케이비아이메탈(주),24840,2021/12,3.29,-19200407.0,100791974.0,0,-1,0,0,0,0,0
1643,케이비아이메탈(주),24840,2022/12,1.18,8338761.0,105806300.0,0,0,0,0,0,0,0
1644,에이치엘비이노베이션(주),24850,2010/12,2.64,10394456.0,70590821.0,0,0,0,0,0,0,0
1645,에이치엘비이노베이션(주),24850,2011/12,-5.98,-3038479.0,57483346.0,-1,-1,0,0,0,0,0
1646,에이치엘비이노베이션(주),24850,2012/12,1.89,6704513.0,42189266.0,0,0,0,0,0,0,0
1647,에이치엘비이노베이션(주),24850,2013/12,2.38,4172540.0,38950441.0,0,0,0,0,0,0,0
1648,에이치엘비이노베이션(주),24850,2014/12,-7.98,1486610.0,34700332.0,-1,0,0,0,0,0,0
1649,에이치엘비이노베이션(주),24850,2015/12,-34.23,-9889255.0,24656175.0,-1,-1,0,0,0,0,0
1650,에이치엘비이노베이션(주),24850,2016/12,-33.98,-539363.0,22262232.0,-1,-1,0,1,0,0,1
1651,에이치엘비이노베이션(주),24850,2018/03,5.35,-407961.0,19685344.0,0,-1,0,0,1,0,1
1652,에이치엘비이노베이션(주),24850,2019/03,-8.49,-1176884.0,18984268.0,-1,-1,0,0,1,0,1
1653,에이치엘비이노베이션(주),24850,2020/03,-3.72,2495511.0,20411326.0,-1,0,0,0,0,0,0
1654,에이치엘비이노베이션(주),24850,2021/03,-16.73,2240105.0,14941284.0,-1,0,0,1,0,0,1
1655,에이치엘비이노베이션(주),24850,2022/03,2.74,1001964.0,14996837.0,0,0,0,0,0,0,0
1656,(주)케이피에프,24880,2010/12,4.12,-10755207.0,117062019.0,0,-1,0,0,0,0,0
1657,(주)케이피에프,24880,2011/12,4.97,-21301518.0,123694667.0,0,-1,0,0,0,0,0
1658,(주)케이피에프,24880,2012/12,2.32,-8385930.0,146043838.0,0,-1,0,0,1,0,1
1659,(주)케이피에프,24880,2013/12,1.89,-1732785.0,144057897.0,0,-1,0,0,1,0,1
1660,(주)케이피에프,24880,2014/12,1.57,2120233.0,124097068.0,0,0,0,0,0,0,0
1661,(주)케이피에프,24880,2015/12,2.77,4341233.0,126689831.0,0,0,0,0,0,0,0
1662,(주)케이피에프,24880,2016/12,2.44,17815535.0,132147099.0,0,0,0,0,0,0,0
1663,(주)케이피에프,24880,2017/12,1.97,-3125509.0,138508119.0,0,-1,0,0,0,0,0
1664,(주)케이피에프,24880,2018/12,1.76,22727920.0,148362756.0,0,0,0,0,0,0,0
1665,(주)케이피에프,24880,2019/12,1.98,35477037.0,161823122.0,0,0,0,0,0,0,0
1666,(주)케이피에프,24880,2020/12,0.35,22393823.0,147777356.0,-1,0,0,0,0,0,0
1667,(주)케이피에프,24880,2021/12,0.15,-13316966.0,178333753.0,-1,-1,0,0,0,0,0
1668,(주)케이피에프,24880,2022/12,2.81,16167902.0,211028671.0,0,0,0,0,0,0,0
1669,경창산업(주),24910,2010/12,1.42,20135339.0,66664638.0,0,0,0,0,0,0,0
1670,경창산업(주),24910,2011/12,0.47,35128605.0,71791210.0,-1,0,0,0,0,0,0
1671,경창산업(주),24910,2012/12,0.94,75996484.0,86917085.0,-1,0,0,0,0,0,0
1672,경창산업(주),24910,2013/12,2.83,108816640.0,102486027.0,0,0,0,0,0,0,0
1673,경창산업(주),24910,2014/12,2.73,62387308.0,123288708.0,0,0,0,0,0,0,0
1674,경창산업(주),24910,2015/12,2.44,79339850.0,138933394.0,0,0,0,0,0,0,0
1675,경창산업(주),24910,2016/12,2.82,111255729.0,146696897.0,0,0,0,0,0,0,0
1676,경창산업(주),24910,2017/12,-0.25,4475158.0,190527848.0,-1,0,0,0,0,0,0
1677,경창산업(주),24910,2018/12,1.25,78134037.0,163443493.0,0,0,0,0,0,0,0
1678,경창산업(주),24910,2019/12,-1.17,37498578.0,92410751.0,-1,0,0,0,0,0,0
1679,경창산업(주),24910,2020/12,1.2,62012945.0,99178714.0,0,0,0,0,0,0,0
1680,경창산업(주),24910,2021/12,1.42,64401081.0,104981221.0,0,0,0,0,0,0,0
1681,경창산업(주),24910,2022/12,1.79,41557521.0,137115652.0,0,0,0,0,0,0,0
1682,(주)피엔풍년,24940,2010/12,4.86,-2843315.0,26521796.0,0,-1,0,0,0,0,0
1683,(주)피엔풍년,24940,2011/12,-1.39,390044.0,26195216.0,-1,0,0,0,0,0,0
1684,(주)피엔풍년,24940,2012/12,2.54,480777.0,26811833.0,0,0,0,0,0,0,0
1685,(주)피엔풍년,24940,2013/12,3.69,1796495.0,27562828.0,0,0,0,0,0,0,0
1686,(주)피엔풍년,24940,2014/12,6.15,2981275.0,28342810.0,0,0,0,0,0,0,0
1687,(주)피엔풍년,24940,2015/12,12.38,4639321.0,29427227.0,0,0,0,0,0,0,0
1688,(주)피엔풍년,24940,2016/12,12.59,2718239.0,30946134.0,0,0,0,0,0,0,0
1689,(주)피엔풍년,24940,2017/12,6.95,396057.0,32146166.0,0,0,0,0,0,0,0
1690,(주)피엔풍년,24940,2018/12,2.8,-1638701.0,33108217.0,0,-1,0,0,0,0,0
1691,(주)피엔풍년,24940,2019/12,-6.61,10339974.0,38278485.0,-1,0,0,0,0,0,0
1692,(주)피엔풍년,24940,2020/12,17.99,4470352.0,39546554.0,0,0,0,0,0,0,0
1693,(주)피엔풍년,24940,2021/12,142.75,1466951.0,44710792.0,0,0,0,0,0,0,0
1694,(주)피엔풍년,24940,2022/12,180.61,-452155.0,46249451.0,0,-1,0,0,0,0,0
1695,삼천리자전거(주),24950,2010/12,17.98,-5156614.0,71712783.0,0,-1,0,0,0,0,0
1696,삼천리자전거(주),24950,2011/12,4.3,-977426.0,71589727.0,0,-1,0,0,0,0,0
1697,삼천리자전거(주),24950,2012/12,19.5,6027512.0,76789836.0,0,0,0,0,0,0,0
1698,삼천리자전거(주),24950,2013/12,15.42,9838941.0,83210553.0,0,0,0,0,0,0,0
1699,삼천리자전거(주),24950,2014/12,22.41,10130604.0,91005212.0,0,0,0,0,0,0,0
1700,삼천리자전거(주),24950,2015/12,27.99,13864533.0,98722242.0,0,0,0,0,0,0,0
1701,삼천리자전거(주),24950,2016/12,3.78,-5324757.0,103484716.0,0,-1,0,0,0,0,0
1702,삼천리자전거(주),24950,2017/12,0.14,4496521.0,104023116.0,-1,0,0,0,0,0,0
1703,삼천리자전거(주),24950,2018/12,-7.63,-8101991.0,89035947.0,-1,-1,0,0,0,0,0
1704,삼천리자전거(주),24950,2019/12,-3.51,4174309.0,79517144.0,-1,0,0,1,0,0,1
1705,삼천리자전거(주),24950,2020/12,5.58,13849570.0,93421590.0,0,0,0,0,0,0,0
1706,삼천리자전거(주),24950,2021/12,20.14,7890781.0,99006335.0,0,0,0,0,0,0,0
1707,삼천리자전거(주),24950,2022/12,1.19,-5914775.0,93421112.0,0,-1,0,0,0,0,0
1708,부산방직공업(주),25270,2010/03,1.35,-3434679.0,24507045.0,0,-1,0,0,0,0,0
1709,부산방직공업(주),25270,2011/03,2.26,-9814968.0,32004397.0,0,-1,0,0,0,0,0
1710,부산방직공업(주),25270,2012/03,1.62,7658030.0,34061835.0,0,0,0,0,0,0,0
1711,부산방직공업(주),25270,2013/12,-1.0,-769932.0,37858073.0,-1,-1,0,0,0,0,0
1712,부산방직공업(주),25270,2014/12,-2.3,2060753.0,37439457.0,-1,0,0,0,0,0,0
