,회사명,거래소코드,회계년도,총자본증가율,정상영업이익증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,매출액총이익률,매출액정상영업이익률,매출액순이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율(관계기업투자손익 제외),사내유보 대 자기자본비율,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률,운전자본회전률,종업원1인당 부가가치,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,1주당순이익,1주당 CASH FLOW,유보율,기계투자효율,부가가치율,노동소득분배율,자기자본구성비율,유동비율,당좌비율,현금비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,1주당매출액,1주당순자산,총자산영업이익률,총자산순이익률,이자_부실,현금흐름_부실,자본_부실,부실
4414,피아이첨단소재(주),178920,2021/12,17.06,26.41,53.39,15.2,15.31,5.15,0.1992725226794821,25.13,21.2,24.92,21.03,0.14,73.65,59.67,0.69,0.99,2.25,1.77,2.26,34.66848029477215,7.67,1.14,0.0,483.56,0.0,0.0,0.0,31.29,64.09,-1666.011338289963,3015.55,2119.47,81.95,49.02,101.6494923490654,68.9,180.75,142.01,83.26,47.96746538454335,191.57,45.13,57.62,134.26,17.92,28.07,10279.42,9549.18,16.03899455078641,13.53181456153988,0.0,0.0,0.0,0.0
4415,피아이첨단소재(주),178920,2022/12,0.0,-31.27,0.0,0.0,0.0,6.21,0.1992725226794821,18.86,16.54,15.62,13.7,0.02,81.23,61.51,0.57,0.83,1.82,1.69,2.73,34.66848029477215,7.43,1.1,0.0,357.36,0.0,0.0,0.0,23.27,37.75,-1666.011338289963,593.78,2225.47,48.3,42.01,101.6494923490654,68.43,204.04,74.37,25.42,124.6382713208161,226.2,46.14,33.64,52.38,10.62,19.17,9413.52,10373.42,10.44798468132297,9.160480158446608,0.0,0.0,0.0,0.0
4416,하나제약(주),293480,2018/12,71.66,5.09,7.65,153.74,9.69,0.0,0.1992725226794821,21.96,17.12,23.44,18.28,-0.05,78.92,44.34,0.8,1.07,3.14,1.22,1.47,34.66848029477215,4.13,0.93,0.0,131.65,0.0,0.0,0.0,31.99,168.99,-1666.011338289963,2276.39,2466.45,1991.26,50.74,101.6494923490654,84.74,579.09,504.82,57.34,15.50331100708332,576.64,18.01,71.6,569.7,10.93,17.33,12611.48,16137.13,13.84729432008299,10.79672821401835,0.0,0.0,0.0,0.0
4417,하나제약(주),293480,2019/12,0.0,0.01,0.0,0.0,0.0,3.74,0.1992725226794821,20.18,17.01,15.77,13.3,-1.21,79.38,51.7,0.66,0.78,4.17,1.01,1.18,34.66848029477215,4.58,0.84,0.0,138.44,75.54,5.83,430.5,32.16,183.26,-1666.011338289963,1957.85,2754.12,2375.08,50.85,101.6494923490654,83.77,472.07,392.19,44.52,21.46931765779145,521.98,19.38,69.44,543.59,11.27,17.83,10268.33,12815.8,12.76131803809209,10.76048996198564,0.0,0.0,0.0,0.0
4418,하나제약(주),293480,2020/12,0.0,-5.64,0.0,0.0,0.0,0.65,0.1992725226794821,17.86,8.4,13.99,6.58,-0.6,84.14,52.04,0.66,0.78,4.08,1.16,1.42,34.66848029477215,4.8,0.95,0.0,135.79,0.0,0.0,0.0,30.19,165.84,-1666.011338289963,961.72,2902.89,2491.56,47.1,101.6494923490654,84.02,431.67,341.92,60.01,27.06126011985669,624.32,19.02,53.51,525.63,8.55,13.34,10944.78,13357.08,11.45244331079812,5.384663561088432,0.0,0.0,0.0,0.0
4419,하나제약(주),293480,2021/12,0.0,13.69,0.0,0.0,0.0,3.41,0.1992725226794821,18.33,14.26,14.87,11.57,-0.39,81.92,55.48,0.68,0.81,4.1,1.36,1.81,34.66848029477215,5.39,1.08,0.0,140.09,0.0,0.0,0.0,29.36,179.83,-1666.011338289963,1443.48,2857.51,2735.04,45.36,101.6494923490654,83.0,343.87,244.25,16.2,40.85201366540565,527.9,20.48,39.96,191.35,6.79,10.5,11050.83,12954.52,11.86503651199427,9.230342492653987,0.0,0.0,0.0,0.0
4420,하나제약(주),293480,2022/12,0.0,-13.44,0.0,0.0,0.0,5.97,0.1992725226794821,14.78,11.53,11.98,9.34,0.02,85.56,57.77,0.65,0.81,3.26,1.73,2.6,34.66848029477215,5.95,1.28,0.0,124.12,0.0,0.0,0.0,24.18,102.25,-1666.011338289963,1737.67,3043.14,2285.64,39.68,101.6494923490654,77.58,231.58,138.97,28.07,70.38649465462315,442.42,28.9,36.44,82.9,8.17,13.41,11863.26,13930.39,9.009811687183356,7.025915972733346,0.0,0.0,0.0,0.0
4421,하이트진로(주),80,2012/12,-1.528471907849385,22.22,47.39812392335551,-0.9968416335327674,48.11666598052135,1.38,42.84320917500309,8.22,5.09,11.8,7.31,3.36,93.51,29.88,0.57,1.44,0.96,2.21,2.63,13.79137641084745,3.84,0.84,0.0,179.45,608.41,210.57,1005.47,19.28,31.15,1466.257718582004,1483.92,318.88,91.82,33.35,51.79438301158928,40.05,55.12,46.45,5.26,-19.32107365698596,532.76,149.72,8.04,12.46,4.82,8.34,28813.94,15890.47,4.750522469993097,2.942484151928035,0.0,0.0,0.0,0.0
4422,하이트진로(주),80,2013/12,0.9799315745833792,-3.65,-23.59865262577981,-1.841710366402381,-6.741136178391553,-4.35,43.36315697246667,8.49,4.17,11.54,5.66,2.86,92.17,29.15,0.54,1.36,0.89,2.36,2.83,14.11124663914416,3.52,0.85,0.54,183.03,625.03,212.54,1031.14,19.07,29.24,1109.930866178842,3479.03,308.11,95.02,35.7,51.28289737532465,38.93,57.08,46.97,4.53,-23.55355621230787,385.13,156.89,8.08,13.38,4.94,9.24,26833.32,16043.69,4.532643149842624,2.226281502959308,0.0,0.0,0.0,0.0
4423,하이트진로(주),80,2014/12,-3.680745481044112,-41.82,-73.13151447716655,-3.990424524087672,-1.324684767001268,0.82,41.86552988464234,5.0,1.14,6.91,1.56,2.84,98.0,24.34,0.54,1.38,0.88,2.45,2.99,13.53053615677917,3.64,0.88,0.63,151.53,607.72,201.61,994.48,16.18,24.29,298.221614092722,3469.39,280.74,80.24,29.58,61.397955894219,38.8,55.9,45.56,4.14,-23.45166118819141,485.2,157.72,11.78,21.01,7.21,13.17,26271.56,15553.09,2.737971250019049,0.6210265292308917,0.0,0.0,0.0,0.0
4424,하이트진로(주),80,2015/12,1.113790855605271,42.99,151.0614318170344,-0.250647471270554,1.877196514206466,-0.15,43.01109778952632,7.02,2.8,10.1,4.02,2.33,95.88,23.08,0.55,1.44,0.9,2.41,2.91,13.94436415987687,3.76,0.88,0.34,163.52,594.95,194.38,1005.59,17.32,27.02,748.7194543290589,4266.21,279.81,90.46,31.42,59.26716556779318,38.28,59.33,49.72,11.03,-23.64324677807696,333.64,161.25,12.91,24.57,7.97,14.45,26764.73,15495.7,3.871927618174978,1.541983623655505,0.0,0.0,0.0,0.0
4425,하이트진로(주),80,2016/12,-1.716443461669199,-7.45,-27.94755037062169,-2.468428282099069,-0.9042288845943588,0.63,43.58443203117724,6.56,2.03,9.48,2.93,2.11,96.8,20.67,0.55,1.44,0.89,2.09,2.45,14.08796425454571,3.68,0.81,0.21,162.43,0.0,0.0,0.0,17.47,28.33,539.4707076958013,2591.19,270.9,89.61,31.43,63.0124588305701,37.99,67.93,58.68,11.24,-28.81529545529586,369.09,163.26,11.59,22.42,7.18,12.93,26522.72,15297.47,3.646069015157057,1.130440343084591,0.0,0.0,0.0,0.0
4426,하이트진로(주),80,2017/12,3.131666815159468,-29.64,-66.87417268116444,-5.758475179500252,-0.0170641418062645,-10.48,42.53338604102239,4.62,0.67,6.95,1.01,1.99,97.93,16.61,0.55,1.51,0.86,1.83,2.1,14.09633694429525,3.67,0.73,0.28,190.07,0.0,0.0,0.0,17.57,30.0,178.7041350670113,4839.56,250.72,96.42,32.62,68.04587702017896,34.71,64.72,56.69,16.74,-22.76075317730045,407.19,188.1,11.56,25.28,7.55,14.01,26518.19,14653.31,2.487451577367278,0.3630967360042808,0.0,0.0,0.0,0.0
4427,하이트진로(주),80,2018/12,-2.265150452604682,3.66,74.87761038306792,-4.52815754447235,-0.2266830965688584,3.14,40.40357727142608,4.8,1.18,7.6,1.87,1.99,97.79,28.94,0.54,1.58,0.83,1.73,2.01,12.41261039638361,3.85,0.68,1.79,178.62,0.0,0.0,0.0,17.29,29.11,312.5135210609195,1978.04,235.79,94.06,31.44,65.52355378878481,33.91,63.83,53.88,17.44,-27.50331759336365,407.97,194.92,10.72,22.81,7.09,12.88,26458.08,13986.63,2.638223359210794,0.6496913825966238,0.0,0.0,0.0,0.0
4428,하이트진로(주),80,2019/12,-4.58801999717331,-2.43,-290.3478765804403,-11.11363244504511,7.925105474873333,-0.39,42.84105218005661,4.34,-2.08,8.04,-3.86,2.19,99.98,19.59,0.61,1.85,0.9,2.2,2.71,11.85715738784266,4.9,0.83,2.62,187.9,581.74,193.8,1019.87,14.59,23.48,-594.8628513662273,396.41,200.76,77.88,23.45,90.58400817544852,31.59,57.57,44.52,10.61,-30.74652961750085,273.7,216.58,3.78,7.22,2.59,4.16,28554.91,12335.96,2.697962421410625,-1.296140957416605,0.0,0.0,0.0,0.0
4429,하이트진로(주),80,2020/12,0.823150402384819,124.91,304.3368135983928,3.976214264627217,10.87233534610561,2.64,43.2126898203339,8.8,3.84,18.84,8.23,1.89,94.0,19.66,0.69,2.14,1.01,2.68,3.43,12.36058184742304,6.3,1.01,0.76,223.05,0.0,0.0,0.0,24.18,40.06,1215.523795762293,5371.14,211.95,131.25,35.34,59.0907360431871,32.58,62.65,49.57,18.42,-35.02330955870782,277.06,206.98,9.24,18.65,6.23,9.11,31659.49,12482.69,6.018543819601796,2.626870040817677,0.0,0.0,0.0,0.0
4430,하이트진로(주),80,2021/12,10.10580958056946,-12.28,-17.15007805976814,1.757569310173793,-2.367528819165765,-0.35,42.05517657976765,7.9,3.26,16.07,6.62,1.5,95.16,20.77,0.64,2.03,0.93,2.0,2.41,11.73793499153031,6.4,0.8,0.6,213.7,0.0,0.0,0.0,20.24,38.06,1007.060515954003,8731.3,217.05,130.54,33.35,61.70658708061979,30.11,71.01,60.8,25.58,-35.22345021790753,240.57,232.16,19.8,47.2,13.84,22.81,30909.95,12929.6,4.795060242936134,1.976607580089805,0.0,0.0,0.0,0.0
4431,하이트진로(주),80,2022/12,-8.196334695825735,9.45,20.96179134158816,6.208522783415773,13.37557111264752,-2.04,42.57111728079261,7.63,3.48,16.91,7.72,1.14,95.23,23.8,0.72,2.22,1.06,2.12,2.57,12.07807922607437,6.76,0.87,0.4,240.92,0.0,0.0,0.0,24.8,43.22,1218.158439991802,-1038.53,235.48,151.37,33.1,63.04641802251859,34.83,68.57,53.88,18.31,-46.74447120621772,243.36,187.11,12.62,27.02,8.22,10.98,35044.33,13593.46,5.716957424144755,2.604405748668436,0.0,0.0,0.0,0.0
4432,하이트진로홀딩스(주),140,2012/12,-5.751227430017073,-17.8,52.67125059733863,-0.9004353544678452,-1.446947740556706,12.5,43.10754753942371,8.84,3.04,13.57,2.42,5.54,95.41,20.64,0.45,1.53,0.65,2.2,2.63,13.43894582441037,3.89,0.7,0.0,26769.74,0.55,0.0,197885.75,15.82,29.78,2673.913565895156,2061.9,574.45,94.07,33.78,52.40527473388961,30.38,42.69,35.83,3.96,-11.95956927650097,491.1,229.15,4.92,6.83,3.43,7.32,87917.4,39784.64,4.139969777212134,1.424786387960462,0.0,0.0,0.0,0.0
4433,하이트진로홀딩스(주),140,2013/12,-4.082684518383231,-8.73,-181.7808512724226,-8.273784879300266,-6.667114620942207,0.0,43.11454502310236,8.64,-2.66,12.97,-8.85,4.98,98.52,0.94,0.45,1.5,0.64,2.32,2.78,13.96649964603797,3.55,0.68,0.5,2693.31,0.23,0.0,196452.66,14.31,26.38,-2186.749276477849,9827.61,477.74,84.84,31.39,60.00319073801317,29.05,40.79,33.8,3.52,-11.79671875355324,391.69,244.19,4.65,6.55,3.3,7.24,82055.84,38823.78,3.939437402848496,-1.214798841102873,0.0,0.0,0.0,0.0
4434,하이트진로홀딩스(주),140,2014/12,-5.729281544777429,-35.63,-95.27737841493855,-11.63498798767186,-2.734975578447188,-11.11,42.1590322683948,5.72,-5.35,9.27,-22.06,4.53,104.86,3.24,0.46,1.62,0.64,2.37,2.88,13.41865176559685,3.64,0.69,0.77,8306.37,0.06,0.0,222161.08,11.51,20.31,-4270.22665961358,9282.06,390.44,66.48,24.47,75.92882559075721,27.23,41.95,34.28,3.75,-13.20788750023513,488.5,267.2,7.74,11.32,5.63,11.97,79811.64,39784.72,2.689928834017551,-2.516398908158873,0.0,0.0,0.0,0.0
4435,하이트진로홀딩스(주),140,2015/12,1.264283468911862,34.97,144.2287339480044,1.573922175739753,1.977975526172702,0.0,43.05760932979977,7.57,2.32,13.23,3.77,3.75,96.55,1.94,0.48,1.75,0.66,2.35,2.83,13.83623014029991,3.76,0.72,0.37,5667.84,0.0,0.0,222499.04,15.31,28.11,1888.667188257243,11952.61,403.91,93.36,32.33,58.91388748984158,27.32,45.55,38.31,8.93,-13.29980959185597,336.99,266.08,8.5,12.96,6.18,13.04,81390.29,40387.83,3.58520195947746,1.099075942705659,0.0,0.0,0.0,0.0
4436,하이트진로홀딩스(주),140,2016/12,-2.49893457619987,-8.87,3.496509172968063,8.280586692964405,-1.644325884051683,0.0,43.77606551926893,7.01,2.44,11.49,5.44,3.33,96.34,2.46,0.47,1.64,0.66,2.03,2.37,14.03298952764475,3.67,0.66,0.21,6261.08,0.18,0.0,205223.36,16.04,30.5,1954.704609741496,7035.56,433.59,95.58,33.58,60.57521200029691,30.34,50.89,44.18,9.58,-13.65631872448074,370.08,229.63,8.13,12.87,5.67,11.86,80051.97,41321.73,3.351022018929974,1.166659286148253,0.0,0.0,0.0,0.0
4437,하이트진로홀딩스(주),140,2017/12,2.325023215107343,-24.71,-116.4542707296566,-5.694023399957004,-0.7499006558665392,12.5,43.21918583243419,5.32,-0.4,8.56,-2.8,3.08,98.98,1.45,0.47,1.61,0.66,1.78,2.04,14.04311447014936,3.66,0.61,0.29,4145.72,0.0,0.0,0.0,15.27,30.2,-321.6323884519424,14013.56,404.82,96.65,32.95,69.35018717288872,27.96,52.23,45.85,14.08,-13.35725844718972,407.49,257.66,8.52,14.84,6.14,13.25,79451.66,41647.56,2.465811648275308,-0.1876034535872651,0.0,0.0,0.0,0.0
4438,하이트진로홀딩스(주),140,2018/12,-1.725912333161044,3.41,213.4660674481894,-3.452274133941359,-0.2430567172372696,66.67,40.87822152237476,5.52,0.46,9.28,-0.55,3.1,98.45,0.89,0.47,1.68,0.65,1.7,1.97,12.3961940567309,3.84,0.57,1.98,2021.2,0.0,0.0,0.0,15.13,29.65,364.9436228161034,5259.8,389.91,95.41,32.16,65.94186741049501,27.47,49.52,41.99,14.15,-14.92419272860846,411.89,264.06,7.89,13.5,5.72,12.16,79258.55,41976.2,2.594746861706882,0.2166046678592441,0.0,0.0,0.0,0.0
4439,하이트진로홀딩스(주),140,2019/12,-3.824795653421245,-2.48,-564.4436163490715,-10.33257309799248,7.975156243888295,0.0,43.31242372355142,4.98,-1.98,9.71,-4.65,3.23,100.21,0.88,0.52,1.95,0.71,2.15,2.62,11.86002390270828,4.89,0.71,3.17,2196.58,0.06,0.0,108359.31,16.84,31.76,-1694.957359442426,573.87,352.99,105.09,31.88,68.64835750861992,25.61,48.54,37.88,10.07,-20.71557567719456,274.67,290.48,2.42,3.85,1.8,3.41,85579.54,41942.21,2.63101173217919,-1.046014468512179,0.0,0.0,0.0,0.0
4440,하이트진로홀딩스(주),140,2020/12,1.779560925743531,108.52,368.3402745108202,7.920208545073223,10.89119268565255,-6.67,43.66428955237711,9.37,4.79,20.61,13.89,2.73,94.0,1.29,0.58,2.2,0.79,2.61,3.31,12.27116073788822,6.28,0.86,0.83,2726.69,0.0,0.0,0.0,21.07,41.24,4548.253231169155,15442.71,401.98,135.01,36.62,58.88728472870137,27.15,49.92,39.62,14.47,-20.56734810224149,277.88,268.26,6.67,11.05,4.86,8.44,94900.17,42097.35,5.390385440090281,2.757801341151712,0.0,0.0,0.0,0.0
4441,하이트진로홀딩스(주),140,2021/12,8.484487915330064,-10.49,-37.45549363006534,2.545337090997265,-2.447633238820456,-7.14,42.61340820546141,8.6,3.07,17.54,6.48,2.29,95.1,1.69,0.54,2.04,0.73,1.96,2.36,11.53605331663502,6.39,0.68,0.71,2890.39,0.0,0.0,0.0,17.89,39.15,2844.682531889351,25720.08,422.08,134.15,34.58,61.56595902012391,25.67,56.01,47.91,20.21,-18.40095084708184,241.81,289.59,15.48,29.17,11.5,22.23,92577.37,42406.27,4.447434798412455,1.589953797664592,0.0,0.0,0.0,0.0
4442,하이트진로홀딩스(주),140,2022/12,-6.876221047926595,7.48,6.968716765735508,7.177025915644904,13.33341917549685,7.69,43.0353539384259,8.15,2.9,17.98,5.62,2.03,95.65,1.2,0.61,2.21,0.84,2.08,2.52,11.89380552386455,6.75,0.74,0.45,2369.23,0.0,0.0,0.0,21.43,44.1,3042.920400421074,-3780.21,458.46,154.3,34.03,63.33375183927328,29.54,54.82,43.2,14.66,-25.73185462712845,244.93,238.51,9.34,16.06,6.58,10.46,104921.09,42402.82,5.133142369205985,1.826336080503341,0.0,0.0,0.0,0.0
4443,한국가스공사(주),36460,2012/12,12.80520955919872,24.4,107.2300116571501,4.041141923856244,22.94424429065442,6.54,4.594250751404133,3.62,1.03,15.43,4.46,2.4,98.55,6.32,0.91,4.27,1.16,2.95,3.78,13.33433258421529,4.97,1.66,0.69,846.52,4985.05,1897.37,13123.2,6.92,17.53,4684.588114746409,5219.4,2094.68,48.69,8.03,9.9888696509236,20.6,115.74,97.14,2.41,118.190935580746,357.27,385.39,-0.1,-0.12,-0.08,-0.09,453277.37,98170.97,3.118166817590907,0.891262383975203,0.0,0.0,0.0,0.0
4444,한국가스공사(주),36460,2013/12,7.495145648753273,17.49,-156.2466522046224,6.736958525566152,8.653381114593861,6.77,4.854922103459403,3.91,-0.54,17.2,-2.32,2.16,99.62,0.0,0.9,4.4,1.14,3.17,3.88,17.35149623622063,5.08,1.79,0.37,610.13,4904.84,2019.08,13201.7,5.71,14.23,-2205.96025478535,17036.19,1857.51,38.23,6.56,10.91849905250094,20.46,146.78,116.88,2.67,63.91209907836828,427.83,388.83,2.54,3.03,2.02,2.32,476750.22,102625.12,3.408130157186778,-0.4663515271500756,0.0,0.0,0.0,0.0
4445,한국가스공사(주),36460,2014/12,7.112215951903034,-27.97,319.615770292587,8.861704402531203,-2.04359038766156,4.59,3.82963474203308,2.87,1.2,11.49,4.79,2.14,98.99,1.27,0.82,4.0,1.04,2.86,3.74,12.27943920172826,5.1,1.69,0.0,602.06,5135.53,2184.37,13471.5,5.8,13.76,4844.636605895161,21993.57,2029.02,36.83,7.28,9.915412475251063,20.79,139.84,103.55,2.12,91.09939512548628,291.84,380.98,4.58,5.53,3.62,4.55,403896.17,95616.56,2.291767814228743,0.9561761835660028,0.0,0.0,0.0,0.0
4446,한국가스공사(주),36460,2015/12,-9.378860512252054,-5.98,-28.62837252630282,3.419941455281972,-30.12520603868385,1.88,5.314343326020997,3.87,1.23,10.19,3.23,2.81,98.95,0.49,0.58,2.63,0.75,2.19,2.83,9.695014793675622,4.29,1.32,0.0,572.62,5293.48,2274.21,11837.56,6.51,12.34,3457.695990813861,59105.48,2101.07,30.14,10.6,10.56204498141398,23.73,174.81,143.48,2.41,41.88091153539181,638.97,321.45,11.58,13.34,8.83,14.37,282221.61,94419.54,2.377737459549523,0.7530676700652267,0.0,0.0,0.0,0.0
4447,한국가스공사(주),36460,2016/12,-5.798004742629586,-8.95,-311.0207434568264,-6.666614617054961,-18.97923657289843,8.24,6.31693228560613,4.35,-3.19,9.44,-6.97,3.82,103.85,0.0,0.51,2.17,0.67,2.27,2.69,14.7355876332721,4.52,1.41,0.0,341.6,0.0,0.0,0.0,5.14,8.86,-7296.455786292288,51664.21,1931.39,20.64,9.73,15.86246641582941,23.51,153.77,134.51,8.7,35.8131961885498,437.86,325.38,16.74,19.7,12.8,24.22,228658.11,80752.14,2.298231573081761,-1.686937725430298,0.0,0.0,0.0,0.0
4448,한국가스공사(주),36460,2017/12,-6.98358973545964,12.67,-76.93144749228864,-13.27516846020072,5.041614141018615,2.22,6.509317390770261,4.66,-5.37,11.8,-14.11,3.52,105.37,0.0,0.58,2.53,0.74,2.75,3.28,16.97640259185271,4.49,1.57,1.42,362.9,0.0,0.0,0.0,5.1,8.45,-12909.7248383218,27164.08,1614.98,20.79,8.55,26.19620540284809,21.92,115.05,91.65,6.7,155.499352739518,487.16,356.24,12.55,15.0,9.8,16.41,240186.17,71441.41,2.783931668002156,-3.208813721588167,0.0,0.0,0.0,0.0
4449,한국가스공사(주),36460,2018/12,6.866695271061777,23.49,144.1997939460437,4.392534245422453,18.0979473079727,10.07,6.402536361966906,4.88,2.01,15.35,6.36,2.84,97.59,4.26,0.68,3.15,0.87,2.99,4.09,11.1171842158302,5.05,1.54,0.0,569.85,0.0,0.0,0.0,9.65,17.12,5706.071777539459,618.4,1697.2,41.7,14.62,13.53587193344092,21.41,100.54,68.45,2.43,5895.034491760789,317.55,367.05,4.11,4.91,3.23,4.9,283654.93,71462.09,3.217104054726656,1.327157211568048,0.0,0.0,0.0,0.0
4450,한국가스공사(주),36460,2019/12,-0.9519777125919384,4.52,-88.93787396064147,-4.135847185541678,-4.591928230258171,3.2,7.026968887518689,5.34,0.23,16.04,0.48,3.09,99.55,0.93,0.63,3.0,0.8,2.61,3.74,8.594246215991035,4.93,1.32,0.0,534.76,4301.31,1793.1,8689.25,8.5,14.28,631.2128519276808,21512.03,1623.65,33.17,13.37,17.51013580898088,20.72,103.73,74.01,2.89,796.2308268803545,335.34,382.56,3.28,3.83,2.6,4.09,270629.7,68519.09,3.394686353530032,0.1482228520001028,0.0,0.0,0.0,0.0
4451,한국가스공사(주),36460,2020/12,-8.654081778260124,-32.65,-375.7600676941377,-5.049583398331578,-16.60720404466838,-0.44,6.336952445005542,4.31,-0.77,11.32,-2.24,3.32,101.24,0.0,0.55,2.62,0.7,2.49,3.27,10.32513058981176,4.6,1.27,0.0,534.58,4272.69,1788.36,7998.94,7.8,12.48,-1740.63298776987,35217.39,1553.82,29.13,13.44,21.90934800288366,21.54,104.37,85.09,4.6,441.2743210093832,418.71,364.24,9.29,10.84,7.29,12.57,225685.67,67397.75,2.50309314139387,-0.4474632747370938,0.0,0.0,0.0,0.0
4452,한국가스공사(주),36460,2021/12,21.61007110903018,37.92,700.263762103151,17.89466802519794,32.0971690271836,0.89,6.038163235907829,4.5,3.5,14.71,11.63,2.25,95.32,8.46,0.69,3.27,0.88,2.66,3.51,11.06778697971519,5.12,1.31,0.6,651.96,4059.24,1669.09,9526.73,10.16,19.91,10448.3890567959,-22429.56,1854.56,46.62,16.13,13.32486707141218,20.88,93.77,68.22,4.03,-409.9717895942674,236.43,378.87,1.71,2.09,1.35,2.14,298124.39,74400.48,2.838795754115276,2.208665665986434,0.0,0.0,0.0,0.0
4453,한국가스공사(주),36460,2022/12,42.94738429422276,98.71,55.20722153169778,14.16116846086895,87.9464569353772,-1.23,5.598963752954559,4.76,2.89,25.23,15.67,1.73,96.47,10.96,0.98,5.3,1.2,2.71,3.83,9.231971765766833,5.76,1.25,0.0,844.42,3957.12,1638.84,13932.81,8.55,24.63,16216.65434987488,-157950.87,2140.1,57.04,10.32,10.85309872525463,16.68,81.91,57.02,2.65,-137.517801589825,421.65,499.62,-16.01,-18.55,-13.34,-16.1,560314.22,83057.22,3.946211644481564,2.398091178811907,0.0,0.0,0.0,0.0
4454,한국공항(주),5430,2012/12,0.0,-6.36,0.0,0.0,0.0,1.7,13.33545834785191,4.38,0.34,7.65,0.59,0.1,99.52,0.93,1.16,1.75,3.43,3.97,4.24,50.48971322289317,7.01,2.75,0.0,62.16,39.85,1.99,122.02,50.94,156.0,-4592.381460701658,4952.61,1426.26,3121.75,44.6,90.51514906508145,64.66,252.22,241.99,59.83,6.717803568551603,1825.97,54.65,12.71,34.49,4.49,3.93,134621.05,74569.51,5.001829362113457,0.3842390709163931,0.0,0.0,0.0,0.0
4455,한국공항(주),5430,2013/12,0.0,-56.21,0.0,0.0,0.0,-0.26,13.33545834785191,1.94,-2.72,3.37,-4.72,0.37,103.1,0.79,1.13,1.74,3.24,3.36,3.52,50.48971322289317,6.76,2.33,0.0,58.67,47.74,2.02,121.92,48.13,122.9,-4592.381460701658,5251.49,1441.53,2903.33,42.43,90.51514906508145,65.54,202.51,192.44,59.98,9.829690646227585,1212.24,52.58,12.61,36.57,4.34,3.83,133195.12,75331.76,2.197915132255677,-3.08084869637518,0.0,0.0,0.0,0.0
4456,한국공항(주),5430,2014/12,-1.990349161075426,0.0,292.6326394614992,-3.924066859859792,3.93995381355967,3.25,9.46131540966138,3.07,6.39,5.06,10.54,0.28,92.46,10.52,1.13,1.65,3.58,2.7,2.8,61.8332757516317,6.71,1.92,0.0,71.65,46.5,1.98,120.55,58.73,155.62,8846.425621890154,-8979.63,1580.82,3653.83,52.0,72.38259556068132,68.49,247.12,238.27,46.41,6.020265450394787,1829.12,46.0,-23.26,-97.5,-7.33,-6.49,138397.11,81184.14,3.462917388767176,7.218966701347834,0.0,0.0,0.0,0.0
4457,한국공항(주),5430,2015/12,-1.718081367199254,0.0,-68.47108292464755,1.051096631723908,3.990095276952498,3.37,9.71504000451666,3.38,1.94,5.73,3.29,-0.19,97.43,2.2,1.19,1.7,4.04,2.49,2.56,81.19199735096812,4.63,1.9,0.0,65.02,45.94,2.7,114.42,64.16,163.6,2789.18219845848,10587.05,1598.46,2786.7,53.69,84.65133087902639,70.42,326.73,317.11,37.73,4.245390567266061,7626.35,42.0,29.72,168.02,8.79,7.36,143919.28,81925.19,4.035282941157813,2.31585021601893,0.0,0.0,0.0,0.0
4458,한국공항(주),5430,2016/12,-2.083859820898538,74.1,97.45022980700652,4.925684033497419,3.708314441499638,-2.92,11.19493409282483,5.67,3.69,9.74,6.34,-0.12,95.24,5.58,1.25,1.72,4.62,2.71,2.79,92.4994384641672,5.13,2.1,0.0,71.99,0.0,0.0,0.0,71.64,154.56,5507.246660592385,12492.89,1682.02,3091.32,56.6,81.60999816595019,75.46,360.88,350.35,43.28,4.033511731027597,3200.86,32.52,39.88,929.89,9.79,7.73,149256.26,86490.0,7.174952652099709,4.669967142446031,0.0,0.0,0.0,0.0
4459,한국공항(주),5430,2017/12,11.51190457322932,0.82,28.31404909009102,12.07004712135947,2.718208373810625,-6.3,10.60991062000302,5.56,4.61,9.04,7.49,-0.26,94.4,5.26,1.23,1.62,5.05,2.75,2.83,109.831475506196,6.08,2.17,0.0,82.59,0.0,0.0,0.0,68.39,156.03,7066.571183584912,15605.55,1896.84,3637.68,58.66,80.79378580465435,75.84,379.44,371.29,39.46,2.917164846170027,2404.31,31.86,44.22,17563.49,10.68,9.16,153313.36,97424.6,6.486720436182898,5.373618139320952,0.0,0.0,0.0,0.0
4460,한국공항(주),5430,2018/12,1.927083478054012,-8.58,-15.81711651071252,1.053339822193692,8.37759766011409,2.87,9.479237422997356,4.69,3.58,7.78,5.93,-0.39,95.4,3.12,1.25,1.66,5.11,2.71,2.77,119.0754022061331,6.38,2.17,0.0,83.57,0.0,0.0,0.0,69.64,170.35,5948.843386164848,3700.95,1917.86,4239.57,56.18,83.24826236510532,75.19,421.85,411.78,33.19,3.131258450438748,2722.42,33.0,29.03,24135.82,7.2,5.81,166157.34,98299.07,5.817915115498693,4.438140034054607,0.0,0.0,0.0,0.0
