회사명,거래소코드,회계년도,당기순이익,영업현금흐름,자본,유동비율,부채비율,매출액총이익률,총자본회전률,자기자본정상영업이익률,ROA
(주)지엔코,65060,2013-12-01,1251178,8502889,134413443,144.92,52.16,63.96,0.75,7.6,0.6117616870563922
(주)지엔코,65060,2014-12-01,-8980239,-25707143,126359627,111.72,64.64,61.67,0.63,2.95,-4.3165277259996495
(주)지엔코,65060,2015-12-01,49772,-4725077,140266357,115.7,54.94,57.36,0.58,-0.02,0.022902443317338574
(주)지엔코,65060,2016-12-01,-5866255,-3811128,178694271,150.93,32.43,58.08,0.54,0.68,-2.478846368173605
(주)지엔코,65060,2017-12-01,-13585804,5030673,204725655,187.08,41.43,61.64,0.54,5.19,-4.692022166294509
(주)지엔코,65060,2018-12-01,-45988003,-19030983,168816428,123.36,65.2,42.23,0.52,-13.54,-16.48992812481554
(주)지엔코,65060,2019-12-01,-21604307,-32835930,147481839,126.94,68.26,50.38,0.59,-4.8,-8.70594772555653
(주)지엔코,65060,2020-12-01,-16998224,-7781958,145170473,106.96,67.47,49.64,0.52,-4.99,-6.991865056989263
(주)지엔코,65060,2021-12-01,-20020583,20809347,133917032,96.25,71.17,50.96,0.57,-0.57,-8.733754805726422
(주)지엔코,65060,2022-12-01,-9443560,-5414865,123954261,126.53,83.1,50.36,0.63,-2.25,-4.160814679297933
(주)지오엘리먼트,311320,2021-12-01,-9443560,-5414865,123954261,126.53,83.1,50.36,0.63,-2.25,-4.160814679297933
(주)지오엘리먼트,311320,2022-12-01,-9443560,-5414865,123954261,126.53,83.1,50.36,0.63,-2.25,-4.160814679297933
(주)지유온,111820,2011-12-01,-9443560,-5414865,123954261,126.53,83.1,50.36,0.63,-2.25,-4.160814679297933
(주)지유온,111820,2012-12-01,-9443560,-5414865,123954261,126.53,83.1,50.36,0.63,-2.25,-4.160814679297933
(주)지유온,111820,2013-12-01,-9443560,-5414865,123954261,126.53,83.1,50.36,0.63,-2.25,-4.160814679297933
(주)지유온,111820,2014-12-01,590796,12690603,39280285,1314.39,46.41,23.11,0.85,1.23,1.027317778405742
(주)지유온,111820,2015-12-01,-413577,2198297,51513055,538.52,18.29,19.25,0.73,2.45,-0.6787148869209767
(주)지유온,111820,2016-12-01,290926,-33377186,79857825,933.02,10.2,26.88,0.57,1.76,0.33058480816868985
(주)지유온,111820,2017-12-01,867221,12500794,81764648,1017.42,10.72,43.22,0.31,1.69,0.9579481971126868
(주)지유온,111820,2018-12-01,-59141689,3588655,8980714,174.79,302.31,50.69,0.22,-21.7,-163.6879910361104
(주)지유온,111820,2019-12-01,-59141689,3588655,8980714,174.79,302.31,50.69,0.22,-21.7,-163.6879910361104
(주)지유온,111820,2020-12-01,-59141689,3588655,8980714,174.79,302.31,50.69,0.22,-21.7,-163.6879910361104
(주)지티앤티,53870,2011-12-01,-2811812,-1074441,9024489,68.62,137.46,8.67,0.55,-27.16,-13.121453424125676
(주)지티앤티,53870,2012-12-01,-3322257,-3959033,6974253,49.97,281.43,3.39,0.65,-39.08,-12.488759294515619
(주)지티앤티,53870,2013-12-01,-2029666,-2260181,4988052,41.58,408.17,16.86,0.4,-17.36,-8.007332609740601
(주)지티앤티,53870,2014-12-01,-4379210,-1727159,2157464,43.73,563.47,15.98,0.37,-42.12,-30.593605551435697
(주)진로발효,18120,2011-12-01,-4379210,-1727159,2157464,43.73,563.47,15.98,0.37,-42.12,-30.593605551435697
(주)진로발효,18120,2012-12-01,-4379210,-1727159,2157464,43.73,563.47,15.98,0.37,-42.12,-30.593605551435697
(주)진로발효,18120,2013-12-01,-4379210,-1727159,2157464,43.73,563.47,15.98,0.37,-42.12,-30.593605551435697
(주)진로발효,18120,2014-12-01,-4379210,-1727159,2157464,43.73,563.47,15.98,0.37,-42.12,-30.593605551435697
(주)진로발효,18120,2015-12-01,-4379210,-1727159,2157464,43.73,563.47,15.98,0.37,-42.12,-30.593605551435697
(주)진로발효,18120,2016-12-01,18054564,16175004,84724058,519.52,19.29,27.69,0.86,25.31,17.863826918123657
(주)진로발효,18120,2017-12-01,15498942,18323914,91002194,562.69,17.61,25.9,0.85,22.76,14.480873188615748
(주)진로발효,18120,2018-12-01,14259870,18022749,101272009,712.76,14.41,22.87,0.78,17.19,12.307665193136861
(주)진로발효,18120,2019-12-01,14256666,14805607,79395896,674.16,14.72,22.1,0.85,18.25,15.652284752437899
(주)진로발효,18120,2020-12-01,11403030,18147264,80993444,561.57,14.77,18.57,1.11,19.34,12.26684292376393
(주)진로발효,18120,2021-12-01,9529144,8788044,79193604,401.07,19.8,16.94,0.96,14.17,10.043672927384657
(주)진로발효,18120,2022-12-01,3604548,-2175820,75762580,359.0,22.78,7.54,1.06,4.89,3.8748590175320174
(주)진매트릭스,109820,2011-12-01,-963626,-1410298,15738566,600.46,43.72,43.87,0.5,-4.39,-4.260140616214747
(주)진매트릭스,109820,2012-12-01,-2493527,-294806,13917982,698.22,46.19,40.09,0.38,-7.9,-12.255361717987006
(주)진매트릭스,109820,2013-12-01,-1441755,-185465,12779519,185.28,53.97,47.46,0.36,-10.62,-7.327194181483463
(주)진매트릭스,109820,2014-12-01,-1114114,-1375134,11887953,203.4,43.43,45.27,0.36,-10.72,-6.53422242058785
(주)진매트릭스,109820,2015-12-01,-2383691,-591963,10037169,269.79,107.05,44.35,0.28,-19.72,-11.47002739690169
(주)진매트릭스,109820,2016-12-01,-4084844,-373251,13602029,243.17,42.14,38.0,0.25,-33.68,-21.127881997126085
(주)진매트릭스,109820,2017-12-01,-1734513,-1773701,11945129,220.5,48.54,35.79,0.28,-13.8,-9.775496651530025
(주)진매트릭스,109820,2018-12-01,-3286742,-2738141,11397197,127.52,176.55,37.08,0.19,-24.05,-10.427929908023009
(주)진매트릭스,109820,2019-12-01,-3286742,-2738141,11397197,127.52,176.55,37.08,0.19,-24.05,-10.427929908023009
(주)진매트릭스,109820,2020-12-01,-3286742,-2738141,11397197,127.52,176.55,37.08,0.19,-24.05,-10.427929908023009
(주)진매트릭스,109820,2021-12-01,-3286742,-2738141,11397197,127.52,176.55,37.08,0.19,-24.05,-10.427929908023009
(주)진매트릭스,109820,2022-12-01,-3286742,-2738141,11397197,127.52,176.55,37.08,0.19,-24.05,-10.427929908023009
(주)진바이오텍,86060,2011-12-01,310324,2527850,19480268,202.74,137.52,18.22,0.77,6.81,0.6706916580666424
(주)진바이오텍,86060,2012-12-01,-115072,-81846,21273662,203.85,115.18,14.41,1.28,6.26,-0.25138282179227267
(주)진바이오텍,86060,2013-12-01,-831772,2377938,23098918,268.06,109.32,12.56,1.17,0.74,-1.720286301842975
(주)진바이오텍,86060,2014-12-01,146371,2154636,23420288,189.46,102.14,14.88,1.08,4.35,0.30917221537266326
(주)진바이오텍,86060,2015-12-01,583715,2605568,26626136,245.6,84.82,14.98,1.08,4.26,1.1861593132165722
(주)진바이오텍,86060,2016-12-01,2534636,5312234,36535511,241.92,61.92,19.12,1.03,10.91,4.284565630225364
(주)진바이오텍,86060,2017-12-01,1846735,1132376,38055555,252.92,56.46,17.55,0.94,6.2,3.101526591597385
(주)진바이오텍,86060,2018-12-01,2552524,5955024,45306492,343.05,60.3,23.44,0.95,15.04,3.5145631110738553
(주)진바이오텍,86060,2019-12-01,-27167,-2681658,43330615,441.19,56.78,16.65,0.83,1.9,-0.039991119430732074
(주)진바이오텍,86060,2020-12-01,-3431527,2491569,45042997,348.03,37.84,16.19,0.91,3.75,-5.527121265149472
(주)진바이오텍,86060,2021-12-01,-484400,-2841127,43945206,298.3,37.37,12.06,1.03,-0.47,-0.8024147848005213
(주)진바이오텍,86060,2022-12-01,1523305,-3678930,45726044,290.64,40.05,12.69,1.33,3.73,2.378642771782272
(주)진성티이씨,36890,2011-12-01,15750695,5986445,52149260,197.38,503.0,17.26,0.65,49.42,5.008781787860498
(주)진성티이씨,36890,2012-12-01,4336896,9736578,65020180,229.62,241.94,14.97,0.66,17.44,1.9506370397210409
(주)진성티이씨,36890,2013-12-01,2105279,5594693,61320726,261.84,165.48,14.35,0.87,12.92,1.293237544712216
(주)진성티이씨,36890,2014-12-01,9674216,-1145311,71544664,240.58,135.01,16.98,1.13,23.08,5.753843315282168
(주)진성티이씨,36890,2015-12-01,12817774,13336812,86691027,176.86,95.73,18.49,1.05,18.89,7.554056153546106
(주)진성티이씨,36890,2016-12-01,9918527,2725905,99444824,174.1,70.18,16.94,1.05,12.34,5.860822931870803
(주)진성티이씨,36890,2017-12-01,10018452,1581903,102989804,156.09,86.84,16.62,1.35,18.71,5.206300861420994
(주)진성티이씨,36890,2018-12-01,21690773,-6838905,120607080,145.68,107.24,15.7,1.6,25.03,8.678165980393166
(주)진성티이씨,36890,2019-12-01,22006287,29343895,139672730,149.03,97.27,17.63,1.35,23.0,7.987008399801705
(주)진성티이씨,36890,2020-12-01,15151972,31346978,149628794,153.21,87.14,16.97,1.12,15.91,5.411250436147162
(주)진성티이씨,36890,2021-12-01,17081212,-19872094,168513034,139.43,114.08,15.93,1.37,15.9,4.734861615483853
(주)진성티이씨,36890,2022-12-01,45431101,33270695,209485385,171.3,92.22,22.72,1.42,35.09,11.282502063048511
(주)진시스템,363250,2021-12-01,45431101,33270695,209485385,171.3,92.22,22.72,1.42,35.09,11.282502063048511
(주)진시스템,363250,2022-12-01,45431101,33270695,209485385,171.3,92.22,22.72,1.42,35.09,11.282502063048511
(주)차바이오텍,85660,2011-12-01,3615669,34694446,285459389,250.23,66.41,8.66,0.82,2.69,0.7611619535671018
(주)차바이오텍,85660,2012-12-01,23912605,45770473,331414281,254.73,56.44,19.51,0.93,13.11,4.612148599699006
(주)차바이오텍,85660,2013-12-01,25855366,66352531,512344917,416.69,33.79,22.17,0.88,11.38,3.7719421880365243
(주)차바이오텍,85660,2014-12-01,2852019,-2567891,437454303,358.89,41.93,15.21,0.53,2.46,0.4593477205320802
(주)차바이오텍,85660,2015-12-01,-12904658,61862754,446563340,320.38,44.4,32.22,0.62,3.99,-2.001245742969595
(주)차바이오텍,85660,2016-12-01,27400468,18048904,378861183,173.98,102.96,33.75,0.64,9.64,3.5634579182647155
(주)차바이오텍,85660,2017-12-01,-45938569,10832109,409199482,213.8,91.99,29.61,0.54,-1.7,-5.8475613904461134
(주)차바이오텍,85660,2018-12-01,36096903,75384302,550246708,203.37,72.2,34.33,0.56,3.96,3.8095716722220527
(주)차바이오텍,85660,2019-12-01,52368083,24665314,666298345,235.82,74.53,33.69,0.51,0.96,4.503141136321529
(주)차바이오텍,85660,2020-12-01,-34178923,46867053,636875586,198.82,106.27,28.72,0.54,-0.38,-2.601709789308752
(주)차바이오텍,85660,2021-12-01,-21843533,22229781,793112271,136.86,93.56,29.78,0.51,1.08,-1.4229155385053225
(주)차바이오텍,85660,2022-12-01,-69659072,-20630514,651936328,108.9,146.5,24.22,0.54,-6.52,-4.334705289153091
(주)차백신연구소,261780,2021-12-01,-69659072,-20630514,651936328,108.9,146.5,24.22,0.54,-6.52,-4.334705289153091
(주)차백신연구소,261780,2022-12-01,-69659072,-20630514,651936328,108.9,146.5,24.22,0.54,-6.52,-4.334705289153091
(주)창해에탄올,4650,2014-12-01,12125122,31005406,146030890,123.91,113.18,28.63,0.78,17.77,3.8948170602436343
(주)창해에탄올,4650,2015-12-01,14935517,40124913,189714625,128.18,81.15,31.61,0.69,13.32,4.345952118518668
(주)창해에탄올,4650,2016-12-01,-2822005,1494979,188099091,83.57,120.39,32.22,0.56,4.15,-0.6807505750522946
(주)창해에탄올,4650,2017-12-01,12088782,25996800,182088221,72.47,110.41,27.1,0.54,6.57,3.155248116596896
(주)창해에탄올,4650,2018-12-01,-14549965,9051984,158580228,87.58,130.42,27.79,0.52,6.14,-3.981881841228125
(주)창해에탄올,4650,2019-12-01,10765168,25057815,126801643,83.53,52.24,21.8,0.67,6.22,5.576576390789268
(주)창해에탄올,4650,2020-12-01,13413242,12212070,133757470,94.87,46.35,25.25,0.59,14.92,6.852224500857811
(주)창해에탄올,4650,2021-12-01,10071626,12772504,137766852,106.42,37.93,24.34,0.5,10.39,5.30030369310321
(주)창해에탄올,4650,2022-12-01,299415,3115791,135277621,109.46,44.21,16.72,0.57,7.16,0.15347926915480253
(주)천보,278280,2019-12-01,23052431,22697489,210603657,656.18,11.7,21.52,0.73,17.09,9.79966554229099
(주)천보,278280,2020-12-01,27371377,19058734,224550086,706.13,16.1,20.76,0.63,13.85,10.499133460387554
(주)천보,278280,2021-12-01,48014565,-14278713,306055349,334.51,32.2,20.04,0.67,16.54,11.867342917814039
(주)천보,278280,2022-12-01,42836419,65569877,394840441,296.07,107.34,19.74,0.54,16.11,5.232530266280709
(주)청담글로벌,362320,2022-12-01,4664530,1619185,66689705,321.1,47.3,8.66,2.96,16.43,4.748505660631283
(주)체리부로,66360,2017-12-01,21136845,32909318,109179174,70.4,133.58,16.35,1.47,28.61,8.28815721246537
(주)체리부로,66360,2018-12-01,-9746988,-572087,101034825,61.79,165.55,10.5,1.12,-0.47,-3.6329549833609005
(주)체리부로,66360,2019-12-01,-20564273,-54646,95885517,46.76,192.42,5.72,1.1,-14.68,-7.334204595599239
(주)체리부로,66360,2020-12-01,-47284419,-10762316,48100355,42.82,420.17,1.5,1.14,-35.74,-18.898223961977063
(주)체리부로,66360,2021-12-01,-27949779,-13694552,47061682,52.78,487.06,9.68,1.38,4.39,-10.116375395577384
(주)체리부로,66360,2022-12-01,9145106,14983734,84222463,60.56,228.57,13.7,1.46,25.1,3.3046621948233588
(주)초록뱀미디어,47820,2011-12-01,796309,-5222908,24757179,376.59,18.82,22.19,0.73,3.03,2.706970691993899
(주)초록뱀미디어,47820,2012-12-01,1483681,-444579,26198491,948.34,6.56,14.85,1.11,5.76,5.314753345289085
(주)초록뱀미디어,47820,2013-12-01,-2364551,22166,23594959,1015.85,6.47,6.33,0.85,-7.57,-9.412287098618101
(주)초록뱀미디어,47820,2014-12-01,-2029633,-4347919,21617397,240.54,24.42,1.9,0.98,-9.48,-7.54622592406953
(주)초록뱀미디어,47820,2015-12-01,-614223,-2164749,64167131,113.01,78.29,1.59,0.35,-5.46,-0.5368991871150699
(주)초록뱀미디어,47820,2016-12-01,4883169,6732767,72257432,101.89,71.88,14.92,0.89,11.33,3.9317967107773812
(주)초록뱀미디어,47820,2017-12-01,-13339849,646502,81901923,153.17,35.62,14.46,0.5,0.13,-12.009566385106067
(주)초록뱀미디어,47820,2018-12-01,-15458347,-21533419,91101006,87.93,85.63,15.21,0.46,1.48,-9.140744646482482
(주)초록뱀미디어,47820,2019-12-01,8243682,11529335,106293426,41.67,75.48,11.23,0.27,1.42,4.419622691520551
(주)초록뱀미디어,47820,2020-12-01,-33784379,783893,133425558,63.26,124.21,-3.2,0.19,-7.17,-11.29348603552584
(주)초록뱀미디어,47820,2021-12-01,-24978480,4572849,370238428,197.11,47.59,13.25,0.35,1.66,-4.571119596598926
(주)초록뱀미디어,47820,2022-12-01,-50506937,6450074,323112197,124.74,49.15,17.26,0.37,1.61,-10.480566759345036
(주)칩스앤미디어,94360,2013-12-01,724320,1988937,13157117,329.41,35.09,0.0,0.58,10.01,4.0752700670985975
(주)칩스앤미디어,94360,2014-12-01,2518110,3344384,15649355,430.35,24.14,0.0,0.58,14.09,12.961508369536123
(주)칩스앤미디어,94360,2015-12-01,2914838,3152789,25385482,1052.62,8.77,0.0,0.51,11.44,10.556035583096207
(주)칩스앤미디어,94360,2016-12-01,3554887,3921151,29203986,1021.64,8.35,0.0,0.46,10.28,11.234916487152487
(주)칩스앤미디어,94360,2017-12-01,-2323250,-1888457,26521263,1633.44,9.37,0.0,0.3,-5.43,-8.009146060417144
(주)칩스앤미디어,94360,2018-12-01,2642267,2895461,28544039,1101.64,11.61,0.0,0.46,7.35,8.294035599539008
(주)칩스앤미디어,94360,2019-12-01,4521550,2924818,32093453,833.87,11.74,0.0,0.48,11.86,12.608801121932464
(주)칩스앤미디어,94360,2020-12-01,1928355,4715423,32614800,809.31,21.94,0.0,0.41,7.36,4.848836557580636
(주)칩스앤미디어,94360,2021-12-01,6268251,9852851,37971514,595.94,20.98,0.0,0.43,13.69,13.644969965179946
(주)칩스앤미디어,94360,2022-12-01,9962898,15177062,41970882,219.72,50.28,0.0,0.44,18.27,15.795139556076412
(주)카나리아바이오,16790,2018-12-01,9962898,15177062,41970882,219.72,50.28,0.0,0.44,18.27,15.795139556076412
(주)카나리아바이오,16790,2019-12-01,9962898,15177062,41970882,219.72,50.28,0.0,0.44,18.27,15.795139556076412
(주)카나리아바이오,16790,2020-12-01,9962898,15177062,41970882,219.72,50.28,0.0,0.44,18.27,15.795139556076412
(주)카나리아바이오,16790,2021-12-01,9962898,15177062,41970882,219.72,50.28,0.0,0.44,18.27,15.795139556076412
(주)카나리아바이오,16790,2022-12-01,-282751126,-2540814,42371457,62.9,540.22,12.09,0.58,-5.09,-104.23165066420144
(주)카스,16920,2011-12-01,-1180467,5555204,42000630,139.88,150.12,30.49,1.11,1.07,-1.1236859360695926
(주)카스,16920,2012-12-01,1127041,1169998,40561933,123.1,179.33,27.84,1.12,11.57,0.9947374478078616
(주)카스,16920,2013-12-01,1036817,-4730897,40582532,162.12,189.22,32.51,1.07,9.71,0.8833415171152026
(주)카스,16920,2014-12-01,-5760636,-349326,37836929,116.22,245.98,30.99,1.06,-6.11,-4.400527479436452
(주)카스,16920,2015-12-01,-2160921,1942788,34476938,92.8,275.82,27.95,0.98,2.1,-1.6677560215428857
(주)카스,16920,2016-12-01,-2860998,14336477,32066980,89.17,279.4,28.5,1.05,8.47,-2.3515919051295
(주)카스,16920,2017-12-01,1880608,3915533,37135953,93.72,212.95,30.07,1.17,19.32,1.6181654344692467
(주)카스,16920,2018-12-01,2566879,-5080223,40782924,104.7,200.96,28.96,1.17,19.26,2.0912902551716797
(주)카스,16920,2019-12-01,2953775,5532917,42317203,96.98,205.6,28.63,1.08,8.98,2.2840584546989695
(주)카스,16920,2020-12-01,-2204685,8532368,44289278,102.48,216.08,29.19,1.03,4.34,-1.5748857369656766
(주)카스,16920,2021-12-01,-2578244,-943592,49337217,85.75,226.8,29.52,1.07,12.37,-1.5990782738185705
(주)카스,16920,2022-12-01,2738725,3200743,61481517,91.26,184.33,28.3,1.0,7.92,1.5666942884088815
(주)카이노스메드,220250,2015-12-01,2738725,3200743,61481517,91.26,184.33,28.3,1.0,7.92,1.5666942884088815
(주)카이노스메드,220250,2016-12-01,2738725,3200743,61481517,91.26,184.33,28.3,1.0,7.92,1.5666942884088815
(주)카이노스메드,220250,2017-12-01,2738725,3200743,61481517,91.26,184.33,28.3,1.0,7.92,1.5666942884088815
(주)카이노스메드,220250,2018-12-01,2738725,3200743,61481517,91.26,184.33,28.3,1.0,7.92,1.5666942884088815
(주)카이노스메드,220250,2019-12-01,2738725,3200743,61481517,91.26,184.33,28.3,1.0,7.92,1.5666942884088815
(주)카이노스메드,284620,2018-12-01,2738725,3200743,61481517,91.26,184.33,28.3,1.0,7.92,1.5666942884088815
(주)카이노스메드,284620,2019-12-01,2738725,3200743,61481517,91.26,184.33,28.3,1.0,7.92,1.5666942884088815
(주)카이노스메드,284620,2020-12-01,-11447653,-7608106,13020455,767.56,167.11,0.0,0.0,-72.08,-32.915829992290654
(주)카이노스메드,284620,2021-12-01,-16225405,-9195206,14600182,143.72,187.37,99.87,0.04,-81.24,-38.671728290185975
(주)카이노스메드,284620,2022-12-01,-15913941,-11296127,29916822,359.96,30.3,70.0,0.0,-72.58,-40.82331496550976
(주)카카오,35720,2011-12-01,107975907,111763330,456249146,344.8,22.46,0.0,0.83,28.01,19.325181325905994
(주)카카오,35720,2012-12-01,76636955,123271058,519927883,453.9,17.68,0.0,0.77,20.85,12.525051220326278
(주)카카오,35720,2013-12-01,66100812,126244168,554136190,402.14,18.7,0.0,0.84,15.23,10.049572548887141
(주)카카오,35720,2014-12-01,149821510,220333977,2463228067,350.92,12.37,0.0,0.29,11.69,5.4125781205310535
(주)카카오,35720,2015-12-01,78764758,162217476,2585474996,306.91,23.32,0.0,0.31,3.51,2.470293494127406
(주)카카오,35720,2016-12-01,65455117,317259109,3702943851,150.98,48.1,0.0,0.34,3.69,1.1935397230151819
(주)카카오게임즈,293490,2020-12-01,67510886,82289021,1025379269,436.64,27.75,0.0,0.52,9.22,5.153850562188284
(주)카카오게임즈,293490,2021-12-01,520154676,227785573,2420486117,136.61,77.86,0.0,0.36,6.5,12.08253754516822
(주)카카오게임즈,293490,2022-12-01,-196113897,133825405,2014893198,396.03,92.27,0.0,0.28,7.93,-5.062386565822323
(주)카카오엠,16170,2011-12-01,-196113897,133825405,2014893198,396.03,92.27,0.0,0.28,7.93,-5.062386565822323
(주)카카오엠,16170,2012-12-01,-196113897,133825405,2014893198,396.03,92.27,0.0,0.28,7.93,-5.062386565822323
(주)카카오엠,16170,2013-12-01,34113921,53692720,160389612,226.62,47.87,0.0,1.07,23.29,14.38431111856991
(주)카카오엠,16170,2014-12-01,45797095,76690048,205830149,251.24,47.64,0.0,1.2,31.94,15.070516854507018
(주)카카오엠,16170,2015-12-01,50278855,78535052,245977491,241.8,47.49,0.0,1.07,28.07,13.858863500454325
(주)카카오엠,16170,2016-12-01,62142777,96982474,302391926,232.33,50.09,0.0,1.1,29.14,13.692345438048672
(주)카카오엠,16170,2017-12-01,67688435,115624098,352581808,233.46,54.04,0.0,1.16,31.37,12.463182724731562
(주)캐로스,260490,2016-12-01,67688435,115624098,352581808,233.46,54.04,0.0,1.16,31.37,12.463182724731562
(주)캐리,313760,2019-12-01,67688435,115624098,352581808,233.46,54.04,0.0,1.16,31.37,12.463182724731562
(주)캐리,313760,2020-12-01,67688435,115624098,352581808,233.46,54.04,0.0,1.16,31.37,12.463182724731562
(주)캐리,313760,2021-12-01,67688435,115624098,352581808,233.46,54.04,0.0,1.16,31.37,12.463182724731562
(주)캐리,313760,2022-12-01,67688435,115624098,352581808,233.46,54.04,0.0,1.16,31.37,12.463182724731562
(주)캐리소프트,317530,2019-12-01,-1956383,-1666870,17750178,455.77,19.06,0.0,0.58,-17.03,-9.257154235021618
(주)캐리소프트,317530,2020-12-01,-4020571,-166166,13643297,205.34,35.98,0.0,0.31,-15.56,-21.6720991945269
(주)캐리소프트,317530,2021-12-01,-2011425,-693319,12341124,173.82,37.73,0.0,0.38,-17.57,-11.833971571875363
(주)캐리소프트,317530,2022-12-01,-1404429,-1121782,11107254,110.59,34.57,0.0,0.63,-17.81,-9.396055638165931
(주)캐스텍코리아,71850,2014-12-01,7645647,18894727,97605178,98.75,114.04,15.06,0.99,16.23,3.659661692070005
(주)캐스텍코리아,71850,2015-12-01,9835870,16008298,105044969,100.23,118.5,15.21,0.99,15.39,4.285306680766831
(주)캐스텍코리아,71850,2016-12-01,7429423,24089243,109089571,104.93,123.09,14.16,0.96,12.81,3.052713836695116
(주)캐스텍코리아,71850,2017-12-01,2890996,7440284,107136525,112.29,143.71,11.25,0.83,6.16,1.1072426419363801
(주)캐스텍코리아,71850,2018-12-01,1069467,9127148,125875541,96.07,130.68,8.65,0.75,4.25,0.3683062965899887
(주)캐스텍코리아,71850,2019-12-01,-5731533,7830251,121718304,82.02,140.71,6.9,0.65,-1.55,-1.9562145558037425
(주)캐스텍코리아,71850,2020-12-01,-18345227,7315144,101405014,80.37,147.86,2.57,0.51,-8.29,-7.298754251546343
(주)캐스텍코리아,71850,2021-12-01,-15325547,-1575305,95272336,78.04,164.18,-0.53,0.56,-17.91,-6.089042212231667
(주)캐스텍코리아,71850,2022-12-01,-6180291,-1393798,90335146,88.6,185.47,3.14,0.71,-11.6,-2.396591239822907
(주)캠시스,50110,2011-12-01,-5461319,-8263077,79089229,181.22,57.62,8.2,1.62,1.44,-4.380900910732169
(주)캠시스,50110,2012-12-01,-6060110,920914,73341259,122.92,116.46,8.61,1.81,6.81,-3.8172646353568713
(주)캠시스,50110,2013-12-01,10240104,6320514,87801543,125.02,156.76,12.76,1.98,32.22,4.5422800022365175
(주)캠시스,50110,2014-12-01,3410993,8250877,93046882,99.02,161.17,12.84,1.69,21.14,1.4036327324170792
(주)캠시스,50110,2015-12-01,929100,3813643,99129758,111.62,160.6,9.99,1.68,8.19,0.35965706948106185
(주)캠시스,50110,2016-12-01,-28107599,15867283,89149181,95.93,186.62,5.02,1.42,-18.77,-11.000282204235653
(주)캠시스,50110,2017-12-01,-34424456,-4240153,65676783,99.47,290.05,11.08,1.66,17.72,-13.43787673492464
(주)캠시스,50110,2018-12-01,11320514,49066956,102378176,99.39,215.78,9.96,1.88,19.05,3.5016255388334026
(주)캠시스,50110,2019-12-01,4200251,32453945,132235387,103.44,227.14,8.56,1.81,13.64,0.9709453663452569
(주)캠시스,50110,2020-12-01,-10245202,-18214636,121476022,116.62,170.94,6.5,2.28,8.98,-3.1128744044872687
(주)캠시스,50110,2021-12-01,-22594758,8220381,109743377,113.99,212.11,2.78,1.57,-19.59,-6.596678799556964
(주)캠시스,50110,2022-12-01,7649626,26238473,130011788,109.4,170.16,6.7,2.12,10.87,2.177926566064127
(주)커넥트웨이브,119860,2011-12-01,4363445,3964172,44113482,2430.0,5.53,0.0,0.59,11.22,9.372730759926574
(주)커넥트웨이브,119860,2012-12-01,5316174,6447243,46541707,1510.02,12.3,0.0,0.51,11.43,10.171727815768715
(주)커넥트웨이브,119860,2013-12-01,5568093,6133342,52693237,1804.3,10.26,0.0,0.48,11.01,9.583375393287463
(주)커넥트웨이브,119860,2014-12-01,4942345,4679799,53878913,1194.58,12.21,79.85,0.59,9.73,8.174869185999151
(주)커넥트웨이브,119860,2015-12-01,6053364,4132174,57593527,995.57,11.07,71.59,0.73,10.25,9.463338708701354
(주)커넥트웨이브,119860,2016-12-01,8935066,8685216,65170505,724.8,12.19,0.0,0.94,13.9,12.220608487708613
(주)커넥트웨이브,119860,2017-12-01,13513869,17068864,76870677,452.75,20.77,0.0,1.3,21.47,14.556013480933647
(주)커넥트웨이브,119860,2018-12-01,16395902,16577437,89957042,432.34,20.53,0.0,1.21,24.18,15.122387246346516
(주)커넥트웨이브,119860,2019-12-01,23583163,47185267,109667593,290.78,40.59,0.0,1.54,28.57,15.295671662915536
(주)커넥트웨이브,119860,2020-12-01,30936956,20651944,136779910,526.71,19.26,36.93,1.46,30.66,18.965905069578863
(주)커넥트웨이브,119860,2021-12-01,28970587,24624344,158126488,767.25,12.96,41.71,1.12,23.7,16.21954617263277
(주)커넥트웨이브,119860,2022-12-01,21245719,52224719,610248889,236.22,60.27,0.0,0.78,8.43,2.172294099326223
(주)컴투스,78340,2011-12-01,4146283,2111342,70004526,986.35,7.5,59.28,0.51,4.52,5.509732252464799
(주)컴투스,78340,2012-12-01,20460502,26140732,91148753,567.93,10.18,72.21,0.88,19.93,20.3740416979485
(주)컴투스,78340,2013-12-01,19349936,10599971,107900243,732.55,9.61,70.29,0.74,7.77,16.36026231835441
(주)컴투스,78340,2014-12-01,79212063,83060242,210577306,543.1,18.57,87.22,1.28,63.56,31.724241046737
(주)컴투스,78340,2015-12-01,125815627,137961286,509006126,742.17,14.37,89.77,1.04,46.12,21.612312939612828
(주)컴투스,78340,2016-12-01,151767135,155990506,634982805,879.0,12.13,89.95,0.79,33.56,21.316025468834866
(주)컴투스,78340,2017-12-01,142375414,134548050,760931368,1003.78,10.17,89.9,0.66,27.89,16.983606219617446
(주)컴투스,78340,2018-12-01,129687281,128609494,844496535,1224.22,7.67,87.79,0.55,18.27,14.262309659554026
(주)컴투스,78340,2019-12-01,109600865,129830247,925443474,1082.25,8.59,85.32,0.49,14.23,10.905797320972429
(주)컴투스,78340,2020-12-01,76429518,102539575,977108084,1085.94,7.37,82.54,0.5,12.0,7.2850205427532195
(주)컴투스,78340,2021-12-01,121537267,90152879,1412940888,367.99,31.56,71.37,0.38,4.4,6.538461791725965
