,회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),[제조]이자보상배율(이자비용)(IFRS),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[제조]자본(*)(IFRS),[제조]매출액(수익)(*)(IFRS연결),[제조]매출원가(*)(IFRS연결),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),[제조]매출액(수익)(*)(IFRS),[제조]매출원가(*)(IFRS),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS),[제조]      이자비용(*)(IFRS연결),[제조]      이자비용(*)(IFRS),연결_영업이익,개별_영업이익,연결_이자보상배율,개별_이자보상배율
2782,(주)유유제약,220,2018/12,4.75,6110025.0,86872256.0,4.43,4807934.0,82836500.0,83096445.0,42459508.0,35309524.0,74047731.0,35094856.0,34267647.0,1121280.0,1058618.0,5327413.0,4685228.0,4.751188819920091,4.4257966518612
2783,(주)유유제약,220,2019/12,4.52,13185371.0,90544667.0,3.49,11103338.0,84536906.0,90877644.0,44267329.0,38535588.0,78957803.0,35496236.0,37348681.0,1786609.0,1750814.0,8074727.0,6112886.0,4.519582628319907,3.4914536895409793
2784,(주)유유제약,220,2020/12,3.57,-2669009.0,117036441.0,2.49,-6469199.0,108790515.0,98119846.0,52850892.0,38998027.0,81216971.0,40291773.0,36878646.0,1758561.0,1623703.0,6270927.0,4046552.0,3.565942267569905,2.4921749852035746
2785,(주)유유제약,220,2021/12,0.55,4508661.0,128685078.0,-0.79,1834974.0,117922968.0,115655485.0,70320100.0,44135217.0,91277591.0,51466950.0,41420578.0,2175395.0,2047100.0,1200168.0,-1609937.0,0.5517011853019796,-0.7864476576620585
2786,(주)유유제약,220,2022/12,-0.23,-6229001.0,123374041.0,-2.07,-11910067.0,107731762.0,138881056.0,85567913.0,53905257.0,106070963.0,60377711.0,50679546.0,2580743.0,2412373.0,-592114.0,-4986294.0,-0.22943547652749616,-2.066966426833661
2787,(주)유한양행,100,2010/12,189.52,148761814.0,1096635568.0,999999999.0,140701346.0,1077948665.0,663570311.0,386919251.0,187592495.0,649324308.0,381884444.0,183471243.0,513995.0,0.0,89058565.0,83968621.0,173.26737614179126,inf
2788,(주)유한양행,100,2011/12,94.52,72377881.0,1116723282.0,999999999.0,72486653.0,1087939077.0,679230982.0,426187972.0,200311868.0,667652366.0,418976822.0,196108687.0,518773.0,0.0,52731142.0,52566857.0,101.64588750763822,inf
2789,(주)유한양행,100,2012/12,72.46,72379345.0,1188217352.0,999999999.0,77501006.0,1152867604.0,776457613.0,530891698.0,210966866.0,762793054.0,525516412.0,206872010.0,477470.0,0.0,34599049.0,30404632.0,72.46329402894423,inf
2790,(주)유한양행,100,2013/12,78.27,79777959.0,1228245700.0,999999999.0,86600144.0,1175093332.0,943609131.0,649836701.0,231932640.0,931612328.0,648169527.0,227471790.0,790120.0,0.0,61839790.0,55971011.0,78.26632663392903,inf
2791,(주)유한양행,100,2014/12,35.81,94385653.0,1275864680.0,999999999.0,89778742.0,1212370057.0,1017491786.0,702056684.0,241042047.0,1008179739.0,705171281.0,235867293.0,2077713.0,0.0,74393055.0,67141165.0,35.8052603992948,inf
2792,(주)유한양행,100,2015/12,27.41,126234691.0,1363939912.0,999999999.0,135324871.0,1285767014.0,1128731292.0,788062467.0,254831450.0,1120937094.0,801363757.0,248880289.0,3131187.0,0.0,85837375.0,70693048.0,27.4136852893168,inf
2793,(주)유한양행,100,2016/12,18.35,74144087.0,1496552355.0,999999999.0,94389537.0,1390818058.0,1320797335.0,931355855.0,291648453.0,1312018359.0,955319529.0,284437331.0,5330001.0,0.0,97793027.0,72261499.0,18.347656407569154,inf
2794,(주)유한양행,100,2017/12,19.22,126125108.0,1606324995.0,999999999.0,48520504.0,1487991260.0,1462248030.0,1037623911.0,335914499.0,1451988376.0,1048516625.0,323114001.0,4615616.0,0.0,88709620.0,80357750.0,19.219454131366213,inf
2795,(주)유한양행,100,2018/12,13.66,93451633.0,1651735504.0,999999999.0,80926432.0,1554275112.0,1518822858.0,1105030835.0,363665581.0,1506765993.0,1098212173.0,347613112.0,3669086.0,0.0,50126442.0,60940708.0,13.661833492046792,inf
2796,(주)유한양행,100,2019/12,4.04,65985413.0,1649991372.0,223.23,37287779.0,1574109469.0,1480353607.0,1049502433.0,418315414.0,1463260524.0,1030489502.0,392410477.0,3100488.0,180799.0,12535760.0,40360545.0,4.043157077208491,223.23433757930076
2797,(주)유한양행,100,2020/12,31.07,28830249.0,1846502194.0,1174.64,47685774.0,1750367144.0,1619865303.0,1061442785.0,474167419.0,1567941075.0,1023894042.0,428082801.0,2712073.0,98722.0,84255099.0,115964232.0,31.066678146200342,1174.6544032738398
2798,(주)유한양행,100,2021/12,16.51,99000468.0,1935889088.0,869.13,106030640.0,1850978342.0,1687810318.0,1163159788.0,476054409.0,1624133429.0,1144296448.0,418666531.0,2943970.0,70381.0,48596121.0,61170450.0,16.507002788751244,869.1330046461403
2799,(주)유한양행,100,2022/12,10.39,99528971.0,2007806369.0,867.61,107431718.0,1940847769.0,1775846943.0,1257645401.0,482172575.0,1726364617.0,1250704684.0,434540426.0,3468047.0,47394.0,36028967.0,41119507.0,10.388834695723558,867.6099717263788
2800,(주)이노션,214320,2010/12,,,,,,,,,,,,,,,,,,
2801,(주)이노션,214320,2011/12,,,,,,,,,,,,,,,,,,
2802,(주)이노션,214320,2012/12,,,,,,,,,,,,,,,,,,
2803,(주)이노션,214320,2013/12,22717.79,53235147.0,347642529.0,999999999.0,37361808.0,341739121.0,634119154.0,397637940.0,154174652.0,350712311.0,220058709.0,80295693.0,0.0,0.0,82306562.0,50357909.0,inf,inf
2804,(주)이노션,214320,2014/12,2371.05,109183715.0,427339336.0,999999999.0,58819582.0,388685347.0,744733706.0,486988676.0,174253234.0,395203239.0,259355470.0,86573833.0,0.0,0.0,83491796.0,49273936.0,inf,inf
2805,(주)이노션,214320,2015/12,1367.41,68288986.0,623576787.0,1934.01,39963720.0,563891825.0,987924246.0,670260035.0,224736458.0,421332724.0,288803052.0,90712554.0,0.0,21623.0,92927753.0,41817118.0,inf,1933.9184202007123
2806,(주)이노션,214320,2016/12,2323.09,114302422.0,678252882.0,967.66,70947026.0,589099697.0,1051560762.0,670259188.0,281861616.0,422079578.0,292884820.0,93314047.0,0.0,37080.0,99439958.0,35880711.0,inf,967.656715210356
2807,(주)이노션,214320,2017/12,1832.26,115512411.0,685580503.0,1366.38,40897700.0,607450227.0,1138685373.0,745485265.0,296521143.0,421637499.0,295389334.0,94170958.0,0.0,0.0,96678965.0,32077207.0,inf,inf
2808,(주)이노션,214320,2018/12,1605.64,4535987.0,741845909.0,6222.66,39385066.0,631272111.0,1239176790.0,767316502.0,353673802.0,418280334.0,277919725.0,102066337.0,0.0,0.0,118186486.0,38294272.0,inf,inf
2809,(주)이노션,214320,2019/12,67.95,136368362.0,780995522.0,256.24,40630923.0,637230081.0,1274274037.0,758277315.0,394144256.0,374540780.0,245030968.0,107270964.0,0.0,0.0,121852466.0,22238848.0,inf,inf
2810,(주)이노션,214320,2020/12,32.59,105064524.0,783974506.0,234.5,12757069.0,625540267.0,1221072414.0,635111440.0,474454186.0,324397021.0,202426703.0,104651167.0,0.0,0.0,111506788.0,17319151.0,inf,inf
2811,(주)이노션,214320,2021/12,44.94,155155221.0,834762741.0,548.66,43510742.0,611595743.0,1502034401.0,833435045.0,532867076.0,444963128.0,296580105.0,121552581.0,0.0,0.0,135732280.0,26830442.0,inf,inf
2812,(주)이노션,214320,2022/12,42.89,149151464.0,873966892.0,375.86,130189741.0,704570595.0,1750407624.0,985287910.0,628227869.0,487630665.0,325401168.0,135558584.0,0.0,0.0,136891845.0,26670913.0,inf,inf
2813,(주)이마트,139480,2011/12,6.155873732134625,595370818.0,5575396809.0,,630346007.0,5506010105.0,7974414433.0,5788145800.0,1652185028.0,7200793277.0,5153351289.0,1474544703.0,86760000.0,84291000.0,534083605.0,572897285.0,6.155873732134625,6.7966602009704475
2814,(주)이마트,139480,2012/12,5.67,694768801.0,6129196281.0,6.37,727972388.0,5935490389.0,12685041193.0,9199860984.0,2749312661.0,10939021197.0,7782434275.0,2380655673.0,129690000.0,121777000.0,735867548.0,775931249.0,5.674050026987431,6.371738908003975
2815,(주)이마트,139480,2013/12,5.93,802697688.0,6697928130.0,7.21,884349744.0,6509183557.0,13035263108.0,9426496977.0,2873662142.0,10780080909.0,7606623091.0,2414238087.0,123935000.0,105283000.0,735103989.0,759219731.0,5.931367160204946,7.211228127997872
2816,(주)이마트,139480,2014/12,4.74,700957667.0,7059718097.0,6.66,728693015.0,6908360417.0,13153607337.0,9480357998.0,3090271882.0,10838213347.0,7641456103.0,2539918973.0,122951000.0,98565000.0,582977457.0,656838271.0,4.74154302933689,6.664011271749607
2817,(주)이마트,139480,2015/12,4.05,733913333.0,7239363320.0,6.18,903503604.0,7032715691.0,13639993102.0,9843824664.0,3292388437.0,11148885582.0,7831516839.0,2687949046.0,124412000.0,101803789.0,503780001.0,629419697.0,4.049287858084429,6.182674566267862
2818,(주)이마트,139480,2016/12,4.77,743600049.0,8124169083.0,6.69,730950073.0,7754577517.0,14777876304.0,10623888224.0,3607133484.0,11631228087.0,8127341199.0,2870673793.0,114610000.0,94634564.0,546854596.0,633213095.0,4.771438757525521,6.691139772144985
2819,(주)이마트,139480,2017/12,5.6,898209777.0,8771401951.0,8.13,724249316.0,8366233088.0,15876686561.0,11355363932.0,3954403119.0,12450694738.0,8709836660.0,3102408996.0,101099000.0,78557000.0,566919510.0,638449082.0,5.607567928466157,8.127208040021895
2820,(주)이마트,139480,2018/12,5.68,769798163.0,8857496323.0,7.89,646319006.0,8229146573.0,17049079117.0,12452783662.0,4133468452.0,13148336659.0,9338644059.0,3320354768.0,82492000.0,62020000.0,462827003.0,489337832.0,5.610568333899045,7.890000515962592
2821,(주)이마트,139480,2019/12,1.01,815763419.0,10206740692.0,3.13,615233027.0,8599890923.0,19062879818.0,14170452435.0,4741774874.0,13154820006.0,9527689215.0,3375990318.0,149544000.0,80164000.0,150652509.0,251140473.0,1.0074125942866314,3.1328336036125943
2822,(주)이마트,139480,2020/12,1.44,1386032456.0,10496578900.0,4.12,876779315.0,9118448915.0,22033009981.0,16224206310.0,5571651991.0,14213755650.0,10464354734.0,3454431616.0,164623000.0,71635000.0,237151680.0,294969300.0,1.4405744033336776,4.1176701333147205
2823,(주)이마트,139480,2021/12,1.48,987138836.0,12400253314.0,3.04,424319472.0,9448355957.0,24932680936.0,18183524819.0,6432365214.0,15053811468.0,11114493606.0,3673399970.0,213619000.0,87354000.0,316790903.0,265917892.0,1.4829715661996359,3.044140989536827
2824,(주)이마트,139480,2022/12,0.43,745721482.0,13483361918.0,1.77,376690265.0,10421058650.0,29332413846.0,21009679618.0,8187082546.0,15486823899.0,11356889120.0,3871079140.0,317541000.0,146372000.0,135651682.0,258855639.0,0.4271942268872366,1.768477844123193
2825,(주)이수페타시스,7660,2010/12,5.86,30575993.0,161400951.0,6.4,32665188.0,146968046.0,336972476.0,273159580.0,27417751.0,307410172.0,266401087.0,18611520.0,0.0,0.0,36395145.0,22397565.0,inf,inf
2826,(주)이수페타시스,7660,2011/12,2.58,20304508.0,162309274.0,6.97,11263875.0,152958639.0,386601574.0,346679703.0,27369868.0,301987820.0,267282081.0,18153013.0,0.0,0.0,12552003.0,16552726.0,inf,inf
2827,(주)이수페타시스,7660,2012/12,4.61,29159628.0,168699278.0,8.35,22744733.0,161321468.0,418156244.0,356408730.0,31295044.0,298088816.0,256560380.0,19932512.0,0.0,0.0,30452470.0,21595924.0,inf,inf
2828,(주)이수페타시스,7660,2013/12,7.44,41615685.0,207322091.0,13.55,21032386.0,186270035.0,535375500.0,451917734.0,36306436.0,340260404.0,278878272.0,25044321.0,0.0,0.0,47151330.0,36337811.0,inf,inf
2829,(주)이수페타시스,7660,2014/12,1.24,28480469.0,198627268.0,7.81,28337507.0,202458708.0,504766284.0,452384153.0,42093813.0,307235903.0,254662380.0,22315077.0,0.0,0.0,10288318.0,30258446.0,inf,inf
2830,(주)이수페타시스,7660,2015/12,2.52,48834284.0,198117913.0,8.26,43374962.0,220316475.0,520911373.0,459471612.0,41263211.0,315262580.0,262151855.0,21665256.0,0.0,0.0,20176550.0,31445469.0,inf,inf
2831,(주)이수페타시스,7660,2016/12,1.47,-107430.0,198070309.0,7.99,20057269.0,239109778.0,554178600.0,496906323.0,46214643.0,352939688.0,299529413.0,25308890.0,0.0,3518568.0,11057634.0,28101385.0,inf,7.9865971042765125
2832,(주)이수페타시스,7660,2017/12,-1.03,6673957.0,173123124.0,3.33,11002262.0,175663662.0,531340270.0,492909163.0,46460345.0,301678449.0,264296352.0,25746761.0,0.0,3497070.0,-8029238.0,11635336.0,-inf,3.327167028398059
2833,(주)이수페타시스,7660,2018/12,0.82,-26634427.0,177655037.0,9.3,-7298388.0,180261489.0,560337381.0,503558113.0,49278941.0,333095668.0,271050955.0,26623337.0,0.0,3809090.0,7500327.0,35421376.0,inf,9.299170143000033
2834,(주)이수페타시스,7660,2019/12,-2.21,15468979.0,76024871.0,4.18,51330152.0,99600367.0,514238394.0,487781834.0,50414207.0,318847404.0,273741261.0,26160837.0,0.0,4529541.0,-23957647.0,18945306.0,-inf,4.1826105559040085
2835,(주)이수페타시스,7660,2020/12,0.2,-22195223.0,65108814.0,4.55,-7057641.0,98029048.0,514188416.0,467262224.0,44962643.0,335067412.0,288990449.0,23908679.0,0.0,4875196.0,1963549.0,22168284.0,inf,4.547157488642508
2836,(주)이수페타시스,7660,2021/12,6.27,3972191.0,125491910.0,10.39,4133583.0,169125528.0,469621094.0,384121295.0,38624219.0,363498873.0,294151316.0,25651799.0,9221925.0,4206316.0,46875580.0,43695758.0,5.083058038316295,10.388130135729222
2837,(주)이수페타시스,7660,2022/12,13.79,29760255.0,222328078.0,22.2,25807942.0,251397299.0,642920533.0,479017945.0,47284444.0,497212502.0,367852391.0,32991356.0,8748285.0,4341581.0,116618144.0,96368755.0,13.330400644240557,22.196696318691277
2838,(주)이수화학,5950,2010/12,3.05,23635040.0,444342223.0,5.64,64046454.0,519369199.0,1730039962.0,1577479378.0,59999531.0,1326550340.0,1214013715.0,29581136.0,25819722.0,14841665.0,92561053.0,82955489.0,3.5848973509474655,5.589365411495273
2839,(주)이수화학,5950,2011/12,2.56,37522984.0,456238991.0,4.42,42679569.0,516066389.0,2055883155.0,1906382064.0,64030443.0,1682729057.0,1574441643.0,32493866.0,28951224.0,17176813.0,85470648.0,75793548.0,2.952229169999859,4.4125501046090445
2840,(주)이수화학,5950,2012/12,2.19,-14283341.0,468227991.0,2.51,16245838.0,548360378.0,2231441793.0,2099681122.0,62167897.0,1848372358.0,1767754809.0,36663337.0,31738207.0,17517936.0,69592774.0,43954212.0,2.192712839764389,2.509097647120072
2841,(주)이수화학,5950,2013/12,0.0,-44057194.0,403662179.0,1.94,-9766569.0,549113921.0,2072702050.0,1983171734.0,89622734.0,1774728433.0,1703989107.0,37872116.0,31452176.0,16898751.0,-92418.0,32867210.0,-0.0029383658542416905,1.9449490675375949
2842,(주)이수화학,5950,2014/12,-0.99,-7936329.0,373767370.0,0.32,-32851045.0,544983224.0,1851575637.0,1812735426.0,74564093.0,1476019731.0,1431681246.0,38125200.0,36152439.0,19363843.0,-35723882.0,6213285.0,-0.9881458343654214,0.3208704491148787
2843,(주)이수화학,5950,2015/12,0.0,56542110.0,350813743.0,0.21,60409084.0,531796716.0,1471229204.0,1391376072.0,79799216.0,1030109016.0,986326175.0,40659613.0,27035177.0,14934130.0,53916.0,3123228.0,0.001994290623656727,0.2091335752400709
2844,(주)이수화학,5950,2016/12,3.01,82449732.0,344117558.0,2.99,44640667.0,549380088.0,1515417587.0,1383704228.0,69080812.0,899376613.0,830068081.0,38851847.0,20832263.0,10187717.0,62632547.0,30456685.0,3.006516718802945,2.989549572293773
2845,(주)이수화학,5950,2017/12,1.49,10201112.0,344151950.0,2.57,27543447.0,513655649.0,1507752229.0,1400019054.0,76607322.0,1049213930.0,988773224.0,34704836.0,20940361.0,10004191.0,31125853.0,25735870.0,1.4864047950271726,2.57250886153613
2846,(주)이수화학,5950,2018/12,0.35,-39082089.0,402422326.0,2.41,7236.0,600499337.0,1531336138.0,1444962333.0,79922725.0,1215893736.0,1152717694.0,37233352.0,18475945.0,10749627.0,6451080.0,25942690.0,0.34916103073482846,2.4133572262553855
2847,(주)이수화학,5950,2019/12,0.51,-5437434.0,381259028.0,1.73,37049661.0,585739969.0,1516191857.0,1419731456.0,87029622.0,1212136492.0,1151470880.0,42551935.0,18552448.0,10459037.0,9430779.0,18113677.0,0.5083307065461119,1.731868526710442
2848,(주)이수화학,5950,2020/12,-1.58,82473102.0,285812545.0,4.53,80422939.0,477040761.0,1313295207.0,1185195232.0,164943245.0,943467231.0,850891608.0,47978924.0,23274472.0,9851956.0,-36843270.0,44596699.0,-1.5829905829872317,4.52668475173864
2849,(주)이수화학,5950,2021/12,4.4,61009080.0,391815625.0,8.69,68513035.0,514992420.0,1703337116.0,1518326187.0,102951033.0,1318676349.0,1185703846.0,55345778.0,18648956.0,8933880.0,82059896.0,77626725.0,4.400240742698948,8.689027052075918
2850,(주)이수화학,5950,2022/12,1.55,-33267089.0,405485090.0,4.46,-53177542.0,524311777.0,2207647671.0,2057204710.0,114452426.0,1696522990.0,1593086526.0,51438900.0,23201236.0,11665596.0,35990535.0,51997564.0,1.5512335204900292,4.457343113888052
2851,(주)이스타코,15020,2010/12,-2.2,-1176900.0,41602094.0,-2.2,-1176900.0,41602094.0,,,,7529901.0,5622564.0,4822719.0,,1322599.0,,-2915382.0,,-2.2042826283703527
2852,(주)이스타코,15020,2011/12,-0.68,2272277.0,39117809.0,-0.68,2272277.0,39117809.0,,,,7131617.0,4893306.0,3239970.0,,1474175.0,,-1001659.0,,-0.6794708904980752
2853,(주)이스타코,15020,2012/12,-1.07,-3984638.0,33320754.0,-0.84,-3185075.0,34124869.0,10908289.0,8778486.0,4198077.0,5882607.0,4193734.0,3264900.0,1924703.0,1868690.0,-2068274.0,-1576027.0,-1.074593846427215,-0.8433860083802022
2854,(주)이스타코,15020,2013/12,20.03,47127535.0,51866823.0,21.09,47803427.0,53927420.0,48119946.0,17577560.0,6025321.0,41227100.0,12297975.0,4718192.0,1224305.0,1147862.0,24517065.0,24210933.0,20.02529190030262,21.09219836530872
2855,(주)이스타코,15020,2014/12,-5.48,-16685448.0,48694432.0,-5.65,-15968551.0,51191693.0,23619679.0,20438254.0,5882671.0,7266950.0,6685748.0,3295385.0,493378.0,480598.0,-2701246.0,-2714183.0,-5.475002938923097,-5.64751205789454
2856,(주)이스타코,15020,2015/12,-2.39,-55305319.0,51655123.0,-1.93,-54324682.0,52648024.0,23937807.0,19181137.0,6617786.0,6668262.0,4636068.0,3535332.0,779688.0,778703.0,-1861116.0,-1503138.0,-2.387000954227845,-1.9303097586628022
2857,(주)이스타코,15020,2016/12,-1.75,-1055707.0,42240622.0,-0.76,2887305.0,44515725.0,13721933.0,11256285.0,6912862.0,5041829.0,3553052.0,3265046.0,2546637.0,2337376.0,-4447214.0,-1776269.0,-1.7463085630186006,-0.7599414899442793
2858,(주)이스타코,15020,2017/12,0.01,24169202.0,39304934.0,0.79,26165109.0,44126846.0,53879625.0,46445373.0,7408916.0,37523201.0,31856372.0,3632406.0,2923553.0,2565377.0,25336.0,2034423.0,0.008666167502350736,0.7930308098965572
2859,(주)이스타코,15020,2018/12,-1.01,-2778036.0,34402906.0,-0.33,-2223408.0,36796424.0,26567531.0,23167943.0,6079195.0,6010263.0,3362034.0,3307227.0,2659354.0,2005338.0,-2679607.0,-658998.0,-1.0076157593159842,-0.3286219081272085
2860,(주)이스타코,15020,2019/12,2.48,16742148.0,48886041.0,2.48,16742148.0,48886041.0,,,,23815644.0,16324189.0,3558381.0,,1582910.0,,3933074.0,,2.4847110701176947
2861,(주)이스타코,15020,2020/12,0.43,-1866916.0,48828637.0,0.43,-1866916.0,48828637.0,,,,5892498.0,2830331.0,2716840.0,,795301.0,,345327.0,,0.4342091862074862
2862,(주)이스타코,15020,2021/12,-0.44,-9957042.0,50325878.0,-0.44,-9957042.0,50325878.0,,,,7060649.0,3988659.0,3401690.0,,746296.0,,-329700.0,,-0.4417818131143675
2863,(주)이스타코,15020,2022/12,-2.77,-1115402.0,45304146.0,-2.77,-1115402.0,45304146.0,,,,7626732.0,7175531.0,3622084.0,,1146145.0,,-3170883.0,,-2.76656356743693
2864,(주)이아이디,93230,2010/12,-23.13,-19594865.0,89287022.0,-42.82,-8911367.0,90048132.0,86480911.0,87619205.0,11218274.0,82237416.0,79409625.0,5988453.0,579935.0,303807.0,-12356568.0,-3160662.0,-21.306815418969368,-10.40351933958072
2865,(주)이아이디,93230,2011/12,-26.29,-5676535.0,59164318.0,-57.39,-6912784.0,61925168.0,40234502.0,50530002.0,7757651.0,29456676.0,36358148.0,17994120.0,1009298.0,460432.0,-18053151.0,-24895592.0,-17.886839169402894,-54.070073322445005
2866,(주)이아이디,93230,2012/12,-17.54,-4106634.0,31032570.0,-29.22,-3574817.0,31129250.0,15928065.0,21860035.0,3622280.0,15734762.0,21088266.0,9872880.0,544796.0,521182.0,-9554250.0,-15226384.0,-17.537298364892546,-29.215099523774803
2867,(주)이아이디,93230,2013/12,-2.66,-7534876.0,19453056.0,-2.66,-7534876.0,19453056.0,,,,6063800.0,6254682.0,3836987.0,,1512075.0,,-4027869.0,,-2.663802390754427
2868,(주)이아이디,93230,2014/12,-2.54,-4657829.0,16481147.0,-2.28,-4206344.0,16528132.0,25563249.0,25240831.0,7753646.0,9256933.0,8796862.0,6083961.0,2920046.0,2464323.0,-7431228.0,-5623890.0,-2.544901004984168,-2.2821237313452825
2869,(주)이아이디,93230,2015/12,-4.36,-4015739.0,37744034.0,-2.23,-1456518.0,38058811.0,41161887.0,42541985.0,7863880.0,37541910.0,37042517.0,3791283.0,2121638.0,1476452.0,-9243978.0,-3291890.0,-4.3570005816260835,-2.229595002072536
2870,(주)이아이디,93230,2016/12,-2.15,-2346931.0,28336248.0,-2.12,-1572328.0,27865626.0,36049633.0,35536399.0,3301632.0,36049633.0,35536399.0,3269394.0,1298382.0,1298382.0,-2788398.0,-2756160.0,-2.1475944675757983,-2.1227651030282306
2871,(주)이아이디,93230,2017/12,-2.22,-19716272.0,69080492.0,-2.21,-19716268.0,68856280.0,84380435.0,83457859.0,5422107.0,84380435.0,83457859.0,5394446.0,2025130.0,2025130.0,-4499531.0,-4471870.0,-2.2218479801296707,-2.208189103909379
2872,(주)이아이디,93230,2018/12,-0.97,-7642775.0,73870885.0,-0.97,-7500307.0,73645333.0,121343274.0,120071709.0,4718041.0,121292163.0,120062048.0,4663193.0,3540910.0,3540910.0,-3446476.0,-3433078.0,-0.9733305845107614,-0.9695468114128853
2873,(주)이아이디,93230,2019/12,0.71,-6709421.0,137932352.0,-2.46,-3869576.0,139294248.0,141020916.0,130320641.0,9215486.0,69083727.0,68368625.0,5314486.0,2104535.0,1869394.0,1484789.0,-4599384.0,0.705518796313675,-2.460360951195949
2874,(주)이아이디,93230,2020/12,-0.35,-19849755.0,147212444.0,-0.72,-6016581.0,147500980.0,165214850.0,146876266.0,20074856.0,77994442.0,75870337.0,5083390.0,4902132.0,4117952.0,-1736272.0,-2959285.0,-0.3541871169523791,-0.7186302802946708
2875,(주)이아이디,93230,2021/12,-4.84,-10950356.0,257705334.0,-1.44,-1601794.0,268166723.0,222431165.0,221644517.0,21295927.0,122330961.0,121676921.0,4809711.0,4239583.0,2882331.0,-20509279.0,-4155671.0,-4.837569874206968,-1.4417743833029586
2876,(주)이아이디,93230,2022/12,-0.71,-6376490.0,181786182.0,-0.37,-7818169.0,172538724.0,269174490.0,256397766.0,25616327.0,142432550.0,141150805.0,7129435.0,18157555.0,15598329.0,-12839603.0,-5847690.0,-0.7071218013658778,-0.3748920797862386
2877,(주)이엔플러스,74610,2010/12,-2.02,-2240948.0,15674769.0,-0.05,-1204023.0,15638041.0,15006176.0,15325566.0,2633903.0,14805886.0,13726103.0,2181563.0,732057.0,730926.0,-2953293.0,-1101780.0,-4.034239137116372,-1.507375575639668
2878,(주)이엔플러스,74610,2011/12,-5.61,181154.0,11413047.0,-1.8,973872.0,11572749.0,13799892.0,13337340.0,3023869.0,11337565.0,9707515.0,2216813.0,550605.0,550605.0,-2561317.0,-586763.0,-4.651822994705824,-1.0656695816420119
2879,(주)이엔플러스,74610,2012/12,-6.38,-2032020.0,7983946.0,-0.7,-1025965.0,8156459.0,15923681.0,14884597.0,2828043.0,15519940.0,13471776.0,2243616.0,280395.0,280395.0,-1788959.0,-195452.0,-6.3801387328590025,-0.6970595053406801
2880,(주)이엔플러스,74610,2013/12,2.71,859752.0,6124311.0,8.53,1142761.0,6477000.0,15792589.0,13238964.0,2157098.0,15417376.0,12364211.0,1818860.0,146175.0,144771.0,396527.0,1234305.0,2.712686847956217,8.525913338997452
2881,(주)이엔플러스,74610,2014/12,9.07,172388.0,7734270.0,13.06,368732.0,7846706.0,16729534.0,13183245.0,2302685.0,16611750.0,13002498.0,2070159.0,137114.0,117827.0,1243604.0,1539093.0,9.06985428183847,13.062311694263624
2882,(주)이엔플러스,74610,2015/12,19.0,355591.0,8443611.0,26.34,502457.0,8560059.0,18088973.0,14136174.0,2375899.0,18074680.0,14045260.0,2194231.0,83001.0,69665.0,1576900.0,1835189.0,18.998566282333947,26.34305605397258
2883,(주)이엔플러스,74610,2016/12,28.29,1930798.0,13844789.0,30.15,2146339.0,13986909.0,38361918.0,29728715.0,4498861.0,38361918.0,29723117.0,4243332.0,146152.0,145769.0,4134342.0,4395469.0,28.287960479500793,30.153660929278516
2884,(주)이엔플러스,74610,2017/12,-1.37,-21442278.0,13348880.0,-2.77,-7004399.0,15403962.0,44679960.0,37562916.0,7584725.0,44679960.0,37562916.0,8077695.0,598463.0,347286.0,-467681.0,-960651.0,-0.7814701994943715,-2.7661667904839238
2885,(주)이엔플러스,74610,2018/12,-3.07,-6451677.0,38496868.0,-1.74,-270430.0,40592229.0,39778513.0,36068485.0,15155804.0,28996470.0,25073576.0,10176180.0,3722705.0,3595618.0,-11445776.0,-6253286.0,-3.074585818645313,-1.7391408097300658
2886,(주)이엔플러스,74610,2019/12,-3.98,-19794614.0,45840660.0,-3.5,-17405438.0,49674418.0,40364029.0,39424137.0,16338492.0,34245313.0,33392542.0,11592821.0,3865307.0,3065666.0,-15398600.0,-10740050.0,-3.983797406001645,-3.503333370301918
2887,(주)이엔플러스,74610,2020/12,-1.78,-7827641.0,55523784.0,-1.13,-7554207.0,61090971.0,27447158.0,26258660.0,9521707.0,25253145.0,21471246.0,9025729.0,4674185.0,4648655.0,-8333209.0,-5243830.0,-1.7828153999039404,-1.1280316564683763
2888,(주)이엔플러스,74610,2021/12,-0.91,-25746107.0,72374343.0,-2.07,-24531072.0,73298936.0,55395307.0,46405917.0,10905747.0,51644018.0,45675077.0,10276766.0,2105524.0,2081140.0,-1916357.0,-4307825.0,-0.9101568065716658,-2.0699352278078362
2889,(주)이엔플러스,74610,2022/12,-4.85,7258966.0,64786770.0,-5.33,8299563.0,63355960.0,26895280.0,23752860.0,16317260.0,22891082.0,21175081.0,15172721.0,2717505.0,2526731.0,-13174840.0,-13456720.0,-4.84813827389462,-5.325743025276533
2890,(주)이원,17940,2010/12,2.29,-149465815.0,1090101675.0,2.5,-128178328.0,944167082.0,5828580178.0,5417548463.0,332325498.0,5418288771.0,5208877321.0,156950582.0,52143551.0,38773958.0,78706217.0,52460868.0,1.5094142130826496,1.3529923357321427
