,회사명,거래소코드,회계년도,총자본증가율,정상영업이익증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,매출액총이익률,매출액정상영업이익률,매출액순이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율(관계기업투자손익 제외),사내유보 대 자기자본비율,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률,운전자본회전률,종업원1인당 부가가치,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,1주당순이익,1주당 CASH FLOW,유보율,기계투자효율,부가가치율,노동소득분배율,자기자본구성비율,유동비율,당좌비율,현금비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,1주당매출액,1주당순자산,총자산영업이익률,총자산순이익률
3850,대림통상(주),6570,2015/12,-8.55,0.0,0.0,-6.17,0.78,-3.04,13.75,-1.37,-2.22,-1.87,-3.04,2.24,101.77,2.13,0.69,1.37,1.37,1.43,2.34,3.67,3.05,0.77,0.0,55.22,353.52,4.46,721.37,13.47,25.9,-245.0,275.62,621.23,621.26,18.76,81.61,50.77,110.94,63.55,4.36,433.15,317.95,96.96,0.5,0.72,0.25,0.34,11014.72,8317.32,-0.9823812720532672,-1.593225435638979
3851,대림통상(주),6570,2016/12,-1.23,0.0,0.0,-1.7,3.98,0.0,15.43,2.48,0.19,3.68,0.28,1.77,99.48,2.34,0.75,1.48,1.52,1.67,2.9,3.93,3.43,0.87,0.0,76.27,0.0,0.0,0.0,15.89,30.41,21.0,873.09,608.99,825.72,21.02,72.59,50.54,106.28,61.46,7.94,714.03,270.26,97.87,7.66,11.4,3.79,5.01,11452.8,8282.99,1.8733666681070549,0.1470574508427035
3852,대림통상(주),6570,2017/12,-0.61,-53.94,-1432.22,-5.03,13.12,0.94,14.88,1.01,-2.18,1.75,-3.82,1.46,102.44,2.18,0.86,1.74,1.7,1.57,2.44,4.38,3.82,0.86,0.0,57.1,0.0,0.0,0.0,13.11,39.1,-285.0,266.11,573.31,825.94,15.24,85.75,48.3,135.38,92.9,10.99,120.08,184.5,107.03,7.32,13.55,3.78,4.4,12955.45,7859.08,0.8680671016898576,-1.8785909066837407
3853,대림통상(주),6570,2018/12,-13.08,-152.78,0.0,-3.8,2.03,-4.04,11.49,-0.52,-0.61,-0.97,-1.04,1.12,97.22,10.6,0.94,1.85,1.91,1.51,2.33,4.29,3.79,0.86,9.69,89.4,0.0,0.0,0.0,14.32,38.08,-74.0,-760.74,547.72,913.62,14.18,62.12,53.56,132.19,79.15,16.25,164.75,246.69,86.71,-4.07,-7.42,-1.89,-1.87,13218.58,7602.92,-0.5270637944874691,-0.6119994417112372
3854,대림통상(주),6570,2019/12,-9.93,0.0,0.0,-14.06,-8.78,-0.32,12.8,-1.35,-6.38,-2.49,-11.77,1.21,105.23,6.35,0.97,1.85,2.04,1.67,3.01,3.73,4.02,0.98,0.0,35.67,215.73,3.26,572.71,7.99,20.81,-765.0,-260.07,456.63,1427.16,7.81,121.39,51.1,154.17,77.35,13.78,141.8,260.68,95.69,-8.85,-13.42,-4.33,-4.23,12058.21,6607.27,-1.3776662117579834,-6.523651939179823
3855,대림통상(주),6570,2020/12,-11.05,0.0,0.0,-16.6,-14.71,-12.01,12.73,-4.38,-8.18,-8.15,-15.15,1.39,108.59,-15.43,0.92,1.86,1.83,1.67,3.31,3.37,4.56,0.98,0.0,,,,,10.63,26.31,-838.0,646.76,366.84,0.0,10.83,140.34,47.87,132.68,67.37,16.71,199.83,231.13,108.89,3.54,5.02,1.84,1.88,10283.86,5477.87,-4.291314079291323,-8.01997407708379
3856,대림통상(주),6570,2021/12,3.85,0.0,0.0,-0.58,-0.86,-5.17,16.89,1.9,0.22,3.86,0.37,1.37,99.2,0.53,0.95,2.03,1.8,1.76,3.79,3.27,5.25,0.96,0.0,71.3,0.0,0.0,0.0,19.5,48.87,19.0,-177.96,365.4,5968.24,20.83,82.98,45.92,112.24,47.36,6.55,530.17,190.32,117.77,3.98,5.99,2.15,2.3,10195.67,5488.47,1.775511964598396,0.2054541649030465
3857,대림통상(주),6570,2022/12,3.61,136.15,1229.48,5.48,12.16,0.39,19.58,3.99,2.2,8.89,4.87,1.63,98.15,3.14,1.03,2.23,1.92,1.84,4.21,3.27,5.57,0.99,0.0,82.12,0.0,0.0,0.0,20.91,56.66,252.0,432.81,390.69,4129.65,20.63,74.98,46.76,122.23,55.18,10.11,301.57,164.17,113.86,2.12,3.29,1.13,1.11,11435.94,5609.53,4.046604586661549,2.2282010847043434
3858,대상(주),1680,2012/12,3.56,29.17,64.29,14.47,14.6,7.14,28.16,5.34,3.55,22.56,16.26,0.87,95.66,41.34,1.56,4.23,2.46,3.33,5.35,8.83,11.77,1.7,0.0,83.01,115.94,0.0,321.84,27.51,72.1,2524.0,4067.31,1561.33,0.0,17.99,57.03,38.62,105.28,66.72,33.0,730.78,174.84,158.92,8.87,13.62,5.45,3.56,68845.07,15472.78,8.164335363378433,5.4258510632760695
3859,대상(주),1680,2013/12,7.25,17.72,20.15,14.21,2.53,-0.15,28.27,6.13,4.16,23.27,17.09,0.69,95.26,47.45,1.51,3.8,2.52,3.2,4.69,10.04,11.84,1.66,0.89,86.85,114.71,0.0,345.26,26.58,74.3,3027.0,4998.8,1797.42,0.0,18.18,57.5,41.0,110.34,79.93,26.59,294.24,175.78,143.89,15.91,24.79,9.39,6.42,70583.76,17736.82,8.961104081698242,6.082131837026145
3860,대상(주),1680,2014/12,4.37,-9.95,-15.3,10.9,1.83,-1.83,28.17,5.42,3.48,18.74,12.87,0.45,95.65,51.43,1.46,3.46,2.52,3.05,4.23,10.93,11.66,1.71,0.4,90.45,124.34,0.0,356.67,26.73,73.7,2562.0,4518.51,2004.19,0.0,18.74,61.28,43.23,151.52,108.77,27.42,82.98,169.19,131.34,16.64,27.52,9.44,6.62,71874.12,19169.14,7.731651325124668,4.960276458992239
3861,대상(주),1680,2015/12,15.97,-21.7,-37.18,4.68,1.79,1.92,28.07,4.17,1.79,13.71,7.51,0.57,97.09,56.54,1.34,3.29,2.28,2.83,3.94,9.98,11.42,1.63,0.23,88.98,151.1,0.0,406.48,22.1,59.34,1618.0,2565.29,2102.66,0.0,17.65,65.68,38.89,125.47,89.8,31.77,140.06,134.71,157.12,9.92,15.48,6.06,4.84,73157.51,20687.57,5.22027030538899,2.2424901646164783
3862,대상(주),1680,2016/12,9.69,1.1,10.88,6.91,8.35,22.21,27.17,3.89,2.1,13.18,7.87,0.69,97.16,61.72,1.29,3.39,2.09,2.73,3.78,9.87,11.04,1.59,0.22,77.67,0.0,0.0,0.0,21.97,65.21,1794.0,1520.52,2254.88,106.39,17.76,65.04,37.57,152.01,110.89,25.77,79.05,160.22,166.18,5.11,7.68,3.19,2.58,79265.63,20970.06,4.811430070074821,2.6018771935441123
3863,대상(주),1680,2017/12,-2.43,-12.92,-18.39,2.69,3.99,8.27,26.76,3.26,1.74,11.04,6.13,0.73,97.23,64.96,1.3,3.39,2.11,2.85,4.03,9.71,10.74,1.7,0.27,84.07,0.0,0.0,0.0,24.64,65.03,1467.0,4614.15,2318.12,102.62,18.69,66.84,39.27,145.09,98.9,21.49,102.43,150.57,154.67,8.08,12.98,4.9,3.72,82425.02,21564.79,4.2940598969690456,2.298487899455866
3864,대상(주),1680,2018/12,-2.37,24.24,23.03,5.06,-0.41,-3.83,25.87,4.06,2.21,13.25,7.27,0.65,96.07,68.34,1.33,3.26,2.24,3.11,4.68,9.24,11.25,1.78,1.16,96.14,0.0,0.0,0.0,27.33,66.63,1801.0,3375.02,2440.54,108.4,20.33,63.51,42.23,122.54,78.93,22.55,193.45,210.2,136.78,11.33,18.09,6.54,4.87,82090.66,23154.04,5.464395078037126,2.9740166639693206
3865,대상(주),1680,2019/12,9.01,8.03,65.24,9.8,0.24,4.66,25.45,4.38,3.67,13.31,11.17,0.61,95.11,71.21,1.29,3.04,2.24,2.99,4.5,8.89,11.54,1.69,0.0,104.44,0.0,0.0,0.0,26.71,71.68,2976.0,4644.16,2689.59,116.84,21.6,59.81,42.64,135.56,92.19,28.44,121.96,193.15,134.5,10.5,17.28,6.02,4.87,82291.23,24758.94,5.415496738689913,4.541989795495317
3866,대상(주),1680,2020/12,5.48,34.34,16.7,7.84,5.03,0.23,27.21,5.6,4.08,16.42,11.98,0.51,94.08,75.39,1.26,2.93,2.22,2.62,3.75,8.65,12.09,1.57,0.0,117.85,121.85,69.11,444.0,28.8,81.79,3473.0,3361.28,2908.3,124.61,23.39,59.09,43.57,166.63,118.6,64.81,72.09,197.76,129.53,10.1,16.56,5.7,4.63,86434.07,26860.81,6.897484105475836,5.023493193700921
3867,대상(주),1680,2021/12,13.53,-12.13,15.21,13.23,11.46,2.13,25.45,4.42,4.18,13.05,12.48,0.41,94.87,76.6,1.29,2.95,2.28,2.46,3.59,7.79,11.94,1.52,0.0,114.58,0.0,0.0,0.0,25.0,79.75,4001.0,1628.69,3306.33,121.59,20.68,59.26,43.45,159.72,105.72,61.47,90.42,163.75,130.15,5.54,8.95,3.13,2.59,96339.85,30509.12,5.338567767663747,5.049575745505176
3868,대상(주),1680,2022/12,11.14,-8.64,-42.37,6.23,17.7,6.76,23.76,3.43,2.01,10.9,6.57,0.49,97.35,78.15,1.35,3.18,2.34,2.52,4.04,6.69,11.92,1.57,0.0,102.24,0.0,0.0,0.0,22.26,70.46,2306.0,-2524.69,3518.48,103.15,17.39,66.77,41.46,172.58,101.73,56.05,97.62,202.45,141.2,-0.86,-1.2,-0.51,-0.4,113389.48,32492.65,4.388412885600455,2.577236115084534
3869,대상홀딩스(주),84690,2012/12,4.57,24.24,42.32,6.33,16.47,-15.38,29.99,14.26,11.52,11.0,8.8,0.37,85.78,15.47,0.56,0.77,2.03,2.12,2.21,55.7,12.9,1.5,0.02,714.54,23.52,0.0,35291.63,13.5,235.49,975.0,718.03,1019.04,1191.94,24.69,32.03,72.97,255.18,244.17,51.27,7.1,113.92,37.05,12.41,23.57,3.35,6.13,8886.63,9724.27,7.79837829386554,6.29804916228383
3870,대상홀딩스(주),84690,2013/12,246.31,266.69,-20.29,3.93,761.39,9.09,28.28,6.07,2.98,25.82,6.67,0.63,95.53,15.45,2.11,4.25,4.19,4.97,6.37,22.63,21.17,2.73,0.08,578.35,37.39,0.0,32395.21,24.38,77.4,777.0,5353.48,1063.07,137.06,17.92,58.4,42.89,112.96,85.12,30.18,214.89,154.58,133.15,9.45,15.3,5.39,3.97,76548.71,9695.52,8.257321899151487,4.053150638583055
3871,대상홀딩스(주),84690,2014/12,4.34,-7.55,28.9,6.06,4.12,8.33,28.04,5.39,3.15,17.1,8.19,0.38,95.69,18.01,1.39,3.17,2.46,2.93,3.9,11.78,12.0,1.67,0.19,1679.75,23.29,0.0,30778.13,25.0,78.83,1002.0,4935.19,1133.52,0.0,18.42,61.42,44.45,159.94,119.83,36.3,66.92,152.29,125.0,15.77,27.1,8.76,6.45,79703.96,9968.53,7.316499391646819,4.269222549464846
3872,대상홀딩스(주),84690,2015/12,13.77,-16.6,-32.97,3.05,3.13,0.0,27.93,4.36,1.74,13.53,5.25,0.5,96.53,18.01,1.31,3.1,2.27,2.77,3.72,10.83,12.04,1.63,0.16,1180.99,36.94,0.0,31084.82,21.23,64.56,658.0,3136.75,1171.17,0.0,17.26,65.52,40.24,132.17,97.74,34.77,107.01,124.44,148.53,10.11,16.5,6.04,4.91,82197.88,9989.96,5.36345622146894,2.1362767025693183
3873,대상홀딩스(주),84690,2016/12,8.42,2.28,17.6,5.16,8.73,7.69,27.12,4.1,2.03,13.29,5.93,0.6,96.65,18.13,1.28,3.24,2.13,2.71,3.62,10.71,11.61,1.6,0.16,902.42,0.0,0.0,0.0,21.46,71.5,773.0,2106.35,1236.81,0.0,17.39,65.18,39.05,159.35,120.24,32.68,65.89,154.52,156.07,5.94,9.37,3.62,2.93,89373.58,10041.98,5.05952715502059,2.499444298354461
3874,대상홀딩스(주),84690,2017/12,-1.42,-15.87,-9.63,2.52,1.98,0.0,26.97,3.38,1.75,10.78,5.16,0.64,97.13,19.1,1.27,3.19,2.1,2.75,3.76,10.2,11.11,1.67,0.19,1233.1,0.0,0.0,0.0,23.54,69.85,699.0,4992.06,1270.47,0.0,18.45,67.15,40.48,152.54,107.53,27.86,85.67,133.87,147.02,8.35,14.11,4.97,3.89,91140.23,10177.0,4.317687081487842,2.2398179475116238
3875,대상홀딩스(주),84690,2018/12,-0.81,16.08,-9.62,2.73,0.42,50.0,26.23,3.91,1.34,12.26,4.55,0.59,96.88,19.7,1.29,3.13,2.18,3.0,4.35,9.67,11.93,1.75,0.34,926.25,0.0,0.0,0.0,24.3,67.68,632.0,3843.06,1307.82,0.0,18.8,67.78,41.63,128.76,86.74,27.52,146.1,191.91,140.19,10.69,17.67,6.24,4.83,91526.94,10261.24,5.052981430729531,1.7355748399693214
3876,대상홀딩스(주),84690,2019/12,10.14,17.01,208.03,11.54,4.55,33.33,25.45,4.38,3.89,13.5,13.07,0.59,95.32,18.28,1.29,3.08,2.21,3.02,4.38,9.74,12.06,1.72,159.84,325.83,0.0,0.0,0.0,25.31,75.55,1946.0,5334.91,1470.27,0.0,20.63,60.66,41.75,136.39,95.95,30.13,111.13,172.01,139.5,10.1,17.55,5.88,4.8,95687.97,10087.72,5.368017935689689,4.772648093248484
3877,대상홀딩스(주),84690,2020/12,5.66,33.15,21.26,12.02,5.68,-17.86,28.03,5.51,4.39,16.33,14.18,0.48,94.44,17.17,1.26,2.96,2.19,2.66,3.69,9.5,11.79,1.6,3.28,544.59,25.26,0.0,17302.0,26.74,85.51,2360.0,3885.46,1658.94,0.0,21.79,59.99,43.33,165.02,121.16,63.79,67.46,184.34,130.78,9.87,16.99,5.59,4.56,101123.12,9952.02,6.764829331846784,5.385633156229263
3878,대상홀딩스(주),84690,2021/12,18.49,-21.25,-38.53,8.33,12.03,30.43,26.46,3.88,3.39,11.57,7.92,0.41,95.78,15.12,1.26,2.99,2.17,2.49,3.55,8.32,11.69,1.52,2.74,410.61,0.0,0.0,0.0,22.43,80.22,1450.0,626.51,1805.53,0.0,19.34,62.69,41.12,151.0,101.52,55.46,97.02,156.95,143.18,3.92,6.32,2.31,1.99,113288.99,9699.05,4.496136432466906,3.9362706438939057
3879,대상홀딩스(주),84690,2022/12,10.73,-11.79,-40.16,3.99,24.27,53.33,22.95,2.75,1.49,9.44,4.47,0.53,97.78,18.37,1.37,3.43,2.27,2.67,4.21,7.27,12.0,1.62,0.0,896.63,0.0,0.0,0.0,20.73,71.86,868.0,-3579.13,1881.51,0.0,15.92,67.75,38.73,159.95,95.85,47.99,106.92,205.45,158.2,-2.23,-3.17,-1.37,-1.05,140781.58,10099.11,3.5815072077325865,1.9440681237451924
3880,대성산업(주),128820,2012/12,9.5,0.0,0.0,-12.85,7.34,-21.68,13.47,-1.31,-6.23,-2.72,-13.56,4.44,107.18,-26.21,0.54,2.08,0.73,1.68,2.19,7.2,11.38,0.73,0.0,53.8,1359.03,109.86,2985.02,3.59,7.82,-15340.0,-84001.21,2003.77,92.3,6.95,86.83,23.13,96.89,79.73,17.33,0.0,274.83,332.32,-13.54,-15.42,-10.41,-20.15,237401.75,94693.11,-0.6757715937273095,-3.220171664948958
3881,대성산업(주),128820,2013/12,-14.46,0.0,0.0,-27.92,-0.81,6.75,14.74,-15.89,-22.61,-40.89,-58.53,5.8,123.18,-97.84,0.55,2.57,0.7,1.85,2.21,11.28,15.23,0.82,0.0,-156.45,984.38,34.5,2390.96,-5.54,-13.36,-20168.0,-6116.17,206.45,-344.27,-9.25,0.0,19.52,56.26,48.97,11.35,0.0,131.72,412.19,-16.39,-19.29,-13.19,-22.02,73051.85,21365.51,-9.520421998359538,-13.542291122314786
3882,대성산업(주),128820,2014/12,-17.54,0.0,0.0,-97.43,-17.39,11.36,11.92,-1.48,-36.76,-7.27,-183.3,7.47,122.59,-5417.33,0.54,4.91,0.61,1.71,1.83,25.05,14.69,0.62,0.05,-95.65,474.32,28.72,1764.12,-3.16,-11.75,-100811.0,-1291.35,-43.97,-177.74,-5.27,0.0,0.78,56.85,54.56,3.72,0.0,109.12,12674.97,-4.02,-4.92,-3.99,-6.65,40768.17,-1241.04,-0.8893364990892683,-22.060992251923235
3883,대성산업(주),128820,2015/12,-42.47,0.0,0.0,906.93,-15.65,-21.66,13.99,-3.69,-13.3,-53.19,-201.65,6.99,109.78,-691.79,0.64,14.43,0.67,1.76,1.89,25.96,16.14,0.58,0.03,44.09,577.96,34.2,1255.14,7.62,16.72,0.0,-982.86,-41.84,264.6,8.65,89.47,10.83,30.16,23.77,4.22,0.0,43.23,822.98,-3.7,-5.18,-3.3,-3.75,26271.11,1777.68,-3.243088221823767,-11.706513760016303
3884,대성산업(주),128820,2016/12,-11.82,0.0,0.0,-41.02,-17.33,-18.55,13.34,-2.56,-17.12,-21.54,-148.34,7.85,116.99,-2042.16,0.77,8.4,0.85,4.82,6.14,22.54,17.2,0.96,0.03,-21.98,681.88,30.2,1339.6,0.36,0.74,-5940.0,284.55,-70.68,15.36,0.44,1671.91,7.35,20.51,16.07,3.45,0.0,26.72,1259.84,-1.33,-1.97,-1.23,-1.49,18398.61,602.55,-2.115319725104462,-14.12381530662872
3885,대성산업(주),128820,2017/12,17.38,0.0,0.0,542.24,14.98,-3.32,12.47,-1.34,24.79,-5.08,92.72,3.2,82.34,128.78,0.87,3.8,1.13,4.11,4.89,25.76,19.54,1.03,0.03,319.17,695.33,29.4,1484.62,30.43,54.99,8533.0,206.81,94.65,1522.92,37.66,21.51,36.23,49.82,43.38,7.28,0.0,35.83,176.03,1.57,3.37,1.0,1.24,18195.59,7303.48,-1.0792070600589374,20.0295405933822
3886,대성산업(주),128820,2018/12,-1.91,0.0,0.0,10.65,5.01,-5.3,12.21,0.65,-0.72,1.43,-1.98,1.48,98.68,121.9,0.86,2.21,1.4,4.03,4.72,27.56,18.45,1.37,0.03,140.38,0.0,0.0,0.0,10.36,16.7,-270.0,-1124.74,114.91,575.77,11.98,63.88,41.3,54.73,45.26,15.19,0.0,56.52,142.1,-3.17,-5.66,-1.86,-2.15,20900.88,9237.49,0.558597579315441,-0.6248608111535155
3887,대성산업(주),128820,2019/12,-5.53,0.0,0.0,-13.38,-7.99,-1.81,11.19,-1.11,-7.25,-2.31,-14.15,0.72,103.62,125.58,0.82,2.07,1.35,4.7,5.92,22.76,18.96,1.63,0.03,21.61,0.0,0.0,0.0,4.99,7.79,-1889.0,-519.18,86.72,622.79,5.92,135.63,37.52,52.0,39.57,14.28,0.0,70.05,166.55,-5.76,-10.06,-3.6,-4.27,19230.71,7939.42,-0.9370087638032338,-6.11134497388683
3888,대성산업(주),128820,2020/12,6.71,0.0,0.0,22.29,-2.86,-12.42,12.73,0.47,5.7,0.9,10.57,1.69,94.6,111.01,0.79,1.94,1.34,4.27,5.71,16.96,18.91,1.73,0.06,177.86,0.0,0.0,0.0,14.26,21.37,1414.0,579.62,126.7,1778.83,18.59,45.23,44.12,94.08,69.32,28.5,0.0,171.97,126.68,0.22,0.36,0.12,0.16,18680.84,9711.03,0.3570138965083391,4.372497524599252
3889,대성산업(주),128820,2021/12,49.99,391.81,0.0,-9.19,33.62,-23.95,11.91,1.71,-3.43,4.09,-12.67,1.1,95.27,110.85,0.82,2.38,1.25,4.29,5.69,17.31,14.41,2.27,0.09,140.47,0.0,0.0,0.0,6.83,10.25,-1700.0,-492.51,105.73,32.1,9.99,72.45,27.89,129.19,98.54,33.79,105.01,129.42,258.52,0.17,0.23,0.12,0.17,24961.24,9920.96,1.1706222426150863,-2.344155074353606
3890,대성산업(주),128820,2022/12,10.42,149.7,0.0,33.54,65.73,-6.55,9.17,2.58,-0.52,8.88,-2.22,1.29,100.41,91.52,1.08,3.44,1.57,5.15,6.62,23.22,14.02,2.99,0.05,157.68,0.0,0.0,0.0,8.79,13.97,-321.0,926.35,173.29,47.71,8.57,56.26,34.37,145.75,115.16,45.05,66.87,133.42,190.96,0.82,1.2,0.54,0.52,41368.1,12789.79,2.6472539368421857,-0.5285779219735932
3891,대성에너지(주),117580,2012/12,10.72,-33.82,-21.45,1.51,11.59,-2.17,9.95,1.53,1.31,5.64,4.8,0.12,98.36,5.33,1.6,3.68,2.82,3.8,3.81,1768.38,5.18,1.84,0.0,164.79,829.73,658.88,1591.59,10.35,19.86,465.0,1278.83,876.31,25.01,6.81,41.86,41.65,99.95,99.75,11.18,0.0,81.04,140.09,11.42,48.67,6.66,4.38,35626.98,9355.05,2.331180704593695,1.9849080361888851
3892,대성에너지(주),117580,2013/12,1.3,-15.24,-2.44,2.18,4.05,6.91,9.78,1.25,1.22,4.69,4.6,0.22,98.55,4.94,1.57,3.76,2.7,3.76,3.77,1448.13,5.09,1.87,0.0,159.83,821.76,662.73,1508.06,10.6,19.45,454.0,1396.48,897.58,24.12,6.79,41.7,42.01,97.01,96.69,20.96,0.0,81.05,138.03,9.71,39.86,5.63,3.61,37071.53,9581.36,1.9505462692449265,1.9115922757480253
3893,대성에너지(주),117580,2014/12,4.72,7.27,1.59,1.62,4.65,-7.62,9.66,1.28,1.19,4.94,4.59,0.21,98.46,4.45,1.6,3.86,2.72,3.86,3.88,917.06,5.15,1.82,0.0,179.98,918.1,747.11,1709.59,10.53,19.6,461.0,1533.69,913.69,24.09,6.75,40.57,40.76,82.71,82.29,17.11,0.0,81.06,145.31,9.95,44.88,5.89,3.78,38796.81,9756.79,1.9980615704144076,1.8543667442947296
3894,대성에너지(주),117580,2015/12,-8.25,11.65,8.25,2.3,-17.95,2.5,12.43,1.74,1.57,5.41,4.87,0.21,98.04,4.89,1.34,3.1,2.34,3.48,3.51,490.85,4.72,1.63,0.0,187.14,921.37,754.98,1530.33,12.23,20.31,499.0,1279.76,937.05,24.79,8.77,40.03,45.45,94.88,93.96,17.83,0.0,82.68,120.01,11.3,39.76,6.17,4.42,31831.09,10006.61,2.4313353497039816,2.187738230506608
3895,대성에너지(주),117580,2016/12,-0.82,26.39,1.86,2.49,-15.63,5.61,16.2,2.61,1.89,6.68,4.84,0.24,97.63,4.89,1.18,2.56,2.2,3.54,3.58,324.5,4.9,1.74,0.0,187.32,0.0,0.0,0.0,13.03,20.45,508.0,1870.51,962.9,24.73,10.98,40.53,46.97,97.06,95.87,3.88,0.0,84.46,112.91,13.13,50.44,6.96,5.86,26856.81,10279.43,3.098283660022079,2.2468218469227805
3896,대성에너지(주),117580,2017/12,3.77,3.14,6.2,2.7,3.71,-2.08,16.42,2.6,1.94,6.71,5.01,0.22,97.45,4.99,1.21,2.59,2.27,3.71,3.74,410.59,4.92,1.72,0.0,202.64,0.0,0.0,0.0,13.3,20.95,540.0,1743.05,991.57,25.14,11.22,39.8,46.48,78.59,78.12,3.1,0.0,88.41,115.14,14.38,59.37,7.69,6.49,27853.76,10580.4,3.079447807991711,2.2994320215324797
3897,대성에너지(주),117580,2018/12,0.0,0.0,0.0,0.0,0.0,-1.42,16.24,2.07,1.67,5.29,4.27,0.21,97.83,3.11,1.18,2.55,2.19,3.62,3.63,1528.51,4.72,1.79,0.0,207.99,0.0,0.0,0.0,13.82,21.51,469.0,1824.79,998.15,25.78,11.72,44.14,46.19,97.98,97.75,3.03,0.0,87.33,116.51,14.26,62.13,7.67,6.51,28035.74,10670.49,2.4422655533616497,1.9721688978627632
3898,대성에너지(주),117580,2019/12,6.63,52.07,1.07,1.49,0.5,-1.91,14.77,3.13,1.68,7.98,4.28,0.29,97.74,4.07,1.15,2.55,2.09,3.66,3.67,1333.48,4.74,1.78,0.0,198.14,1082.59,903.23,1698.34,13.57,21.3,474.0,1730.09,1014.46,25.56,12.21,54.49,43.96,91.67,91.38,4.12,0.0,87.9,127.49,12.51,46.12,7.01,6.31,28176.38,10866.89,3.4831684982834017,1.8693835899001825
3899,대성에너지(주),117580,2020/12,0.71,8.21,8.42,2.59,-4.09,0.49,17.42,3.54,1.9,8.46,4.55,0.35,97.53,5.25,1.06,2.39,1.91,3.59,3.61,866.35,4.69,1.61,0.0,201.04,0.0,0.0,0.0,14.54,22.31,514.0,1294.23,1043.31,26.64,13.74,55.36,44.78,73.14,72.75,4.61,0.0,92.64,123.31,10.73,35.08,5.92,5.6,27025.11,11178.46,3.7425394089824016,2.01263917050903
3900,대성에너지(주),117580,2021/12,5.75,-38.93,-15.7,0.93,3.67,0.73,15.95,2.08,1.55,5.08,3.77,0.26,98.08,4.19,1.07,2.44,1.9,3.54,3.56,553.51,4.73,1.6,0.0,196.05,0.0,0.0,0.0,13.57,21.49,435.0,1990.64,1061.15,25.58,13.08,57.77,42.74,93.94,93.24,6.13,0.0,83.17,133.97,10.62,39.56,6.08,5.86,28016.04,11319.83,2.1613856333427424,1.604479374640272
3901,대성에너지(주),117580,2022/12,12.39,-94.15,0.0,-1.12,32.51,-2.17,11.16,0.09,-0.07,0.3,-0.24,0.2,100.02,2.36,1.29,3.24,2.16,3.8,3.82,576.98,4.9,1.81,0.0,175.66,0.0,0.0,0.0,10.99,19.07,-28.0,1928.77,1048.25,22.76,8.99,68.73,37.6,88.26,87.73,4.36,0.0,78.01,165.94,10.35,51.28,6.46,5.28,37124.96,11269.62,0.1124925460157544,-0.0905240371987795
3902,대성홀딩스(주),16710,2012/12,12.34,-47.27,-20.71,3.78,10.62,-23.33,9.2,1.7,2.78,4.31,7.97,0.3,96.81,20.67,1.18,2.54,2.22,2.99,3.01,404.11,5.59,1.6,0.0,243.23,6.58,0.65,5381.66,15.65,44.95,1645.0,2833.72,2001.63,58.8,13.98,58.45,44.9,121.45,120.7,30.31,3.49,82.32,122.71,7.1,17.25,3.91,3.49,73599.39,14074.25,1.9022718825301013,3.1169493120632787
3903,대성홀딩스(주),16710,2013/12,7.7,28.86,-24.03,4.1,7.58,2.9,9.54,2.04,2.22,5.34,5.83,0.33,96.63,20.19,1.16,2.63,2.08,2.77,2.79,355.37,5.62,1.53,0.0,263.52,30.68,0.3,5813.65,14.7,43.22,1250.0,3488.33,2087.84,55.73,13.15,54.09,43.5,126.58,125.41,50.76,4.42,83.3,129.88,7.9,18.31,4.46,3.99,79174.87,14003.16,2.2760068848981776,2.4878030786061154
3904,대성홀딩스(주),16710,2014/12,4.48,-11.09,-11.7,4.38,0.07,1.41,9.54,1.81,2.12,4.55,4.94,0.29,96.66,19.97,1.09,2.51,1.94,2.61,2.63,326.53,5.38,1.41,0.0,183.69,29.83,0.14,5723.21,13.83,41.27,1104.0,2737.36,2183.57,52.78,12.91,53.79,43.57,109.81,109.07,42.24,7.53,84.69,129.53,7.46,18.13,4.21,3.93,79230.44,14023.89,1.9368435926754,2.2664376953329666
3905,대성홀딩스(주),16710,2015/12,-4.27,4.32,8.4,3.66,-17.16,6.94,11.81,2.28,2.62,4.56,5.15,0.35,96.85,19.47,0.91,2.0,1.66,2.31,2.33,282.55,4.96,1.23,0.0,154.15,29.47,0.08,5274.49,13.42,36.67,1197.0,3594.03,2267.12,46.19,14.48,54.46,46.96,121.27,120.07,38.66,5.65,85.4,112.92,8.43,18.29,4.47,4.82,65632.04,13922.97,2.110579210570509,2.42795195724731
3906,대성홀딩스(주),16710,2016/12,-0.96,22.38,-26.23,1.73,-15.7,-12.99,15.28,3.31,2.62,5.45,3.7,0.32,96.47,19.94,0.79,1.65,1.5,2.21,2.23,256.15,5.16,1.23,0.0,249.2,34.3,0.0,6083.47,13.63,34.84,883.0,3908.47,2308.18,43.27,17.28,56.69,48.23,131.64,130.69,25.99,3.03,88.17,107.33,10.33,23.21,5.35,6.78,55329.05,14026.83,2.60785154907528,2.0701021770791908
