회사명,거래소코드,회계년도,당기순이익,영업현금흐름,자본,유동비율,부채비율,매출액총이익률,총자본회전률,자기자본정상영업이익률,ROA
삼성물산(주),830,2012-12-01,465410926,632531145,11689272378,111.16,122.12,7.93,1.08,4.63,1.7925208616372825
삼성물산(주),830,2013-12-01,266371573,427451396,11419553261,112.81,123.0,6.93,1.11,3.75,1.0459927659312258
삼성물산(주),830,2014-12-01,285519448,824943447,13672436664,119.93,115.81,7.83,1.03,5.2,0.9676711508722948
삼성물산(주),28260,2014-12-01,455072360,143113873,5285289849,156.46,79.96,31.83,0.57,4.62,4.78447817460853
삼성물산(주),28260,2015-12-01,2685651116,-62347860,18313935618,83.19,131.31,16.08,0.51,0.31,6.3398498464769695
삼성물산(주),28260,2016-12-01,20841927,1355395243,21105710687,90.84,110.65,11.86,0.65,0.71,0.0468794938768647
삼성물산(주),28260,2017-12-01,481104478,1312436320,25151250126,85.21,95.02,12.47,0.63,3.81,0.9808669494972113
삼성물산(주),28260,2018-12-01,1748243543,1678376806,22548935048,105.03,88.06,12.79,0.68,4.63,4.122569150181008
삼성물산(주),28260,2019-12-01,1047890681,770849629,26692096307,107.54,71.98,12.36,0.7,3.52,2.2827118799922186
삼성물산(주),28260,2020-12-01,1160650820,1267896576,32945482243,118.68,64.91,11.14,0.6,2.87,2.1362297881820624
삼성물산(주),28260,2021-12-01,1829084040,1195731728,33352444157,129.71,65.64,11.67,0.62,3.59,3.310833616434885
삼성물산(주),28260,2022-12-01,2544956969,2618286420,31964121381,123.76,84.52,13.99,0.76,7.74,4.314839897318463
삼성바이오로직스(주),207940,2016-12-01,2544956969,2618286420,31964121381,123.76,84.52,13.99,0.76,7.74,4.314839897318463
삼성바이오로직스(주),207940,2017-12-01,2544956969,2618286420,31964121381,123.76,84.52,13.99,0.76,7.74,4.314839897318463
삼성바이오로직스(주),207940,2018-12-01,2544956969,2618286420,31964121381,123.76,84.52,13.99,0.76,7.74,4.314839897318463
삼성바이오로직스(주),207940,2019-12-01,2544956969,2618286420,31964121381,123.76,84.52,13.99,0.76,7.74,4.314839897318463
삼성바이오로직스(주),207940,2020-12-01,240974800,202090027,4598783172,297.19,39.69,35.72,0.36,12.73,3.7510469210221253
삼성바이오로직스(주),207940,2021-12-01,393589468,454596217,4991102141,254.96,59.68,46.33,0.2,10.77,4.938380618530523
삼성바이오로직스(주),207940,2022-12-01,798056210,953047810,8984474395,154.43,84.56,48.93,0.24,14.08,4.812771627048822
삼성에스디에스(주),18260,2014-12-01,434272525,996275205,4214024629,288.74,31.61,16.37,1.46,14.66,7.830309932059768
삼성에스디에스(주),18260,2015-12-01,469830680,864766041,4776851778,276.66,32.55,16.46,1.32,13.09,7.420317277594246
삼성에스디에스(주),18260,2016-12-01,514327713,622817969,5291124095,337.58,29.31,17.33,1.24,12.46,7.517208754546716
삼성에스디에스(주),18260,2017-12-01,541772277,834847191,5719429437,386.27,27.25,16.07,1.32,13.29,7.444216510174762
삼성에스디에스(주),18260,2018-12-01,638792258,1196531554,6148552184,373.49,30.34,16.59,1.31,14.79,7.971103858245693
삼성에스디에스(주),18260,2019-12-01,750448957,893786645,6725157089,375.92,34.14,16.73,1.26,15.38,8.31869343420412
삼성에스디에스(주),18260,2020-12-01,452908951,979402852,6859108164,382.46,33.47,15.34,1.21,12.83,4.947164996539976
삼성에스디에스(주),18260,2021-12-01,633381433,980238875,7443700632,319.62,41.29,12.35,1.3,10.86,6.022206014368712
삼성에스디에스(주),18260,2022-12-01,1130012586,1289793207,8466969935,321.09,41.17,11.03,1.53,11.52,9.454253814554132
삼성엔지니어링(주),28050,2011-12-01,514525684,175469961,1313356806,114.05,295.07,11.6,2.13,63.19,9.916436313889431
삼성엔지니어링(주),28050,2012-12-01,521074712,-192806213,1740044579,117.83,226.06,11.25,2.11,47.97,9.18427444808215
삼성엔지니어링(주),28050,2013-12-01,-708658933,-1230923921,905658514,99.74,554.64,-5.58,1.69,-77.71,-11.952871017224233
삼성엔지니어링(주),28050,2014-12-01,56353494,255768388,953344087,96.5,545.29,6.13,1.48,17.41,0.9160390008193929
삼성엔지니어링(주),28050,2015-12-01,-1304348694,-833499386,-312934993,78.91,0.0,-16.91,1.09,0.0,-23.16470666605051
삼성엔지니어링(주),28050,2016-12-01,10265145,187923502,986716625,84.5,458.36,6.89,1.26,0.0,0.18631987551787926
삼성엔지니어링(주),28050,2017-12-01,-71232488,-134040755,976091814,88.84,419.71,6.1,1.04,2.21,-1.404194962353126
삼성엔지니어링(주),28050,2018-12-01,62855610,446248384,997855868,87.39,362.96,9.85,1.13,19.9,1.360614525181386
삼성엔지니어링(주),28050,2019-12-01,323809854,784124249,1295186238,97.46,252.51,12.51,1.39,36.87,7.092209674732426
삼성엔지니어링(주),28050,2020-12-01,252135563,44368719,1581735518,105.9,200.66,9.96,1.45,25.11,5.3018933593498785
삼성엔지니어링(주),28050,2021-12-01,351071466,739825439,1960517718,115.31,209.04,11.5,1.38,28.42,5.794480139473537
삼성엔지니어링(주),28050,2022-12-01,595319035,576706461,2577040407,118.64,204.56,10.75,1.45,30.98,7.584915636411657
삼성전기(주),9150,2011-12-01,392381738,489069656,3875787787,136.35,89.09,16.27,0.85,8.36,5.353924672744816
삼성전기(주),9150,2012-12-01,452006135,1119364059,3965648035,134.31,73.78,17.55,1.11,14.81,6.558927275513088
삼성전기(주),9150,2013-12-01,345692360,904470058,4258027439,148.3,68.75,18.74,1.17,11.28,4.81107667453644
삼성전기(주),9150,2014-12-01,508911818,372643433,4642796080,165.22,66.25,15.35,0.96,0.04,6.593307436479462
삼성전기(주),9150,2015-12-01,20643329,537117320,4315383218,154.39,68.45,21.24,0.82,6.73,0.28397362757615835
삼성전기(주),9150,2016-12-01,22914359,679643759,4337585298,137.65,76.66,17.02,0.81,0.56,0.2990404236260806
삼성전기(주),9150,2017-12-01,177255994,717683604,4331491386,101.01,79.32,20.6,0.89,7.06,2.282049503656128
삼성전기(주),9150,2018-12-01,685018514,1558669241,4946497556,140.47,74.77,29.14,1.0,21.95,7.923948088745209
삼성전기(주),9150,2019-12-01,528048551,1021270230,5430096886,189.55,59.74,25.51,0.93,14.15,6.087542539695109
삼성전기(주),9150,2020-12-01,623811178,1588076610,5910395940,216.74,56.09,23.63,0.92,14.62,6.761815414341411
삼성전기(주),9150,2021-12-01,915432453,1731244106,6871125643,205.77,44.68,26.34,0.97,21.64,9.208309128102842
삼성전기(주),9150,2022-12-01,993519182,1575355827,7693484679,193.59,42.94,24.01,0.9,16.24,9.034316108430607
삼성전자(주),5930,2011-12-01,13734067000,22917901000,101845323000,161.33,52.81,32.03,1.14,17.0,8.824748658775185
삼성전자(주),5930,2012-12-01,23845285000,37972809000,121480206000,185.94,49.05,37.02,1.19,26.02,13.16898340252973
삼성전자(주),5930,2013-12-01,30474764000,46707440000,150016010000,215.84,42.7,39.79,1.16,27.1,14.23555363195158
삼성전자(주),5930,2014-12-01,23394358000,36975389000,168088188000,221.38,37.08,37.79,0.93,15.73,10.152789549728809
삼성전자(주),5930,2015-12-01,19060144000,40061761000,179059805000,247.14,35.25,38.46,0.85,15.22,7.870254231777096
삼성전자(주),5930,2016-12-01,22726092000,47385644000,192963033000,258.54,35.87,40.42,0.8,15.72,8.668313377628849
삼성전자(주),5930,2017-12-01,42186747000,62162041000,214491428000,218.8,40.68,46.03,0.85,26.33,13.980598112841571
삼성전자(주),5930,2018-12-01,44344857000,67031863000,247753177000,252.89,36.97,45.69,0.76,25.48,13.067308208101785
삼성전자(주),5930,2019-12-01,21738865000,45382915000,262880421000,284.38,34.12,36.09,0.67,10.88,6.165925719968338
삼성전자(주),5930,2020-12-01,26407832000,65287009000,275948016000,262.17,37.07,38.98,0.65,13.36,6.98184511490266
삼성전자(주),5930,2021-12-01,39907450000,65105448000,304899931000,247.58,39.92,40.48,0.69,17.78,9.354306332833122
삼성전자(주),5930,2022-12-01,55654077000,62181346000,354749604000,278.86,26.41,37.12,0.69,13.15,12.41102485061103
삼성제약(주),1360,2011-12-01,55654077000,62181346000,354749604000,278.86,26.41,37.12,0.69,13.15,12.41102485061103
삼성제약(주),1360,2012-12-01,55654077000,62181346000,354749604000,278.86,26.41,37.12,0.69,13.15,12.41102485061103
삼성제약(주),1360,2013-12-01,55654077000,62181346000,354749604000,278.86,26.41,37.12,0.69,13.15,12.41102485061103
삼성제약(주),1360,2014-12-01,55654077000,62181346000,354749604000,278.86,26.41,37.12,0.69,13.15,12.41102485061103
삼성제약(주),1360,2015-12-01,-994392,-4204949,46236615,253.62,181.63,26.73,0.32,-4.05,-0.7636382284857444
삼성제약(주),1360,2016-12-01,-21617603,-9941381,82377765,130.69,67.87,15.78,0.36,-14.91,-15.632673500859786
삼성제약(주),1360,2017-12-01,-7539887,5539090,93868491,116.87,64.27,12.12,0.29,-7.81,-4.889864432183902
삼성제약(주),1360,2018-12-01,-2075706,-6520528,131662977,322.86,22.01,18.48,0.3,-4.24,-1.292094058050281
삼성제약(주),1360,2019-12-01,-2075706,-6520528,131662977,322.86,22.01,18.48,0.3,-4.24,-1.292094058050281
삼성제약(주),1360,2020-12-01,-2075706,-6520528,131662977,322.86,22.01,18.48,0.3,-4.24,-1.292094058050281
삼성제약(주),1360,2021-12-01,-2075706,-6520528,131662977,322.86,22.01,18.48,0.3,-4.24,-1.292094058050281
삼성제약(주),1360,2022-12-01,-2075706,-6520528,131662977,322.86,22.01,18.48,0.3,-4.24,-1.292094058050281
삼성중공업(주),10140,2011-12-01,851115094,1439763794,4643988734,91.25,253.44,13.17,0.76,26.43,5.185318977025809
삼성중공업(주),10140,2012-12-01,796388338,-1193439101,5282949064,115.22,214.88,13.36,0.88,24.29,4.787435756853185
삼성중공업(주),10140,2013-12-01,632205457,590217273,5845795805,113.48,198.11,12.11,0.87,16.43,3.6277049492472777
삼성중공업(주),10140,2014-12-01,147320209,-457461384,5573161296,105.72,207.23,5.92,0.75,3.21,0.860402960769404
삼성중공업(주),10140,2015-12-01,-1212110013,620279376,4265745759,105.65,305.59,-9.9,0.56,-30.53,-7.00577157241224
삼성중공업(주),10140,2016-12-01,-138776906,-1554754531,6275310772,110.01,174.37,4.56,0.6,-2.79,-0.8060241429723851
삼성중공업(주),10140,2017-12-01,-340748297,540067547,5797452669,94.89,138.35,-1.9,0.51,-8.68,-2.465953884138389
삼성중공업(주),10140,2018-12-01,-388188869,165522614,6746279557,118.16,111.72,-0.08,0.37,-6.53,-2.717859025892657
삼성중공업(주),10140,2019-12-01,-1315353147,-681209311,5248928572,97.75,159.1,0.83,0.53,-10.28,-9.67165426942648
삼성중공업(주),10140,2020-12-01,-1492699902,-243903394,3718231782,88.9,247.54,-6.79,0.52,-23.51,-11.551463966233946
삼성중공업(주),10140,2021-12-01,-1452069566,845026469,4097267106,79.25,196.26,-11.56,0.53,-33.57,-11.962417817228145
삼성중공업(주),10140,2022-12-01,-627411807,-1693020711,3571937397,91.27,305.71,-7.78,0.45,-22.28,-4.329456821756971
삼아알미늄(주),6110,2011-12-01,-627411807,-1693020711,3571937397,91.27,305.71,-7.78,0.45,-22.28,-4.329456821756971
삼아알미늄(주),6110,2012-12-01,-627411807,-1693020711,3571937397,91.27,305.71,-7.78,0.45,-22.28,-4.329456821756971
삼아알미늄(주),6110,2013-12-01,-627411807,-1693020711,3571937397,91.27,305.71,-7.78,0.45,-22.28,-4.329456821756971
삼아알미늄(주),6110,2014-12-01,-627411807,-1693020711,3571937397,91.27,305.71,-7.78,0.45,-22.28,-4.329456821756971
삼아알미늄(주),6110,2015-12-01,-627411807,-1693020711,3571937397,91.27,305.71,-7.78,0.45,-22.28,-4.329456821756971
삼아알미늄(주),6110,2016-12-01,-627411807,-1693020711,3571937397,91.27,305.71,-7.78,0.45,-22.28,-4.329456821756971
삼아알미늄(주),6110,2017-12-01,-627411807,-1693020711,3571937397,91.27,305.71,-7.78,0.45,-22.28,-4.329456821756971
삼아알미늄(주),6110,2018-12-01,2768118,6170124,105658795,98.78,86.2,9.22,0.87,5.23,1.406981121369928
삼아알미늄(주),6110,2019-12-01,4952309,9395812,108828285,91.56,91.56,9.66,0.94,6.01,2.3755158311991442
삼아알미늄(주),6110,2020-12-01,3511621,11375684,110394244,96.53,88.0,9.97,0.95,6.73,1.6919998556441151
삼아알미늄(주),6110,2021-12-01,12153040,15829601,122028111,107.01,86.22,12.07,1.16,13.29,5.348155715936916
삼아알미늄(주),6110,2022-12-01,17206656,-13031681,137938935,103.69,108.9,12.36,1.21,17.36,5.971355038146537
삼양식품(주),3230,2011-12-01,9579554,23188418,157501472,108.55,104.3,22.31,1.01,10.47,2.9771026836535994
삼양식품(주),3230,2012-12-01,5271126,3656660,161152495,77.7,80.26,21.85,1.06,4.77,1.8145318988287462
삼양식품(주),3230,2013-12-01,3367121,14841446,163876687,78.68,82.19,23.9,1.03,6.27,1.1277483876708219
삼양식품(주),3230,2014-12-01,4068489,12279027,166120058,71.42,80.37,24.58,1.05,5.89,1.357853572960121
삼양식품(주),3230,2015-12-01,-3403323,13071680,162540954,67.76,82.45,24.64,0.98,4.35,-1.1476461919827092
삼양식품(주),3230,2016-12-01,18793118,37170610,177542160,79.94,84.01,25.59,1.15,14.86,5.752479672628201
삼양식품(주),3230,2017-12-01,29103776,43580368,203106858,73.5,96.04,25.72,1.27,22.76,7.309238550069676
삼양식품(주),3230,2018-12-01,35304531,37991964,234420656,93.52,75.81,26.75,1.16,25.22,8.566184950483239
삼양식품(주),3230,2019-12-01,60028837,52513365,287637665,123.48,63.52,28.91,1.23,29.99,12.762345750733244
삼양식품(주),3230,2020-12-01,67973728,80883024,347275513,122.28,60.17,29.53,1.26,30.03,12.220557894018125
삼양식품(주),3230,2021-12-01,56657566,58357507,395691450,152.9,90.32,26.58,0.98,17.6,7.523442642182652
삼양식품(주),3230,2022-12-01,80271061,47787143,454763742,157.06,103.39,27.64,1.08,21.25,8.678614076107992
삼양통상(주),2170,2011-12-01,11815849,4623243,207933038,463.96,20.15,10.76,0.66,6.0,4.729515204607042
삼양통상(주),2170,2012-12-01,5993319,11340270,212936557,437.96,21.43,6.25,0.63,2.52,2.3179258448627857
삼양통상(주),2170,2013-12-01,3391307,-15929915,214350771,346.31,27.58,3.65,0.63,0.84,1.2401122615770894
삼양통상(주),2170,2014-12-01,10213574,-2313383,222544028,299.13,34.36,7.18,0.7,4.38,3.415794625594532
삼양통상(주),2170,2015-12-01,10526523,-20506156,230574920,292.68,36.05,8.18,0.7,5.31,3.3555678974418024
삼양통상(주),2170,2016-12-01,22854086,43535226,249895864,665.13,15.73,19.03,0.65,12.95,7.90272783509908
삼양통상(주),2170,2017-12-01,24930148,32694129,271572260,753.18,14.43,20.74,0.57,11.57,8.022069809020719
삼양통상(주),2170,2018-12-01,25294532,42698338,292842029,913.16,11.85,20.32,0.57,11.38,7.722711291710728
삼양통상(주),2170,2019-12-01,44199832,52179027,328747297,859.78,13.06,29.38,0.55,15.91,11.891411425854443
삼양통상(주),2170,2020-12-01,49909670,40654969,375584792,949.5,12.39,32.86,0.5,16.38,11.823835680356543
삼양통상(주),2170,2021-12-01,33139838,19559316,406422489,857.14,12.94,22.72,0.44,9.31,7.21979143345381
삼양통상(주),2170,2022-12-01,15100586,5666860,417112655,1122.12,9.69,13.82,0.39,3.99,3.3004092331148485
삼영무역(주),2810,2011-12-01,15455324,3011127,187621850,335.34,28.06,7.72,1.17,4.64,6.43252567074364
삼영무역(주),2810,2012-12-01,21981600,7130388,207046268,497.76,20.86,6.77,1.1,2.51,8.784631157189564
삼영무역(주),2810,2013-12-01,20098733,7941030,225593482,466.92,21.61,6.68,1.02,1.97,7.325824317721653
삼영무역(주),2810,2014-12-01,21517605,13959467,245194389,485.83,20.83,7.16,0.93,2.12,7.2626073328724425
삼영무역(주),2810,2015-12-01,19018250,9985867,261621118,676.36,15.77,7.62,0.75,1.16,6.279135832430881
삼영무역(주),2810,2016-12-01,24511992,4013178,286711085,607.9,16.89,8.79,0.7,1.9,7.314273811194684
삼영무역(주),2810,2017-12-01,28572312,1257295,309648886,609.64,17.11,9.5,0.74,3.33,7.8795103540632505
삼영무역(주),2810,2018-12-01,28935659,8902843,334520507,681.11,15.54,7.72,0.72,2.11,7.486639518291891
삼영무역(주),2810,2019-12-01,34851886,8165761,397583802,384.78,28.51,9.47,0.61,2.51,6.821108722358278
삼영무역(주),2810,2020-12-01,34664569,18405774,421282206,376.46,26.57,12.16,0.75,5.46,6.500847638368717
삼영무역(주),2810,2021-12-01,44918344,8844,464179033,391.14,24.7,10.9,0.84,5.41,7.760377627953892
삼영무역(주),2810,2022-12-01,57700063,28589902,512033245,375.08,21.91,10.11,0.82,3.96,9.24372279375699
삼영전자공업(주),5680,2011-12-01,20070175,38238501,427348283,667.52,9.82,14.62,0.7,5.42,4.276320154572434
삼영전자공업(주),5680,2012-12-01,8621797,28437374,426293653,1023.05,7.03,11.95,0.62,2.7,1.8897452601768263
삼영전자공업(주),5680,2013-12-01,12887841,36248277,437169121,1150.57,6.82,12.35,0.59,2.51,2.759736933696408
삼영전자공업(주),5680,2014-12-01,18509800,35305284,452916697,1312.36,6.31,14.71,0.53,3.2,3.8440588330195156
삼영전자공업(주),5680,2015-12-01,13828336,30872626,463273637,1587.11,5.07,15.18,0.46,2.55,2.840881281921748
삼영전자공업(주),5680,2016-12-01,13207681,21721904,468629573,1435.08,5.11,14.89,0.44,2.07,2.681361790978228
삼영전자공업(주),5680,2017-12-01,10579643,14718410,470832971,1307.82,5.69,13.54,0.46,1.9,2.1261317660204355
삼영전자공업(주),5680,2018-12-01,15130040,11567944,480471440,1284.12,5.73,13.79,0.5,2.75,2.9782286764267285
삼영전자공업(주),5680,2019-12-01,8554285,22485829,484393092,1971.46,3.78,12.32,0.4,0.96,1.7017268847078044
삼영전자공업(주),5680,2020-12-01,11424172,20481142,490894305,1677.42,4.68,14.48,0.39,1.9,2.2231481654063185
삼영전자공업(주),5680,2021-12-01,17029949,18766135,511758521,1270.67,6.23,15.33,0.44,3.07,3.132573134346566
삼영전자공업(주),5680,2022-12-01,18179457,6214519,521757691,2281.13,3.37,15.93,0.42,3.15,3.370702712384254
삼익티에이치케이(주),4380,2011-12-01,18179457,6214519,521757691,2281.13,3.37,15.93,0.42,3.15,3.370702712384254
삼익티에이치케이(주),4380,2012-12-01,18179457,6214519,521757691,2281.13,3.37,15.93,0.42,3.15,3.370702712384254
삼익티에이치케이(주),4380,2013-12-01,18179457,6214519,521757691,2281.13,3.37,15.93,0.42,3.15,3.370702712384254
삼익티에이치케이(주),4380,2014-12-01,18179457,6214519,521757691,2281.13,3.37,15.93,0.42,3.15,3.370702712384254
삼익티에이치케이(주),4380,2015-12-01,18179457,6214519,521757691,2281.13,3.37,15.93,0.42,3.15,3.370702712384254
삼익티에이치케이(주),4380,2016-12-01,18179457,6214519,521757691,2281.13,3.37,15.93,0.42,3.15,3.370702712384254
삼익티에이치케이(주),4380,2017-12-01,18179457,6214519,521757691,2281.13,3.37,15.93,0.42,3.15,3.370702712384254
삼익티에이치케이(주),4380,2018-12-01,18179457,6214519,521757691,2281.13,3.37,15.93,0.42,3.15,3.370702712384254
삼익티에이치케이(주),4380,2019-12-01,18179457,6214519,521757691,2281.13,3.37,15.93,0.42,3.15,3.370702712384254
삼익티에이치케이(주),4380,2020-12-01,18179457,6214519,521757691,2281.13,3.37,15.93,0.42,3.15,3.370702712384254
삼익티에이치케이(주),4380,2021-12-01,18179457,6214519,521757691,2281.13,3.37,15.93,0.42,3.15,3.370702712384254
삼익티에이치케이(주),4380,2022-12-01,16648775,-13043195,210708900,108.27,110.73,16.1,0.76,9.79,3.749491157738525
삼일제약(주),520,2011-12-01,-6778721,-4556635,66604076,112.56,81.98,40.36,0.74,-9.84,-5.592865088263111
삼일제약(주),520,2012-12-01,-2899829,5023343,62873767,166.66,76.54,41.3,0.79,-2.43,-2.6125549171155917
삼일제약(주),520,2013-12-01,7930032,-3990162,70026936,170.2,65.23,40.5,0.79,-2.98,6.8534329956171645
삼일제약(주),520,2014-12-01,-11189534,-11923423,55415123,149.54,95.42,39.76,0.76,-13.74,-10.332836080670916
삼일제약(주),520,2015-12-01,588369,2919997,54410255,134.34,82.52,42.38,0.85,2.92,0.5924456898855855
삼일제약(주),520,2016-12-01,886603,5634351,52870789,129.56,91.02,42.84,0.97,7.18,0.877863960834924
삼일제약(주),520,2017-12-01,-1266565,3791492,51167279,99.52,164.77,44.44,0.78,2.51,-0.9348923935027863
삼일제약(주),520,2018-12-01,-8562748,-2621622,56082999,69.37,163.8,36.78,0.67,-10.69,-5.787649832676032
삼일제약(주),520,2019-12-01,786258,10590303,62272436,116.2,195.27,38.58,0.73,8.15,0.42760528082825006
삼일제약(주),520,2020-12-01,1340564,7774732,63551209,73.49,201.59,39.86,0.66,10.39,0.69944564131217
삼일제약(주),520,2021-12-01,-5346663,1416861,65746493,63.05,244.36,36.49,0.59,0.61,-2.361548288007424
삼일제약(주),520,2022-12-01,-28287,4153917,125819596,56.4,183.5,37.56,0.62,4.19,-0.007930182390522433
삼정펄프(주),9770,2011-12-01,-28287,4153917,125819596,56.4,183.5,37.56,0.62,4.19,-0.007930182390522433
삼정펄프(주),9770,2012-12-01,-28287,4153917,125819596,56.4,183.5,37.56,0.62,4.19,-0.007930182390522433
삼정펄프(주),9770,2013-12-01,-28287,4153917,125819596,56.4,183.5,37.56,0.62,4.19,-0.007930182390522433
삼정펄프(주),9770,2014-12-01,-28287,4153917,125819596,56.4,183.5,37.56,0.62,4.19,-0.007930182390522433
삼정펄프(주),9770,2015-12-01,-28287,4153917,125819596,56.4,183.5,37.56,0.62,4.19,-0.007930182390522433
삼정펄프(주),9770,2016-12-01,19322948,25170337,177798691,471.71,19.02,13.71,0.72,6.68,9.13140321171166
삼정펄프(주),9770,2017-12-01,10429181,7310429,183401955,692.5,12.55,11.24,0.69,4.24,5.052395273400328
삼정펄프(주),9770,2018-12-01,-174158,1835365,180345955,893.17,11.91,3.06,0.66,-2.36,-0.08629216175005368
삼정펄프(주),9770,2019-12-01,-174158,1835365,180345955,893.17,11.91,3.06,0.66,-2.36,-0.08629216175005368
삼정펄프(주),9770,2020-12-01,-174158,1835365,180345955,893.17,11.91,3.06,0.66,-2.36,-0.08629216175005368
삼정펄프(주),9770,2021-12-01,-174158,1835365,180345955,893.17,11.91,3.06,0.66,-2.36,-0.08629216175005368
삼정펄프(주),9770,2022-12-01,-174158,1835365,180345955,893.17,11.91,3.06,0.66,-2.36,-0.08629216175005368
삼진제약(주),5500,2011-12-01,-174158,1835365,180345955,893.17,11.91,3.06,0.66,-2.36,-0.08629216175005368
삼진제약(주),5500,2012-12-01,-174158,1835365,180345955,893.17,11.91,3.06,0.66,-2.36,-0.08629216175005368
삼진제약(주),5500,2013-12-01,-174158,1835365,180345955,893.17,11.91,3.06,0.66,-2.36,-0.08629216175005368
삼진제약(주),5500,2014-12-01,-174158,1835365,180345955,893.17,11.91,3.06,0.66,-2.36,-0.08629216175005368
삼진제약(주),5500,2015-12-01,-174158,1835365,180345955,893.17,11.91,3.06,0.66,-2.36,-0.08629216175005368
삼진제약(주),5500,2016-12-01,-174158,1835365,180345955,893.17,11.91,3.06,0.66,-2.36,-0.08629216175005368
삼진제약(주),5500,2017-12-01,-174158,1835365,180345955,893.17,11.91,3.06,0.66,-2.36,-0.08629216175005368
삼진제약(주),5500,2018-12-01,-174158,1835365,180345955,893.17,11.91,3.06,0.66,-2.36,-0.08629216175005368
삼진제약(주),5500,2019-12-01,-174158,1835365,180345955,893.17,11.91,3.06,0.66,-2.36,-0.08629216175005368
삼진제약(주),5500,2020-12-01,-174158,1835365,180345955,893.17,11.91,3.06,0.66,-2.36,-0.08629216175005368
삼진제약(주),5500,2021-12-01,-174158,1835365,180345955,893.17,11.91,3.06,0.66,-2.36,-0.08629216175005368
삼진제약(주),5500,2022-12-01,21900919,17293228,275864153,164.44,47.38,42.96,0.67,8.4,5.386925330686272
삼호개발(주),10960,2011-12-01,5820004,4731401,111925734,157.42,76.69,7.0,0.94,2.92,2.942932859541021
삼호개발(주),10960,2012-12-01,8415499,15140170,119495768,159.44,73.48,9.38,1.03,8.73,4.059581278658992
삼호개발(주),10960,2013-12-01,5244025,1881017,122115167,159.4,66.24,7.42,1.16,5.18,2.5832152164956046
삼호개발(주),10960,2014-12-01,3601064,20656298,121843440,162.44,62.79,8.4,1.05,4.56,1.8154794871126163
삼호개발(주),10960,2015-12-01,8188775,45216473,124587469,142.28,88.36,9.21,1.23,9.98,3.4893658345436083
삼호개발(주),10960,2016-12-01,16001321,16768174,147818993,161.63,66.04,11.3,1.14,16.28,6.519459748778448
삼호개발(주),10960,2017-12-01,21433774,5453261,167679147,172.58,52.89,13.78,1.06,15.34,8.360460715312241
삼호개발(주),10960,2018-12-01,20631657,6971261,184062083,184.03,50.43,12.43,1.12,13.88,7.4511176687157
삼호개발(주),10960,2019-12-01,21526296,30248227,190748478,188.22,56.64,10.27,1.27,12.57,7.204679468348556
삼호개발(주),10960,2020-12-01,18777147,-5601265,211384295,218.01,47.98,7.39,1.19,6.78,6.002840254383142
삼호개발(주),10960,2021-12-01,13927522,-9093000,220710445,276.42,34.5,8.35,1.07,5.93,4.691738085121304
삼호개발(주),10960,2022-12-01,5925977,-11348373,218855769,295.85,29.03,6.65,1.06,2.03,2.098486823650663
삼화왕관(주),4450,2011-12-01,5925977,-11348373,218855769,295.85,29.03,6.65,1.06,2.03,2.098486823650663
삼화왕관(주),4450,2012-12-01,5925977,-11348373,218855769,295.85,29.03,6.65,1.06,2.03,2.098486823650663
삼화왕관(주),4450,2013-12-01,5925977,-11348373,218855769,295.85,29.03,6.65,1.06,2.03,2.098486823650663
삼화왕관(주),4450,2014-12-01,5925977,-11348373,218855769,295.85,29.03,6.65,1.06,2.03,2.098486823650663
삼화왕관(주),4450,2015-12-01,5925977,-11348373,218855769,295.85,29.03,6.65,1.06,2.03,2.098486823650663
삼화왕관(주),4450,2016-12-01,5925977,-11348373,218855769,295.85,29.03,6.65,1.06,2.03,2.098486823650663
삼화왕관(주),4450,2017-12-01,5925977,-11348373,218855769,295.85,29.03,6.65,1.06,2.03,2.098486823650663
삼화왕관(주),4450,2018-12-01,5925977,-11348373,218855769,295.85,29.03,6.65,1.06,2.03,2.098486823650663
삼화왕관(주),4450,2019-12-01,8350350,16362935,145095999,179.27,64.48,19.32,0.49,6.27,3.4988510317668737
삼화왕관(주),4450,2020-12-01,1495342,14423179,144157599,172.64,70.7,17.41,0.58,6.58,0.6076567097476793
삼화왕관(주),4450,2021-12-01,1422227,13698741,143645458,157.74,69.39,15.47,0.61,5.62,0.5845188994445524
삼화왕관(주),4450,2022-12-01,-17219140,7403712,119710784,160.34,86.1,12.91,0.66,2.74,-7.7290892702642315
삼화전기(주),9470,2011-12-01,-4918730,3688220,39270802,76.5,270.74,10.66,1.18,-4.52,-3.3783908389934907
삼화전기(주),9470,2012-12-01,1961352,-3869063,38768325,91.31,269.33,10.92,1.26,5.33,1.369812623498904
삼화전기(주),9470,2013-12-01,-913891,11235532,36706763,94.98,263.84,11.15,1.35,7.34,-0.6842942265926634
삼화전기(주),9470,2014-12-01,18999,8684942,36712585,99.14,244.8,11.28,1.3,5.39,0.015009027931485775
삼화전기(주),9470,2015-12-01,-4750505,7501858,35029700,101.22,266.16,9.51,1.34,-9.16,-3.70368513671437
삼화전기(주),9470,2016-12-01,2135416,7529416,35681727,103.28,262.83,12.71,1.55,10.61,1.6494261956979697
삼화전기(주),9470,2017-12-01,10093071,13673115,51132259,117.01,162.26,16.05,1.57,19.76,7.526427282972003
삼화전기(주),9470,2018-12-01,7033567,9897542,59005648,130.39,117.19,14.2,1.56,12.77,5.4882544086274745
