Unnamed: 0,회사명,거래소코드,회계년도,총자본증가율,정상영업이익증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,매출액총이익률,매출액정상영업이익률,매출액순이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율(관계기업투자손익 제외),사내유보 대 자기자본비율,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률,운전자본회전률,종업원1인당 부가가치,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,1주당순이익,1주당 CASH FLOW,유보율,기계투자효율,부가가치율,노동소득분배율,자기자본구성비율,유동비율,당좌비율,현금비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,1주당매출액,1주당순자산,총자산영업이익률,총자산순이익률,부실
6615,태양금속공업(주),4100,2012/12,19.57,62.72,120.2,-1.2,25.76,5.7,11.02,3.39,0.38,16.08,1.71,0.0,99.84,34.87,1.17,4.75,1.55,2.14,3.57,5.34,4.5,1.07,0.18,61.72,175.57,34.53,552.57,12.7,30.33,0.0,-1708.09,353.52,77.0,11.86,76.6,22.43,96.57,58.71,2.06,0.0,97.27,345.8,-3.65,-7.44,-2.83,-2.64,108337.13,23684.8,3.626670886149024,0.4029097228213683,0
6616,태양금속공업(주),4100,2013/12,-9.93,-0.09,-4.81,1.77,6.27,1.01,10.63,3.18,0.32,16.01,1.62,2.08,99.23,34.11,1.2,5.03,1.57,2.22,3.72,5.48,4.66,1.05,0.18,83.64,171.35,32.66,535.9,18.83,41.79,400.0,6645.44,361.5,110.93,14.91,61.85,25.35,82.59,47.94,2.22,0.0,95.41,294.53,3.63,6.64,2.71,2.14,115132.93,24788.36,4.023174760709516,0.408705640145352,0
6617,태양금속공업(주),4100,2014/12,-0.02,-15.33,352.99,7.55,3.23,6.51,10.59,2.61,1.41,12.95,7.03,1.69,98.2,35.45,1.3,4.96,1.77,2.48,4.31,5.83,5.74,1.16,0.17,84.78,151.74,22.95,501.15,20.56,47.44,0.0,1867.49,396.16,136.42,15.76,57.87,27.26,93.77,53.36,3.53,0.0,102.38,266.88,6.42,12.06,4.67,3.58,118849.36,26706.94,3.4071324792756674,1.8410249438461872,0
6618,태양금속공업(주),4100,2015/12,1.58,5.59,-41.7,1.3,1.46,0.16,10.85,2.72,0.82,13.11,3.93,1.43,98.18,34.9,1.31,4.82,1.8,2.5,4.17,6.22,5.66,1.22,0.18,87.11,147.19,19.77,522.48,22.44,53.73,0.0,3494.67,402.58,157.67,17.22,62.67,27.19,98.51,61.83,4.65,0.0,116.2,267.74,3.98,7.22,2.9,2.22,120590.48,27846.05,3.5415935100340987,1.06768972939803,0
6619,태양금속공업(주),4100,2016/12,0.79,19.28,146.8,7.19,-1.11,0.16,12.11,3.28,2.01,15.0,9.3,1.25,97.78,34.84,1.28,4.58,1.78,2.47,3.82,6.95,5.19,1.23,0.17,82.49,150.26,21.57,505.54,22.61,53.14,0.0,452.34,438.51,156.21,17.68,65.16,28.91,99.19,65.76,5.78,0.0,130.48,245.95,6.05,10.92,4.3,3.36,11925.68,2918.39,4.191330749350368,2.5746820624886104,0
6620,태양금속공업(주),4100,2017/12,1.07,-36.19,0.0,-3.73,-1.65,0.78,11.01,2.13,-0.89,9.43,-3.89,1.2,101.65,32.31,1.25,4.43,1.74,2.42,3.58,7.47,5.08,1.19,0.16,72.49,145.29,18.54,522.5,18.08,41.28,-113.0,406.05,416.67,125.22,14.53,81.83,27.53,93.77,64.6,7.78,0.0,121.63,263.19,6.28,10.93,4.55,3.66,11729.24,3005.92,2.6461961108757976,-1.1051845264364393,0
6621,태양금속공업(주),4100,2018/12,5.11,-28.16,0.0,-5.88,-4.26,-1.86,11.54,1.6,-1.21,7.11,-5.35,1.42,100.24,31.09,1.16,4.46,1.57,2.28,3.5,6.53,5.01,1.07,0.18,80.98,145.24,17.0,540.0,19.11,43.76,-148.0,28.94,386.35,138.83,16.86,74.38,24.68,84.92,52.14,6.1,0.0,120.19,305.18,2.91,4.89,2.2,1.94,11229.72,3043.76,1.808611810846712,-1.3727093573922304,0
6622,태양금속공업(주),4100,2019/12,-0.67,0.0,0.0,-27.01,4.83,-4.27,7.68,-3.74,-4.7,-20.8,-26.3,1.64,104.88,17.65,1.19,5.56,1.52,2.41,4.07,5.92,5.69,1.08,0.19,63.41,153.14,15.33,553.46,14.03,30.37,0.0,-28.55,255.14,96.93,11.73,103.51,18.19,77.49,44.13,4.91,0.0,101.0,449.61,0.0,0.0,0.0,0.0,11771.58,2611.78,-4.477060253323771,-5.6240724172953405,0
6626,태원물산(주),1420,2012/12,-5.5,-7.63,-36.83,2.12,5.95,1.32,5.87,2.13,3.25,3.25,4.96,-1.23,96.18,4.77,0.96,1.53,2.59,1.53,1.61,33.19,3.97,1.02,0.03,24.73,204.08,23.83,585.53,4.22,12.12,207.0,-252.19,735.14,103.77,4.27,33.31,65.48,215.74,203.67,11.71,10.42,91.66,52.71,6.04,0.0,2.09,2.11,6140.06,3961.18,2.104698573437472,3.214513858701071,0
6627,태원물산(주),1420,2013/12,-5.92,72.8,35.73,4.72,-14.64,-14.29,8.65,4.31,5.17,5.43,6.51,-1.07,93.99,6.81,0.87,1.26,2.81,1.44,1.53,25.88,3.94,1.02,0.04,40.26,237.06,28.96,642.68,6.26,16.98,281.0,244.51,773.53,139.05,6.98,24.68,72.89,278.33,262.86,25.07,8.67,107.46,37.19,-0.24,0.0,-0.07,-0.07,5241.39,4168.72,3.8656641362935846,4.637488044205262,0
6628,태원물산(주),1420,2014/12,0.07,-64.35,-58.49,1.49,-16.98,-3.03,8.33,1.85,2.58,1.88,2.62,-1.15,96.55,2.76,0.74,1.01,2.8,1.32,1.41,22.58,4.4,1.01,0.05,24.61,262.32,32.34,663.25,3.71,9.38,111.0,52.17,746.62,76.09,4.99,47.9,73.92,389.79,365.65,26.65,8.33,117.23,35.28,9.81,43.45,2.56,3.44,4156.73,4048.41,1.3772696766878625,1.9234852064281347,0
6629,태원물산(주),1420,2015/12,2.83,-58.35,-17.19,1.22,-3.48,-1.56,6.25,0.8,2.22,0.77,2.14,-0.77,97.39,3.06,0.71,0.97,2.66,1.3,1.39,18.33,4.89,1.01,0.06,21.64,283.35,52.09,692.86,3.12,7.64,92.0,169.89,756.73,41.54,4.47,51.91,72.77,328.91,302.93,23.28,11.35,104.24,37.43,7.1,30.17,1.93,2.77,4011.94,4089.36,0.5577701510094178,1.5489142866908838,0
6630,태원물산(주),1420,2016/12,2.42,507.97,111.58,2.21,4.32,-4.76,9.9,4.65,4.5,4.61,4.45,-0.71,94.39,4.86,0.72,0.99,2.64,1.28,1.38,17.69,5.27,0.97,0.06,38.93,0.0,0.0,0.0,5.22,13.62,195.0,509.06,775.16,85.47,7.34,28.91,72.61,297.29,277.65,41.82,9.96,85.19,37.72,21.07,123.02,5.77,8.11,4185.14,4171.51,3.310890161275545,3.199741234059976,0
6631,태원물산(주),1420,2017/12,-8.02,-82.5,-42.21,0.38,-21.71,0.0,8.2,1.04,3.32,0.8,2.54,-1.12,95.99,3.21,0.58,0.77,2.4,1.03,1.1,16.34,4.36,0.8,0.06,27.0,0.0,0.0,0.0,3.94,9.83,112.0,-86.09,778.38,74.35,6.51,48.79,79.24,396.83,373.06,25.61,8.01,128.17,26.2,18.82,137.95,3.91,6.45,3276.44,4207.0,0.6298203392775729,2.010339951392127,0
6632,태원물산(주),1420,2018/12,-6.75,-82.3,-56.93,-1.16,-12.07,-8.33,7.0,0.21,1.63,0.14,1.1,-1.83,98.08,2.04,0.55,0.68,2.98,0.99,1.05,17.34,4.45,0.81,0.06,14.32,0.0,0.0,0.0,2.05,4.97,48.0,119.75,768.43,47.49,3.6,86.67,83.99,555.08,525.14,40.62,6.58,126.77,19.06,2.08,0.0,0.33,0.58,2880.9,4169.85,0.1195220172871417,0.9286296409022118,0
6633,태원물산(주),1420,2019/12,-0.4,49.2,51.26,-0.03,-0.04,-10.91,6.53,0.31,2.46,0.21,1.67,-2.07,97.17,1.96,0.57,0.68,3.61,1.0,1.06,18.93,5.31,0.86,0.06,17.83,0.0,0.0,0.0,2.29,5.73,73.0,193.86,768.2,74.18,3.99,70.54,84.31,611.32,579.45,44.06,6.23,125.01,18.61,19.88,0.0,3.12,5.44,2879.87,4154.38,0.1790447098048685,1.4103606821378265,0
6634,태원물산(주),1420,2020/12,0.27,0.0,0.0,-1.8,-25.35,-2.04,3.82,-3.93,-0.16,-2.01,-0.08,-2.72,100.28,1.43,0.43,0.51,2.58,0.73,0.77,13.5,4.26,0.62,0.08,4.41,0.0,0.0,0.0,0.55,1.44,-3.0,65.94,752.96,29.61,1.29,300.21,82.57,513.66,484.76,37.64,6.99,133.44,21.11,14.79,97.51,2.58,6.04,2149.85,4112.08,-1.677383295220442,-0.0700639697021575,0
6639,태평양물산(주),7980,2014/12,6.11,7.08,-76.96,4.09,-2.38,18.16,14.62,2.93,0.14,14.24,0.34,1.38,99.39,57.22,1.37,4.86,1.9,2.27,7.58,3.25,12.41,1.22,0.23,89.95,79.41,4.55,886.05,24.2,154.94,16.0,302.76,762.07,724.69,18.23,80.23,27.89,106.32,28.44,5.63,1232.94,74.48,258.58,-2.73,-3.82,-1.97,-1.48,20349.19,4711.38,3.8904302900969294,0.180953375791428,0
6640,태평양물산(주),7980,2015/12,1.56,-21.74,0.0,-7.35,5.47,1.82,14.75,2.18,-2.06,11.32,-11.0,1.41,101.55,53.7,1.39,5.21,1.89,2.36,7.95,3.35,14.15,1.2,0.22,72.91,79.33,4.06,883.84,25.71,133.73,-473.0,30.94,690.87,581.75,18.66,91.38,25.5,101.42,32.98,4.96,4833.46,116.05,292.1,1.44,1.88,1.07,0.78,21219.59,4489.11,2.998112519476019,-2.8344181863158164,0
6641,태평양물산(주),7980,2016/12,-9.41,-365.33,0.0,-27.98,2.62,6.33,8.42,-5.62,-6.17,-36.13,-40.64,1.49,107.03,35.02,1.48,6.43,1.93,2.67,6.85,4.38,13.44,1.28,0.38,-5.17,97.86,3.55,781.83,25.12,91.14,-1429.0,973.24,426.97,496.04,16.08,124.17,20.45,81.18,38.13,10.32,0.0,109.97,388.92,4.55,5.9,3.62,2.32,21636.52,3621.06,-8.780976164728813,-9.62811831880316,0
6642,태평양물산(주),7980,2017/12,-4.07,0.0,0.0,21.53,6.65,0.92,15.8,2.57,1.08,18.94,7.86,1.59,98.43,32.76,1.7,7.37,2.21,3.23,6.74,6.21,12.87,1.45,0.3,92.8,0.0,0.0,0.0,43.98,167.33,220.0,454.52,459.39,993.6,25.33,79.78,25.78,82.51,40.38,7.31,0.0,134.26,287.87,7.64,10.39,5.67,3.27,19638.11,3571.8,4.459983599288607,1.866930691599073,0
6643,태평양물산(주),7980,2018/12,4.76,37.31,4.7,10.21,5.41,-19.36,16.56,3.35,1.07,22.59,7.14,1.62,98.39,0.0,1.79,6.75,2.43,3.38,7.23,6.36,12.81,1.54,0.48,126.59,0.0,0.0,0.0,43.9,150.01,213.0,292.96,515.44,1018.54,25.13,79.57,27.13,85.27,38.17,8.6,0.0,132.34,268.57,4.43,6.17,3.23,1.85,19475.42,3674.55,5.845336070544385,1.8654629612013227,0
6644,태평양물산(주),7980,2019/12,10.21,32.85,11.08,16.42,-0.04,-7.69,17.76,4.45,1.16,25.78,6.99,2.07,98.43,37.4,1.66,5.8,2.33,3.2,7.99,5.34,14.24,1.47,1.76,108.77,0.0,0.0,0.0,44.71,165.18,241.0,-174.2,616.95,1098.18,28.22,79.6,30.05,85.19,30.37,8.64,0.0,134.96,232.73,0.69,0.92,0.48,0.31,19467.14,3727.36,7.046122773671129,1.8315881641008027,0
6645,태평양물산(주),7980,2020/12,10.22,0.0,0.0,-2.73,-19.2,-3.46,13.9,-0.25,-1.58,-1.09,-7.14,1.96,101.31,36.15,1.22,4.34,1.69,2.39,5.74,4.09,13.73,1.13,24.31,88.62,0.0,0.0,0.0,34.25,126.81,-264.0,535.16,588.75,1005.48,29.5,90.36,26.22,93.67,44.05,23.49,0.0,123.48,281.39,1.81,2.35,1.33,1.15,15728.57,3968.62,-0.2908021904569283,-1.8327740270593016,0
6646,태평양물산(주),7980,2021/12,13.16,0.0,0.0,-2.23,13.74,-8.42,13.32,0.15,-1.57,0.8,-8.32,1.75,101.52,36.97,1.24,5.22,1.63,2.38,5.44,4.21,13.29,1.24,0.31,107.11,0.0,0.0,0.0,30.58,126.43,-302.0,-906.84,573.77,1041.42,26.19,91.81,21.55,125.25,51.1,11.41,293.65,99.58,364.01,-1.41,-1.93,-1.11,-0.95,18544.87,4376.48,0.1797990334115573,-1.8329384169642724,0
6647,태평양물산(주),7980,2022/12,-5.72,4876.17,0.0,22.39,21.47,-21.61,17.21,6.31,2.29,37.38,13.73,1.8,97.25,42.25,1.46,5.92,1.94,2.86,7.53,4.61,16.62,1.49,0.19,195.65,0.0,0.0,0.0,43.2,160.59,548.0,1174.01,714.56,1435.4,28.73,77.56,27.92,95.53,33.12,9.01,0.0,91.07,258.16,1.24,1.67,0.89,0.59,22525.78,4912.61,9.489534826932964,3.4398104341011293,0
6683,파미셀(주),5690,2014/12,1.21,0.0,0.0,2.84,-18.51,-6.34,19.09,-41.76,-142.73,-10.23,-34.98,3.28,235.55,0.0,0.21,0.25,1.26,0.91,1.08,5.63,4.56,0.59,0.0,-145.27,33.93,7.36,743.19,-19.55,-428.2,-619.0,-166.58,217.2,-1973.96,-95.86,0.0,84.38,285.97,262.99,196.92,12.36,1629.46,18.52,-39.14,-67.21,-6.11,-29.99,382.76,435.96,-8.515765620734312,-29.104693713110365,1
6684,파미셀(주),5690,2015/12,3.29,0.0,0.0,9.52,24.91,-6.77,22.05,-21.97,-25.38,-6.33,-7.31,0.73,124.4,-128.69,0.25,0.29,1.92,0.87,0.96,9.36,4.37,0.67,0.0,12.21,33.11,5.65,823.4,1.48,36.88,-115.0,-42.13,219.6,216.29,6.01,338.82,89.46,440.8,393.04,241.51,14.01,597.87,11.78,-51.98,-185.74,-5.48,-22.21,439.89,544.29,-5.418160460433563,-6.258696017795342,1
6685,파미셀(주),5690,2016/12,-0.14,0.0,0.0,3.56,10.58,-4.84,36.7,-6.7,-2.43,-2.01,-0.73,-0.04,102.27,-125.46,0.27,0.3,3.07,0.99,1.12,8.32,4.22,0.87,0.0,70.25,0.0,0.0,0.0,8.13,76.57,-12.0,16.98,224.45,898.19,29.78,67.94,92.78,1675.6,1461.47,650.41,13.59,1689.41,7.78,-9.66,0.0,-0.7,-2.55,477.87,613.79,-1.8299457546024729,-0.6637467037620638,1
6686,파미셀(주),5690,2017/12,-37.47,0.0,0.0,-40.81,-9.49,-2.54,32.02,-17.7,-155.56,-5.92,-52.06,-0.71,253.2,-281.08,0.3,0.33,3.33,0.89,1.07,5.4,3.82,0.83,0.0,-270.26,0.0,0.0,0.0,-48.75,-283.13,-671.0,-34.37,92.12,-2501.37,-123.34,0.0,87.83,1085.77,857.3,546.7,23.18,892.59,13.86,-6.56,-128.58,-0.8,-2.02,431.43,578.16,-6.994692020519155,-61.48300705882811,0
6687,파미셀(주),5690,2018/12,-7.27,0.0,0.0,-15.19,12.52,5.22,41.63,0.92,-44.73,0.5,-24.51,-0.38,144.04,-362.55,0.46,0.55,2.92,0.97,1.19,5.24,4.55,0.88,0.0,-46.27,149.81,49.34,488.57,-9.47,-30.89,-214.0,57.35,58.79,-93.78,-19.75,0.0,80.33,979.36,817.54,559.58,18.4,568.14,24.48,6.01,23.29,1.18,2.46,477.53,686.51,0.4401075857260744,-21.45043697651388,0
6688,파미셀(주),5690,2019/12,7.02,654.71,0.0,8.48,14.57,-0.83,40.12,6.05,13.38,3.97,8.78,-0.36,92.66,-326.38,0.53,0.66,2.78,0.97,1.21,4.78,4.91,0.85,0.0,88.3,147.39,48.44,527.22,16.75,59.91,73.0,-1.26,72.23,182.28,32.62,61.97,81.43,626.98,478.14,302.25,28.24,1196.6,22.8,14.17,54.05,2.63,5.13,541.74,741.55,3.1036979224680663,6.871193323590657,0
6689,파미셀(주),5690,2020/12,10.24,268.38,20.58,10.84,16.22,-8.33,47.09,19.16,13.88,13.32,9.65,-0.22,86.31,-284.67,0.57,0.7,3.1,0.97,1.2,5.18,4.35,0.84,0.0,127.48,0.0,0.0,0.0,20.11,83.33,87.0,149.74,90.86,272.63,37.14,50.58,81.88,659.83,562.44,321.76,17.4,515.36,22.13,35.22,6779.99,6.38,11.79,629.63,847.25,10.371269611776478,7.515732127130582,0
6690,파미셀(주),5690,2021/12,37.38,5.22,81.49,14.44,34.81,10.0,46.09,14.95,18.69,12.43,15.54,2.92,82.81,-236.12,0.61,0.83,2.36,0.93,1.18,4.38,5.15,0.72,0.0,182.1,0.0,0.0,0.0,23.0,140.44,159.0,-87.1,118.38,490.44,43.3,42.21,68.21,266.7,198.98,105.09,40.62,1145.31,46.61,6.16,10.89,1.96,3.69,848.81,985.96,7.943051248910151,9.9288837267996,0
6691,파미셀(주),5690,2022/12,17.62,16.59,14.42,21.97,18.25,4.96,39.58,14.74,18.09,12.23,15.01,0.69,90.6,-181.47,0.58,0.83,1.9,0.93,1.35,3.03,5.92,0.66,0.0,168.81,0.0,0.0,0.0,19.02,59.98,182.0,132.0,166.01,195.83,35.62,60.03,70.73,218.46,138.38,50.3,67.6,404.92,41.38,4.08,7.99,1.19,2.24,1003.72,1226.73,7.873846095116758,9.658671042923077,0
6695,팬오션(주),28670,2015/12,-5.35,6.21,-94.21,69.3,10.56,0.46,15.81,12.61,2.5,11.9,2.38,3.87,97.57,-14.55,0.41,0.94,0.73,2.28,2.43,36.7,18.9,1.26,0.03,217.46,1794.37,0.0,2152.85,10.11,12.21,118.0,792.98,358.82,0.0,23.97,34.77,56.36,125.48,117.45,55.74,31.49,135.25,77.44,18.4,22.79,8.03,19.04,4725.21,6216.82,5.316525291334552,1.0557255850565237,0
6696,팬오션(주),28670,2016/12,0.38,-26.8,114.94,5.59,3.01,-4.07,11.93,8.96,5.18,6.72,3.96,2.18,95.07,-10.22,0.43,0.75,1.03,3.12,3.37,42.67,17.99,1.69,0.03,234.91,0.0,0.0,0.0,11.03,13.11,184.0,471.93,375.43,0.0,25.48,34.61,59.25,109.43,100.31,46.78,96.71,114.48,68.78,15.76,18.29,6.42,14.84,3524.08,4731.41,3.8770428245578143,2.2419057110648155,0
6697,팬오션(주),28670,2017/12,-10.07,16.15,46.16,-5.97,24.67,-46.55,11.31,8.35,6.05,7.84,5.8,2.07,93.94,-4.69,0.57,0.94,1.44,3.94,4.29,47.65,24.08,2.07,0.02,508.63,3165.18,0.0,3794.4,13.57,16.5,268.0,489.48,346.93,0.0,22.62,31.3,61.88,112.42,103.21,38.07,74.17,115.12,61.61,17.26,20.97,6.58,10.97,4371.09,4431.36,5.007829267027565,3.627680220790979,0
6698,팬오션(주),28670,2018/12,5.78,4.57,6.54,10.66,14.22,-0.6,10.42,7.64,5.57,8.04,6.06,1.91,94.45,1.21,0.67,1.05,1.81,4.09,4.47,47.95,21.89,2.12,0.03,518.51,0.0,0.0,0.0,13.09,16.9,285.0,501.5,394.56,0.0,20.21,30.92,64.58,103.23,94.12,31.13,281.96,158.27,54.84,18.15,23.5,6.43,9.93,4991.83,4897.06,4.950508508807873,3.608329756844041,0
6699,팬오션(주),28670,2019/12,8.12,2.98,-0.35,9.18,-7.51,0.0,11.66,8.51,5.99,7.55,5.49,2.03,94.04,6.44,0.58,0.89,1.64,3.6,3.96,39.06,17.99,1.79,0.03,560.24,0.0,0.0,0.0,13.13,16.77,284.0,757.2,439.95,0.0,23.69,30.28,65.1,95.83,86.62,36.0,0.0,109.35,53.62,21.64,26.68,7.55,13.63,4616.6,5354.52,4.7151022512127385,3.316594737928017,0
6700,팬오션(주),28670,2020/12,4.61,7.23,-39.08,-2.76,1.19,5.99,12.17,9.02,3.63,7.89,3.25,1.54,96.37,9.92,0.55,0.88,1.47,3.72,4.1,40.76,17.8,1.88,0.03,496.13,0.0,0.0,0.0,12.02,15.07,173.0,880.12,425.03,0.0,22.42,34.6,60.24,109.63,100.17,39.31,98.28,105.85,66.01,23.62,29.61,9.39,17.53,4671.35,5136.01,4.833573604084881,1.9471052364429453,0
6701,팬오션(주),28670,2021/12,0.0,0.0,0.0,0.0,0.0,6.97,14.42,12.41,11.9,15.93,15.27,0.92,88.23,21.82,0.71,1.28,1.6,3.4,3.69,42.65,18.52,1.84,0.02,1004.55,0.0,0.0,0.0,18.65,24.95,1028.0,1436.08,572.85,0.0,26.22,20.49,55.43,118.21,108.79,45.38,51.71,105.23,80.4,26.55,34.24,11.83,16.63,8635.19,6517.3,8.82979679227787,8.46546014280961,0
6702,팬오션(주),28670,2022/12,16.34,37.82,23.26,24.9,39.08,0.97,14.02,12.3,10.55,19.52,16.74,0.97,89.51,31.32,0.91,1.59,2.16,4.02,4.34,54.12,24.81,2.31,0.02,1448.17,0.0,0.0,0.0,22.74,33.51,1267.0,2639.06,740.41,0.0,26.74,16.9,59.51,149.52,139.0,60.7,21.25,110.72,68.03,35.64,46.62,14.43,16.97,12010.25,8143.71,10.45998233924701,8.969217143276502,0
6703,퍼스텍(주),10820,2012/12,13.49,-23.92,-5.77,0.05,8.97,0.28,10.66,2.16,2.83,2.88,3.77,0.57,97.66,23.76,0.74,1.33,1.64,1.96,3.31,4.79,7.45,1.17,2.69,80.43,126.31,9.13,354.5,23.54,65.98,55.58,264.93,194.16,968.22,34.0,78.04,51.95,138.35,83.68,27.74,142.56,116.01,92.49,13.43,51.06,6.45,9.32,1956.24,1243.07,1.497798131640821,1.959687133245514,0
6704,퍼스텍(주),10820,2013/12,11.69,37.73,-8.28,0.58,18.91,5.4,10.42,2.51,2.18,3.96,3.45,0.43,97.2,24.73,0.78,1.58,1.53,1.78,2.78,4.92,9.66,0.98,3.21,80.17,117.69,7.74,376.44,22.62,71.8,50.98,-7.65,195.87,1162.25,30.69,76.5,46.79,111.31,74.2,9.83,328.23,177.34,113.74,7.66,28.5,4.08,5.53,2326.09,1248.66,1.8470084776439213,1.6093219911575818,0
6708,퍼스텍(주),10820,2017/12,-2.56,132.23,0.0,11.07,7.03,-2.6,7.58,0.66,2.33,1.38,4.99,0.95,98.97,21.02,0.81,2.08,1.33,1.7,2.79,4.32,4.23,0.85,0.0,88.19,0.0,0.0,0.0,22.88,88.92,78.0,318.17,226.22,927.85,27.85,78.75,40.95,100.87,64.28,4.76,4202.88,227.14,144.18,8.73,28.1,5.15,6.27,3463.26,1195.62,0.5437754576313771,1.9139248288837447,0
6709,퍼스텍(주),10820,2018/12,-5.45,0.0,0.0,-39.2,-6.05,-6.07,-10.13,-17.04,-27.02,-42.94,-68.1,0.67,120.59,-40.89,0.8,2.52,1.16,1.68,2.49,5.17,4.2,0.82,0.57,16.51,0.0,0.0,0.0,3.98,15.11,-725.0,447.63,69.45,170.1,4.85,530.26,24.57,90.69,66.54,13.57,0.0,130.9,306.95,12.95,65.77,9.77,11.93,2813.61,763.62,-13.952480920564994,-22.12670108244781,0
6710,퍼스텍(주),10820,2019/12,13.33,0.0,0.0,-30.92,-4.0,-5.94,1.49,-3.69,-8.3,-13.96,-31.41,0.2,108.04,-106.43,0.74,3.78,0.92,1.5,1.99,6.16,5.7,0.67,0.22,71.44,0.0,0.0,0.0,14.28,70.47,-225.0,657.16,17.24,1330.03,20.59,119.63,14.98,74.37,57.44,22.37,0.0,125.03,567.61,16.68,139.47,14.19,20.45,2701.04,551.13,-2.559374935444449,-5.758231599459138,0
6711,퍼스텍(주),10820,2020/12,-0.8,0.0,0.0,63.92,4.56,-2.47,6.86,3.04,5.4,11.16,19.81,-0.01,95.22,-41.91,0.73,3.67,0.91,1.42,1.9,5.67,7.3,0.62,0.24,111.29,0.0,0.0,0.0,21.87,107.24,151.0,229.68,86.64,2419.46,29.91,75.4,24.75,80.45,58.28,7.01,0.0,116.01,304.02,15.36,555.46,11.56,15.81,2748.05,911.8,2.2232361626315345,3.94722719342344,0
6712,퍼스텍(주),10820,2021/12,2.75,7.93,-45.67,-2.93,3.5,0.28,7.59,3.17,2.83,9.84,8.79,-0.08,94.93,-14.16,0.75,3.1,0.98,1.42,2.01,4.83,9.01,0.64,0.51,113.16,102.01,3.49,521.38,21.7,110.93,81.0,-143.02,81.19,3244.48,29.47,74.69,23.38,85.59,59.05,17.82,0.0,150.1,327.64,1.46,93.05,1.12,1.52,2844.22,888.93,2.335361434768802,2.087261240703758,0
6713,퍼스텍(주),10820,2022/12,13.84,-28.19,-53.69,30.55,17.16,3.93,6.29,1.94,1.12,6.22,3.59,-0.24,97.18,-5.43,0.81,3.2,1.08,1.56,2.41,4.43,10.84,0.72,0.19,97.52,0.0,0.0,0.0,17.08,60.45,37.0,25.51,136.36,4892.04,22.53,79.26,26.81,86.01,52.13,15.12,0.0,62.61,272.93,-1.83,-23.41,-1.34,-1.76,3332.29,1169.49,1.473157335687764,0.8490736082146023,0
6714,페이퍼코리아(주),1020,2012/12,3.95,0.0,0.0,2.29,3.39,-8.66,17.76,7.52,1.26,15.91,2.63,6.71,98.82,14.93,0.6,2.12,0.84,2.05,3.0,6.5,3.91,0.7,0.43,285.06,1215.27,331.17,1913.61,15.58,23.91,31.0,116.78,137.34,78.79,26.51,31.04,28.28,45.5,30.1,1.75,0.0,192.73,253.6,-3.18,-4.11,-2.28,-3.89,2498.89,1231.92,4.416544005830444,0.7374245234010086,0
6715,페이퍼코리아(주),1020,2013/12,4.26,-83.91,0.0,-8.52,6.18,-7.11,14.75,1.14,-3.73,2.62,-9.17,6.06,104.17,5.68,0.61,2.3,0.83,2.1,3.15,6.3,4.16,0.65,0.46,246.01,1393.34,345.04,2157.34,13.21,20.02,-102.0,-51.11,109.18,72.26,22.07,41.89,24.89,44.2,29.72,1.63,0.0,205.66,301.71,0.96,1.21,0.72,1.2,2553.52,1091.26,0.6816434397011416,-2.230268366824064,0
6716,페이퍼코리아(주),1020,2014/12,11.31,0.0,0.0,45.66,-7.61,-2.55,9.88,-4.61,-9.7,-8.42,-18.07,5.76,111.26,-10.41,0.52,1.82,0.73,1.68,3.27,3.47,4.26,0.56,0.0,153.28,1521.65,411.77,2501.16,8.21,13.46,-207.0,3.99,151.15,49.25,16.54,59.1,32.09,55.81,21.91,0.89,0.0,163.0,211.58,-0.72,-0.98,-0.49,-0.98,1952.05,1287.53,-2.2916830953164817,-4.818615339965799,0
6720,페이퍼코리아(주),1020,2018/12,-11.87,0.0,0.0,-54.45,-25.92,21.64,8.95,0.53,-9.23,4.81,-85.54,5.82,106.48,-479.83,0.66,9.11,0.71,1.13,3.25,1.74,5.67,0.56,0.44,-62.91,0.0,0.0,0.0,6.24,15.72,-701.0,-365.86,-23.71,29.14,8.91,82.16,4.73,80.06,18.61,6.39,0.0,83.44,2012.65,-2.01,-2.67,-1.91,-2.73,7604.16,605.83,0.3702220979945156,-6.468461998580989,1
6721,페이퍼코리아(주),1020,2019/12,6.7,-159.59,0.0,-53.18,-35.57,-4.91,11.95,-0.49,-10.48,-6.35,-136.14,11.11,110.7,-709.56,0.44,12.99,0.45,0.75,3.29,0.97,8.53,0.36,0.75,131.79,967.48,648.48,2680.81,6.39,17.09,-324.4,-151.69,-70.69,31.91,15.09,71.78,2.08,111.2,24.76,8.74,772.02,111.31,4714.43,-2.67,-3.84,-2.62,-6.19,3092.89,272.67,-0.2067559069662939,-4.433026596112944,1
