,회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),[제조]이자보상배율(이자비용)(IFRS),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[제조]자본(*)(IFRS),[제조]매출액(수익)(*)(IFRS연결),[제조]매출원가(*)(IFRS연결),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),[제조]매출액(수익)(*)(IFRS),[제조]매출원가(*)(IFRS),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS),[제조]      이자비용(*)(IFRS연결),[제조]      이자비용(*)(IFRS),연결_영업이익,개별_영업이익,연결_이자보상배율,개별_이자보상배율
5891,(주)에스마크,30270,2015/12,-9.67,60939.0,24884242.0,-9.67,60939.0,24884242.0,,,,46692392.0,56930272.0,3614977.0,,1432702.0,,-13852857.0,,-9.669042829562603
5892,(주)에스마크,30270,2016/12,-6.4,-10113478.0,47442925.0,-6.08,-9168685.0,48220383.0,28428152.0,35482548.0,9202616.0,25081505.0,32857746.0,7430800.0,2540486.0,2502771.0,-16257012.0,-15207041.0,-6.399174016310265,-6.076081671075779
5893,(주)에스마크,30270,2017/12,-2.83,-21185908.0,33178387.0,-2.44,-19033996.0,30754364.0,17074815.0,18801046.0,8833651.0,9315882.0,12490893.0,5742493.0,3729837.0,3653109.0,-10559882.0,-8917504.0,-2.831191282621734,-2.441072522062714
5894,(주)에스마크,30270,2018/12,-1.35,-7132370.0,26781531.0,-1.18,-7465019.0,27937743.0,14217842.0,11554956.0,13051431.0,3507049.0,6382949.0,5921422.0,7689559.0,7462931.0,-10388545.0,-8797322.0,-1.350993600543282,-1.1788025375016866
5895,(주)에스마크,30270,2019/12,-2.19,-5053787.0,18378551.0,-2.0,-2043666.0,15123382.0,2550810.0,2384785.0,4133939.0,317814.0,1385338.0,1916662.0,1812843.0,1489462.0,-3967914.0,-2984186.0,-2.188779723340631,-2.003532819232716
5896,(주)에스바이오메딕스,304360,2016/12,,,,,,,,,,,,,,,,,,
5897,(주)에스바이오메딕스,304360,2017/12,,,,,,,,,,,,,,,,,,
5898,(주)에스바이오메딕스,304360,2018/12,-6.71,-3743877.0,15264125.0,-6.8,-2517569.0,16961989.0,3160481.0,2704740.0,6352682.0,719313.0,615230.0,5170446.0,878274.0,745161.0,-5896941.0,-5066363.0,-6.714238381188559,-6.7990179303533065
5899,(주)에스바이오메딕스,304360,2019/12,-24.8,-6846696.0,12739162.0,-93.2,-6119539.0,15994083.0,5013977.0,4052737.0,10035751.0,571764.0,504539.0,7038899.0,365957.0,74803.0,-9074511.0,-6971674.0,-24.796659170339684,-93.20045987460396
5900,(주)에스바이오메딕스,304360,2020/12,-16.38,-5437181.0,4799698.0,-107.04,-4713614.0,9765060.0,5319321.0,4021529.0,9730893.0,351021.0,432469.0,6886033.0,514958.0,65090.0,-8433101.0,-6967481.0,-16.3762889400689,-107.0438008910739
5901,(주)에스바이오메딕스,304360,2021/12,-6.85,-3287296.0,3831613.0,-39.15,-4655861.0,4021329.0,8868223.0,4549095.0,8945164.0,154226.0,212584.0,6233907.0,674929.0,160735.0,-4626036.0,-6292265.0,-6.854107617245666,-39.146825520266276
5902,(주)에스바이오메딕스,304360,2022/12,-5.15,-3205438.0,1035029.0,-14.08,-4949238.0,-3564661.0,12112652.0,6001618.0,9859076.0,361312.0,501758.0,6396439.0,727424.0,464129.0,-3748042.0,-6536885.0,-5.152486032905156,-14.08419857410332
5903,(주)에스비비테크,389500,2010/12,,,,,,,,,,,,,,,,,,
5904,(주)에스비비테크,389500,2011/12,,,,,,,,,,,,,,,,,,
5905,(주)에스비비테크,389500,2012/12,,,,,,,,,,,,,,,,,,
5906,(주)에스비비테크,389500,2013/12,,,,,,,,,,,,,,,,,,
5907,(주)에스비비테크,389500,2014/12,,,,,,,,,,,,,,,,,,
5908,(주)에스비비테크,389500,2015/12,,,,,,,,,,,,,,,,,,
5909,(주)에스비비테크,389500,2016/12,,,,,,,,,,,,,,,,,,
5910,(주)에스비비테크,389500,2017/12,,,,,,,,,,,,,,,,,,
5911,(주)에스비비테크,389500,2018/12,1.62,773829.0,17065116.0,1.62,773829.0,17065116.0,,,,9218357.0,6413505.0,2022684.0,,483419.0,,782168.0,,1.6179918455832312
5912,(주)에스비비테크,389500,2019/12,-3.11,-2686112.0,209907.0,-3.11,-2686112.0,209907.0,,,,6019507.0,5904213.0,3885224.0,,1212447.0,,-3769930.0,,-3.109356532697924
5913,(주)에스비비테크,389500,2020/12,-2.89,-1165070.0,1778683.0,-2.89,-1165070.0,1778683.0,,,,6606806.0,5526067.0,3697209.0,,904315.0,,-2616470.0,,-2.893317041075289
5914,(주)에스비비테크,389500,2021/12,-3.65,-1715607.0,6595519.0,-3.65,-1715607.0,6595519.0,,,,6779379.0,5613625.0,3392899.0,,610276.0,,-2227145.0,,-3.6494061703229357
5915,(주)에스비비테크,389500,2022/12,-3.61,-2162917.0,22068368.0,-3.61,-2162917.0,22068368.0,,,,7469840.0,5497725.0,3808820.0,,508271.0,,-1836705.0,,-3.6136332783101928
5916,(주)에스비엠,37630,2010/12,51.93,7512099.0,20750415.0,51.93,7512099.0,20750415.0,,,,18114494.0,9521017.0,2367385.0,,119950.0,,6226092.0,,51.905727386411
5917,(주)에스비엠,37630,2011/12,169.86,8249137.0,30672172.0,169.86,8249137.0,30672172.0,,,,26083938.0,14526413.0,3177276.0,,49656.0,,8380249.0,,168.76609070404382
5918,(주)에스비엠,37630,2012/12,160.92,5747517.0,35723898.0,160.92,5747517.0,35723898.0,,,,27800871.0,16859384.0,3685527.0,,0.0,,7255960.0,,inf
5919,(주)에스씨디,42110,2010/12,0.34,641239.0,51080497.0,0.34,641239.0,51080497.0,,,,59182826.0,51647639.0,7049337.0,,1804583.0,,485850.0,,0.2692311741826228
5920,(주)에스씨디,42110,2011/12,1.53,2091132.0,53696531.0,1.53,2091132.0,53696531.0,,,,67487493.0,60474787.0,6358548.0,,509653.0,,654158.0,,1.2835360529615247
5921,(주)에스씨디,42110,2012/12,18.02,4427978.0,59689357.0,18.02,4427978.0,59689357.0,,,,75536976.0,67376647.0,6642977.0,,84204.0,,1517352.0,,18.019951546244833
5922,(주)에스씨디,42110,2013/12,258.81,8831304.0,67266818.0,258.81,8831304.0,67266818.0,,,,94587343.0,81381493.0,7025379.0,,23880.0,,6180471.0,,258.8136934673367
5923,(주)에스씨디,42110,2014/12,8432098.32,13163500.0,76395366.0,999999999.0,13163500.0,76395366.0,,,,114826082.0,96817496.0,8375817.0,,0.0,,9632769.0,,inf
5924,(주)에스씨디,42110,2015/12,275.51,17413756.0,87925071.0,999999999.0,16494342.0,86971795.0,122555787.0,102028101.0,9239182.0,119720726.0,99919748.0,8241054.0,40973.0,0.0,11288504.0,11559924.0,275.51079979498695,inf
5925,(주)에스씨디,42110,2016/12,175.15,11318976.0,94336794.0,999999999.0,10712658.0,92586050.0,134535550.0,114546936.0,10223425.0,131572665.0,114562953.0,8628215.0,0.0,0.0,9765189.0,8381497.0,inf,inf
5926,(주)에스씨디,42110,2017/12,148.38,-8629525.0,97281740.0,999999999.0,-8470415.0,95237186.0,146294275.0,127931662.0,10686261.0,141249252.0,125778261.0,9195728.0,0.0,0.0,7676352.0,6275263.0,inf,inf
5927,(주)에스씨디,42110,2018/12,81.26,2351107.0,102454253.0,999999999.0,-578139.0,98491671.0,159268818.0,142501608.0,11829702.0,152209557.0,139963569.0,10170438.0,60763.0,0.0,4937508.0,2075550.0,81.25846320951895,inf
5928,(주)에스씨디,42110,2019/12,83.32,3742234.0,100679022.0,429.66,2868696.0,94725955.0,174946389.0,158073538.0,13395010.0,166587622.0,154504235.0,11152751.0,41743.0,2166.0,3477841.0,930636.0,83.31554991256019,429.6565096952909
5929,(주)에스씨디,42110,2020/12,584.14,11856596.0,103439131.0,1525.9,11380138.0,96878569.0,190841830.0,171497453.0,14129751.0,176806937.0,160962933.0,12162002.0,8927.0,2413.0,5214626.0,3682002.0,584.1409208020611,1525.9021964359717
5930,(주)에스씨디,42110,2021/12,2966.6,1571657.0,111618546.0,2529.62,1688043.0,101926912.0,202170386.0,179460956.0,13587140.0,187353025.0,167419274.0,12155172.0,3075.0,3075.0,9122290.0,7778579.0,2966.5983739837397,2529.61918699187
5931,(주)에스씨디,42110,2022/12,5315.87,14508523.0,119283912.0,4307.9,10777237.0,108116897.0,218908714.0,193725680.0,13849605.0,204006141.0,183358988.0,11462720.0,2132.0,2132.0,11333429.0,9184433.0,5315.867260787993,4307.895403377111
5932,(주)에스씨엘사이언스,246960,2015/12,-2.1064821692485585,-1150424.0,-6986560.0,,-1083903.0,-6922916.0,13636.0,3350.0,1385703.0,13636.0,3350.0,1321204.0,652945.0,652945.0,-1375417.0,-1310918.0,-2.1064821692485585,-2.007700495447549
5933,(주)에스씨엘사이언스,246960,2016/12,-3.21,-1122500.0,6105463.0,-2.97,-984966.0,6105463.0,100541.0,126210.0,1741877.0,100541.0,126210.0,1608386.0,550404.0,550404.0,-1767546.0,-1634055.0,-3.211361109294264,-2.968828351538143
5934,(주)에스씨엘사이언스,246960,2017/12,-743.59,-2259611.0,3096556.0,-675.45,-1999534.0,3096556.0,202717.0,190168.0,2658255.0,179878.0,190168.0,2392973.0,3558.0,3558.0,-2645706.0,-2403263.0,-743.593591905565,-675.4533445756043
5935,(주)에스씨엘사이언스,246960,2018/12,-96.82,-2179329.0,9518088.0,-82.77,-1773982.0,9518088.0,512204.0,293825.0,2804672.0,496155.0,314152.0,2392945.0,26712.0,26712.0,-2586293.0,-2210942.0,-96.82139113507039,-82.76961665169212
5936,(주)에스씨엘사이언스,246960,2019/12,-133.85,-3263863.0,15102166.0,-115.05,-2750593.0,15082260.0,692760.0,328255.0,4265177.0,663076.0,316329.0,3699735.0,29143.0,29143.0,-3900672.0,-3352988.0,-133.8459321277837,-115.05294581889305
5937,(주)에스씨엘사이언스,246960,2020/12,-66.63,-2871552.0,13023861.0,-57.43,-2397972.0,12942620.0,596189.0,256860.0,4036614.0,568191.0,255909.0,3498774.0,55488.0,55488.0,-3697285.0,-3186492.0,-66.63215470011534,-57.42668685121107
5938,(주)에스씨엘사이언스,246960,2021/12,-8.04,-3983427.0,10201542.0,-7.03,-3439546.0,10078804.0,507289.0,323795.0,4721303.0,458602.0,322077.0,4103748.0,564665.0,564665.0,-4537809.0,-3967223.0,-8.036285231066207,-7.025799367766729
5939,(주)에스씨엘사이언스,246960,2022/12,-5.27,-4104522.0,13168984.0,-4.38,-3398897.0,13045070.0,369776.0,301368.0,4673445.0,325948.0,301102.0,3853000.0,874137.0,874137.0,-4605037.0,-3828154.0,-5.268095275683331,-4.3793524356021996
5940,(주)에스아이리소스,65420,2010/12,-29.68,8127289.0,24702887.0,-45.98,-673202.0,37985144.0,22001231.0,15049353.0,5652066.0,10965251.0,10648285.0,1726069.0,1830.0,1830.0,1299812.0,-1409103.0,710.2797814207651,-770.0016393442623
5941,(주)에스아이리소스,65420,2011/12,3.97,-1392781.0,30445154.0,16.74,3674472.0,39027036.0,45974059.0,27328237.0,15293549.0,24376061.0,18554766.0,1685937.0,0.0,0.0,3352273.0,4135358.0,inf,inf
5942,(주)에스아이리소스,65420,2012/12,0.22,514264.0,29812762.0,-2.99,-2007199.0,37249211.0,42353488.0,25798065.0,16266736.0,29877290.0,27729866.0,3555698.0,129812.0,129812.0,288687.0,-1408274.0,2.223885311065233,-10.848565617970603
5943,(주)에스아이리소스,65420,2013/12,2.16,2024956.0,29443164.0,-2.03,445427.0,37192291.0,38128120.0,24515374.0,11241723.0,29119775.0,27566467.0,2473126.0,1096690.0,452846.0,2371023.0,-919818.0,2.16198105207488,-2.0311938274821904
5944,(주)에스아이리소스,65420,2014/12,1.13,4859067.0,15401466.0,-3.52,277572.0,25291903.0,37185028.0,24736634.0,11179322.0,26921909.0,26245241.0,2142576.0,1127880.0,416343.0,1269072.0,-1465908.0,1.1251835301627833,-3.520914246186438
5945,(주)에스아이리소스,65420,2015/12,2.97,9498143.0,17449125.0,10.87,9038535.0,15635231.0,28232846.0,18882324.0,7713105.0,19439587.0,16854287.0,1895057.0,551819.0,63479.0,1637417.0,690243.0,2.9673081209599523,10.873564485892972
5946,(주)에스아이리소스,65420,2016/12,-7.28,-1228202.0,14501563.0,999999999.0,-2017210.0,11228279.0,25212000.0,19171172.0,9931088.0,13410932.0,13075212.0,3400161.0,534477.0,0.0,-3890260.0,-3064441.0,-7.278629389103741,-inf
5947,(주)에스아이리소스,65420,2017/12,2.5,1701277.0,15933998.0,-16.09,-1423498.0,15107112.0,33368170.0,24364309.0,8270340.0,17472745.0,17102558.0,1491410.0,293650.0,69666.0,733521.0,-1121223.0,2.4979431295760257,-16.094264059943157
5948,(주)에스아이리소스,65420,2018/12,-0.12,-472523.0,18360006.0,-11.69,-1932935.0,16942342.0,28204423.0,19176595.0,9092038.0,10439056.0,9936119.0,2045397.0,540218.0,131970.0,-64210.0,-1542460.0,-0.1188594234179535,-11.687959384708646
5949,(주)에스아이리소스,65420,2019/12,1.83,-1341292.0,11510200.0,1.83,-1341292.0,11510200.0,,,,12830794.0,11608058.0,673480.0,,300026.0,,549256.0,,1.830694673128329
5950,(주)에스아이리소스,65420,2020/12,2.66,-4432959.0,13458856.0,2.66,-4432959.0,13458856.0,,,,13425933.0,11480483.0,1580519.0,,136981.0,,364931.0,,2.664099400646805
5951,(주)에스아이리소스,65420,2021/12,8432098.32,613473.0,18467194.0,999999999.0,613473.0,18467194.0,,,,21003251.0,17191407.0,1809592.0,,0.0,,2002252.0,,inf
5952,(주)에스아이리소스,65420,2022/12,-193.62,-4453228.0,17659180.0,-193.62,-4453228.0,17659180.0,,,,4717220.0,3471757.0,3519501.0,,11745.0,,-2274038.0,,-193.61753937845893
5953,(주)에스앤더블류,103230,2010/12,7.05,29875.0,54345642.0,7.05,29875.0,54345642.0,,,,75588069.0,64913826.0,4537519.0,,887111.0,,6136724.0,,6.91765066603841
5954,(주)에스앤더블류,103230,2011/12,0.91,9694.0,52023518.0,0.91,9694.0,52023518.0,,,,86447592.0,80341682.0,5000255.0,,1141767.0,,1105655.0,,0.9683718306799899
5955,(주)에스앤더블류,103230,2012/12,0.44,12337854.0,55064435.0,0.44,12337854.0,55064435.0,,,,70545756.0,65120016.0,4915681.0,,1158941.0,,510059.0,,0.4401078225725037
5956,(주)에스앤더블류,103230,2013/12,-1.62,11336459.0,55361669.0,-1.62,11336459.0,55361669.0,,,,49820826.0,46204309.0,4386203.0,,473981.0,,-769686.0,,-1.623875218626907
5957,(주)에스앤더블류,103230,2014/12,0.83,6915742.0,55149534.0,0.83,6915742.0,55149534.0,,,,50822260.0,46214508.0,4535287.0,,308489.0,,72465.0,,0.23490302733646906
5958,(주)에스앤더블류,103230,2015/12,2.42,5518291.0,57344158.0,2.42,5518291.0,57344158.0,,,,48783037.0,44097750.0,4580341.0,,43295.0,,104946.0,,2.423975054856219
5959,(주)에스앤더블류,103230,2016/12,8432098.32,96675.0,56254776.0,999999999.0,96675.0,56254776.0,,,,42197864.0,38917122.0,5346133.0,,0.0,,-2065391.0,,-inf
5960,(주)에스앤더블류,103230,2017/12,8432098.32,-1563149.0,52440937.0,999999999.0,-1563149.0,52440937.0,,,,32736658.0,33114913.0,4246793.0,,0.0,,-4625048.0,,-inf
5961,(주)에스앤더블류,103230,2018/12,8432098.32,-3551810.0,42222988.0,999999999.0,-3551810.0,42222988.0,,,,30239761.0,32726424.0,5838294.0,,0.0,,-8324957.0,,-inf
5962,(주)에스앤더블류,103230,2019/12,-114.5,-2412789.0,38950621.0,-114.5,-2412789.0,38950621.0,,,,36022930.0,34084542.0,4146511.0,,19285.0,,-2208123.0,,-114.49950738916256
5963,(주)에스앤더블류,103230,2020/12,-38.1,-2179475.0,39761780.0,-38.1,-2179475.0,39761780.0,,,,33495872.0,30437109.0,3917012.0,,22526.0,,-858249.0,,-38.100372902423864
5964,(주)에스앤더블류,103230,2021/12,-4.33,-1040760.0,38735649.0,-4.33,-1040760.0,38735649.0,,,,29962987.0,27472763.0,2796103.0,,70663.0,,-305879.0,,-4.328701017505625
5965,(주)에스앤더블류,103230,2022/12,30.32,3690619.0,42527273.0,30.32,3690619.0,42527273.0,,,,36015872.0,30591152.0,2925097.0,,82437.0,,2499623.0,,30.321615294103378
5966,(주)에스앤디,260970,2010/12,,,,,,,,,,,,,,,,,,
5967,(주)에스앤디,260970,2011/12,,,,,,,,,,,,,,,,,,
5968,(주)에스앤디,260970,2012/12,,,,,,,,,,,,,,,,,,
5969,(주)에스앤디,260970,2013/12,,,,,,,,,,,,,,,,,,
5970,(주)에스앤디,260970,2014/12,,,,,,,,,,,,,,,,,,
5971,(주)에스앤디,260970,2015/12,,,,,,,,,,,,,,,,,,
5972,(주)에스앤디,260970,2016/12,,,,,,,,,,,,,,,,,,
5973,(주)에스앤디,260970,2017/12,,,,,,,,,,,,,,,,,,
5974,(주)에스앤디,260970,2018/12,,,,,,,,,,,,,,,,,,
5975,(주)에스앤디,260970,2019/12,,,,,,,,,,,,,,,,,,
5976,(주)에스앤디,260970,2020/12,683.67,7073988.0,33807812.0,683.67,7073988.0,33807812.0,,,,56537327.0,41172007.0,6241104.0,,13346.0,,9124216.0,,683.6667166192118
5977,(주)에스앤디,260970,2021/12,1604.07,9289927.0,68952366.0,1604.07,9289927.0,68952366.0,,,,61401611.0,45235952.0,6987198.0,,5722.0,,9178461.0,,1604.0651869975534
5978,(주)에스앤디,260970,2022/12,1388.89,8284791.0,78106969.0,1388.89,8284791.0,78106969.0,,,,73317425.0,55948111.0,6423464.0,,7881.0,,10945850.0,,1388.891003679736
5979,(주)에스앤에스텍,101490,2010/12,5.26,11411526.0,56707605.0,5.62,11930387.0,55903626.0,38645033.0,27177595.0,6293342.0,38637858.0,27175039.0,5946160.0,876564.0,876564.0,5174096.0,5516659.0,5.90270191337997,6.29350395407523
5980,(주)에스앤에스텍,101490,2011/12,3.47,8882888.0,65874264.0,5.62,8581030.0,62894586.0,51020273.0,36776224.0,9384169.0,50118523.0,36509179.0,6552007.0,1517040.0,1319902.0,4859880.0,7057337.0,3.2035279227970257,5.346864388416716
5981,(주)에스앤에스텍,101490,2012/12,-0.22,4927850.0,62031530.0,3.64,9812521.0,66998834.0,51816919.0,42247480.0,10164659.0,46495754.0,33127920.0,7101814.0,2660551.0,1723632.0,-595220.0,6266020.0,-0.2237205751740899,3.6353583595570282
5982,(주)에스앤에스텍,101490,2013/12,-0.6,6369288.0,53400368.0,5.13,15255941.0,58200062.0,68041854.0,58114300.0,11530409.0,46930528.0,32384863.0,7457193.0,2668152.0,1380814.0,-1602855.0,7088472.0,-0.6007360150396229,5.133545864975297
5983,(주)에스앤에스텍,101490,2014/12,5.79,1988588.0,49185566.0,4.74,10270191.0,48633108.0,45730574.0,30414927.0,8618934.0,44426846.0,30414927.0,8521762.0,1869306.0,1157188.0,6696713.0,5490157.0,3.5824594796143594,4.744395033477706
5984,(주)에스앤에스텍,101490,2015/12,13.33,14325152.0,65581321.0,13.33,14325152.0,65581321.0,,,,51210649.0,32275129.0,8631391.0,,773156.0,,10304129.0,,13.327360843089881
5985,(주)에스앤에스텍,101490,2016/12,12.9,12666554.0,75143905.0,12.9,12666554.0,75143905.0,,,,54012868.0,38100393.0,8607617.0,,566238.0,,7304858.0,,12.900684871025964
5986,(주)에스앤에스텍,101490,2017/12,6.84,9521947.0,78359802.0,6.84,9521947.0,78359802.0,,,,53899317.0,42636917.0,8819345.0,,357088.0,,2443055.0,,6.84160487050811
5987,(주)에스앤에스텍,101490,2018/12,6.69,12315421.0,79668014.0,6.69,12315421.0,79668014.0,,,,61016170.0,46555456.0,9274468.0,,775554.0,,5186246.0,,6.6871500888397195
5988,(주)에스앤에스텍,101490,2019/12,14.6,8735925.0,88584280.0,14.6,8735925.0,88584280.0,,,,84466768.0,62054531.0,11314140.0,,760192.0,,11098097.0,,14.599071024162317
5989,(주)에스앤에스텍,101490,2020/12,29.76,6796353.0,164468300.0,30.48,7035622.0,164468300.0,87374363.0,64298037.0,12039842.0,87374363.0,64298037.0,11772990.0,370883.0,370855.0,11036484.0,11303336.0,29.757319693811795,30.479125264591282
5990,(주)에스앤에스텍,101490,2021/12,276.18,12643709.0,174425177.0,284.22,23964448.0,174425177.0,98842799.0,72784526.0,13447389.0,98468955.0,72772255.0,12865786.0,45662.0,45144.0,12610884.0,12830914.0,276.17896719372783,284.22191210349104
5991,(주)에스앤에스텍,101490,2022/12,274.9,24922485.0,190391469.0,341.73,24954883.0,190391469.0,123506695.0,89653595.0,17840285.0,122248745.0,87919094.0,16152263.0,58250.0,53192.0,16012815.0,18177388.0,274.89811158798284,341.73161377650774
5992,(주)에스에너지,95910,2010/12,10.59,83613.0,64187880.0,17.3,-192986.0,64876356.0,231735031.0,206926956.0,10728897.0,230600971.0,206450041.0,10733721.0,1113343.0,643281.0,14079178.0,13417209.0,12.645858464103156,20.857461980067807
5993,(주)에스에너지,95910,2011/12,1.06,1965838.0,63653517.0,2.04,1820643.0,65475001.0,195326879.0,179202068.0,12113802.0,204240500.0,188517210.0,11086812.0,1464897.0,1036869.0,4011009.0,4636478.0,2.7380826092209896,4.471614061178413
5994,(주)에스에너지,95910,2012/12,11.5,-584335.0,74473040.0,12.44,265366.0,76514409.0,225361171.0,189359010.0,17337574.0,204481287.0,170202888.0,15921433.0,1623397.0,1475407.0,18664587.0,18356966.0,11.49724127862747,12.441967538448713
5995,(주)에스에너지,95910,2013/12,5.03,869428.0,81359907.0,6.01,13820107.0,83982678.0,268744747.0,236799986.0,19641029.0,258533769.0,228860443.0,17514531.0,2446067.0,2023047.0,12303732.0,12158795.0,5.030006128204992,6.010139655677797
5996,(주)에스에너지,95910,2014/12,2.85,6309077.0,83231514.0,5.96,12169472.0,88084111.0,273413971.0,244784513.0,22629131.0,260301003.0,234407001.0,18798680.0,2103498.0,1190588.0,6000327.0,7095322.0,2.8525470430682605,5.959510762749162
5997,(주)에스에너지,95910,2015/12,1.88,-9880400.0,88474363.0,2.6,-3622619.0,88304135.0,313049193.0,286828069.0,20655349.0,299268140.0,279384428.0,14807165.0,2952747.0,1950477.0,5565775.0,5076547.0,1.8849481516702922,2.602720770355149
5998,(주)에스에너지,95910,2016/12,1.44,-1531803.0,93711968.0,1.29,-9181661.0,93595853.0,304638920.0,272816015.0,25744018.0,281185930.0,258086348.0,20286201.0,4214345.0,2173306.0,6078887.0,2813381.0,1.4424274709355784,1.2945167408547162
5999,(주)에스에너지,95910,2017/12,1.73,-9949708.0,102025339.0,1.58,-14297179.0,100548034.0,231105250.0,196744106.0,26740474.0,198474507.0,175885971.0,18322498.0,4415533.0,2695310.0,7620670.0,4266038.0,1.7258777139702046,1.5827633927080744
6000,(주)에스에너지,95910,2018/12,-0.37,3912405.0,123026937.0,0.37,1622212.0,110244731.0,165548046.0,138448895.0,28640944.0,105828779.0,88924963.0,15986757.0,5215045.0,2483675.0,-1541793.0,917059.0,-0.2956432782459212,0.36923470260803043
6001,(주)에스에너지,95910,2019/12,0.35,-9989157.0,118814806.0,0.71,7978456.0,107994941.0,216932737.0,181932060.0,33618709.0,153975497.0,136554944.0,15859878.0,3970332.0,2197677.0,1381968.0,1560675.0,0.3480736623536772,0.7101475785568125
6002,(주)에스에너지,95910,2020/12,-2.09,5175640.0,140255200.0,-7.65,-1185206.0,96902025.0,254800080.0,217191981.0,43496059.0,165375234.0,154724991.0,20339079.0,2811358.0,1265947.0,-5887960.0,-9688836.0,-2.0943472869695,-7.653429408972098
6003,(주)에스에너지,95910,2021/12,-6.37,9323303.0,135662195.0,-26.33,18088886.0,83573424.0,250473846.0,214600206.0,55936120.0,174181611.0,161579998.0,39592607.0,3148180.0,1024983.0,-20062480.0,-26990994.0,-6.372723287740853,-26.333113817497463
6004,(주)에스에너지,95910,2022/12,-1.89,-25843022.0,114248862.0,-8.23,-17769358.0,61569742.0,208744895.0,175599689.0,42052708.0,133300148.0,124923031.0,18457924.0,4718709.0,1225481.0,-8907502.0,-10080807.0,-1.8876989447749375,-8.226000239905801
6005,(주)에스에스알,275630,2017/12,6.5267878624565725,1222335.0,7697340.0,,1222335.0,7697340.0,,,,9494642.0,5346243.0,2792015.0,,207818.0,,1356384.0,,6.5267878624565725
6006,(주)에스에스알,275630,2018/12,13.33,111827.0,21531893.0,13.33,111827.0,21531893.0,,,,12067624.0,7215431.0,4047756.0,,60348.0,,804437.0,,13.329969510174323
6007,(주)에스에스알,275630,2019/12,27.34,2467150.0,22990515.0,27.34,2467150.0,22990515.0,,,,12954946.0,7830398.0,4630779.0,,18060.0,,493769.0,,27.340476190476192
6008,(주)에스에스알,275630,2020/12,-52.87,2074259.0,23489900.0,-52.87,2074259.0,23489900.0,,,,10339381.0,6347194.0,4419376.0,,8080.0,,-427189.0,,-52.86992574257426
6009,(주)에스에스알,275630,2021/12,303.53,3050113.0,25594618.0,303.53,3050113.0,25594618.0,,,,10667534.0,5057267.0,3982204.0,,5364.0,,1628063.0,,303.51659209545113
6010,(주)에스에스알,275630,2022/12,173.32,3961967.0,27839455.0,173.32,3961967.0,27839455.0,,,,12509384.0,5027930.0,5095243.0,,13768.0,,2386211.0,,173.31573213248112
6011,(주)에스에스컴텍,36500,2010/12,1.42,-1950573.0,31921875.0,0.55,-2540071.0,28245005.0,62272012.0,50746681.0,6896335.0,34958552.0,30154332.0,3134015.0,3136085.0,2615720.0,4628996.0,1670205.0,1.4760429006229103,0.6385259125594482
6012,(주)에스에스컴텍,36500,2011/12,2.25,-1464394.0,46976204.0,0.45,2742360.0,33946876.0,91977557.0,74835978.0,8132796.0,31993635.0,26763725.0,3971251.0,4079630.0,2986729.0,9008783.0,1258659.0,2.2082353056527184,0.4214172092613692
6013,(주)에스에스컴텍,36500,2012/12,2.86,-33193339.0,76251414.0,-0.58,-6362448.0,38856796.0,126828288.0,101605002.0,14695715.0,35269674.0,32599397.0,4118457.0,3336483.0,2517081.0,10527571.0,-1448180.0,3.155289866605045,-0.5753410398791299
6014,(주)에스에스컴텍,36500,2013/12,1.99,26195556.0,84226564.0,-4.25,-10355578.0,36348446.0,170345506.0,143555675.0,19207606.0,22108110.0,25665130.0,6346791.0,3743923.0,2330720.0,7582225.0,-9903811.0,2.025208584685102,-4.2492495881101116
6015,(주)에스에스컴텍,36500,2014/12,-0.2,-14896878.0,81636123.0,-2.84,-5808509.0,28701304.0,130935642.0,115420021.0,16292392.0,22911765.0,24848864.0,5256953.0,4116065.0,2534896.0,-776771.0,-7194052.0,-0.18871689344070125,-2.8380067663525446
6016,(주)에스에스컴텍,36500,2015/12,-2.22,-7553915.0,27123735.0,-0.82,20908.0,20831826.0,18145849.0,17285853.0,5974322.0,27405459.0,23127496.0,6130158.0,4308981.0,2525765.0,-5114326.0,-1852195.0,-1.1868991763946046,-0.7333203999580326
6017,(주)에스에스컴텍,36500,2016/12,8432098.32,-31157188.0,1616162.0,-10.04,-30321779.0,44374.0,52526430.0,49950896.0,15787905.0,13967096.0,16511033.0,13307322.0,0.0,1578105.0,-13212371.0,-15851259.0,-inf,-10.044489435113633
6018,(주)에스에이엠지엔터테인먼트,419530,2014/12,,,,,,,,,,,,,,,,,,
6019,(주)에스에이엠지엔터테인먼트,419530,2015/12,,,,,,,,,,,,,,,,,,
6020,(주)에스에이엠지엔터테인먼트,419530,2016/12,,,,,,,,,,,,,,,,,,
6021,(주)에스에이엠지엔터테인먼트,419530,2017/12,,,,,,,,,,,,,,,,,,
6022,(주)에스에이엠지엔터테인먼트,419530,2018/12,,,,,,,,,,,,,,,,,,
6023,(주)에스에이엠지엔터테인먼트,419530,2019/12,,,,,,,,,,,,,,,,,,
