,회사명,거래소코드,회계년도,총자본증가율,정상영업이익증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,매출액총이익률,매출액정상영업이익률,매출액순이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율(관계기업투자손익 제외),사내유보 대 자기자본비율,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률,운전자본회전률,종업원1인당 부가가치,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,1주당순이익,1주당 CASH FLOW,유보율,기계투자효율,부가가치율,노동소득분배율,자기자본구성비율,유동비율,당좌비율,현금비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,1주당매출액,1주당순자산,총자산영업이익률,총자산순이익률
203,(주)금양,1570,2018/12,4.433366608862878,2.93,8.623353337154107,37.95593491888229,13.89764381536746,-4.59,19.68029322233654,6.58,9.86,19.74,29.84,1.46,88.1,10.36,1.03,3.0,1.56,1.58,1.93,8.739878656292639,4.61,0.82,0.0,323.86,246.78,23.89,1495.26,22.03,97.83,468.5385413683353,401.75,278.68,521.31,21.95,23.78296476589601,38.8,112.96,91.66,19.65,164.3360724287806,372.63,157.72,-1.9,-3.29,-1.16,-1.16,4752.67,1067.17,6.605387663455977,9.890409846301411
204,(주)금양,1570,2019/12,9.495875604405796,-31.9,-153.8380757703683,-14.05711937182707,-15.92547314288565,-7.69,20.73773835907237,5.33,-6.31,12.47,-14.85,1.4,107.21,-32.08,0.81,2.34,1.23,1.33,1.66,6.716359721143543,3.99,0.67,0.0,-37.78,296.33,52.57,1790.96,2.29,10.87,-247.5470754891212,-13.6,220.56,55.63,2.97,246.1377618094648,30.46,92.93,73.66,20.92,-272.8167969586797,596.17,228.35,5.38,9.39,3.74,4.85,3921.25,794.67,4.108068261112375,-4.863020015739719
205,(주)금양,1570,2020/12,-1.949324987577074,-34.79,63.66219071977984,16.85053994999697,1.995061319378543,0.0,17.74800337385842,3.41,-2.25,8.11,-5.36,3.23,102.26,-32.71,0.79,2.38,1.19,1.37,1.76,6.20171685687556,4.14,0.74,0.0,125.04,310.47,67.14,1667.95,8.93,40.86,-89.95318416999947,-11.52,266.1,170.82,11.15,71.20748692394865,36.29,157.12,120.09,29.23,64.82855167549754,702.05,175.52,-0.4,-0.64,-0.25,-0.31,3999.48,1045.93,2.732270261036037,-1.802246581529949
206,(주)금양,1570,2021/12,43.20201524560323,102.03,436.4790637690011,47.13858919595549,23.58480307389329,-6.25,19.45936496875511,5.57,6.12,12.31,13.57,2.65,97.84,-25.55,0.81,2.21,1.29,1.35,1.88,4.847915547595854,4.38,0.82,0.0,198.2,434.05,61.8,2597.01,9.2,43.38,273.1673955523997,-815.64,387.15,185.97,13.31,50.7573535147015,37.29,152.73,105.74,28.26,89.11864570079882,244.15,168.15,-10.21,-14.48,-6.4,-9.26,4460.91,1211.1,3.85474784121828,4.234704668045508
207,(주)금양,1570,2022/12,-11.50855796670152,-34.7,-349.8486484872837,0.2977374285773777,-6.835780619610642,23.33,24.19317097328623,3.91,-16.42,6.74,-28.33,3.86,101.98,-24.39,0.68,1.73,1.13,1.2,1.81,3.620472825139104,4.25,0.71,0.0,125.9,480.27,107.11,2206.34,13.71,47.41,-573.8212363241043,792.41,310.61,187.24,18.83,76.34574644981029,42.27,136.24,86.19,18.67,138.1078387945711,177.58,136.59,1.92,2.72,1.11,1.53,3494.16,1544.99,2.844453190094573,-11.95635661192901
208,(주)금호에이치티,214330,2015/12,11.8,24.59,16.89,30.27,13.34,0.0,15.74647884466426,10.02,7.37,28.17,21.54,0.47,90.84,21.42,1.73,2.81,4.5,2.45,3.65,5.031806133022166,4.06,1.66,0.0,89.58,43.52,23.63,197.06,42.16,155.87,1533.139682539683,1062.87,1551.46,260.44,25.72,50.5652616430762,65.7,221.92,148.32,1.9,60.3703742428266,786.32,52.2,4.87,8.36,1.67,1.02,21870.63,8712.48,16.41903768558349,12.08559509752224
209,(주)금호에이치티,214330,2016/12,26.42273526468633,-29.71,-44.19872302045226,6.012843618270352,2.70983120940996,-7.39,11.50733905210412,6.85,4.01,17.05,11.31,0.58,94.18,15.15,1.49,2.49,3.7,2.35,3.52,7.07077526806795,4.02,1.57,0.0,95.41,102.12,22.11,295.31,31.92,81.25,855.5115207373271,2403.24,1667.17,268.68,23.97,57.03759314870426,55.09,183.26,122.14,9.38,73.40923472229066,329.05,81.51,23.7,37.98,10.64,7.99,21359.44,9394.54,9.12822851190924,5.334417405916391
210,(주)금호에이치티,214330,2017/12,-4.113791735208737,-37.57,-40.9458982268523,5.183454770361791,-13.84023873784386,-8.17,10.28128026773977,4.97,2.75,10.08,5.57,0.53,96.39,8.13,1.17,2.03,2.77,2.01,3.06,5.816755886314342,7.05,1.3,1.08,76.5,101.49,17.91,310.19,27.0,73.02,505.2146441372248,1451.35,1758.77,272.04,22.56,63.31052701148404,60.44,188.9,121.55,15.42,75.76244032873277,0.0,65.46,31.68,53.48,12.53,10.47,18403.24,9915.87,5.942966078632636,3.285344515026671
211,(주)금호에이치티,214330,2018/12,58.74595123168096,17.58,57.96091596480414,37.57111774831463,16.444698071221,8.47,10.11800936295491,5.01,3.72,9.73,7.23,1.24,96.09,5.19,1.08,1.94,2.42,1.72,2.57,5.171356242627,7.95,1.11,0.3,78.38,86.42,12.42,449.74,19.57,89.83,492.2536572029886,134.49,1477.31,349.22,22.3,60.99781116332426,52.38,179.32,122.32,50.23,71.85752974537435,187.65,90.93,6.89,11.1,3.28,3.74,19148.96,11993.5,4.401981934260474,3.269097730222867
212,(주)금호에이치티,214330,2019/12,35.11121626718638,-61.32,-100.9652789335697,38.26840479041283,19.99190232270184,2.54,5.80342197251175,1.62,-0.03,2.73,-0.05,4.32,99.84,2.36,0.9,1.69,1.91,1.39,1.91,5.114147678755553,4.55,0.87,1.21,89.37,88.3,11.89,599.36,16.36,94.68,-3.186256590929519,324.59,1362.44,360.29,20.99,62.81782531762605,53.6,154.66,117.86,48.55,67.31912818154157,200.82,86.57,2.91,4.08,1.35,1.73,11296.67,8132.77,1.260298923746135,-0.0233555085798683
213,(주)금호에이치티,214330,2020/12,6.89906876123091,0.0,-12945.49273493479,29.25851497933834,-12.5301169801579,-7.05,3.103577216924174,-2.14,-4.47,-2.38,-4.85,3.75,101.4,0.4,0.66,1.11,1.62,1.07,1.36,5.125886196429009,4.02,0.66,0.84,66.48,0.0,0.0,0.0,11.95,72.22,-83.23000484959351,572.66,275.27,272.54,18.74,79.15576770102975,64.81,170.63,139.87,52.53,43.56152678523774,194.62,54.3,9.07,14.06,3.19,5.0,8525.04,8803.64,-1.368267297778557,-2.850203664354837
214,(주)금호에이치티,214330,2021/12,33.25515661639844,0.0,-81.47219090672768,57.21516861184799,6.535010198875025,1.43,9.084226122374464,2.79,-7.61,2.27,-6.25,1.33,103.77,0.06,0.58,0.82,2.04,1.18,1.52,5.21832940200512,4.7,0.75,0.87,11.64,0.0,0.0,0.0,6.16,38.55,-90.48692473581902,35.56,275.56,153.91,12.07,120.1407906667323,76.46,183.09,132.74,78.41,60.59979823205484,178.83,30.78,9.1,16.19,2.14,4.2,1700.35,1909.6,1.422469539508947,-3.881521110584961
215,(주)금호에이치티,214330,2022/12,-7.010049206572205,42.38,-27.11123367603407,-7.128985296202529,18.71260119219234,-2.02,10.40402069114986,3.35,-8.15,2.75,-6.78,0.7,103.51,0.08,0.63,0.82,2.66,1.37,1.88,5.044918423970723,4.74,0.92,0.82,33.5,77.08,7.7,808.53,7.18,43.74,-115.3895223615972,67.03,241.03,177.25,11.03,118.139721916588,76.37,233.38,170.84,74.33,46.89058780201023,182.33,30.95,9.02,20.7,2.13,3.27,1400.05,1347.33,2.178004287400325,-5.305787697447571
216,(주)까뮤이앤씨,13700,2012/12,0.0,0.0,0.0,0.0,0.0,0.0,10.40402069114986,4.26,-5.1,8.92,-10.69,8.28,103.66,-11.27,0.4,2.1,0.5,0.93,0.98,4.840869711669822,3.48,0.36,0.06,175.14,393.77,5.33,2543.52,6.89,44.48,-115.3895223615972,687.86,80.56,3284.53,15.4,118.139721916588,20.03,94.06,89.89,2.54,-70.07805186857038,90.33,399.18,-5.29,-7.85,-4.23,-9.46,20148.84,8991.45,1.903977225878024,-2.281323118755801
217,(주)까뮤이앤씨,13700,2013/12,0.0,0.0,0.0,0.0,0.0,-3.75,10.40402069114986,-1.3,-14.41,-2.91,-32.35,9.36,111.07,-28.83,0.45,2.24,0.56,0.73,0.75,4.840869711669822,7.07,0.35,0.04,93.11,453.13,6.12,2177.08,4.28,20.55,-115.3895223615972,-2270.99,49.34,1521.67,8.58,118.139721916588,20.11,93.34,92.36,2.42,-14.77823019134295,113.81,397.2,-2.67,-5.32,-2.13,-4.28,18508.15,7430.49,-0.647521731510885,-7.185418026837881
218,(주)까뮤이앤씨,13700,2014/12,0.0,0.0,0.0,0.0,0.0,68.83,10.40402069114986,2.31,1.85,8.21,6.58,5.62,98.28,5.25,0.83,3.56,1.08,1.72,1.75,4.840869711669822,12.4,0.72,0.01,164.11,269.97,3.14,997.29,16.46,60.79,-115.3895223615972,2867.92,58.12,5221.67,17.27,118.139721916588,27.53,41.92,40.08,5.3,-3.16247973247303,31.15,263.19,1.43,5.83,1.04,1.09,27366.93,7797.39,2.198239045128203,1.76278598755864
219,(주)까뮤이앤씨,13700,2015/12,0.0,41.39,0.0,0.0,0.0,22.31,10.40402069114986,3.04,3.9,9.89,12.69,1.63,95.86,13.16,1.02,3.25,1.49,2.71,2.8,4.840869711669822,16.17,1.09,0.01,153.61,273.55,6.99,814.25,18.87,56.16,-115.3895223615972,1742.95,102.81,2197.3,18.45,118.139721916588,35.37,100.49,98.26,5.15,453.6147688710647,39.92,182.76,12.44,52.75,8.04,7.86,29316.42,9887.38,3.112573295170752,3.992603119358893
220,(주)까뮤이앤씨,13700,2016/12,0.0,10.27,0.0,0.0,0.0,1.26,10.40402069114986,3.18,2.33,9.17,6.72,1.17,97.3,16.83,1.03,2.88,1.59,2.57,2.64,4.840869711669822,9.59,1.11,0.01,136.06,300.99,5.83,888.06,15.32,45.21,-115.3895223615972,-2156.92,130.97,2334.48,15.68,118.139721916588,35.75,56.62,54.93,0.16,-3.893897124056124,76.09,179.73,-1.02,-2.81,-0.65,-0.67,30941.53,11075.49,3.107737995497753,2.277444037385284
221,(주)까뮤이앤씨,13700,2017/12,0.0,127.11,0.0,0.0,0.0,0.62,10.40402069114986,5.86,4.9,18.31,15.31,0.94,95.17,27.67,1.22,3.12,1.99,3.96,4.1,4.840869711669822,8.3,1.45,0.01,175.7,306.3,12.38,863.81,20.34,57.36,-115.3895223615972,1805.24,166.38,1419.48,16.53,118.139721916588,42.24,59.13,57.01,7.87,-5.186483642058951,82.79,136.76,-0.98,-3.2,-0.57,-0.46,38132.48,12731.82,7.211295750908992,6.028969415225736
222,(주)까뮤이앤씨,13700,2018/12,0.0,-59.86,0.0,0.0,0.0,9.26,10.40402069114986,3.48,1.5,6.83,2.93,1.33,96.49,31.27,0.82,1.96,1.42,2.77,2.89,4.840869711669822,5.97,1.08,0.01,135.39,282.37,9.22,803.62,16.85,47.95,-115.3895223615972,-1507.7,168.4,1468.82,20.61,118.139721916588,41.87,68.69,65.51,5.61,-10.1590446791779,68.09,138.81,0.81,2.03,0.47,0.58,25756.58,12779.25,2.847580861033108,1.222436628751336
223,(주)까뮤이앤씨,13700,2019/12,0.0,266.52,0.0,0.0,0.0,-5.65,10.40402069114986,5.24,4.76,22.75,20.68,0.33,94.92,42.22,1.82,4.34,3.14,4.82,4.96,4.840869711669822,14.13,2.44,0.01,222.79,299.21,9.34,1011.23,22.03,74.46,-115.3895223615972,168.94,218.76,2384.3,13.13,118.139721916588,42.0,141.39,139.07,34.82,5.60589750982842,111.81,138.08,0.42,0.95,0.24,0.14,6277.0,1527.64,8.79075020692529,7.990984897235381
224,(주)까뮤이앤씨,13700,2020/12,0.0,-81.02,0.0,0.0,0.0,-8.98,10.40402069114986,1.74,5.69,3.67,11.98,0.6,94.31,46.15,0.97,2.1,1.78,2.54,2.6,4.840869711669822,6.51,1.41,0.01,205.84,349.46,11.51,1093.54,18.82,58.9,-115.3895223615972,-487.72,271.17,1789.0,19.35,118.139721916588,49.79,105.83,102.94,8.69,49.49226270534865,258.07,100.83,-8.62,-14.59,-4.33,-4.45,3581.85,1796.51,1.695432544734565,5.536543387804292
225,(주)까뮤이앤씨,13700,2021/12,0.0,0.0,0.0,0.0,0.0,19.08,10.40402069114986,-1.84,-1.84,-3.32,-3.32,0.54,102.3,34.63,0.91,1.8,1.82,2.79,2.92,4.840869711669822,6.1,1.4,0.02,115.21,292.29,8.05,1077.67,10.69,39.42,-115.3895223615972,-59.1,342.25,1431.35,12.74,118.139721916588,50.66,96.7,91.22,6.22,-166.1089094577599,201.13,97.4,-12.83,-25.17,-6.33,-7.54,3625.21,2154.27,-1.543632825144248,-1.546494019051204
226,(주)까뮤이앤씨,13700,2022/12,0.0,0.0,0.0,0.0,0.0,2.21,10.40402069114986,-8.15,-8.14,-17.87,-17.86,0.77,109.19,24.31,1.0,2.19,1.84,2.85,3.04,4.840869711669822,6.99,1.33,0.03,50.49,0.0,0.0,0.0,4.78,17.66,-115.3895223615972,-273.06,250.58,640.26,4.79,118.139721916588,40.49,81.29,75.97,5.34,-28.43467164167499,191.82,146.99,-6.45,-12.77,-3.84,-3.84,4321.83,1720.77,-8.13230819059166,-8.12734423842963
227,(주)나이스홀딩스,34310,2012/12,16.01594246792644,-3.6,32.52261818164186,22.456932443881,8.773742458774514,7.89,100.0,21.1,21.15,12.47,12.09,-0.78,79.57,35.77,0.46,0.59,2.05,2.15,2.2,106.8943882527333,9.41,1.27,0.0,316.62,160.38,31.25,7965.2,8.52,61.85,11831.94103842692,10729.91,1999.75,159.44,19.95,0.0,79.56,133.55,130.45,42.14,9.22469524003775,46313.68,25.69,36.25,146.47,7.41,17.34,61203.02,89212.94,9.014525958344906,9.035733732259835
228,(주)나이스홀딩스,34310,2013/12,74.46694593293118,63.76,42.18594642814036,44.62999980677768,255.9030950625965,-4.88,100.0,9.71,8.45,15.17,9.93,-0.17,89.84,30.2,1.11,1.56,3.81,2.96,3.01,165.8360469621533,14.47,1.79,0.01,411.89,123.68,25.54,8728.84,34.79,187.12,1682.335734630685,2487.86,2226.18,458.08,39.93,57.44857183421105,65.96,160.53,157.87,68.65,4.391108703778811,480.66,51.62,22.3,91.21,7.59,8.71,19908.14,8298.04,8.46154037694891,7.363884004067595
229,(주)나이스홀딩스,34310,2014/12,37.61676701954564,-1.98,-15.71822153598796,16.86660524256834,24.2202452780278,0.0,100.0,7.66,5.73,11.6,7.05,0.4,92.11,31.07,0.91,1.51,2.29,1.92,2.0,46.85797771034553,9.4,1.13,0.05,503.97,627.76,147.94,9601.71,29.76,108.95,1417.902476882343,3846.9,2431.94,231.59,37.83,54.15625638357544,56.01,130.96,123.26,52.29,24.89140181946821,359.91,78.54,22.9,54.36,10.07,12.81,24729.95,8421.29,6.02716059646694,4.509924580464513
230,(주)나이스홀딩스,34310,2015/12,4.319823039870148,27.11,17.13108609923031,4.235526041941483,16.43984992092683,15.38,100.0,8.36,5.77,13.39,6.09,0.21,92.08,33.24,0.9,1.6,2.04,1.9,2.04,27.68074126435246,9.51,1.06,0.71,412.95,506.32,94.53,8442.64,33.44,160.15,1660.804571000177,2286.7,2555.75,411.73,38.09,55.71985229083872,55.97,119.82,110.48,42.07,47.14480568804369,396.03,78.68,21.24,48.52,9.35,10.65,28795.51,8068.95,7.343960641628344,5.063777419690699
231,(주)나이스홀딩스,34310,2016/12,13.34450646472307,39.11,44.28850201089255,11.20071207778007,23.42884242177939,-26.67,100.0,9.43,6.74,17.29,10.65,0.24,91.2,36.01,1.02,1.83,2.28,1.95,2.09,27.8516167246297,11.27,1.1,0.0,803.13,625.17,87.12,11774.47,36.39,216.88,2396.350036824586,3685.73,2768.36,505.04,38.06,54.90212053839104,54.91,137.55,128.74,55.39,23.45808881291269,433.87,82.12,17.81,44.52,8.03,8.4,35541.97,8444.48,9.013076798513984,6.446230886639018
232,(주)나이스홀딩스,34310,2017/12,23.72541936392285,-3.41,2.172019462905681,13.54057816522077,7.698802192435927,6.06,100.0,8.45,6.4,14.85,9.21,0.27,91.61,35.97,0.92,1.76,1.93,1.55,1.65,24.85306899632708,11.29,0.91,0.0,458.22,539.92,48.83,10995.53,29.52,227.92,2448.399226023763,3403.42,3018.14,468.38,35.47,59.1035312111441,50.39,146.14,137.26,62.91,19.25553043029647,286.11,98.46,15.53,35.08,7.71,9.26,38278.27,8459.68,7.036308473915989,5.323274966438417
233,(주)나이스홀딩스,34310,2018/12,24.71411731349773,4.68,7.06293562740686,18.46061408169375,11.15968705287537,5.71,86.22920520610415,7.96,6.16,13.38,10.01,0.43,92.0,27.79,0.82,1.68,1.61,1.41,1.52,19.57450530612971,10.58,0.82,0.0,-207.36,0.0,0.0,0.0,28.22,154.04,2621.328087259749,6558.19,3301.59,350.16,38.04,55.14538709019286,47.86,131.68,120.89,51.78,34.06376174910831,304.95,108.94,16.65,38.72,8.68,11.71,42550.01,8689.47,5.905765432291549,4.569855100093788
234,(주)나이스홀딩스,34310,2019/12,18.03283790007825,20.19,-21.78827589234236,17.65495316789514,16.49313468831415,29.73,100.0,8.21,4.14,13.63,4.39,0.53,91.2,27.17,0.79,1.66,1.52,1.39,1.48,20.76270740289453,9.92,0.79,1.45,287.38,416.71,16.62,9128.07,26.2,134.25,2050.185891564134,6890.26,3520.06,302.0,35.78,50.86647328126116,47.71,132.68,125.45,47.31,22.12991556523837,300.0,109.61,18.99,47.47,9.93,13.57,49567.84,8541.03,6.013465930072894,3.028108555714652
235,(주)나이스홀딩스,34310,2020/12,6.453763165531785,-0.7,-31.85126103901878,2.122926072531556,9.467234950757717,6.25,100.0,7.45,2.57,12.38,2.43,0.53,95.4,21.42,0.78,1.66,1.46,1.35,1.43,24.16275608180069,9.39,0.76,0.16,-384.41,0.0,0.0,0.0,22.99,105.8,1397.175831456907,8165.89,3628.79,249.21,30.53,58.45370422183152,45.77,125.34,118.18,54.75,28.26072674105171,283.36,118.5,19.26,45.69,10.44,13.87,54260.54,7923.49,5.609102765353589,1.938510893109777
236,(주)나이스홀딩스,34310,2021/12,12.94439346717495,-5.8,90.9287923719503,5.669610035935619,19.18509994087134,-1.96,100.0,5.89,4.12,11.23,8.01,0.57,94.15,25.08,0.84,1.91,1.51,1.51,1.62,21.57284441333011,8.97,0.82,0.13,932.87,0.0,0.0,0.0,24.89,106.04,2667.610942313429,6057.64,3899.89,232.16,31.32,54.02772439882252,42.82,112.34,103.15,40.02,74.45472953440239,239.36,133.54,15.28,34.4,8.74,11.0,64670.48,8102.41,4.678305917733166,3.276989078071306
237,(주)나이스홀딩스,34310,2022/12,9.559048862832178,0.67,-31.70543519970731,-0.01288883703027466,12.37028805616583,-14.0,100.0,5.28,2.51,11.0,4.9,0.77,96.22,19.97,0.85,2.08,1.44,1.55,1.72,16.49575848519351,9.73,0.8,0.42,214.49,0.0,0.0,0.0,23.94,97.18,1821.833283617943,5295.7,4073.7,193.45,29.39,56.23016626831445,39.08,100.94,90.28,29.02,1136.84604720186,252.31,155.9,10.45,22.76,6.36,7.81,72670.4,7458.96,4.298945901038159,2.042739009375577
238,(주)남선알미늄,8350,2012/12,0.0,0.0,0.0,0.0,0.0,-2.24,8.68916707484187,-1.27,-5.36,-7.48,-31.49,1.6,100.41,0.38,1.34,5.87,1.73,2.51,3.0,13.38650267262173,3.8,1.16,0.09,48.23,104.43,15.13,361.4,13.34,46.18,223.9917952323432,-34.9,11.02,318.76,10.24,46.00826846086012,25.91,82.22,69.6,0.84,-70.98229473285336,269.65,285.96,-1.7,-3.17,-1.26,-0.96,2792.61,551.7,-1.65967766779032,-6.985862824115984
239,(주)남선알미늄,8350,2013/12,0.0,0.0,0.0,0.0,0.0,-1.37,8.68916707484187,3.85,2.73,20.58,14.61,1.09,96.73,13.06,1.49,5.35,2.07,3.05,3.61,13.38650267262173,4.18,1.41,0.08,97.28,103.63,13.84,367.77,26.45,93.88,223.9917952323432,142.59,28.21,702.73,17.78,46.00826846086012,29.81,89.05,75.12,0.4,-127.2609668014395,248.95,235.43,3.57,7.35,2.5,1.68,3198.37,639.23,5.72458409514815,4.064244468237913
240,(주)남선알미늄,8350,2014/12,0.0,2.41,0.0,0.0,0.0,-0.46,8.68916707484187,4.08,5.16,17.6,22.24,0.82,96.58,26.44,1.43,4.31,2.14,2.91,3.51,13.38650267262173,4.15,1.4,0.1,105.26,104.01,15.26,373.75,28.16,101.2,223.9917952323432,123.27,58.33,689.76,19.83,46.00826846086012,36.4,96.51,78.98,1.61,-502.6038283207049,304.45,174.75,9.61,20.0,6.11,4.3,3088.99,790.97,5.795333356233169,7.325271329235345
241,(주)남선알미늄,8350,2015/12,0.0,22.78,0.0,0.0,0.0,-8.86,8.68916707484187,4.88,4.25,17.95,15.62,0.57,94.91,36.61,1.33,3.68,2.09,2.53,3.35,13.38650267262173,4.39,1.28,1.22,126.36,110.44,16.06,488.23,25.88,114.42,223.9917952323432,-129.75,86.57,786.73,21.14,46.00826846086012,36.02,107.58,76.34,6.16,412.1440457657226,331.37,177.59,-0.2,-0.36,-0.13,-0.1,3170.67,932.18,5.97715476828572,5.201525640149542
242,(주)남선알미늄,8350,2016/12,0.0,41.39,0.0,0.0,0.0,2.56,8.68916707484187,6.03,5.09,21.43,18.08,0.35,92.65,46.42,1.41,3.55,2.33,2.69,3.84,13.38650267262173,4.96,1.39,0.0,139.4,105.44,14.18,471.57,29.56,132.2,223.9917952323432,373.87,121.87,983.29,20.91,46.00826846086012,43.25,106.64,73.73,0.73,495.9294075264587,263.23,131.23,8.38,20.24,4.76,3.37,3626.98,1108.72,8.531511262244686,7.197829321971852
243,(주)남선알미늄,8350,2017/12,0.0,-14.18,0.0,0.0,0.0,-3.0,8.68916707484187,5.18,5.43,15.35,16.08,0.34,93.05,56.01,1.41,2.96,2.69,2.89,3.81,13.38650267262173,4.92,1.56,0.31,144.25,106.18,14.23,488.25,29.55,135.85,223.9917952323432,273.95,167.56,1014.03,20.99,46.00826846086012,51.93,130.39,107.44,3.76,75.5086818935023,294.3,92.58,26.15,67.58,12.57,8.93,3626.38,1337.18,7.289700918780434,7.638308713672649
244,(주)남선알미늄,8350,2018/12,16.7381682305854,0.0,1.908593105665924,127.2815730342588,15.02059607701821,8.4,10.02591398808977,2.71,7.25,5.59,14.95,0.33,91.61,64.71,1.15,2.06,2.59,2.7,3.1,17.62320035182064,4.88,1.58,0.08,124.61,0.0,0.0,0.0,25.94,103.42,228.266887193405,219.12,205.41,624.53,22.6,51.29769020736477,55.68,141.88,123.31,14.89,44.34936790428792,254.21,79.6,18.03,52.2,7.99,6.96,3148.2,1527.85,3.110664468184998,8.322969903502827
245,(주)남선알미늄,8350,2019/12,-2.472884317115247,22.84,-42.58877464020467,6.152505122666071,-6.627495575695804,-2.06,10.74144194802906,3.57,4.46,6.66,8.33,0.22,94.52,66.21,1.09,1.87,2.59,2.61,3.01,19.31985310990117,5.08,1.57,0.08,96.76,0.0,0.0,0.0,22.86,91.96,131.0508170283955,250.31,224.2,605.15,20.8,63.18587544423045,60.6,164.72,141.79,37.84,35.42004842088681,238.2,65.01,22.27,72.87,8.77,7.98,2939.55,1595.58,3.918010449719293,4.899477416583237
246,(주)남선알미늄,8350,2020/12,-0.1275191798768381,0.0,-27.21616607418162,5.831540585084809,-17.33697074147021,-3.72,7.124861252333766,-0.56,3.93,-0.82,5.72,0.04,95.54,65.76,0.91,1.46,2.42,2.31,2.8,13.21392236408986,5.04,1.45,0.16,71.15,0.0,0.0,0.0,19.77,89.02,95.38380902437554,-81.76,243.11,770.21,21.73,67.67217126849779,64.22,176.61,139.07,26.03,49.00527486072564,240.32,55.72,8.82,28.45,3.15,3.47,2429.92,1574.81,-0.5133869573537916,3.570580681320581
247,(주)남선알미늄,8350,2021/12,20.35743865065907,0.0,295.5773921735278,24.47245676132785,-14.20291624704005,-1.51,6.242379615799683,-3.0,18.1,-3.25,19.6,0.05,82.81,64.75,0.71,1.08,2.05,2.01,2.73,7.62016439076168,5.23,1.27,0.56,63.37,0.0,0.0,0.0,26.66,157.59,377.3167842944029,109.12,327.07,1731.85,41.11,41.14358945384672,66.41,168.06,115.33,36.69,77.47078617889794,182.9,50.57,1.27,6.82,0.43,0.66,2084.8,1530.12,-1.945801995395458,11.73538594952676
248,(주)남선알미늄,8350,2022/12,12.93688824789204,0.0,-33.00527156206187,29.96897547504273,11.02560259808809,-5.11,7.066671932425199,-0.97,10.92,-0.92,10.3,-0.01,89.59,54.36,0.68,0.94,2.39,2.04,2.82,7.337901052304964,6.83,1.38,0.72,80.33,0.0,0.0,0.0,18.49,127.3,215.8575692855649,-57.76,373.98,1398.01,29.01,52.84863940420023,76.43,274.67,207.1,109.08,38.68280885958191,191.64,30.84,2.81,24.98,0.66,1.04,2188.5,1827.75,-0.620650084438709,6.961489793106768
249,(주)남성,4270,2012/12,-0.6817154273622528,0.0,-276.620561949943,-7.509038093956377,2.81785123017524,15.25,24.37438151834694,-0.05,-10.09,-0.04,-7.94,7.5,103.38,71.58,0.31,0.82,0.49,0.99,1.46,3.068764268573999,3.07,0.37,0.0,136.51,54.21,0.33,2785.9,5.58,149.94,-1895.038296528017,-1580.86,389.34,54631.42,18.16,68.92593534014503,36.1,56.62,39.22,0.54,-40.11608023973331,231.63,177.0,-0.9,-1.24,-0.57,-1.87,18783.86,22053.77,-0.0162324440828522,-3.099318300126677
250,(주)남성,4270,2013/12,-9.636162960586795,0.0,89.32361731262924,-2.188526944761165,7.426584277080721,-1.47,24.14522596493251,2.8,-1.0,2.59,-0.83,6.23,100.37,72.42,0.35,0.92,0.55,1.12,1.58,3.816594743820251,4.44,0.41,0.34,139.63,52.33,0.29,2544.27,6.35,159.75,-202.3215406095632,4524.09,380.03,66465.45,17.38,52.90753600964771,39.08,61.65,44.52,2.03,-44.66856686738595,65.39,155.9,4.37,6.99,2.66,7.29,20178.86,22134.75,1.02288588188803,-0.3661808675487241
251,(주)남성,4270,2014/12,-2.281203595452794,-22.66,-442.600013649082,-7.089858621092333,-5.490774701916611,-13.43,25.29682579512304,2.29,-5.76,2.1,-5.21,4.67,104.52,72.22,0.35,0.92,0.56,1.12,1.64,3.511775659987449,7.45,0.42,0.16,109.38,60.08,0.13,2941.63,4.43,108.85,-1097.796706962523,-1929.5,349.2,112046.17,12.53,81.90471569174531,37.15,58.06,37.22,2.71,-49.70503484548055,58.53,169.15,3.82,5.34,2.4,6.8,19070.88,21778.95,0.8095327181302582,-2.033280709960982
252,(주)남성,4270,2015/12,3.184473476366223,76.04,86.90073022335845,-2.267693820999213,9.853781324508361,-1.72,25.39849484575735,3.67,-0.69,3.88,-0.6,4.87,100.15,72.2,0.38,1.06,0.6,1.22,1.96,3.242343022538205,9.15,0.45,0.2,149.94,59.08,0.08,3104.8,6.17,160.86,-14.38033522441081,-2244.21,340.89,282436.51,16.4,59.19270688905446,35.19,60.34,36.51,2.21,-60.08655719679709,105.46,184.16,-5.78,-7.75,-3.75,-9.96,20950.08,22399.01,1.381131327603141,-0.2581250032498411
