,회사명,거래소코드,회계년도,총자본증가율,정상영업이익증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,매출액총이익률,매출액정상영업이익률,매출액순이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율(관계기업투자손익 제외),사내유보 대 자기자본비율,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률,운전자본회전률,종업원1인당 부가가치,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,1주당순이익,1주당 CASH FLOW,유보율,기계투자효율,부가가치율,노동소득분배율,자기자본구성비율,유동비율,당좌비율,현금비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,1주당매출액,1주당순자산,총자산영업이익률,총자산순이익률,CP전년대비증가율,경기선행지수,경기동행지수,GDP대비국가부채비율,CPI,CPI증감률,실질GDP성장률,코스닥연수익률 (%),코스피연수익률(%),코스닥변동성,코스피변동성,장단기금리차(전월차)(%p),실업률,외환보유액(천달러),CD이자율,환율,수출물가지수증감률,수입물가지수증감률,3년국고채수익률,생산자물가지수,생산자물가지수증감률,부실
752,(주)다우기술,23590,2016,37.19832957737697,-2.73,-5.251699180858967,11.05287613278074,9.880036912112134,-14.07,41.6229240128821,21.97,16.64,16.59,10.95,0.38,77.64,58.82,0.14,0.76,0.17,0.16,0.16,189.9323064697052,34.36,0.11,0.01,136.09,171.32,0.0,1516.2,4.24,183.57,4278.860984771819,-7966.74,4090.72,286867.02,36.12,28.04636670075256,16.37,220.57,220.54,4.21,0.0234740491679554,282.7,510.75,-3.24,-12.04,-2.71,-23.09,25707.76,10227.44,2.58103879224384,1.955317429586701,-12.90322581,89.2,94.1,36.0,94.3,-8.712487899,2.534036418,-7.460976766,3.321754358,-7.46,3.32,0.18,3.4,361701404,1.52,1207.7,-3.297015632,-4.409924937,1.638,95.3,-1.813311354,1.0
753,(주)다이나믹디자인,145210,2019,-7.900859299191413,0.0,87.3922824454058,-23.52883376811289,-17.71911458565532,-16.98,9.718421585570878,-10.57,-5.58,-42.36,-22.79,4.41,104.81,-1359.29,0.6,4.01,0.71,1.66,2.03,9.238431262772613,4.31,0.55,0.19,58.15,124.06,44.07,272.03,30.7,66.69,-188.537424936825,-53.66,60.2,183.62,48.94,83.34911651523788,13.56,45.16,36.43,2.87,-15.91949016449511,192.27,637.22,4.95,7.09,4.28,6.83,3380.85,162.28,-6.630603673618804,-3.498086893117287,0.546448087,98.0,101.2,37.6,102.0,4.081632653,2.677446185,-0.861393786,7.674023038,-0.86,7.67,0.12,3.5,397876077,1.53,1156.4,-3.353183692,0.831050228,1.36,100.46,0.0298715523,1.0
754,(주)다함이텍,9280,2012,77.82232338609705,0.0,-203.0364543833468,-4.381328068288227,23.1744812666197,77.78,12.14811879632096,-23.57,-108.57,-0.99,-2.65,77.9,148.48,82.21,0.03,0.04,0.08,0.08,0.08,3.221303021178695,4.78,0.05,0.0,-274.04,21.96,0.0,18973.95,0.12,15.09,-3410.412861630511,-97177.0,1380.05,30.66,5.35,273.5385442168747,51.06,49.25,47.28,34.0,-3.883861551756522,35278.49,95.84,-73.91,-102.88,-36.17,-1646.44,3141.21,74215.59,-0.5177011877225666,-2.385042607345611,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
755,(주)대교,19680,2022,-18.04926063742103,0.0,-220.7994830815842,-21.69080293781366,6.999053609076264,6.91,14.894277322536,-7.31,-19.94,-10.85,-29.64,-0.41,114.03,-48.64,0.92,1.48,2.44,3.89,4.4,33.64610007335065,40.29,1.92,0.0,35.88,0.0,0.0,0.0,19.56,100.86,-1307.737513089428,434.73,891.51,8505.44,19.09,134.5909399009513,60.65,71.37,58.7,16.82,-44.23291770935898,304.25,64.87,17.48,46.68,6.88,6.71,6559.85,3664.68,-7.493265550781179,-20.42442466380932,163.6363636,109.3,108.8,49.4,90.0,-13.46153846,1.345043666,-34.30337232,-24.8937929,-34.3,-24.89,-0.35,3.0,399043064,3.98,1264.5,16.64187593,20.57393653,3.722,115.29,8.375634518,1.0
756,(주)대구백화점,6370,2018,2.358128719477239,0.0,-321.8761736553444,-15.83627709292639,-12.62434658550903,0.0,68.2659987035782,-15.35,-24.69,-5.58,-9.36,4.4,124.67,7.62,0.17,0.36,0.32,0.88,0.93,15.91404890283762,12.87,0.41,0.0,18.25,0.0,0.0,0.0,1.12,1.83,-2736.155899564128,-2739.25,534.9,0.0,6.53,200.8760832962076,44.26,82.88,77.34,0.74,-32.34441943302747,583.75,125.96,-5.6,-12.45,-3.12,-18.23,11080.5,29801.77,-2.630303278577573,-4.23039568272015,11.58536585,94.7,98.7,35.9,98.0,-12.57805531,3.240034708,-15.37661395,-17.2827429,-15.38,-17.28,-0.16,3.6,393332482,1.93,1115.7,0.747646299,5.893728704,1.817,100.43,1.876648407,1.0
757,(주)대성합동지주,5620,2012,12.92479119721357,-18.14,-85.66311156845148,-9.089457952062348,5.880983372201663,-7.5,17.38002778546938,1.21,-4.26,2.12,-7.61,4.92,105.16,84.04,0.5,1.75,0.69,1.61,2.22,5.845791447444298,8.79,0.73,0.0,291.82,232.96,1.4,15273.26,6.41,13.51,-43005.98084462199,-222830.47,6591.11,71.87,13.7,53.96122978635404,25.52,93.17,72.55,18.83,-302.1581815960317,336.69,291.8,-7.29,-8.54,-5.43,-11.61,1010134.81,240312.75,0.5671148119580799,-1.99218099070486,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
758,(주)대양금속,9190,2013,-3.762417628419339,0.0,85.97804153235047,13.57802545290234,8.106735873099405,10.19,1.257264517859046,-3.61,-8.81,-22.11,-53.87,5.49,108.53,-287.69,1.1,6.12,1.34,2.28,4.39,4.738608761459898,6.27,1.46,0.0,56.39,253.42,120.95,588.26,8.9,20.59,-162.4978370966728,136.14,-35.83,43.15,7.94,81.88541686281503,19.47,239.57,118.6,21.47,86.67140666803591,220.26,413.63,10.93,14.05,8.8,7.86,2195.87,387.19,-4.047265121025222,-9.86132340908178,-17.10914454,78.7,85.0,32.6,107.4,9.368635438,3.809548274,0.739438841,0.71555127,0.74,0.26,0.04,3.2,335647450,2.66,1055.4,-4.268391269,-7.917155139,2.858,101.66,-1.597134837,1.0
759,(주)대우건설,47040,2012,4.126704368840314,4.17,-0.3024956111190872,-0.0355064112978311,17.14973313552672,8.42,9.966347021001685,4.2,2.1,10.13,5.28,1.14,97.35,24.37,0.85,2.41,1.32,1.27,1.57,6.733939848468262,3.12,0.79,0.0,242.33,31.89,7.74,1802.31,13.73,320.28,416.3125734262819,-2749.63,66.27,2422.6,16.47,59.27558103728201,34.6,161.58,127.26,9.34,55.7372133542319,571.33,189.05,-9.69,-22.69,-6.34,-7.6,19785.82,7972.29,3.506190880463392,1.754978481003495,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
760,(주)대창,12800,2014,-0.3291327924754304,2146.94,57.11571369697064,-9.435848603340602,75.35353694669175,21.86,3.789782699431521,1.23,-0.6,9.21,-3.36,1.32,100.52,58.47,2.02,7.49,2.76,3.04,6.12,6.025935588055951,7.15,1.54,0.0,95.85,304.88,49.2,1235.23,5.84,20.08,-87.59128644497555,304.35,267.42,82.68,2.89,39.11738742079888,25.61,98.3,45.54,1.6,-3109.057683819259,421.03,290.46,0.96,1.14,0.72,0.35,14523.3,1832.89,2.481923220234314,-1.217577544667012,-7.473309609,81.8,87.2,34.1,101.7,-5.30726257,2.565798228,8.596168185,-4.760508001,8.6,-4.76,-0.02,3.6,353600472,2.13,1099.3,-5.961830772,-8.166370784,2.098,101.12,-0.531182373,1.0
761,(주)대한항공,3490,2013,-0.2305411273820971,0.0,-249.6094209234135,-5.65248720012201,-6.847119266000183,-0.15,9.242207350329757,-0.17,-3.24,-0.69,-8.54,3.95,103.09,61.16,0.52,4.2,0.59,3.64,4.27,24.73773428150472,14.58,1.16,0.0,192.99,757.93,5.04,1142.65,16.94,27.44,-6415.446385716364,28608.27,785.49,3938.0,32.76,50.10069134108666,11.96,40.47,34.48,14.52,-10.0519884794691,379.51,736.45,10.54,13.89,9.28,17.96,173889.69,28300.01,-0.0853477974250412,-1.673420751672051,-17.10914454,78.7,85.0,32.6,107.4,9.368635438,3.809548274,0.739438841,0.71555127,0.74,0.26,0.04,3.2,335647450,2.66,1055.4,-4.268391269,-7.917155139,2.858,101.66,-1.597134837,1.0
762,(주)대호에이엘,69460,2014,0.0,0.0,0.0,0.0,0.0,-1.14,6.903232762653201,-0.81,-10.08,-3.01,-37.23,1.71,109.47,-32.63,1.19,3.69,1.75,2.27,3.35,3.850699519345324,10.43,1.12,0.0,23.95,179.52,75.31,637.52,3.76,13.34,-94.07242106724864,-50.41,95.46,31.8,3.15,66.70891136223335,23.18,119.4,90.11,32.12,150.9788359725194,990.09,331.34,5.33,6.03,4.1,3.43,4854.4,931.8,-0.9726143373798484,-12.04047769354307,-7.473309609,81.8,87.2,34.1,101.7,-5.30726257,2.565798228,8.596168185,-4.760508001,8.6,-4.76,-0.02,3.6,353600472,2.13,1099.3,-5.961830772,-8.166370784,2.098,101.12,-0.531182373,1.0
763,(주)동양,1520,2012,-6.387630282552764,0.0,-52.97830225702981,-33.66356323702546,14.58007710770704,-9.19,19.25472989033339,4.41,-8.4,25.61,-67.69,12.17,107.15,3.53,0.49,5.81,0.53,1.83,2.35,8.167062665020365,3.95,0.48,0.28,186.59,518.41,51.69,1575.84,10.62,22.65,-562.2880013607595,-12.45,51.56,74.32,21.14,51.67797879567087,6.9,36.47,27.86,3.94,-13.55466606049559,222.53,1349.75,-1.94,-2.31,-1.8,-3.59,6694.85,498.11,2.214417512106712,-4.220878313652712,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
764,(주)동양건설산업,5900,2013,-40.66261404533687,0.0,-21.78710692435379,-384.6778206474926,-32.96851267261233,-28.93,-19.0624977973272,-56.16,-81.92,0.0,0.0,14.65,140.81,0.0,0.49,0.0,0.44,0.77,0.86,7.297679166924594,1.6,0.4,0.0,-127.49,28.8,0.0,930.72,-13.88,-125.52,-12648.30201776431,1534.58,-289.87,-169.13,-21.21,-67.84629924456257,0.0,63.66,57.51,0.93,-16.94554860025643,1385.23,0.0,6.29,33.36,8.94,13.66,16696.96,0.0,-36.76388959345186,-53.62609040151516,-17.10914454,78.7,85.0,32.6,107.4,9.368635438,3.809548274,0.739438841,0.71555127,0.74,0.26,0.04,3.2,335647450,2.66,1055.4,-4.268391269,-7.917155139,2.858,101.66,-1.597134837,1.0
765,(주)동양고속,84670,2022,-1.973102410730766,0.0,46.56418177580197,-10.9709481655637,28.64530339506449,-6.16,-0.9275525580701875,-10.74,-12.25,-14.04,-16.07,1.96,114.71,15.26,0.62,1.31,1.2,5.92,6.32,93.11374017963104,66.63,1.19,0.0,78.34,0.0,0.0,0.0,30.83,88.38,-4418.638616451551,-1728.22,386.95,29231.95,48.86,103.1208662773676,45.46,22.7,21.19,13.62,-1.949210445546989,486.19,119.95,-9.79,-12.56,-5.34,-8.46,36065.11,25843.14,-6.777692571166892,-7.730875349868996,163.6363636,109.3,108.8,49.4,90.0,-13.46153846,1.345043666,-34.30337232,-24.8937929,-34.3,-24.89,-0.35,3.0,399043064,3.98,1264.5,16.64187593,20.57393653,3.722,115.29,8.375634518,1.0
766,(주)디비아이엔씨,12030,2012,0.9583030508679848,46.0,-38.47214120676458,15.35683104018095,6.548076850643167,-4.35,11.22747993230166,4.01,0.54,7.9,1.07,3.21,98.51,23.48,0.79,1.97,1.32,3.4,3.63,54.26368645406738,5.65,1.21,0.02,101.65,61.84,6.06,636.55,15.97,169.71,162.1069376463545,-2388.65,256.36,1732.17,20.33,65.94720094679994,42.68,53.76,50.6,4.05,-6.847365900292029,113.45,134.28,-4.82,-7.64,-2.76,-3.52,38025.16,15778.36,3.149442600465102,0.4258296139837618,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
767,(주)디비하이텍,990,2012,-3.443480181791413,0.0,68.00162219031549,-5.573024387245454,6.984626647482998,-10.25,16.38213347221983,-2.64,-5.31,-5.22,-10.47,7.81,106.34,-210.36,0.5,1.97,0.67,2.01,2.73,7.556019571024292,8.08,0.61,0.0,104.95,287.76,95.01,498.73,21.22,37.03,-704.1225856873176,1659.73,66.82,112.22,41.58,55.92553433525514,25.13,55.66,41.39,7.19,-32.18265776335906,384.99,298.0,7.77,9.87,5.81,11.39,13272.77,4444.95,-1.349303659385264,-2.707076813385059,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
768,(주)디아이,3160,2012,-0.1277879287785645,0.0,117.3423950471056,-1.184925515031338,7.940175693464892,-17.31,25.53964207795833,1.19,2.65,1.04,1.59,2.25,97.12,38.47,0.5,0.87,1.17,1.1,1.62,3.46657683734625,5.67,0.65,3.24,64.02,312.84,1.05,1741.91,14.04,70.17,79.41919173813726,-83.22,547.57,781.54,28.1,72.83904634087381,57.16,169.97,120.73,27.78,70.37403702846574,227.97,74.94,-3.91,-5.56,-1.68,-3.36,3011.98,3242.32,0.5969517503181939,1.325555063245319,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
769,(주)로케트전기,420,2012,-9.228052224249645,0.0,-343.7585055602951,-103.0198672198249,-8.626253824675759,4.29,3.168880898727577,-15.06,-22.31,0.0,-91.84,6.27,121.36,-65.65,0.72,0.0,0.77,1.67,3.07,3.683451584676493,4.62,0.6,0.32,3.65,215.88,79.06,625.27,6.47,12.95,-4465.251348940745,19.55,-46.95,36.64,8.53,242.8345671776906,0.0,45.86,24.37,5.62,-39.67704612760944,86.96,0.0,-11.53,-16.22,-11.58,-15.26,20015.62,4469.61,-11.4214283560005,-16.9207090704449,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
770,(주)마니커,27740,2013,-0.2107691565809248,0.0,88.16517373015213,0.387797247841263,-2.278789915314485,4.31,9.369379579830992,-0.05,-0.71,-0.23,-2.11,2.23,100.54,-1.61,1.21,4.33,1.67,2.93,3.41,20.8490812439692,8.0,1.3,0.05,55.32,111.9,27.98,419.2,16.04,32.16,-34.66874867276278,182.52,119.07,139.84,13.28,64.21656019598169,27.95,74.2,62.5,7.81,-45.35470033138709,99.87,257.74,0.62,0.86,0.45,0.37,4886.08,1103.42,-0.0655003713613677,-0.8569648226982319,-17.10914454,78.7,85.0,32.6,107.4,9.368635438,3.809548274,0.739438841,0.71555127,0.74,0.26,0.04,3.2,335647450,2.66,1055.4,-4.268391269,-7.917155139,2.858,101.66,-1.597134837,1.0
771,(주)메타랩스,90370,2014,2.473440462161773,-31.94,63.56384217300032,3.882240007433865,-9.580076762142548,-4.0,65.31383759976028,1.71,-3.16,4.05,-7.49,2.25,100.98,-22.32,0.89,2.37,1.43,1.21,3.53,1.831925150033789,6.52,0.71,0.31,36.46,41.28,0.0,252.77,16.24,98.39,-259.3116272497206,-696.15,605.43,0.0,18.39,79.57035887910241,37.92,178.17,59.31,10.12,152.0512677577991,82.09,163.71,-4.6,-8.05,-2.86,-3.23,8212.99,3279.97,1.507293585949008,-2.787852437139613,-7.473309609,81.8,87.2,34.1,101.7,-5.30726257,2.565798228,8.596168185,-4.760508001,8.6,-4.76,-0.02,3.6,353600472,2.13,1099.3,-5.961830772,-8.166370784,2.098,101.12,-0.531182373,1.0
772,(주)미래아이앤지,7120,2015,-1.781822117840092,0.0,106.3075470714505,18.98421253545376,-51.23700325033844,-7.27,35.56964294056752,-15.95,12.86,-3.53,2.85,2.73,89.63,-61.03,0.19,0.22,1.31,0.43,0.44,24.91589575528465,7.63,0.36,0.05,108.57,79.15,2.35,946.25,11.05,131.36,20.26375528010931,3.11,57.79,4429.63,57.88,62.45021122510563,93.8,1759.18,1743.57,1358.45,0.9407066768157768,130.09,6.61,-48.35,0.0,-3.0,-15.7,158.81,741.24,-3.046591903983774,2.456464528552821,-28.46153846,85.5,91.0,35.7,103.3,1.573254671,3.440104128,25.6699288,2.386736911,25.67,2.39,0.02,3.5,358513845,1.67,1172.5,-5.217313218,-18.11283075,1.662,97.06,-4.015031646,1.0
773,(주)보루네오가구,4740,2012,-86.26490378885015,0.0,-160.5953950122309,-91.17625226243231,-82.34117850252035,31.74,20.92394198774435,-10.7,-18.92,-31.53,-55.77,1.79,118.36,-139.75,1.1,2.95,1.74,3.51,5.97,1.488749977938873,8.02,1.37,0.1,-9.37,171.43,0.77,317.54,-2.84,-5.25,-792.5867376785974,-335.72,184.24,-1162.3,-2.59,-389.5236916843871,37.18,64.44,37.87,0.98,-74.71824031997694,78.65,168.99,-13.98,-29.31,-8.78,-8.02,4188.35,627.7,-11.7218752533245,-20.7331897942062,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
774,(주)비비안,2070,2013,-1.759669759919886,0.0,-369.959627482066,-11.91363818891782,1.36106049316678,2.03,55.5018621609409,-2.86,-2.49,-4.93,-4.03,0.8,102.46,-5.67,1.09,1.73,2.94,1.89,3.94,3.648294936481696,7.93,1.2,0.0,25.18,66.67,0.0,250.5,16.28,54.89,-875.7625461473556,-1083.16,1840.47,863.06,14.84,104.7441453442842,59.53,155.13,66.25,7.23,161.2121444223249,170.67,67.98,-8.2,-14.91,-3.32,-3.03,35194.6,18078.78,-3.131176047315111,-2.728557184708136,-17.10914454,78.7,85.0,32.6,107.4,9.368635438,3.809548274,0.739438841,0.71555127,0.74,0.26,0.04,3.2,335647450,2.66,1055.4,-4.268391269,-7.917155139,2.858,101.66,-1.597134837,1.0
775,(주)삼영,3720,2015,-8.692656811858036,0.0,25.69945767015041,-10.42966636366853,-20.87478494910833,-18.25,0.6751158242761346,-9.88,-10.15,-10.94,-12.28,0.92,110.78,41.76,0.71,1.11,1.96,2.27,3.51,6.395628284672708,4.24,1.16,0.26,40.09,243.08,175.44,708.08,7.42,11.98,-376.3498823529412,145.79,420.16,16.61,10.01,80.57444643712563,63.24,100.75,66.18,2.5,4612.573995115287,164.06,58.14,0.89,1.52,0.33,0.44,3709.43,3404.87,-7.32141973951831,-7.516251176406251,-28.46153846,85.5,91.0,35.7,103.3,1.573254671,3.440104128,25.6699288,2.386736911,25.67,2.39,0.02,3.5,358513845,1.67,1172.5,-5.217313218,-18.11283075,1.662,97.06,-4.015031646,1.0
776,(주)서원,21050,2012,17.44097607869832,-15.15,288.5848537377977,3.404095069643546,11.34482249766532,7.95,2.829725600746712,0.94,1.13,5.15,8.39,1.58,98.53,75.25,1.87,5.49,2.83,3.2,5.93,6.962525936706229,6.97,1.67,0.0,136.85,289.68,42.6,1352.31,8.53,31.89,319.3169587114592,-1192.12,740.19,90.03,4.93,24.60060738752736,32.02,107.14,59.16,2.54,672.1906903593986,752.04,212.31,-8.35,-9.54,-5.68,-3.29,28210.13,3716.81,1.623202486829608,1.956349488565834,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
777,(주)선앤엘,2820,2019,-13.07755307450046,0.0,-334.7070766623464,-15.01231271728774,-19.45318578978173,-27.76,7.051193706188655,-4.11,-8.77,-7.95,-15.84,1.54,108.34,0.46,0.78,1.93,1.31,1.81,2.38,7.539343180188776,5.05,0.91,0.19,29.5,565.13,224.56,1200.97,9.21,19.52,-3169.663139775899,1475.52,1647.63,55.07,10.98,124.5881429206066,39.89,98.17,75.98,24.92,-1213.260718994529,138.25,150.72,6.5,9.19,3.91,4.66,36160.54,17290.63,-3.449236328874304,-7.352182549992771,0.546448087,98.0,101.2,37.6,102.0,4.081632653,2.677446185,-0.861393786,7.674023038,-0.86,7.67,0.12,3.5,397876077,1.53,1156.4,-3.353183692,0.831050228,1.36,100.46,0.0298715523,1.0
778,(주)성안,11300,2014,-8.803746548507728,0.0,-188.1532371645094,-4.347204262158925,-13.87701131842955,-1.11,8.420485531096487,-0.01,-1.68,-0.02,-4.67,2.11,101.81,56.66,0.82,2.14,1.33,1.68,2.85,4.085512189786536,5.67,0.84,0.0,28.36,144.65,25.97,665.42,14.17,34.87,-66.95274848543367,270.48,190.36,83.81,16.45,62.77370675246027,39.4,95.44,54.87,12.56,-890.2504697595803,185.88,153.81,9.82,13.77,5.95,6.91,3982.77,1302.96,-0.0076353688941012,-1.448026999072177,-7.473309609,81.8,87.2,34.1,101.7,-5.30726257,2.565798228,8.596168185,-4.760508001,8.6,-4.76,-0.02,3.6,353600472,2.13,1099.3,-5.961830772,-8.166370784,2.098,101.12,-0.531182373,1.0
779,(주)시디즈,134790,2015,0.0,0.0,0.0,0.0,0.0,-62.5,14.80590861572624,-17.17,-7.46,-5.34,-2.32,-6.99,109.06,18.13,0.29,0.31,5.61,0.36,0.4,13.85824232862483,11.2,0.35,0.39,-99.62,277.88,21.15,3766.97,-2.64,-35.85,968.1725,-200.58,2414.91,-470.98,-8.89,77.55385505580978,94.75,1632.89,1418.98,119.32,13.95478173069569,100.65,5.55,-34.08,0.0,-1.79,-6.02,3360.56,10463.63,-5.106128301672417,-2.218721917387172,-28.46153846,85.5,91.0,35.7,103.3,1.573254671,3.440104128,25.6699288,2.386736911,25.67,2.39,0.02,3.5,358513845,1.67,1172.5,-5.217313218,-18.11283075,1.662,97.06,-4.015031646,1.0
780,(주)신성이엔지,11930,2013,0.0,0.0,0.0,0.0,0.0,-42.22,23.44064294063674,-7.88,-17.9,-21.03,-47.76,7.6,116.57,-62.89,0.48,2.67,0.59,2.44,3.34,4.63284329896882,5.15,0.66,0.12,57.53,773.14,355.34,1418.89,4.05,7.44,4465.916318296307,-29.4,67.49,16.19,8.06,55.78791055270158,14.96,42.02,33.41,3.32,10.93082711843258,116.8,568.44,-0.84,-1.04,-0.71,-1.41,2606.49,750.6,-3.966482095099159,-9.008826804850123,-17.10914454,78.7,85.0,32.6,107.4,9.368635438,3.809548274,0.739438841,0.71555127,0.74,0.26,0.04,3.2,335647450,2.66,1055.4,-4.268391269,-7.917155139,2.858,101.66,-1.597134837,1.0
781,(주)신원,9270,2012,4.621230765732411,-45.11,-3088.685774111787,-5.803679111807696,7.970242504475906,-3.1,33.24996077171824,0.1,-1.75,0.31,-5.37,1.08,101.73,78.55,1.37,3.07,2.49,2.51,5.61,4.548192929280582,9.67,1.46,0.0,62.03,23.07,5.03,766.36,17.86,54.59,-159.4065126870619,-361.36,507.71,565.37,13.29,92.48558049909872,42.47,145.22,69.18,10.32,168.1536758579422,213.64,135.46,-9.41,-13.61,-5.42,-4.03,9123.62,2952.14,0.1349865857007816,-2.349098542569345,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
782,(주)신일건업,14350,2012,-58.82649008382774,0.0,-3400.939166749064,-101.5299221511322,-68.57199970250507,-14.88,-9.791190233112228,-55.63,-207.47,0.0,-208.83,14.52,243.74,0.0,0.24,0.0,0.31,0.33,0.49,1.010214540306107,1.39,0.19,0.97,-1534.84,300.29,0.0,2055.29,-74.67,-511.13,-30095.6485,-1885.62,-101.01,0.0,-181.64,-3.193032050505552,0.0,130.89,77.26,3.83,173.6192566368694,104.97,0.0,2.47,8.49,2.5,6.08,14506.07,0.0,-22.86786244030674,-85.28745823728664,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
783,(주)신풍,2870,2012,4.930063409955822,0.0,-85.1013844353873,-14.18795199599158,0.4120246863106888,11.35,1.798942288607534,-10.96,-11.57,-13.37,-13.85,-0.44,110.97,86.15,0.68,1.22,1.53,1.26,1.46,8.820849975796632,8.22,0.75,0.13,35.23,372.39,255.68,886.86,4.31,10.22,-4020.532514080902,-2410.01,460.58,14.9,6.5,183.610061012689,50.23,127.88,111.35,37.89,59.27404322853339,141.37,99.1,-5.55,-11.66,-2.76,-4.17,34741.58,25556.05,-7.271812187504077,-7.675663133536564,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
784,(주)신한,5450,2012,-12.72939061156955,0.0,-175.7385752174866,-25.64887644084138,-50.64866771331402,-26.8,13.81628469176772,-30.8,-124.12,-8.02,-27.8,15.4,229.95,26.93,0.12,0.26,0.21,0.21,0.24,1.749074210594498,0.68,0.12,0.96,-264.73,75.84,9.46,3182.29,-16.26,-335.1,-4698.415840089741,-1245.5,168.97,-5110.19,-129.06,0.0,41.29,112.58,99.61,1.06,103.1150945767798,227.75,142.21,-6.25,-13.1,-3.67,-29.14,3785.44,12521.0,-3.880398316999237,-15.6387561439452,-5.571030641,75.3,82.1,30.8,98.2,-0.304568528,2.406572286,-0.771719263,9.383047943,-0.77,9.38,0.11,3.1,316897731,2.89,1070.6,-2.367797948,-0.724217845,2.82,103.31,0.692007797,1.0
785,(주)쌍방울,102280,2015,56.7477965829289,276.35,58.57081710877097,130.5230494087987,2.653985878431624,-4.1,32.33775639869221,0.73,-0.36,0.82,-0.41,1.08,99.92,12.72,0.8,1.12,2.79,1.06,1.73,2.768973730508985,4.72,0.82,0.0,43.17,26.36,0.04,528.76,10.28,69.23,-4.002874348593319,-93.67,174.01,345.15,15.67,83.27452503050755,81.38,474.48,337.71,164.23,36.52140186474502,4431.8,22.88,-14.73,-20.1,-2.74,-4.18,1458.46,1825.61,0.4758445718544584,-0.2377801334603725,-28.46153846,85.5,91.0,35.7,103.3,1.573254671,3.440104128,25.6699288,2.386736911,25.67,2.39,0.02,3.5,358513845,1.67,1172.5,-5.217313218,-18.11283075,1.662,97.06,-4.015031646,1.0
