회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),[제조]이자보상배율(이자비용)(IFRS),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[제조]자본(*)(IFRS),[제조]매출액(수익)(*)(IFRS연결),[제조]매출원가(*)(IFRS연결),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),[제조]매출액(수익)(*)(IFRS),[제조]매출원가(*)(IFRS),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS),[제조]      이자비용(*)(IFRS연결),[제조]      이자비용(*)(IFRS)
미창석유공업(주),003650,2016/12,,,,11059.69,28601072,243842607,,,,280598373,247638096,16282264,,1508
미창석유공업(주),003650,2017/12,,,,10354.22,-4459788,247926169,,,,313159052,281881016,17682945,,1313
미창석유공업(주),003650,2018/12,,,,287.28,12085661,250058031,,,,316299560,290811614,12892244,,43845
미창석유공업(주),003650,2019/12,190.77,6475025,257948507,191.15,6542322,248668443,323727562,293526098,12721505,323727562,293526098,12686836,91628,91628
미창석유공업(주),003650,2020/12,219.66,38164011,277127439,220.49,38233119,262439951,277578235,245885545,12973997,277578235,245885545,12903411,85217,85217
미창석유공업(주),003650,2021/12,1277.81,15235779,301981929,1280.35,15305425,289881017,406292673,356419393,14423061,406292673,356419393,14352562,27743,27743
미창석유공업(주),003650,2022/12,1394.05,15317036,321144707,1395.74,15352851,306217573,418789690,360902828,13882318,418789690,360902828,13828945,31566,31566
백광산업(주),001340,2010/12,9.52,43302141,199882993,10.15,40680498,196387904,355826114,286467014,39163600,351384749,282396331,37799598,0,0
백광산업(주),001340,2011/12,10.18,26856766,204574306,10.49,22903092,200241916,384403747,330993728,36128207,373321899,323066775,34170875,3047083,2873319
백광산업(주),001340,2012/12,,,,2.51,12022709,202875195,,,,403984893,347714786,43305709,,5156334
백광산업(주),001340,2013/12,,,,-6.15,-16415006,163237132,,,,384095759,372742654,49532711,,6209154
백광산업(주),001340,2014/12,,,,-3.33,9446120,128549617,,,,329755960,308722517,45341957,,7297469
백광산업(주),001340,2015/12,,,,1.16,19549543,119144252,,,,129196823,103747046,21734882,,8196979
백광산업(주),001340,2016/12,,,,1.08,34411168,120492516,,,,134659356,105957366,23337535,,4977492
백광산업(주),001340,2017/12,,,,2.3,16283126,130212935,,,,144980616,111924144,24006700,,3942906
백광산업(주),001340,2018/12,,,,8.31,35062030,153919220,,,,175487657,118740039,29263778,,3307563
백광산업(주),001340,2019/12,6.04,30524834,167346025,6.11,30626016,167580097,168389466,119978564,27205425,168528542,120093042,26993988,3509329,3506791
백광산업(주),001340,2020/12,6.23,21915553,177231254,6.33,21785173,177603469,171324549,128566528,30236614,171019196,128580860,29717351,2008952,2008447
백광산업(주),001340,2021/12,7.13,36597136,189536791,7.43,35695275,190054815,191117729,139069709,34118218,190821662,139183759,32990375,2513749,2511081
백광산업(주),001340,2022/12,8.39,42474750,209676015,8.56,43132987,211138536,232725147,164089316,40361490,232326917,164075307,39370776,3370894,3372993
범양건영(주),002410,2010/12,2.17,-34366151,205870702,3.68,-24258798,213064071,316993047,305278902,18118293,316993047,305278902,18090675,4213413,4213413
범양건영(주),002410,2011/12,-7.85,-16891964,2304196,-8.49,-11831769,13001727,149700353,169655615,26998830,149700353,169655615,26988994,22463985,22093455
범양건영(주),002410,2012/12,-4.02,-6925216,9007504,-3.98,1184030,10407867,70088284,73884294,21609549,70088284,73884294,19690788,6317700,5897137
범양건영(주),002410,2013/12,,,,-2.27,-1350164,18799815,,,,49243025,50388476,7730251,,4784313
범양건영(주),002410,2014/12,,,,-21.67,-2003913,13442088,,,,48447220,46046707,4835662,,112379
범양건영(주),002410,2015/12,0.32,-2193546,43473431,0.32,-2193546,35122102,65525475,60827967,4638208,65525475,60827967,4638208,183531,183531
범양건영(주),002410,2016/12,0.67,-4784163,42575604,0.14,-4665870,34969555,108950471,101308736,6443967,104664078,98964416,5556294,1793533,991398
범양건영(주),002410,2017/12,1.05,3470919,43228986,0.58,2604451,35117745,136834745,128744936,5468789,130881462,124934930,4906697,2503559,1805046
범양건영(주),002410,2018/12,6.22,22944431,50149386,11.25,22854596,42418157,155644035,141530576,7301905,150468452,138448520,6748893,1095497,468408
범양건영(주),002410,2019/12,12.27,9016181,69996696,30.69,8569808,62040773,276111459,256209160,8450711,272050582,254217372,7629170,933167,332528
범양건영(주),002410,2020/12,7.35,10907038,81646724,13.13,11625927,76093509,144357124,122195894,10154605,149130151,126772272,8676169,1633894,1041894
범양건영(주),002410,2021/12,1.39,7208513,86169673,4.45,14357938,83246633,111908020,98297814,10586142,108075337,96096668,8963900,2169063,677814
범양건영(주),002410,2022/12,-3.52,-58386159,71021899,-17.36,-14609269,73365036,119750819,121316917,10760006,110604101,114351776,8962017,3502415,732062
벽산건설(주),002530,2010/12,-6.74,-271843204,108863883,-6.91,-271871969,112698074,1345417354,1271798758,65959865,1345417354,1271798758,65959865,52556842,51900638
벽산건설(주),002530,2011/12,-0.74,-67996225,32595297,-0.98,-67996225,24331407,667453609,623359830,37885594,667453609,623359830,37885594,49416484,49416285
벽산건설(주),002530,2012/12,-3.94,40594939,68395086,-3.95,41452369,50659855,420011240,418424198,225546200,418331665,418285615,224362222,56822322,56801607
보해양조(주),000890,2010/12,1.1,6217620,-517737294,1.14,5438764,91250463,129682782,74067796,50697165,125683867,72795065,48390489,303613,214437
보해양조(주),000890,2011/12,-3.98,19845896,51337933,-5.2,18193497,58162863,130260583,77508442,48649935,126181323,74901566,46640260,611122,443640
보해양조(주),000890,2012/12,1.11,-2066656,47160476,1.07,2948461,53827717,120935397,74400346,37852871,116109662,72324932,36344613,2353043,2353043
보해양조(주),000890,2013/12,1.35,3609895,51546992,1.26,3409203,57473484,119707496,73783268,37205653,114926130,71206953,36382377,6480599,5842132
보해양조(주),000890,2014/12,2.26,18602067,80101723,2.34,18414814,81703710,122447199,73893853,39217997,118793025,72068241,37963025,4126634,3745080
보해양조(주),000890,2015/12,3.26,30477979,103462337,3.36,30818461,104348979,123791144,73260428,42367528,122900603,72549913,41925339,2505458,2504848
보해양조(주),000890,2016/12,-3.86,-10016929,99412223,-3.53,-9762564,98832038,115522342,71674715,49879266,114987352,69731922,50920003,1563204,1605355
보해양조(주),000890,2017/12,0.94,667537,99597827,1.13,847811,99437887,99566414,63689925,33800891,98851469,62111409,34259376,2198015,2198013
보해양조(주),000890,2018/12,-3.58,-2050115,69387624,-3.51,-1749355,69505607,82004392,59165761,33822635,81442710,58500170,33700908,3068316,3068316
보해양조(주),000890,2019/12,-4.32,4618817,76392230,-4.38,4656627,76337200,76011205,68289378,23079538,76002469,68283245,23267093,3552288,3552288
보해양조(주),000890,2020/12,0.84,8232028,78648384,0.87,8233366,78650231,78563805,52326016,24490284,78562429,52325095,24440508,2076000,2076000
보해양조(주),000890,2021/12,0.81,12488518,84249035,0.87,12448212,84374063,83748911,54517693,28177481,83748721,54517503,28099755,1302670,1302670
보해양조(주),000890,2022/12,0.04,3139434,82456280,0.09,3143840,82618157,90858781,63453460,27343440,90851874,63447488,27272104,1456764,1456764
부광약품(주),003000,2010/03,,,,16.85,15417164,191802610,,,,170810033,72654633,59079710,,0
부광약품(주),003000,2011/03,,,,18.25,33671477,198767610,,,,180621167,74780590,66139386,,2184937
부광약품(주),003000,2012/12,,,,10.65,49499634,196232855,,,,147525248,67930681,58154184,,2013951
부광약품(주),003000,2013/12,,,,78.59,36515221,201073935,,,,130794937,60039218,47763188,,292545
부광약품(주),003000,2014/12,999999999,27862826,209999660,999999999,27572077,208724886,141687310,60452078,52876862,141347310,60310302,53055234,0,0
부광약품(주),003000,2015/12,999999999,10297554,225153386,999999999,11246733,233025388,142132090,59287432,59556566,141567739,58895386,58529466,0,0
부광약품(주),003000,2016/12,5601.8,-7763106,214633934,999999999,-4336693,227198916,138617594,62326535,67751950,142017353,63642449,61890358,1524,0
부광약품(주),003000,2017/12,999999999,8562582,211303034,999999999,13976604,227136324,150743454,70114606,72952920,150015833,71081224,63806313,0,0
부광약품(주),003000,2018/12,999999999,6816641,413442482,999999999,7765166,426394421,194223518,79217674,79879045,192540298,81016720,76984776,0,0
부광약품(주),003000,2019/12,104.98,-23407508,326486001,139.76,-20275261,342942040,168193616,83944834,74711356,165993097,83868388,69865648,90851,87714
부광약품(주),003000,2020/12,2.66,723169,271191137,8.84,2937206,296734858,169659754,98018538,67613065,166144370,98440094,59211070,1514668,961267
부광약품(주),003000,2021/12,3.99,26524994,280060883,40.76,32461765,311093794,182491221,106733238,70136103,181630664,107183560,61283673,1408313,322921
부광약품(주),003000,2022/12,-0.13,16461450,271847456,76.07,26128750,310198606,190909365,111480555,79659445,190338987,111792990,66223890,1760302,161983
부국철강(주),026940,2010/12,,,,53.22,-21450930,97708980,,,,296754087,279489280,6095940,,227067
부국철강(주),026940,2011/12,,,,22.37,-8582311,100326811,,,,279494928,264941586,6490760,,426361
부국철강(주),026940,2012/12,,,,16.14,27150865,104541610,,,,298697101,286120690,6495305,,376705
부국철강(주),026940,2013/12,,,,26483.42,9696563,106688246,,,,244875798,236166098,6220258,,94
부국철강(주),026940,2014/12,,,,12665.14,14807743,107291745,,,,184214463,176007953,6091432,,167
부국철강(주),026940,2015/12,,,,35675.98,14662086,107339951,,,,165617436,157169388,5415590,,85
부국철강(주),026940,2016/12,,,,9603.37,3812318,110144087,,,,140175192,132350107,5241780,,269
부국철강(주),026940,2017/12,,,,4019.84,-7916928,112521675,,,,146118525,139855006,4961090,,324
부국철강(주),026940,2018/12,,,,3087.84,3493642,112297880,,,,142352894,136935882,4493748,,299
부국철강(주),026940,2019/12,,,,1277.71,4580009,112542850,,,,132264146,127571053,4377498,,247
부국철강(주),026940,2020/12,,,,6552.02,6670934,113269015,,,,138929983,132575021,4566262,,273
부국철강(주),026940,2021/12,,,,68267.59,-3091737,120424538,,,,195734223,182531366,5147282,,118
부국철강(주),026940,2022/12,,,,49767.28,4331674,126007940,,,,209727336,199068561,4736469,,120
부산산업(주),011390,2010/12,0.99,923564,40840607,-7.35,-1298461,31268143,64900486,55376551,8338306,15708558,14268145,3123103,1423880,299582
부산산업(주),011390,2011/12,0.99,4427396,40713346,-3.15,-1488861,29842365,75739356,65383500,8333497,21645435,19462704,2809625,1415661,331991
부산산업(주),011390,2012/12,-0.71,-5116697,38350324,4.53,2542925,31255868,60063968,53124322,8121404,29684383,25392359,2941052,1658389,298159
부산산업(주),011390,2013/12,6.09,22628834,45549546,6.87,984676,32730230,109190468,88245301,11580638,31797779,27220824,3007574,1535748,228472
부산산업(주),011390,2014/12,5.81,1584227,49408451,5.56,784523,33808686,90557095,73524680,10530134,27921456,23964208,3159376,1118671,143483
부산산업(주),011390,2015/12,16.95,19270025,56591066,15.73,1294286,34582377,109323138,86048378,12125792,31629602,27115128,3243859,657794,80773
부산산업(주),011390,2016/12,31.88,13885401,64995661,26.82,4760,35522972,122946730,97284396,12699541,32206767,26746735,3588208,406564,69784
부산산업(주),011390,2017/12,16.64,-2290088,68869402,14.3,1361030,36052424,117787064,99937339,11087231,34468374,29980828,3438138,418201,73369
부산산업(주),011390,2018/12,8.3,9773170,71444062,35.65,3084351,37739672,119399948,103023423,11831326,34275893,28052104,3707411,547710,70589
부산산업(주),011390,2019/12,18.82,14907278,77609538,-10.58,191598,37105320,140962863,117245031,15071236,23706250,20642437,3754120,459342,65246
부산산업(주),011390,2020/12,22.04,13695799,81448991,-1.9,41171,37334046,115637559,96363270,13736930,23072502,19317245,3789037,251257,17763
부산산업(주),011390,2021/12,1.52,-2338960,77505681,-5.44,282189,36508227,128014972,113063185,14554020,26817008,22742703,4094266,261965,3671
부산산업(주),011390,2022/12,10.18,2962104,82063775,-76.96,-765351,36257358,152610203,131526724,15824103,24077547,20825020,3882455,516661,8185
부산주공(주),005030,2010/12,,,,1.08,4326996,36046192,,,,156513828,137713220,12818526,,0
부산주공(주),005030,2011/12,,,,1.62,8215164,45790068,,,,178797725,158920310,15009613,,0
부산주공(주),005030,2012/12,,,,0.58,-4288546,49284310,,,,197973626,180186324,14357066,,0
부산주공(주),005030,2013/12,,,,-0.03,7695983,44949995,,,,194220302,179508621,14871559,,0
부산주공(주),005030,2014/12,,,,1.17,11803878,45043173,,,,202423779,181877557,14412741,,0
부산주공(주),005030,2015/12,,,,0.87,14743074,53298661,,,,192131855,173283843,14909897,,0
부산주공(주),005030,2016/12,,,,-1.53,17531394,47712690,,,,179589090,170268217,15180613,,0
부산주공(주),005030,2017/12,,,,-0.34,-303374,66749782,,,,190695746,176848135,16195166,,0
부산주공(주),005030,2018/12,,,,-0.8,-8521481,56714078,,,,203828941,193326770,17361436,,0
부산주공(주),005030,2019/12,,,,-1.05,3655305,30070263,,,,204597345,195824254,17699794,,8487279
부산주공(주),005030,2020/12,,,,-0.59,-6754155,26639226,,,,152724659,142401448,14831273,,7583366
부산주공(주),005030,2021/12,,,,-1.41,-1361085,23168290,,,,186826816,179924128,16249630,,6641816
부산주공(주),005030,2022/12,,,,-1.05,19926667,23024449,,,,230549456,221134207,15878510,,6140880
사조동아원(주),008040,2010/12,1.43,30093512,159593004,1.76,19646752,180982500,469802693,392121235,51414338,408688300,342519325,37474828,15937149,13431604
사조동아원(주),008040,2011/12,-0.5,-60060987,183922236,-0.24,-29942710,195104869,522939459,461170367,62024882,433926346,385688427,42839636,16137222,11919945
사조동아원(주),008040,2012/12,0.35,-14914282,181477809,1.02,-7663206,207857965,611024857,526083795,78397840,512633814,442398380,55956073,18569469,14018059
사조동아원(주),008040,2013/12,0.15,7073214,155087445,0.49,19447586,192254533,635570413,549710589,83108938,501344613,437694130,56250580,18754092,15024665
사조동아원(주),008040,2014/12,-0.85,-2446604,81736918,-1.55,-3804469,100244520,646940058,538993112,123979519,459441374,394164611,87331784,18920131,14198169
사조동아원(주),008040,2015/12,0.11,13172898,61324450,0.37,5406974,62900370,494319594,424299496,68174110,446850950,386711518,55150460,17310142,13593595
사조동아원(주),008040,2016/12,1.64,46577787,71891802,1.95,52259660,75217062,414598645,347014976,41070905,363732805,309303277,29287113,15541714,12863443
사조동아원(주),008040,2017/12,2.23,29753075,162058065,2.42,30608703,164889781,395105058,336679487,29143721,374082379,318200884,28175129,15780837,11467686
사조동아원(주),008040,2018/12,2.03,28692647,177151168,1.95,31068591,182118660,422478552,363308082,33368103,407961401,351013392,32838763,12681177,12378206
사조동아원(주),008040,2019/12,1.08,-4125559,197004704,1.08,811950,195651331,412225994,366836984,32934531,412516589,367127579,32936932,11520952,11495320
사조동아원(주),008040,2020/12,2.24,29247931,207721548,2.24,29907372,205942592,396215667,349170910,30405976,391913287,345582758,30292740,7442081,7154783
사조동아원(주),008040,2021/12,4.18,-4971809,211752256,4.18,-4820694,210673858,412139561,363145753,29883707,415276864,366283056,29883707,4769083,4574341
사조동아원(주),008040,2022/12,2.03,-57680992,230971048,2.03,-57680992,229892497,631567233,578497677,37818432,631567233,578497677,37818432,7505107,7505107
사조산업(주),007160,2010/12,4.26,34866545,282467998,5.35,21766663,175145791,843571407,693335951,86921695,376296112,326312587,20469597,15895841,6237754
사조산업(주),007160,2011/12,3.76,-44265872,339930500,3.49,-24400785,194180219,1021509338,849923636,97817315,412535548,368246569,20394415,22900151,9958654
사조산업(주),007160,2012/12,1.71,-737825,398147192,1.26,-4424397,209909222,1088615907,929485127,112659157,443278822,407056883,23190342,27208117,10383110
사조산업(주),007160,2013/12,1,10380972,436044748,0.87,-27039102,211425636,1566968038,1373516223,164882003,376065868,344896738,21091203,28603051,11541429
사조산업(주),007160,2014/12,2.31,75160719,430417808,1.56,34450785,216009294,1304989109,1101526001,145668907,404706810,362052489,23804276,25024837,12089693
사조산업(주),007160,2015/12,2.16,35899222,377760393,1.18,16463202,226389523,905167750,775138094,95951672,364162555,324708770,28780477,15792527,9024035
사조산업(주),007160,2016/12,3.81,38318423,407698490,3.96,41472206,242866196,702112598,605209533,47659567,385747610,331416608,25798079,12939350,7202018
사조산업(주),007160,2017/12,4.45,66405115,465605549,5.67,58280531,263284969,816027207,706779308,50130272,447088617,382905370,27817459,13272332,6414635
사조산업(주),007160,2018/12,4.01,16442563,509815034,4.94,12024841,284868820,782090587,688994639,38796540,385775974,338903383,16103160,13524454,6231357
사조산업(주),007160,2019/12,1.24,36530381,485021105,2.94,1951981,289659646,735428243,678930013,38262986,383643416,349293809,16155864,14719173,6188177
사조산업(주),007160,2020/12,1.65,55288539,503183672,1.06,9384588,288174696,621927420,567117656,32892649,382028754,359642824,15933997,13251406,6079965
사조산업(주),007160,2021/12,4.95,49291294,565748439,3.64,20258566,301471088,590393764,509272807,31883491,402434387,367575874,16052804,9950058,5173319
사조산업(주),007160,2022/12,6.41,-272131,643235999,5.56,-5902322,316030291,660986319,571092546,34720219,460896387,416328678,16971184,8606583,4960715
사조씨푸드(주),014710,2010/12,3.08,8295194,93348796,3.08,8295194,93440045,219791192,192699619,9583374,219791192,192699619,9576499,5538257,5538257
사조씨푸드(주),014710,2011/12,5.03,15446105,102535721,5.03,15446105,103273095,280804614,242843054,10029679,280804614,242843054,10029679,5576845,5576845
사조씨푸드(주),014710,2012/12,3.43,-1696154,153652858,3.43,-1696154,153340734,281985807,251181919,9977682,281985807,251181919,9977682,6078294,6078294
사조씨푸드(주),014710,2013/12,2.35,20595776,156391513,2.39,21359963,156455056,253698015,232395018,11790545,253698015,232395018,11735823,4011391,4011391
사조씨푸드(주),014710,2014/12,3.63,14824661,166151402,3.72,15553859,164612380,263243560,237609831,13745553,263243560,237609831,13701769,3278053,3205685
사조씨푸드(주),014710,2015/12,5.61,10991458,178747006,6.57,10318003,175939344,282571478,259278126,13810985,280821991,256287829,13707101,1690686,1647770
사조씨푸드(주),014710,2016/12,,,,5.31,2228416,183481536,,,,323397153,293238884,14707971,,2909373
사조씨푸드(주),014710,2017/12,,,,4.91,-2234409,209512669,,,,378216804,346777110,15643490,,3215216
사조씨푸드(주),014710,2018/12,,,,5.53,3613510,219676014,,,,397127002,364466799,15485264,,3103559
사조씨푸드(주),014710,2019/12,,,,2.91,34640039,204251090,,,,348873298,323780276,15367904,,3346806
사조씨푸드(주),014710,2020/12,,,,4.33,31763181,210828567,,,,214456964,193492076,10180777,,2491621
사조씨푸드(주),014710,2021/12,,,,9.23,12999398,229994290,,,,174614930,151740712,8869905,,1517579
사조씨푸드(주),014710,2022/12,,,,9.36,-16049351,239156186,,,,201116170,177165254,10366423,,1451641
삼부토건(주),001470,2010/12,0.03,-21411956,387981709,0.68,-18668567,502018284,961845038,893342701,58746695,834840773,773718207,43114307,43103283,22946130
삼부토건(주),001470,2011/12,-4.42,-484002728,132250796,-7.02,-424796306,191044800,727979844,731600039,90178453,595682205,615794382,66972725,43103283,44197003
삼부토건(주),001470,2012/12,-0.45,24460797,69894868,-0.59,-13174919,97721299,613848003,572840829,70418765,529509266,517850243,46526974,65153058,59329110
삼부토건(주),001470,2013/12,-0.37,6743578,47010702,-0.39,-191968,21973935,598411578,552478391,70659092,518447500,494521708,46798228,66765501,58904232
삼부토건(주),001470,2014/12,-1.05,-6913898,383710275,-1.01,-18319450,273121694,607803195,578186523,99590028,526157700,519246523,66048055,66917794,58796377
삼부토건(주),001470,2015/12,-0.67,14940464,-259628584,-0.82,17773390,-388745619,528046340,528157186,63163555,446798306,476433026,42647660,94723414,87722307
삼부토건(주),001470,2016/12,-9.25,97879819,106601761,-8.99,-21554748,158973046,390337423,391299911,34143438,389348496,390309057,33174840,3797077,3797077
삼부토건(주),001470,2017/12,-9.69,3650424,125674053,-7.96,-28809078,193545173,280423782,280715370,19061186,272149828,270015572,18016781,1996178,1996178
삼부토건(주),001470,2018/12,-4.87,-17833573,167535493,-4.24,-17581748,211359945,177427227,160328629,26468098,177384282,160285290,25263770,1925742,1925742
삼부토건(주),001470,2019/12,9.18,-10280054,177862989,11.41,-6508977,224885213,226287328,208958897,12370939,226244600,208953745,11355013,540059,520318
삼부토건(주),001470,2020/12,-3.82,-27202581,158352791,2.99,28202671,232973083,379362246,350113800,37098034,376331922,344666428,25527080,2052231,2049728
삼부토건(주),001470,2021/12,-0.91,-38070960,205209639,-0.88,-86829857,249168230,357047940,325897387,35503675,320576036,298080042,26608021,4767128,4699068
삼부토건(주),001470,2022/12,-12.6,-59348953,182184483,-15.44,-30973631,219344832,463157669,491453073,34680726,400347801,445875971,31070822,4996990,5000234
삼성SDI(주),006400,2010/12,10.58,488905234,6230861509,6.91,371319288,5836402602,5124274937,4333923923,556127186,3980660352,3443953738,434464482,27111114,21741486
삼성SDI(주),006400,2011/12,999999999,299737322,6314527221,999999999,45894002,5483718334,5443881395,4760612460,573300964,4539033205,4101139403,458118116,20025420,14403579
삼성SDI(주),006400,2012/12,7.64,577802329,7564481602,3.35,329276447,7901166724,5771184920,4863335814,720974876,4907778303,4313591891,536031252,24452614,17343808
삼성SDI(주),006400,2013/12,-0.83,308449760,7542416431,-5.11,419804532,7519617005,5016464902,4260003196,783856065,3989091059,3451981851,664733766,32815517,24990821
삼성SDI(주),006400,2014/12,1.74,310592822,11826911292,-2.54,55877181,11562519535,5474221641,4545477394,857926738,4720208061,4043328989,760565151,46074766,38244866
삼성SDI(주),006400,2015/12,-1.1,881066558,11253192853,-4.23,262187629,10800592786,7569330840,6186192535,1442970331,6680135829,5583670427,1301287788,46818157,41111090
삼성SDI(주),006400,2016/12,-26.36,-1309519499,10964110227,-33.77,-967356381,10198082262,5200822510,4450250018,1676905127,4422860767,3907347659,1519483551,35325364,29879549
삼성SDI(주),006400,2017/12,5.13,-250114337,11451999497,1,-311943824,10287378072,6321560922,5152472076,1052194059,5421388952,4538591799,866469866,22777478,16356371
삼성SDI(주),006400,2018/12,13.81,260609735,12225219216,16.5,-37327166,10761026604,9158272455,7118188528,1325113320,8186909424,6529614304,1107391314,51759500,33331484
삼성SDI(주),006400,2019/12,5.62,923071633,12660345195,4.64,839679149,10948934300,10097426164,7882255451,1752994251,8250811205,6572400739,1471004961,82174764,44722400
삼성SDI(주),006400,2020/12,9.74,1948820241,13358926888,7.4,727683637,11217617716,11294770446,8914217433,1709217655,9101397947,7459098850,1410962641,68958897,31250305
삼성SDI(주),006400,2021/12,18.66,2176027359,15196699315,20.98,946029033,11992870184,13553220249,10475602069,2010042579,11581771057,9316732557,1677424539,57204723,28011069
삼성SDI(주),006400,2022/12,20.08,2641096164,17217502156,20.89,1237944637,12656018039,20124069516,15903322834,2412733669,17458293610,14404908155,2042511097,90058982,48387679
삼성공조(주),006660,2010/12,10.86,13731197,156614361,999999999,10046070,154561154,118573230,101635489,9950081,98618655,88096392,5413967,703494,0
삼성공조(주),006660,2011/12,3.91,9350685,163275227,999999999,10764638,158257168,167403198,147254762,11038825,108886243,95522285,5340876,2091663,0
삼성공조(주),006660,2012/12,3.34,3096326,165482760,999999999,1568280,162279780,141483922,123836151,12650285,89351082,77404836,6751144,1497135,0
삼성공조(주),006660,2013/12,5.54,28545489,178138983,999999999,12906869,177711385,118391517,107715737,7046759,80740133,72415077,5029952,839254,0
삼성공조(주),006660,2014/12,1.87,5334535,184254186,999999999,5952372,181129888,100648381,93187082,6651776,77899460,71325838,4876152,432223,0
삼성공조(주),006660,2015/12,9.3,8572770,192208967,999999999,7076095,185641659,92396092,83643826,5632292,74433440,66550987,4463134,335579,0
삼성공조(주),006660,2016/12,6.17,9230121,198730252,999999999,7231701,191014784,84675642,77023911,5788751,68041507,61813425,4616443,302123,0
삼성공조(주),006660,2017/12,14.95,15064903,208210615,206.01,14855685,200422902,91757950,80028400,7464734,77602683,67108395,6211385,285228,20790
삼성공조(주),006660,2018/12,-4.27,1474305,213882602,-689.81,2088931,205031656,80861051,73443200,8547649,66968671,61346036,7426501,264322,2615
삼성공조(주),006660,2019/12,-16.55,7349896,218743329,999999999,5852580,208879367,75226695,69750914,9556212,61408104,57356046,8075997,246558,0
삼성공조(주),006660,2020/12,-5.61,9646555,222588449,999999999,8172013,213618763,63768469,56430226,8638177,54737476,46971214,7065027,231924,0
삼성공조(주),006660,2021/12,5.87,9677174,219752945,999999999,8715244,211585098,79578435,69621687,8786051,69448758,60091315,8592865,199596,0
삼성공조(주),006660,2022/12,49.8,16040980,258870911,999999999,15656540,222678671,95745354,76170612,10837277,85239920,67835089,9354727,175448,0
삼성물산(주),000830,2010/12,5.47,-300111247,8578349910,5.17,-276138974,8538585556,17755862532,16194671787,1106343002,13023702449,11865455033,846787048,115420000,98673179
삼성물산(주),028260,2010/12,,,,36.66,210735824,4322132353,,,,2207483411,1788022037,244229030,,0
삼성물산(주),000830,2011/12,4.14,-312471970,9485056499,4.26,-234655045,9157753053,21545514807,19843256151,1351214899,15696693312,14351391333,1029839955,144046000,120450653
삼성물산(주),028260,2011/12,,,,34.2,171803607,3774252990,,,,2687236822,2171549684,294547249,,0
삼성물산(주),000830,2012/12,3.28,632531145,11689272378,3.34,459751850,11466629394,25325924981,23317155583,1518438630,17241095070,15683829896,1143344506,149281105,123993356
삼성물산(주),028260,2012/12,6.08,-18931596,3805207476,6.11,-17699097,3819733284,3003688491,2491587155,378627007,3000681859,2488847526,377707109,21966234,21966234
삼성물산(주),028260,2013/12,2.5,234840257,3949133030,2.44,164272899,4012699321,3226058705,2642222343,472743525,3018453698,2463372630,446973609,0,44246605
삼성물산(주),000830,2013/12,3.76,427451396,11419553261,2.8,-153067626,10878147868,28433400617,26461950620,1538148214,18844613519,17503108553,1075773351,115091314,94778465
삼성물산(주),028260,2014/12,3.27,143113873,5285289849,1.46,43308912,5320635868,5129564426,3496868481,1419284578,3312659234,2024759134,1195295806,65322105,63504683
삼성물산(주),000830,2014/12,5.46,824943447,13672436664,5.68,1002453801,13224346990,28445512981,26218256348,1574892396,19150028354,17474822548,1147633343,119585609,92842646
삼성물산(주),028260,2015/12,0.37,-62347860,18313935618,-2.37,-344118798,16297862577,13344675370,11198722162,2108814859,8885125467,7461001693,1633153336,100584707,88302196
삼성물산(주),028260,2016/12,0.67,1355395243,21105710687,0.19,1288797193,17942296168,28102683823,24770951380,3192207851,20001558969,17602205426,2367796780,209223703,165389163
삼성물산(주),028260,2017/12,5.15,1312436320,25151250126,4.18,808859102,22027483458,29279045518,25626990053,2770787110,20442825137,17912964762,1967946346,171210281,134272153
삼성물산(주),028260,2018/12,5.87,1678376806,22548935048,5.06,1610437944,18897279452,31155636887,27170328006,2881418713,20833131447,18089547813,2034182452,187993670,140139000
삼성물산(주),028260,2019/12,6.42,770849629,26692096307,7.82,-22517278,22558742553,30761501059,26958671878,2936059109,19983631881,17347190699,2052941228,135026552,74609343
삼성물산(주),028260,2020/12,9.07,1267896576,32945482243,4.59,960938927,27994526607,30216118917,26850632786,2508406318,19088822950,17052162284,1758505309,94487000,60600000
삼성물산(주),028260,2021/12,12.85,1195731728,33352444157,3.79,975888076,28408024782,34455181883,30434242704,2824956442,21120591426,18888771293,1982546083,93066403,65807468
삼성물산(주),028260,2022/12,13.42,2618286420,31964121381,9.2,341767880,23923625364,43161653400,37122503576,3510625410,26406560657,23213403368,2253745312,188358102,102138414
삼성바이오로직스(주),207940,2012/12,,-85571617,456382283,,-53370555,460154687,0,0,83437488,0,0,39711874,76,76
삼성바이오로직스(주),207940,2013/12,999999999,-103538346,400095798,999999999,-67519638,469205824,43747005,0,190101246,43505,39155,64884259,0,0
삼성바이오로직스(주),207940,2014/12,-42.59,-163664339,662114006,-34.9,-72580377,773129268,105399040,119354490,91241785,29018240,83337761,26566428,8199990,8047825
삼성바이오로직스(주),207940,2015/12,,,,-76.83,-265513752,2774834159,,,,91278029,114784617,180135856,,2650470
삼성바이오로직스(주),207940,2016/12,,,,-1.58,-62661298,4082379460,,,,294622021,268088358,56956302,,19254373
