,회사명,거래소코드,회계년도,자본집약도,기계장비율,노동장비율,운전자본회전률,재고자산 대 순운전자본비율
6970,한국전력기술(주),52690,2016/12,1.5325213964440998,42.31198529671463,1968.2243686369643,-164.7804918031666,
6971,한국전력기술(주),52690,2017/12,1.5548286760482783,41.24595984912701,1905.6479233848136,137.42880945936753,
6972,한국전력기술(주),52690,2018/12,1.778830812218525,38.97448126544856,1753.3547889894478,131.47414875304807,
6973,한국전력기술(주),52690,2019/12,1.6387650269832332,39.488592184280606,1607.681237676498,131.67883691792866,
6974,한국전력기술(주),52690,2020/12,1.622086404153393,4025.2798220132936,1353.3779826412915,85.43717556057267,
6975,한국전력기술(주),52690,2021/12,1.6288753160712426,3832.5811218834824,1230.7365662164125,59.43508674992364,
6976,한국전력기술(주),52690,2022/12,1.615907801269112,3151.0036808154878,1175.1103936187535,38.393256197520216,
6977,한국제지(주),27970,2012/12,1.40677150486423,44.34734988502679,5844.078370067363,-28.66556490622342,-21.610392024951125
6978,한국제지(주),2300,2012/12,0.9729203871862664,54.98877127430346,11363.737603237532,47.48095840315361,40.62952786282998
6979,한국제지(주),27970,2013/12,1.2017360792127183,50.15064375056964,5567.932388716495,-19.125401924022206,-14.648563156293914
6980,한국제지(주),2300,2013/12,0.971517855907532,5555.474024811778,7827.58443324917,55.87253925860816,73.14241512472552
6981,한국제지(주),2300,2014/12,1.0262203515079562,5604.580451949226,7699.607276538647,52.99262589876364,66.3554298876807
6982,한국제지(주),27970,2014/12,1.0686331966738174,52.165998930756665,8230.69920606118,50.37136893068129,58.075119041511606
6983,한국제지(주),2300,2015/12,1.09872462754515,5137.489369901646,6636.141272217882,50.342728210407834,84.4211375898676
6984,한국제지(주),27970,2015/12,1.1499535668279222,67.90902475541165,7493.315109182767,-18.70387648567628,-17.25720492152035
6985,한국제지(주),2300,2016/12,1.1191491460299303,4956.0657896577295,5914.867180357501,43.799898814181844,77.67111009748294
6986,한국제지(주),27970,2016/12,1.2409930460364675,47.12515031033698,6388.66434756134,40.02747563884101,72.88439295748972
6987,한국제지(주),27970,2017/12,1.2406438197188223,45.95666665393672,6514.7725869392125,42.080538857216816,88.96855892409374
6988,한국제지(주),2300,2017/12,1.1379048326828167,4728.284750606447,5900.5121577196,45.18520268843977,94.14942344712674
6989,한국제지(주),2300,2018/12,1.0480483807566177,4373.866303467949,5357.5780869952405,51.05624526885762,119.42205124096448
6990,한국제지(주),27970,2018/12,1.0085139010934414,67.53239732695025,7501.704977283334,-26.715265306993597,-25.152696358761627
6991,한국제지(주),27970,2019/12,1.0572986982175605,68.6869939376803,7312.375217146111,-30.12388846296033,-26.88006518351737
6992,한국제지(주),2300,2019/12,1.187061180756851,4729.497455588244,6226.463687366995,65.05118373066385,127.48732589272502
6993,한국제지(주),27970,2020/12,1.0001455332358922,69.03337459226182,6961.574291812886,-114.05194011282856,-80.28392376495135
6994,한국제지(주),27970,2021/12,0.9554823711487572,67.79868581865894,6702.74439066065,-219.3019642229216,-175.8048920098974
