,거래소코드,year,Date,Name,Close,Marcap,Stocks,회계년도,회사명,산업코드,당기순이익,평균당기순이익,PER,ROE,ROE자본half,평균자본,업종PER,업종ROE,Label,연평균복리수익률,시총2,수익률,PBR,업종PBR,발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수),유통주식수 (발행주식의 총수 - 자기주식수),이익소각,자기주식수,보통주식비율
778,2790,2021,2021-12-30,아모레G,44350,3657020.283,82458180,2021-12-01,(주)아모레퍼시픽그룹,32000,291979,198810.6667,18.3944873,0.031191692,6373834,6370412.5,19.67679802,0.083526139,1,0.090841837,4526954.082,-0.192167577,0.574063341,1.409665602,82458180,76249265,0,6208915,61.96
779,2840,2021,2021-12-30,미원상사,203500,1011395,4970000,2021-12-01,미원상사(주),32000,57743,46904.66667,21.56277982,0.166458171,281780.5,246322.5,19.67679802,0.083526139,0,0.084469966,603855,0.674897119,4.10597895,1.409665602,4970000,4950000,941556,20000,58.84
780,3240,2021,2021-12-30,태광산업,1043000,1161276.2,1113400,2021-12-01,태광산업(주),32000,318368,213894.3333,5.429205075,0.058164444,3677407,3534998.833,19.67679802,0.083526139,1,-0.027663489,891833.4,0.302122347,0.328508227,1.409665602,1113400,841631,0,271769,54.53
781,4000,2021,2021-12-30,롯데정밀화학,75000,1935000,25800000,2021-12-01,롯데정밀화학(주),32000,585458,317540.6667,6.093707683,0.165027774,1924165,1643692.333,19.67679802,0.083526139,1,0.001912988,1424160,0.358695652,1.177227612,1.409665602,25800000,25470000,0,330000,32.22
782,4430,2021,2021-12-30,송원산업,21450,514800,24000000,2021-12-01,송원산업(주),32000,71209,44860.66667,11.47553165,0.089119686,503375.5,458768,19.67679802,0.083526139,1,0.06601528,382800,0.344827586,1.122135807,1.409665602,24000000,24000000,0,0,35.62
783,6650,2021,2021-12-30,대한유화,183000,1189500,6500000,2021-12-01,대한유화(주),32000,149936,127840.3333,9.304575238,0.065170562,1961627,1845948.833,19.67679802,0.083526139,1,0.043525472,1495000,-0.204347826,0.644384058,1.409665602,6500000,6176100,1700000,323900,39.5
784,6890,2021,2021-12-30,태경케미컬,12350,143260,11600000,2021-12-01,태경케미컬(주),32000,10915,9490.666667,15.09483001,0.071577434,132593,122394.3333,19.67679802,0.083526139,1,-0.007138653,164140,-0.127208481,1.170479025,1.409665602,11600000,11333899,0,266101,58.76
785,7590,2021,2021-12-30,동방아그로,7270,98999.78479,13617577,2021-12-01,(주)동방아그로,32000,7007,6735,14.69929989,0.046624161,144453,139665.8333,19.67679802,0.083526139,1,0.012450365,87152.4928,0.1359375,0.708833237,1.409665602,13617577,12405691,0,1211886,34.26
786,7690,2021,2021-12-30,국도화학,56500,509099.804,9010616,2021-12-01,국도화학(주),32000,157086,74321.66667,6.849951391,0.108721941,683594,579232.8333,19.67679802,0.083526139,1,-0.023319813,313773.264,0.622508551,0.878920832,1.409665602,9010616,8640534,0,370082,28.23
787,8490,2021,2021-12-30,서흥,44200,511354.7946,11569113,2021-12-01,(주)서흥,32000,59295,51974.33333,9.838602283,0.128832703,403425,358332.3333,19.67679802,0.083526139,0,-0.012436034,590024.763,-0.133333333,1.427040619,1.409665602,11569113,11119113,600000,450000,52.77
788,11170,2021,2021-12-30,롯데케미칼,217000,7437765.923,34275419,2021-12-01,롯데케미칼(주),32000,1425602,785872,9.464347786,0.053894123,14581775.5,14087748.83,19.67679802,0.083526139,1,-0.005000501,9460015.644,-0.213768116,0.527959862,1.409665602,34275419,34275419,0,0,54.92
789,11780,2021,2021-12-30,금호석유,166000,5057636.706,30467691,2021-12-01,금호석유화학(주),32000,1965577,947752,5.336455851,0.230256475,4116071,3164777.833,19.67679802,0.083526139,0,-0.028958431,4417815.195,0.144827586,1.598101659,1.409665602,30295844,25047010,171847,5248834,25.2
790,11790,2021,2021-12-30,SKC,174500,6608018.001,37868298,2021-12-01,에스케이씨(주),32000,342340,161117.6667,41.01361531,0.076768851,2098737.5,1876689.5,19.67679802,0.083526139,0,0.081469876,3559620.012,0.856382979,3.521103518,1.409665602,37868298,35876331,0,1991967,40.95
791,12610,2021,2021-12-30,경인양행,6940,288539.9731,41576365,2021-12-01,(주)경인양행,32000,27210,12000.33333,24.04432986,0.049975152,240126,234543.1667,19.67679802,0.083526139,1,0.094627895,290585.6096,-0.007039703,1.230221188,1.409665602,41576365,41476765,0,99600,33.57
792,14680,2021,2021-12-30,한솔케미칼,305500,3462902.073,11335195,2021-12-01,(주)한솔케미칼,32000,158671,126594.3333,27.35432133,0.182131645,695070.5,583459.5,19.67679802,0.083526139,0,0.21352797,2219505.818,0.560213109,5.935119871,1.409665602,11335195,11128315,0,206880,15.02
793,14830,2021,2021-12-30,유니드,100500,893429.2215,8889843,2021-12-01,(주)유니드,32000,182423,108902.3333,8.203949302,0.122700702,887544.5,771688.6667,19.67679802,0.083526139,1,0.00918439,429379.4169,1.080745342,1.15775864,1.409665602,8889843,8731843,0,158000,45.43
794,15890,2021,2021-12-30,태경산업,6700,195832.625,29228750,2021-12-01,태경산업(주),32000,28276,20837.33333,9.398161553,0.057004171,365540.5,345567.3333,19.67679802,0.083526139,1,0.022692765,172157.3375,0.137521222,0.566698892,1.409665602,29228750,28514997,0,713753,61.97
795,25000,2021,2021-12-30,KPX케미칼,53600,259424,4840000,2021-12-01,케이피엑스케미칼(주),32000,49248,51940.66667,4.994622069,0.093443759,555849.5,506851.1667,19.67679802,0.083526139,1,-0.019680357,265716,-0.023679417,0.511834671,1.409665602,4840000,4755221,0,84779,51.06
796,51900,2021,2021-12-30,LG생활건강,1097000,17133162.11,15618197,2021-12-01,(주)엘지생활건강,32000,861128,820800.6667,20.87371856,0.158654367,5173514.5,4544070.167,19.67679802,0.083526139,0,0.126431878,25301479.14,-0.322839506,3.770444003,1.409665602,15618197,14659785,0,958412,34.03
797,51910,2021,2021-12-30,LG화학,615000,43414290.95,70592343,2021-12-01,(주)엘지화학,32000,3953904,1670805.333,25.98405097,0.079561348,21000214,18813429,19.67679802,0.083526139,0,0.017513185,58168090.63,-0.253640777,2.307622441,1.409665602,70592343,70224814,0,367529,30.09
798,81000,2021,2021-12-30,일진다이아,30350,431060.2913,14202975,2021-12-01,일진다이아몬드(주),32000,10803,10276,41.94825723,0.028401844,361807.5,230775.8333,19.67679802,0.083526139,0,0.252727219,680322.5025,-0.366388309,1.867874487,1.409665602,14202975,14198130,0,4845,55.22
799,89470,2021,2021-12-30,HDC현대EP,5950,189805,31900000,2021-12-01,에이치디씨현대이피(주),32000,10285,12416.66667,15.28630872,0.041361935,300195.5,290384.1667,19.67679802,0.083526139,1,-0.033293014,211178,-0.101208459,0.653634123,1.409665602,31900000,28900000,2500000,3000000,48.26
800,90350,2021,2021-12-30,노루페인트,14900,298000,20000000,2021-12-01,(주)노루페인트,32000,14446,17109,17.41773336,0.050405611,339426.5,327543.1667,19.67679802,0.083526139,1,0.068962295,198200,0.503531786,0.909803746,1.409665602,20000000,20000000,0,0,51.91
801,90430,2021,2021-12-30,아모레퍼시픽,167000,9768290.753,58492759,2021-12-01,(주)아모레퍼시픽,32000,180858,142162.6667,68.71206754,0.030875737,4604349,4519532.5,19.67679802,0.083526139,0,0.104089514,12042448.94,-0.188845159,2.161349819,1.409665602,58492759,58399194,0,93565,50.19
802,92230,2021,2021-12-30,KPX홀딩스,63500,268265.021,4224646,2021-12-01,케이피엑스홀딩스(주),32000,82325,117383.6667,2.285369239,0.086753805,1353066.5,1255232.5,19.67679802,0.083526139,1,0.029774581,255168.6184,0.051324503,0.213717396,1.409665602,4224646,3931209,0,293437,47.9
803,120110,2021,2021-12-30,코오롱인더,70900,1951103.552,27519091,2021-12-01,코오롱인더스트리(주),32000,203825,143819.6667,13.56631952,0.059397584,2421305,2265976.667,19.67679802,0.083526139,1,-0.0031625,1107481.382,0.761748399,0.86104309,1.409665602,27519091,27512131,0,6960,34.78
804,138490,2021,2021-12-30,코오롱플라스틱,13000,494000,38000000,2021-12-01,코오롱플라스틱(주),32000,21757,10038.66667,49.20972241,0.047940032,209400.5,201611.3333,19.67679802,0.083526139,0,0.051698804,170620,1.89532294,2.450259079,1.409665602,38000000,38000000,0,0,66.72
805,390,2022,2022-12-29,삼화페인트,5880,159956.3977,27203469,2022-12-01,삼화페인트공업(주),32000,5498,3185,50.22178892,0.010694253,297823.5,293061,14.53121521,0.083237994,1,-0.075372775,251088.0189,-0.362946912,0.545812639,0.887177421,27203469,23590670,0,3612799,29
806,860,2022,2022-12-29,강남제비스코,20750,134875,6500000,2022-12-01,강남제비스코(주),32000,11667,28059,4.806835596,0.04185496,670386.5,621479.6667,14.53121521,0.083237994,1,-0.044809001,162175,-0.168336673,0.217022386,0.887177421,6500000,6500000,0,0,50.74
807,880,2022,2022-12-29,한화,25650,1922691.553,74958735,2022-12-01,(주)한화,32000,2243337,1715298.333,1.120907958,0.081824877,20963042,19708618,14.53121521,0.083237994,0,-0.062236294,2353704.279,-0.183121019,0.097555879,0.887177421,74958735,73826298,0,1132437,43.61
808,1390,2022,2022-12-29,KG케미칼,20550,284948.2728,13866096,2022-12-01,케이지케미칼(주),32000,952792,463139,0.615254325,0.184210061,2514189.5,1863804.833,14.53121521,0.083237994,0,-0.021150025,426382.452,-0.331707317,0.152885253,0.887177421,13866096,13795948,4616490,70148,50.3
809,2100,2022,2022-12-29,경농,10100,197178.0075,19522575,2022-12-01,(주)경농,32000,30880,20094.33333,9.812617529,0.080814865,248646.5,226455.1667,14.53121521,0.083237994,1,0.180856403,239151.5438,-0.175510204,0.870715429,0.887177421,19522575,17864650,2169175,1657925,66.8
810,2790,2022,2022-12-29,아모레G,34900,2877790.482,82458180,2022-12-01,(주)아모레퍼시픽그룹,32000,149222,154416.3333,18.63656791,0.02373969,6504564,6418164.333,14.53121521,0.083237994,1,0.090841837,3657020.283,-0.21307779,0.448382175,0.887177421,82458180,76254591,0,6203589,62
811,2840,2022,2022-12-29,미원상사,166000,805100,4850000,2022-12-01,미원상사(주),32000,72216,60602.33333,13.28496703,0.190024813,318918,282254.3333,14.53121521,0.083237994,0,0.084469966,1011395,-0.203970753,2.852391992,0.887177421,4850000,4838000,1061556,12000,60.61
812,3240,2022,2022-12-29,태광산업,746000,830596.4,1113400,2022-12-01,태광산업(주),32000,342230,272124.3333,3.05226802,0.066533465,4090037,3733543.833,14.53121521,0.083237994,1,-0.027663489,1161276.2,-0.284755513,0.222468635,0.887177421,1113400,841631,0,271769,54.53
813,4000,2022,2022-12-29,롯데정밀화학,56700,1462860,25800000,2022-12-01,롯데정밀화학(주),32000,146159,310136.3333,4.716828835,0.138057759,2246424.5,1913998.667,14.53121521,0.083237994,1,0.001912988,1935000,-0.244,0.764295203,0.887177421,25800000,25470000,0,330000,43.5
814,4430,2022,2022-12-29,송원산업,17200,412800,24000000,2022-12-01,송원산업(주),32000,131932,77168.66667,5.3493214,0.125899629,612938,521950.8333,14.53121521,0.083237994,1,0.06601528,514800,-0.198135198,0.79087909,0.887177421,24000000,24000000,0,0,35.64
815,6650,2022,2022-12-29,대한유화,171500,1114750,6500000,2022-12-01,대한유화(주),32000,-149053,42708.66667,26.1012597,0.021952055,1945543,1914511.833,14.53121521,0.083237994,1,0.043525472,1189500,-0.06284153,0.582263312,0.887177421,6500000,6176100,1700000,323900,39.43
816,6890,2022,2022-12-29,태경케미컬,10750,124700,11600000,2022-12-01,태경케미컬(주),32000,8732,9127,13.66275885,0.063311159,144161,132700.1667,14.53121521,0.083237994,0,-0.007138653,143260,-0.129554656,0.93971246,0.887177421,11600000,11333899,0,266101,56.36
817,7590,2022,2022-12-29,동방아그로,6310,85926.91087,13617577,2022-12-01,(주)동방아그로,32000,6793,6843.666667,12.55568324,0.045940207,148969,144297.3333,14.53121521,0.083237994,1,0.012450365,98999.78479,-0.132049519,0.595485092,0.887177421,13617577,12405691,0,1211886,34.26
818,7690,2022,2022-12-29,국도화학,42750,385203.834,9010616,2022-12-01,국도화학(주),32000,73532,87129,4.421074889,0.104150716,836566.5,686787.3333,14.53121521,0.083237994,1,-0.023319813,509099.804,-0.243362832,0.560877895,0.887177421,9010616,8490534,0,520082,28.23
819,8490,2022,2022-12-29,서흥,33650,389300.6525,11569113,2022-12-01,(주)서흥,32000,40597,53051.33333,7.338187902,0.11794532,449796,402069.8333,14.53121521,0.083237994,0,-0.012436034,511354.7946,-0.238687783,0.968241385,0.887177421,11569113,11119113,600000,450000,52.77
820,11170,2022,2022-12-29,롯데케미칼,178500,6118162.292,34275419,2022-12-01,롯데케미칼(주),32000,27820,542923.3333,11.26892494,0.03319065,16357719,14940745.67,14.53121521,0.083237994,1,-0.005000501,7437765.923,-0.177419355,0.40949511,0.887177421,34275419,33990447,0,284972,54.92
821,11780,2022,2022-12-29,금호석유,126000,3693603.312,29314312,2022-12-01,금호석유화학(주),32000,1025705,1191421.333,3.100165499,0.221942155,5368161.5,4124545.167,14.53121521,0.083237994,0,-0.028958431,5057636.706,-0.26969778,0.895517727,0.887177421,29314312,24065478,1153379,5248834,26.07
822,11790,2022,2022-12-29,SKC,88500,3351344.373,37868298,2022-12-01,에스케이씨(주),32000,-24637,130441.3333,25.69234987,0.05766367,2262106,2060529.167,14.53121521,0.083237994,0,0.081469876,6608018.001,-0.492836676,1.626448403,0.887177421,37868298,33984012,0,3884286,40.91
823,12610,2022,2022-12-29,경인양행,4090,170210.9329,41616365,2022-12-01,(주)경인양행,32000,17241,12289.66667,13.84992266,0.04744816,259012.5,244015.3333,14.53121521,0.083237994,1,0.094627895,288539.9731,-0.410095832,0.697541956,0.887177421,41616365,41516765,0,99600,33.56
824,14680,2022,2022-12-29,한솔케미칼,185500,2102678.673,11335195,2022-12-01,(주)한솔케미칼,32000,166978,151910,13.84160801,0.187500733,810183.5,692222.1667,14.53121521,0.083237994,0,0.21352797,3462902.073,-0.392798691,3.03757778,0.887177421,11335195,10878315,0,456880,15.01
825,14830,2022,2022-12-29,유니드,81400,550882.64,6767600,2022-12-01,(주)유니드,32000,126750,128663.6667,4.281571125,0.135818375,947321.5,860089.8333,14.53121521,0.083237994,1,0.00918439,893429.2215,-0.383406512,0.640494305,0.887177421,6767600,6638929,0,128671,45.43
826,15890,2022,2022-12-29,태경산업,6480,189402.3,29228750,2022-12-01,태경산업(주),32000,37465,24808.33333,7.634624118,0.061535014,403158,371033.3333,14.53121521,0.083237994,1,0.022692765,195832.625,-0.032835821,0.510472464,0.887177421,29228750,28243022,0,985728,61.96
827,25000,2022,2022-12-29,KPX케미칼,51000,246840,4840000,2022-12-01,케이피엑스케미칼(주),32000,29568,47744,5.170073727,0.081387252,586627.5,549108,14.53121521,0.083237994,1,-0.019680357,259424,-0.048507463,0.449529054,0.887177421,4840000,4755221,0,84779,51.07
828,51900,2022,2022-12-29,LG생활건강,722000,11276338.23,15618197,2022-12-01,(주)엘지생활건강,32000,258340,644189.6667,17.50468661,0.117481373,5483334.5,5066663.667,14.53121521,0.083237994,0,0.126431878,17133162.11,-0.341841386,2.22559439,0.887177421,15618197,14659785,0,958412,34.03
829,51910,2022,2022-12-29,LG화학,600000,42355405.8,70592343,2022-12-01,(주)엘지화학,32000,2195518,2277276.667,18.59914802,0.075044812,30345557.5,23144295.33,14.53121521,0.083237994,0,0.017513185,43414290.95,-0.024390244,1.830058128,0.887177421,70592343,70592343,0,0,30.09
830,81000,2022,2022-12-29,일진다이아,16600,235769.385,14202975,2022-12-01,일진다이아몬드(주),32000,-3857,4734,49.80341888,0.008906515,531521,359969.8333,14.53121521,0.083237994,1,0.252727219,431060.2913,-0.453047776,0.654969842,0.887177421,14202975,14198130,0,4845,55.22
831,89470,2022,2022-12-29,HDC현대EP,3955,126164.5,31900000,2022-12-01,에이치디씨현대이피(주),32000,10419,11499.33333,10.97146211,0.037027735,310560,299617.1667,14.53121521,0.083237994,1,-0.033293014,189805,-0.335294118,0.421085685,0.887177421,31900000,28900000,2500000,3000000,48.26
832,90350,2022,2022-12-29,노루페인트,7740,154800,20000000,2022-12-01,(주)노루페인트,32000,11548,14658.33333,10.56054576,0.042021183,348832,338791.3333,14.53121521,0.083237994,1,0.068962295,298000,-0.480536913,0.456918418,0.887177421,20000000,20000000,0,0,51.76
833,90430,2022,2022-12-29,아모레퍼시픽,137500,8042754.363,58492759,2022-12-01,(주)아모레퍼시픽,32000,129264,110663.6667,72.6774614,0.023239942,4761787.5,4615918.667,14.53121521,0.083237994,0,0.104089514,9768290.753,-0.176646707,1.742395164,0.887177421,58492759,58443694,0,49065,50.14
834,92230,2022,2022-12-29,KPX홀딩스,54000,228130.884,4224646,2022-12-01,케이피엑스홀딩스(주),32000,37511,104632.3333,2.18030963,0.076364685,1370166.5,1327418.333,14.53121521,0.083237994,0,0.029774581,268265.021,-0.149606299,0.171860579,0.887177421,4224646,3931209,0,293437,47.9
835,120110,2022,2022-12-29,코오롱인더,41150,1132410.595,27519091,2022-12-01,코오롱인더스트리(주),32000,189160,199499,5.676272035,0.075515343,2641834,2424109.667,14.53121521,0.083237994,1,-0.0031625,1951103.552,-0.419605078,0.467144952,0.887177421,27519091,27512131,0,6960,34.78
836,138490,2022,2022-12-29,코오롱플라스틱,8740,332120,38000000,2022-12-01,코오롱플라스틱(주),32000,35695,20140.66667,16.49002019,0.084574367,238141.5,215161.5,14.53121521,0.083237994,0,0.051698804,494000,-0.327692308,1.543584703,0.887177421,38000000,38000000,0,0,66.72
837,480,2014,2014-12-30,조선내화,115000,460000,4000000,2014-12-01,(주)시알홀딩스,32300,48711,42349.33333,10.8620364,0.064664553,654908,644191.6667,17.9188178,0.071643183,1,0.018139566,313200,0.468710089,0.714073193,1.187714307,4000000,3250000,0,750000,59.96
838,1560,2014,2014-12-30,제일연마,8280,82800,10000000,2014-12-01,제일연마공업(주),32300,6509,6800.333333,12.17587373,0.106474813,63868,68581.66667,17.9188178,0.071643183,0,0.028516465,63900,0.295774648,1.20731974,1.187714307,10000000,7500000,0,2500000,51.13
839,3300,2014,2014-12-30,한일시멘트,145500,1097843.042,7545313,2014-12-01,한일홀딩스(주),32300,95172,35336,31.06868467,0.025522424,1384508,1304687.833,17.9188178,0.071643183,1,-0.119498452,641351.605,0.711764706,0.84146032,1.187714307,7545313,6937013,0,608300,43.37
840,3410,2014,2014-12-30,쌍용양회,12100,903391.2756,74660436,2014-12-01,쌍용씨앤이(주),32300,103047,62273.33333,14.506872,0.050232624,1239699,1183922.5,17.9188178,0.071643183,1,0.278586793,511423.9866,0.766423358,0.763049334,1.187714307,74660436,74652932,0,7504,25.96
841,3670,2014,2014-12-30,포스코켐텍,140100,827570.7,5907000,2014-12-01,(주)포스코퓨처엠,32300,73290,68891.66667,12.01263868,0.142452057,483613,424181.3333,17.9188178,0.071643183,0,0.221532085,740147.1,0.11811652,1.950983306,1.187714307,5907000,5907000,0,0,65
842,4090,2014,2014-12-30,한국석유,71900,47108.88,655200,2014-12-01,한국석유공업(주),32300,6700,6054.333333,7.781018554,0.053029573,114169,107947.5,17.9188178,0.071643183,1,0.116018263,31449.6,0.497916667,0.436405475,1.187714307,655200,653430,0,1770,48.74
843,10780,2014,2014-12-30,아이에스동서,49950,1275399.873,25533531,2014-12-01,아이에스동서(주),32300,50427,26331.66667,48.43597215,0.059678344,441226.5,414433,17.9188178,0.071643183,0,0.139814184,407259.8195,2.131661442,3.07745733,1.187714307,25533531,25533531,0,0,65.92
844,11390,2014,2014-12-30,부산산업,20800,21964.8,1056000,2014-12-01,부산산업(주),32300,4721,3375.333333,6.507446178,0.071091079,47479,42986.83333,17.9188178,0.071643183,1,0.353329546,18480,0.188571429,0.510965761,1.187714307,1056000,1056000,0,0,51.75
845,480,2015,2015-12-30,조선내화,86300,345200,4000000,2015-12-01,(주)시알홀딩스,32300,17099,36543.33333,9.446319438,0.058388757,625862.5,642993.1667,12.35133096,0.083799819,1,0.018139566,460000,-0.249565217,0.536864181,1.121604294,4000000,3250000,0,750000,60.9
846,1560,2015,2015-12-30,제일연마,8140,81400,10000000,2015-12-01,제일연마공업(주),32300,2635,5265,15.46058879,0.079564173,66173,66346.33333,12.35133096,0.083799819,0,0.028516465,82800,-0.016908213,1.226895232,1.121604294,10000000,7500000,0,2500000,50.93
847,3300,2015,2015-12-30,한일시멘트,105500,796030.5215,7545313,2015-12-01,한일홀딩스(주),32300,64884,81035.66667,9.823211855,0.055712996,1454520,1372780,12.35133096,0.083799819,1,-0.119498452,1097843.042,-0.274914089,0.579867511,1.121604294,7545313,6937013,0,608300,43.43
848,3410,2015,2015-12-30,쌍용양회,16400,1224431.15,74660436,2015-12-01,쌍용씨앤이(주),32300,77053,74747.33333,16.38093422,0.056807022,1315811.5,1243239.833,12.35133096,0.083799819,1,0.278586793,903391.2756,0.355371901,0.984871235,1.121604294,74660436,74652931,0,7505,25.94
849,3670,2015,2015-12-30,포스코켐텍,13700,809259,59070000,2015-12-01,(주)포스코퓨처엠,32300,32168,54496,14.84987889,0.103502241,526520,478488.1667,12.35133096,0.083799819,0,0.221532085,827570.7,-0.022127052,1.691283205,1.121604294,59070000,59070000,0,0,65
850,4090,2015,2015-12-30,한국석유,99900,65454.48,655200,2015-12-01,한국석유공업(주),32300,14506,9631,6.796228844,0.078171798,123203,114946.8333,12.35133096,0.083799819,1,0.116018263,47108.88,0.389429764,0.569432651,1.121604294,655200,652876,0,2324,48.96
851,10780,2015,2015-12-30,아이에스동서,44500,1213521.542,27270147,2015-12-01,아이에스동서(주),32300,101282,58087.66667,20.89120826,0.109338403,531265,459543.1667,12.35133096,0.083799819,0,0.139814184,1275399.873,-0.048516809,2.640712842,1.121604294,27270147,27270147,0,0,61.72
852,11390,2015,2015-12-30,부산산업,33400,35270.4,1056000,2015-12-01,부산산업(주),32300,8092,6832.333333,5.162277406,0.128913166,52999.5,47476.16667,12.35133096,0.083799819,1,0.353329546,21964.8,0.605769231,0.742907494,1.121604294,1056000,1056000,0,0,51.75
853,480,2016,2016-12-29,조선내화,85700,342800,4000000,2016-12-01,(주)시알홀딩스,32300,18705,28171.66667,12.16825416,0.045604481,617739,632836.5,10.11114394,0.086718797,1,0.018139566,345200,-0.006952491,0.541688098,0.982282787,4000000,3250000,0,750000,61.19
854,1560,2016,2016-12-29,제일연마,6230,62300,10000000,2016-12-01,제일연마공업(주),32300,4695,4613,13.50531108,0.067241467,68603.5,66214.83333,10.11114394,0.086718797,1,0.028516465,81400,-0.234643735,0.940876792,0.982282787,10000000,7500000,0,2500000,50.93
855,3300,2016,2016-12-29,한일시멘트,76000,573443.788,7545313,2016-12-01,한일홀딩스(주),32300,83767,81274.33333,7.05565662,0.054241832,1498370,1445799.333,10.11114394,0.086718797,1,-0.119498452,796030.5215,-0.279620853,0.396627509,0.982282787,7545313,6937013,0,608300,44.71
856,3410,2016,2016-12-29,쌍용양회,14800,1294687.261,87478869,2016-12-01,쌍용씨앤이(주),32300,175111,118403.6667,10.93452,0.074884904,1581142,1378884.167,10.11114394,0.086718797,1,0.278586793,1224431.15,0.057378572,0.938938377,0.982282787,87478869,87471364,0,7505,71.9
857,3670,2016,2016-12-29,포스코켐텍,12000,708840,59070000,2016-12-01,(주)포스코퓨처엠,32300,44529,49995.66667,14.17802876,0.090275439,553812.5,521315.1667,10.11114394,0.086718797,0,0.221532085,809259,-0.124087591,1.359714901,0.982282787,59070000,59070000,0,0,65
858,4090,2016,2016-12-29,한국석유,103000,67485.6,655200,2016-12-01,한국석유공업(주),32300,11815,11007,6.131152903,0.08209676,134073.5,123815.1667,10.11114394,0.086718797,1,0.116018263,65454.48,0.031031031,0.545051158,0.982282787,655200,645773,0,9427,48.97
859,10780,2016,2016-12-29,아이에스동서,44550,1368454.779,30717279,2016-12-01,아이에스동서(주),32300,214028,121912.3333,11.22490844,0.158696314,768211.5,580234.3333,10.11114394,0.086718797,0,0.139814184,1213521.542,0.127672425,2.358451923,0.982282787,30718467,30718467,0,0,54.8
860,11390,2016,2016-12-29,부산산업,39550,41764.8,1056000,2016-12-01,부산산업(주),32300,9202,7338.333333,5.691319555,0.120709177,60793.5,53757.33333,10.11114394,0.086718797,1,0.353329546,35270.4,0.184131737,0.776913537,0.982282787,1056000,1056000,0,0,51.75
861,480,2017,2017-12-28,조선내화,87100,348400,4000000,2017-12-01,(주)시알홀딩스,32300,22692,19498.66667,17.8678884,0.030281853,643906,629169.1667,14.19971376,0.085456242,1,0.018139566,342800,0.016336056,0.553746144,1.230654432,4000000,3250000,0,750000,61.24
862,1560,2017,2017-12-28,제일연마,5900,59000,10000000,2017-12-01,제일연마공업(주),32300,4017,3782.333333,15.5988367,0.05281482,71615,68797.16667,14.19971376,0.085456242,1,0.028516465,62300,-0.052969502,0.857593457,1.230654432,10000000,7500000,0,2500000,50.93
863,3300,2017,2017-12-28,한일시멘트,143000,1078979.759,7545313,2017-12-01,한일홀딩스(주),32300,65640,71430.33333,15.10534403,0.045102652,1583728,1512206,14.19971376,0.085456242,1,-0.119498452,573443.788,0.881578947,0.71351374,1.230654432,7545313,6937013,0,608300,46.25
864,3410,2017,2017-12-28,쌍용양회,18650,1879396.289,100771919,2017-12-01,쌍용씨앤이(주),32300,301223,184462.3333,10.18850979,0.096197159,1917544.5,1604832.667,14.19971376,0.085456242,1,0.278586793,1294687.261,0.451621828,1.171085515,1.230654432,100771919,100771742,0,177,77.46
865,3670,2017,2017-12-28,포스코켐텍,39800,2350986,59070000,2017-12-01,(주)포스코퓨처엠,32300,103960,60219,39.0406018,0.09859118,610795,563709.1667,14.19971376,0.085456242,0,0.221532085,708840,2.316666667,4.170565496,1.230654432,59070000,59070000,0,0,64.3
866,4090,2017,2017-12-28,한국석유,96500,63226.8,655200,2017-12-01,한국석유공업(주),32300,9870,12063.66667,5.241093089,0.084441613,142864,133380.1667,14.19971376,0.085456242,1,0.116018263,67485.6,-0.063106796,0.474034495,1.230654432,655200,644876,0,10324,49
867,10780,2017,2017-12-28,아이에스동서,34800,1072764.323,30826561,2017-12-01,아이에스동서(주),32300,194968,170092.6667,6.306940469,0.166298971,1022812.5,774096.3333,14.19971376,0.085456242,0,0.139814184,1368454.779,-0.216076162,1.385827935,1.230654432,30827281,30792424,0,34857,54.6
868,11390,2017,2017-12-28,부산산업,29600,31257.6,1056000,2017-12-01,부산산업(주),32300,4778,7357.333333,4.248495832,0.109921687,66932.5,60241.83333,14.19971376,0.085456242,1,0.353329546,41764.8,-0.251580278,0.518868671,1.230654432,1056000,1056000,0,0,51.75
869,480,2018,2018-12-28,조선내화,83500,334000,4000000,2018-12-01,(주)시알홀딩스,32300,57955,33117.33333,10.08535309,0.049160381,673659,645101.3333,15.50058558,0.102564662,1,0.018139566,348400,-0.041331803,0.517748116,1.695974228,4000000,3250000,0,750000,61.29
870,1560,2018,2018-12-28,제일연마,6210,62100,10000000,2018-12-01,제일연마공업(주),32300,5351,4687.666667,13.24752898,0.062639612,74835.5,71684.66667,15.50058558,0.102564662,1,0.028516465,59000,0.052542373,0.866294047,1.695974228,10000000,7500000,0,2500000,50.93
871,3300,2018,2018-12-28,한일홀딩스,52100,326665.8538,6269978,2018-12-01,한일홀딩스(주),32300,520426,223277.6667,1.463047598,0.132736465,1682112.5,1588070.167,15.50058558,0.102564662,1,-0.119498452,1078979.759,-0.697245615,0.205699887,1.695974228,5995844,5994356,274134,1488,65.87
872,3410,2018,2018-12-28,쌍용양회,6290,3169276.853,503859595,2018-12-01,쌍용씨앤이(주),32300,146995,207776.3333,15.25331014,0.10387095,2000331.5,1833006,15.50058558,0.102564662,0,0.278586793,1879396.289,0.686327078,1.729005171,1.695974228,503859595,503858709,0,886,77.46
