Unnamed: 0,날짜,시가,고가,저가,종가,거래량,등락률,EMA_short,EMA_long,MACD,MACD_Signal,RSI,RSI_Signal,SMA_5,SMA_20,SMA_60,SMA_120,SMA_240,EMA_5,EMA_20,EMA_60,EMA_120,EMA_240,SMA_5_minus_SMA_20,SMA_5_minus_SMA_60,SMA_5_minus_SMA_120,SMA_5_minus_SMA_240,SMA_20_minus_SMA_60,SMA_20_minus_SMA_120,SMA_20_minus_SMA_240,SMA_60_minus_SMA_120,SMA_60_minus_SMA_240,SMA_120_minus_SMA_240,EMA_5_minus_EMA_20,EMA_5_minus_EMA_60,EMA_5_minus_EMA_120,EMA_5_minus_EMA_240,EMA_20_minus_EMA_60,EMA_20_minus_EMA_120,EMA_20_minus_EMA_240,EMA_60_minus_EMA_120,EMA_60_minus_EMA_240,EMA_120_minus_EMA_240,[일]사모펀드_수량,[일]기타법인_수량,[일]국가지자체_수량,[일]연기금 등_수량,[일]기타금융_수량,[일]은행_수량,[일]투신_수량,[일]보험_수량,[일]금융투자_수량,[일]기관_수량,[일]외국인_수량,[일]개인_수량,[일]프로그램순매수(종목)
518,2016-04-29,-1.044955045,-1.041892558,-1.035317861,-1.030815109,14.87284693,0.36235058,-1.574388654,-1.576652558,-0.259456961,-0.373215914,0.092444619,-0.111179008,-1.558219619,-1.586207913,-1.555197772,-1.541798246,-1.363816309,-1.564215018,-1.57712045,-1.569814056,-1.53209499,-1.408519276,0.080620489,-0.272373776,-0.351249992,-0.743624079,-0.436550418,-0.437872444,-0.82052068,-0.332624427,-0.804059292,-0.960811298,-0.09720578,-0.314795173,-0.51250898,-0.82083223,-0.418066979,-0.59529934,-0.895058469,-0.71498347,-1.015349757,-1.187852488,-0.764164728,0.47314637,-3626,0.031303484,-0.754928002,-0.791437309,-0.281438264,0.183058774,-0.602195739,-0.468036102,0.3258898,-0.006411625,-0.358728311
519,2016-05-02,-1.03996004,-1.040906851,-1.030272452,-1.036779324,14.0825508,-0.512741529,-1.575278011,-1.577474418,-0.260729627,-0.353208035,0.337826563,-0.006504244,-1.556021924,-1.586764237,-1.555496281,-1.543125367,-1.366346417,-1.567996619,-1.577847105,-1.57083228,-1.533419215,-1.410105385,0.107257631,-0.260869339,-0.340690911,-0.733581474,-0.438251062,-0.435399469,-0.816348484,-0.326911646,-0.798190725,-0.956231948,-0.135464548,-0.33018131,-0.521928948,-0.827276043,-0.41587278,-0.592957797,-0.892899132,-0.712744387,-1.013487673,-1.186449343,-0.203946369,0.316096811,-97,0.234513052,0,-0.001376147,0.023275999,0.235095689,-0.638921134,-0.210795252,0.03409652,0.086060414,0.128963045
520,2016-05-03,-1.03996004,-1.04484968,-1.032290616,-1.040755467,14.1325939,-0.357693196,-1.577003447,-1.578709223,-0.269087985,-0.338984381,0.193401761,0.042207224,-1.565440618,-1.587161611,-1.555930475,-1.544522337,-1.368949229,-1.572612098,-1.579110913,-1.572031736,-1.534833172,-1.411736446,0.019735595,-0.30252751,-0.36558304,-0.749467584,-0.438080998,-0.432133275,-0.811638958,-0.321590151,-0.792515202,-0.951652599,-0.177515777,-0.34918825,-0.534121464,-0.835887974,-0.416681193,-0.592646976,-0.892237779,-0.711300597,-1.012183818,-1.185363192,0.394461524,0.026635933,30679,0.514541784,-2.887459807,0.019724771,0.167441335,0.372116647,-0.917484631,-0.037568312,-0.685744649,0.590892715,-0.440457386
521,2016-05-04,-1.04995005,-1.056678167,-1.055499495,-1.060636183,15.29449462,-1.650632235,-1.583327947,-1.582221677,-0.31632241,-0.337679497,-0.442156377,-0.072969902,-1.58113844,-1.589069008,-1.556364669,-1.545793579,-1.371661097,-1.586161139,-1.583286151,-1.57426495,-1.536781862,-1.413644544,-0.114211173,-0.373249521,-0.410107833,-0.779228345,-0.447604603,-0.43460625,-0.810295637,-0.316972972,-0.786550112,-0.946116803,-0.295227731,-0.411767152,-0.577483618,-0.868228998,-0.43334767,-0.603138253,-0.89960403,-0.714205952,-1.013986797,-1.186105688,-0.277005623,1.290613395,-13265,-1.818427968,-0.592758283,-1.81911315,-0.563821537,-3.381479458,-1.757337638,-2.108207459,-1.687963232,2.640276903,-0.813119652
522,2016-05-09,-1.075924076,-1.075406604,-1.071644803,-1.078528827,15.48155959,-1.543786656,-1.59305751,-1.587606153,-0.389299526,-0.352199964,-1.057185721,-0.314278913,-1.594638568,-1.591850627,-1.557640113,-1.547330245,-1.374525645,-1.604618683,-1.58979236,-1.577390721,-1.539200634,-1.415798324,-0.218476556,-0.430045109,-0.447124839,-0.803747572,-0.457468337,-0.439272241,-0.810706535,-0.315720855,-0.782573385,-0.941073722,-0.445500904,-0.496577094,-0.63736578,-0.913378736,-0.46218533,-0.622100467,-0.913331878,-0.720797769,-1.018447939,-1.188441661,-0.895028464,0.41459854,-13298,-2.459088208,-3.067244513,-0.908103976,-1.417031745,-5.975869438,-1.370690662,-2.757883658,-1.320041664,2.748352223,1.046957897
523,2016-05-10,-1.083916084,-1.078363726,-1.070635721,-1.065606362,14.75731074,1.08865019,-1.598128283,-1.591051854,-0.416862808,-0.369694965,-0.503656783,-0.37307493,-1.605627043,-1.592645375,-1.558562775,-1.548657366,-1.377390192,-1.610116876,-1.593708266,-1.579716502,-1.54121666,-1.417745357,-0.317414509,-0.476789451,-0.477035543,-0.822628844,-0.456788079,-0.437639144,-0.806376301,-0.313607909,-0.777592824,-0.935161144,-0.465896524,-0.514495303,-0.650749996,-0.923627827,-0.475944966,-0.631143182,-0.919808512,-0.723933448,-1.020476162,-1.189387748,0.102996014,-0.359175311,2963,0.246975327,-0.944219209,-3.794495413,-0.754076638,-3.071979607,-0.495417339,-0.676325492,0.167443105,0.27242595,0.899134071
524,2016-05-11,-1.068931069,-1.075406604,-1.063572149,-1.069582505,14.36670988,-0.375287539,-1.60339184,-1.594716141,-0.444039931,-0.389487234,-0.723059294,-0.473324948,-1.615987606,-1.59518857,-1.55907838,-1.549998457,-1.380392878,-1.61587675,-1.597857586,-1.582180645,-1.543310984,-1.419734347,-0.393520628,-0.5224439,-0.504978966,-0.839821667,-0.469883036,-0.442118496,-0.805917991,-0.309068987,-0.771087208,-0.928755852,-0.486683252,-0.533120584,-0.664831904,-0.934489024,-0.490526963,-0.640902043,-0.926874547,-0.727596209,-1.022901936,-1.190592421,0.028417127,-0.018798822,13909,-0.080567305,-6.802460506,-0.752293578,-0.357367737,0.783026191,-0.886455793,-0.45305105,-0.090873448,0.340636263,-0.427881091
525,2016-05-12,-1.077922078,-1.081320848,-1.068617558,-1.071570577,14.3804169,-0.207610991,-1.608332071,-1.598345911,-0.466427316,-0.410095773,-0.819275678,-0.576860986,-1.625720256,-1.596857542,-1.559756808,-1.551283668,-1.3833374,-1.62076387,-1.601914912,-1.584671304,-1.545426502,-1.421735888,-0.471909929,-0.564465369,-0.53115585,-0.855722459,-0.476345483,-0.443704933,-0.803500013,-0.305782181,-0.765199335,-0.922350559,-0.497707468,-0.546817617,-0.675616289,-0.942934923,-0.504128948,-0.650158444,-0.933628464,-0.731309375,-1.025386994,-1.191859217,-0.089108911,0.096504034,0,-0.434222778,-0.000559206,-1.274770642,-0.598078138,-1.080987839,-1.157436091,-0.981979587,0.010592851,0.572683646,-0.49228133
526,2016-05-13,-1.076923077,-1.081320848,-1.067608476,-1.071570577,14.43064809,-0.037354805,-1.612512265,-1.601706809,-0.480629449,-0.4296116,-0.819275678,-0.659689816,-1.629173777,-1.598526514,-1.560625196,-1.552694608,-1.386500035,-1.624021951,-1.605585827,-1.587080304,-1.547507052,-1.423720819,-0.489414337,-0.576575303,-0.537700071,-0.857087901,-0.481617478,-0.444871431,-0.800607922,-0.302886662,-0.759272854,-0.915597468,-0.49315469,-0.552006556,-0.680501869,-0.946970685,-0.515176729,-0.657828847,-0.939261617,-0.734619494,-1.027606861,-1.19299651,-0.098729353,0.259290562,-2712,0.755102704,-13.24171676,0,-0.506371111,-2.408532904,-0.160245447,-0.293307824,-0.112954408,0.260632437,0.251574234
527,2016-05-16,-1.076923077,-1.08033514,-1.067608476,-1.071570577,14.10605852,-0.037354805,-1.616049354,-1.604818751,-0.488256787,-0.446851001,-0.800402465,-0.72137543,-1.626976082,-1.600354435,-1.562144875,-1.55392394,-1.389684481,-1.626194005,-1.60890713,-1.589410319,-1.549553213,-1.425689277,-0.450600216,-0.559621396,-0.527422031,-0.8457239,-0.483828315,-0.447204427,-0.798047711,-0.304764837,-0.755141691,-0.908003863,-0.479350797,-0.551652693,-0.681492995,-0.948079592,-0.523954833,-0.664075944,-0.943884708,-0.737544431,-1.029571758,-1.194007342,-0.107496464,0.05665258,-1520,-0.164368417,4.005312456,-0.052599388,-0.117520171,-0.046900306,0.446415038,0.142073633,-0.411653075,0.25789564,0.06164684
528,2016-05-17,-1.073926074,-1.08033514,-1.067608476,-1.07554672,14.25114787,-0.379171823,-1.620015177,-1.608174003,-0.499000975,-0.462934015,-0.874205181,-0.788623803,-1.630115647,-1.603136055,-1.564397255,-1.555237092,-1.392963443,-1.629736452,-1.612518477,-1.591878557,-1.551677173,-1.427699514,-0.454405522,-0.564102071,-0.533283726,-0.846149683,-0.487569732,-0.452616976,-0.797557793,-0.310399361,-0.752844456,-0.900381275,-0.479082127,-0.558089891,-0.687280022,-0.952830261,-0.53402759,-0.671295403,-0.949268617,-0.740999351,-1.031934314,-1.19527453,0.096087531,0.233064413,8778,0.261701857,-0.019572207,0.037920489,-0.168715044,-0.403051299,-0.100669712,0.017748037,-0.685890207,0.55238628,-0.176106211
529,2016-05-18,-1.082917083,-1.078363726,-1.072653885,-1.069582505,14.72166004,0.479329994,-1.62191152,-1.610569982,-0.49117729,-0.47413181,-1.859221921,-1.081325407,-1.630115647,-1.604725552,-1.566568225,-1.556452455,-1.396373273,-1.628956467,-1.614876349,-1.593943944,-1.553598596,-1.429605897,-0.439184299,-0.554414125,-0.529790798,-0.839263745,-0.484168444,-0.454156753,-0.793938729,-0.316112142,-0.749968085,-0.891831224,-0.440293484,-0.54293257,-0.677792708,-0.946025795,-0.536931213,-0.673747051,-0.951154035,-0.742711621,-1.03307076,-1.195841988,0.556746584,-0.069765655,-2277,0.119006447,2.796029638,0.23088685,1.610152691,0.22018419,-0.502185436,0.308780975,0.231645046,-0.38141834,0.324312291
530,2016-05-19,-1.063936064,-1.068506654,-1.057517659,-1.061630219,15.28958866,0.643669942,-1.621570311,-1.611840836,-0.464717805,-0.477446835,-1.519145288,-1.233005558,-1.626976082,-1.606076624,-1.568196452,-1.557737667,-1.399935781,-1.624247654,-1.615796945,-1.59551238,-1.555265019,-1.43138023,-0.395803811,-0.532616244,-0.516461464,-0.825022038,-0.482637865,-0.454623353,-0.789418849,-0.318303346,-0.745141961,-0.882962358,-0.370163435,-0.508835949,-0.65466571,-0.928810721,-0.531897952,-0.670828075,-0.949063556,-0.742316328,-1.03270945,-1.195537,0.715992378,-0.306364451,1606,0.233437087,0,0,-0.382441309,1.622305916,-0.270233884,0.211104671,0.827311336,-0.820951368,0.396432298
531,2016-05-20,-1.066933067,-1.07343519,-1.060544904,-1.067594433,14.62422499,-0.540442635,-1.62274095,-1.613728286,-0.453201524,-0.477642691,-1.172069086,-1.270170893,-1.625720256,-1.608063495,-1.570150324,-1.559050818,-1.403469208,-1.624250063,-1.617539402,-1.597351317,-1.557071328,-1.43322701,-0.364600303,-0.518084324,-0.508833231,-0.815067526,-0.483148058,-0.457236308,-0.786479346,-0.322216209,-0.74131967,-0.874325357,-0.348725046,-0.499164083,-0.648464936,-0.92429002,-0.53151374,-0.6710052,-0.949254973,-0.743059355,-1.033161265,-1.195710562,1.070207021,0.24100397,509,0.046189636,-1.665035649,0,-0.251197954,-0.738905021,0.72240501,0.424492944,-0.543968234,0.190877518,-1.117336526
532,2016-05-23,-1.062937063,-1.057663874,-1.05247225,-1.049701789,15.32712481,1.489124619,-1.619353428,-1.613343722,-0.403394344,-0.467176626,-0.670978867,-1.178370293,-1.618813214,-1.608619819,-1.5718871,-1.560014727,-1.406959012,-1.614826818,-1.616387298,-1.598164184,-1.558345488,-1.434796948,-0.29229949,-0.478363743,-0.484864519,-0.79251571,-0.47583529,-0.45597649,-0.780221051,-0.326833389,-0.736995462,-0.864413094,-0.245274559,-0.443179773,-0.609267459,-0.89469526,-0.515349589,-0.660444991,-0.941469164,-0.739496991,-1.030536345,-1.19407184,0.833249559,-1.199538993,75580,2.364225941,-1.152243814,0,2.784635375,3.914383463,0.443850671,2.442763943,0.194037922,-1.601805841,1.026815614
533,2016-05-24,-1.051948052,-1.059635288,-1.051463169,-1.05666004,14.70269333,-0.611343493,-1.618189643,-1.613816834,-0.376373292,-0.453040793,-0.694631727,-1.110666504,-1.612848042,-1.609652992,-1.574085206,-1.560950697,-1.410296137,-1.612209875,-1.616406046,-1.59932598,-1.559793923,-1.436455558,-0.224565045,-0.440944049,-0.463866803,-0.772386453,-0.468692586,-0.456489749,-0.775432507,-0.33426783,-0.734389354,-0.854993547,-0.212372114,-0.4227024,-0.594618933,-0.883479267,-0.506103499,-0.654401404,-0.936974117,-0.737453437,-1.028978217,-1.193039757,0.930482659,-0.429350749,-328,-0.059964351,-1.257094925,2.143577982,0.475699384,0.552932946,0.145894151,0.417960272,-0.135406306,-0.127265653,-1.245526276
534,2016-05-25,-1.04995005,-1.057663874,-1.04641776,-1.052683897,14.6268438,0.294914252,-1.616231998,-1.613781077,-0.344536406,-0.434942036,-0.465461794,-1.000921309,-1.607510782,-1.610368265,-1.57612049,-1.562305757,-1.413386068,-1.608370835,-1.615816649,-1.600235067,-1.561106797,-1.43804229,-0.165963334,-0.407157334,-0.443591762,-0.754165878,-0.460529496,-0.454483373,-0.770422709,-0.338415466,-0.731976292,-0.848298422,-0.171705112,-0.396850593,-0.575921007,-0.869100476,-0.493842567,-0.646202425,-0.930840702,-0.734386319,-1.02667618,-1.191554939,0.58766526,0.051735177,14352,-0.01859291,0,-0.152905199,0.558634256,0.320463061,0.324108482,0.454330129,0.022470679,-0.29317268,1.245212857
535,2016-05-26,-1.055944056,-1.06259241,-1.048435923,-1.053677932,14.47721093,-0.119807894,-1.614818756,-1.613866425,-0.319732946,-0.415173011,0.120684379,-0.770963076,-1.60499913,-1.613785684,-1.578182911,-1.563912272,-1.416592325,-1.606335077,-1.615434976,-1.601168003,-1.562425876,-1.439630382,-0.108883745,-0.386328249,-0.431266143,-0.742053087,-0.469542907,-0.46115574,-0.771607993,-0.341310985,-0.729331576,-0.842182961,-0.150992045,-0.380767389,-0.56386456,-0.859645269,-0.483116953,-0.6389093,-0.925330542,-0.731469679,-1.024464671,-1.190103556,1.089786901,2.349135613,3680,0.465591293,0.055920593,-0.171865443,0.315283991,0.761444767,0.622770203,0.843930585,-0.134631563,-0.458443,-0.080639433
536,2016-05-27,-1.054945055,-1.032035485,-1.042381433,-1.020874751,15.85928049,2.688635919,-1.605596485,-1.61003641,-0.229705482,-0.380156962,1.602472549,-0.227608183,-1.590243177,-1.614580432,-1.578915614,-1.564848241,-1.41941325,-1.587699015,-1.610087194,-1.600299761,-1.56280228,-1.440725849,0.041806369,-0.314758542,-0.383288571,-0.703233426,-0.470053101,-0.460829121,-0.767372581,-0.340293641,-0.723926316,-0.834821223,0.015782615,-0.283088291,-0.49371363,-0.806042431,-0.445648244,-0.613320042,-0.906182563,-0.721065057,-1.016877146,-1.185456408,3.222322232,-1.588116276,66583,1.555472789,10.18062351,1.990366972,4.639062797,3.408197491,0.037009307,2.829339934,3.956533001,-4.992358192,1.955906077
537,2016-05-30,-1.021978022,-1.019221291,-1.012108981,-1.013916501,15.51896454,0.507583846,-1.596090444,-1.605660909,-0.143909804,-0.333845837,1.516858121,0.186311075,-1.578940745,-1.612831986,-1.579973961,-1.565574665,-1.422176012,-1.571609754,-1.604187598,-1.599084406,-1.562977127,-1.441710524,0.134655833,-0.257720756,-0.346512457,-0.672283408,-0.452196341,-0.452243697,-0.757194949,-0.34232833,-0.719602108,-0.826821853,0.143962711,-0.201211045,-0.433665588,-0.759669552,-0.406397352,-0.586107357,-0.885673025,-0.709380081,-1.008313017,-1.180161947,-0.210773025,-0.326597516,3276,0.493069781,-0.787641549,-0.423088685,1.305263807,0.899903209,-0.380803883,0.348791957,3.184012433,-2.888252472,-1.037706185
538,2016-05-31,-1.025974026,-1.027106949,-1.021190716,-1.019880716,15.50461178,-0.49880778,-1.589506226,-1.602320254,-0.089560983,-0.285205558,1.422943384,0.494668692,-1.567324356,-1.611957762,-1.581737874,-1.566315059,-1.424909692,-1.564025196,-1.599759406,-1.598230824,-1.563316515,-1.4427742,0.238921215,-0.196081195,-0.308732629,-0.640687375,-0.435530032,-0.446691167,-0.74916663,-0.34835414,-0.717362786,-0.818996382,0.184093951,-0.164091836,-0.40447526,-0.736339518,-0.376461257,-0.564801131,-0.869387978,-0.699401917,-1.000903438,-1.175471338,-3.698914047,0.166064797,26988,0.433188196,0,0.470948012,0.992825117,1.174481787,-0.07984339,-0.144799575,-0.024355105,0.100006419,-4.69E-05
539,2016-06-01,-1.021978022,-1.027106949,-1.01715439,-1.023856859,15.10493933,-0.348205822,-1.584907868,-1.599700879,-0.056291893,-0.239197787,1.332640752,0.719453065,-1.558219619,-1.610924589,-1.583583198,-1.567069423,-1.42761429,-1.561063235,-1.596359305,-1.597619845,-1.563761914,-1.443887163,0.317310517,-0.145703872,-0.278621182,-0.614788024,-0.417333143,-0.440532059,-0.740822236,-0.354771237,-0.715432336,-0.811344811,0.179180869,-0.151058055,-0.392000164,-0.725518495,-0.353115871,-0.547659723,-0.856070865,-0.690603741,-0.994281925,-1.171180399,-3.655288906,-0.301703163,114956,0.477964889,-0.187893192,-0.732415902,1.105383987,3.074528745,-0.78928919,-0.044789551,-0.472580747,0.423786946,-1.607724162
540,2016-06-02,-1.026973027,-1.026121242,-1.025227043,-1.032803181,15.05207039,-0.741677767,-1.583205981,-1.598341633,-0.050361099,-0.201126666,0.965836257,0.810316939,-1.551626534,-1.610288791,-1.585672756,-1.567935544,-1.430304347,-1.56380102,-1.59464733,-1.597511787,-1.564451097,-1.445121648,0.375151167,-0.105862191,-0.255897076,-0.594555992,-0.400156641,-0.435399469,-0.733457677,-0.361970907,-0.714235457,-0.804214938,0.123907866,-0.166648766,-0.399746537,-0.729972384,-0.33974621,-0.537062015,-0.847515706,-0.684055225,-0.989221562,-1.16775464,-1.145463897,0.649558202,73071,0.248595186,0,0,-0.535604781,0.486674525,-0.676502845,-0.329496823,0.079194392,0.102536221,0.58791214
541,2016-06-03,-1.035964036,-1.037949729,-1.037336024,-1.041749503,15.11869202,-0.752977066,-1.583954955,-1.598149174,-0.065916786,-0.173987447,0.653150458,0.807170193,-1.558219619,-1.608778769,-1.587246709,-1.568941362,-1.433001675,-1.570338634,-1.594462706,-1.597890159,-1.565380036,-1.446476646,0.296761865,-0.129355462,-0.27324127,-0.603908535,-0.380599238,-0.426720725,-0.723991214,-0.365414227,-0.711552132,-0.797635746,0.040013735,-0.200526408,-0.420708384,-0.744512718,-0.335148028,-0.532303619,-0.84323999,-0.679650193,-0.985660013,-1.165173169,-0.523338048,-0.299295684,597,0.019852144,0.612889697,0,-0.216684557,-0.416659479,1.432290415,0.517434259,-0.585998436,0.181812941,-0.169377959
542,2016-06-07,-1.044955045,-1.032035485,-1.032290616,-1.020874751,15.30505306,1.659655231,-1.579480961,-1.5954834,-0.035467117,-0.145781843,1.12512592,0.919124262,-1.560417314,-1.604169228,-1.588277919,-1.569514119,-1.435262777,-1.563701386,-1.591112284,-1.597129387,-1.565707612,-1.447515298,0.231310604,-0.134926031,-0.278340142,-0.60427559,-0.344545589,-0.408570019,-0.708076812,-0.368153231,-0.708482716,-0.790998588,0.081597188,-0.16811607,-0.395058803,-0.723832263,-0.313428218,-0.515883593,-0.830276757,-0.670551751,-0.978716383,-1.160566753,0.08058728,-3.70234345,9519,0.596427442,2.548581015,0,1.004011155,0.771986315,0.474783345,0.815511937,0.644354588,-0.937475518,0.806482204
543,2016-06-08,-1.017982018,-1.021192706,-1.016145308,-1.022862823,15.18670626,-0.193051562,-1.576181726,-1.593252002,-0.017361406,-0.11935582,0.975338059,0.972358434,-1.561359184,-1.600751809,-1.589227718,-1.569975119,-1.437647477,-1.560323759,-1.588384129,-1.596500867,-1.566085583,-1.448574387,0.189452238,-0.135047131,-0.279905937,-0.60157407,-0.316655031,-0.394991984,-0.694738424,-0.371048751,-0.70485347,-0.783404983,0.090152431,-0.152894009,-0.381279694,-0.712007627,-0.295815581,-0.502042633,-0.819135689,-0.662157043,-0.972226458,-1.156170055,-0.170514454,0.114124728,13412,-0.187135125,0,1.056880734,-0.596876332,0.112487901,1.238712779,0.43251388,0.253738527,-0.47681845,-1.220173039
544,2016-06-09,-1.024975025,-1.019221291,-1.012108981,-1.013916501,15.49000992,0.665734667,-1.571201033,-1.59011979,0.013842927,-0.09155982,0.990441305,1.018608866,-1.558219619,-1.596301218,-1.59015038,-1.570324361,-1.439872227,-1.553359583,-1.584551492,-1.595410066,-1.566206161,-1.449493929,0.17727526,-0.116397833,-0.269266559,-0.590033883,-0.282302027,-0.378147756,-0.679282331,-0.374413814,-0.701571706,-0.775985278,0.129876168,-0.120428049,-0.355133785,-0.690725932,-0.272754425,-0.484334506,-0.805043802,-0.651966891,-0.964405902,-1.150933961,-0.301915906,2.911819695,1103,1.013050508,17.72515029,4.069724771,-1.204794897,2.909793098,1.250742407,1.199420819,0.935405993,-1.589659911,0.295370848
545,2016-06-10,-1.015984016,-1.02316412,-1.011099899,-1.013916501,14.69667098,-0.037354805,-1.5669866,-1.587219595,0.036155442,-0.064564263,1.187205988,1.103331907,-1.552254447,-1.591691677,-1.590883083,-1.570687573,-1.441987921,-1.548716799,-1.581083867,-1.594355029,-1.566324745,-1.45040584,0.190974361,-0.085517503,-0.249914936,-0.572371231,-0.248119087,-0.360696949,-0.663684004,-0.376605017,-0.698038982,-0.769058287,0.145115533,-0.100510682,-0.337571858,-0.675805439,-0.25244086,-0.468272716,-0.792074613,-0.642094809,-0.956757357,-1.145734539,1.685424387,0.304059419,7989,1.065453546,0.559205928,0,0.812102287,0.861321143,1.798220971,1.867901875,-1.147694983,-0.17360255,-0.11288056
546,2016-06-13,-1.025974026,-1.033021193,-1.025227043,-1.026838966,14.77372297,-1.037169584,-1.566582477,-1.586074154,0.024093531,-0.045540352,0.458093033,0.994273545,-1.5475451,-1.588115309,-1.591724333,-1.571106664,-1.444241752,-1.552428445,-1.579917158,-1.594032088,-1.566804137,-1.451499056,0.202390279,-0.059965544,-0.234256983,-0.557248594,-0.2198884,-0.346698975,-0.650250794,-0.37910925,-0.694448345,-0.761812481,0.084402371,-0.122576468,-0.349637695,-0.683266422,-0.245346954,-0.461009294,-0.785552962,-0.635449019,-0.951364849,-1.141806051,1.277858955,-0.041644257,252,0.539578659,-0.372710751,0.076911315,3.305736311,1.867348992,-0.080411215,1.324493816,-0.526584252,-0.3663653,-0.106222608
547,2016-06-14,-1.035964036,-1.021192706,-1.022199798,-1.012922465,15.06556586,1.064055589,-1.562835366,-1.583355179,0.041633546,-0.026580332,0.928655295,1.021155567,-1.545033448,-1.583426294,-1.591805744,-1.571092695,-1.446437421,-1.547572438,-1.576739309,-1.592968576,-1.566884932,-1.452379799,0.181841627,-0.04797671,-0.226588601,-0.547176625,-0.189276812,-0.330228026,-0.63428898,-0.379657051,-0.688850041,-0.753001581,0.105874009,-0.101533825,-0.331417854,-0.66783977,-0.22751299,-0.44640767,-0.773543966,-0.625814502,-0.943799148,-1.136553788,2.389025916,0.084159303,-1876,2.390474755,0,0.418654434,6.603244876,5.435624683,0.320770226,3.513054449,-1.204728593,-1.099946155,0.140927148
548,2016-06-15,-1.011988012,-1.004435683,-0.998990918,-0.995029821,15.56497594,1.344621404,-1.555286669,-1.578705406,0.090521029,-0.000985718,1.130094619,1.091517654,-1.536242668,-1.576988831,-1.591425825,-1.570939028,-1.448385895,-1.53491025,-1.571135499,-1.590974158,-1.566462099,-1.452991717,0.205434523,-0.008982724,-0.20005038,-0.523508964,-0.150332069,-0.308064567,-0.614692297,-0.378326678,-0.682595383,-0.744596446,0.194912834,-0.042563223,-0.286086923,-0.631744119,-0.197027865,-0.423050783,-0.754950169,-0.612444285,-0.933508249,-1.129631321,2.000794885,1.163529261,-1291,3.093286748,2.357332588,1.508103976,3.585582439,3.324555099,-0.120346647,2.644840976,1.292446725,-2.702131924,0.05415408
549,2016-06-16,-0.994005994,-0.999507146,-0.997981837,-1.000994036,15.12039257,-0.484170707,-1.550358665,-1.575110794,0.113281595,0.024344289,0.984303622,1.112447628,-1.532161234,-1.571505067,-1.591317276,-1.571148573,-1.450341639,-1.529610407,-1.566974924,-1.589367055,-1.566213686,-1.453685728,0.192496483,0.009424375,-0.186921789,-0.510397785,-0.115809,-0.288047465,-0.597355554,-0.37652676,-0.6770936,-0.737669456,0.209817589,-0.021948276,-0.267358936,-0.615562585,-0.17541644,-0.405432155,-0.740487345,-0.600915609,-0.924462729,-1.123359833,0.223152185,4.219900115,-90090,2.369670796,1.351041521,0.408409786,1.627491564,0.343213639,-1.642742499,0.351005831,0.410541827,-0.668108649,0.632928745
550,2016-06-17,-0.999000999,-1.007392804,-1.010090817,-1.013916501,14.87738417,-1.015251217,-1.549350751,-1.573322376,0.100691791,0.041923173,0.046671776,0.901781285,-1.532161234,-1.567690275,-1.591615785,-1.571497816,-1.45223195,-1.532884015,-1.565181258,-1.58851015,-1.566332146,-1.454562853,0.155965546,0.010756467,-0.185918074,-0.50658042,-0.089449022,-0.273442912,-0.584143597,-0.376291988,-0.672923829,-0.731582979,0.146848564,-0.04442286,-0.279047096,-0.622356497,-0.167427294,-0.39688237,-0.732666298,-0.592716339,-0.917739048,-1.118388818,-1.256700995,0.021257523,25590,1.436430871,0,-0.980733945,1.597939468,0.146335854,0.101915261,0.754456076,-0.545030962,0.006657924,-0.443525668
551,2016-06-20,-1.002997003,-1.006407097,-1.004036327,-0.99304175,15.31981371,1.577730609,-1.543390159,-1.569178862,0.131566483,0.062571157,0.334657366,0.803095344,-1.521486714,-1.561729662,-1.591697196,-1.571651482,-1.454056826,-1.524070762,-1.560375036,-1.586554601,-1.565862639,-1.455127596,0.202390279,0.060528294,-0.152715185,-0.478933891,-0.050674344,-0.251932693,-0.565953451,-0.375900702,-0.668310053,-0.72494582,0.197661928,-0.006365781,-0.248097749,-0.596892532,-0.143263776,-0.377301915,-0.716609398,-0.580055831,-0.907780826,-1.111458274,-1.680304394,-2.639825842,-1815,2.348600802,0.187333986,-6.929663609,-6.325227136,0.490086153,0.342329223,-0.658625393,1.330207232,-0.660231023,1.069263356
552,2016-06-21,-0.998001998,-1.004435683,-0.99394551,-0.998011928,14.68127991,-0.4084623,-1.53956271,-1.565934554,0.141835451,0.081279683,0.359709108,0.730222562,-1.516777368,-1.55759697,-1.59194143,-1.571847058,-1.455874433,-1.520813274,-1.556784497,-1.584931439,-1.565540419,-1.455760296,0.208478768,0.083416068,-0.13769961,-0.464692185,-0.022613721,-0.236721561,-0.55214095,-0.376213731,-0.66417889,-0.718511545,0.194092043,0.002958655,-0.237169629,-0.586441409,-0.126525194,-0.362553435,-0.704035427,-0.568995309,-0.898900716,-1.105086443,0.106993816,0.470329107,0,1.877198116,0.972738711,-0.017431193,0.222724401,1.187955802,-0.398053829,0.725446915,-0.487839273,-0.033623695,-1.808695907
