,Ticker,Name,Precision_RF,Precision_DT,Precision_LR,Precision_SVM
169,095660,네오위즈,0.5888698630136986,0.5790697674418605,0.5960051546391752,0.4793741109530583
830,038110,에코플라스틱,0.511142498430634,0.44528301886792454,0.5681372549019608,0.47915360501567394
1529,090710,휴림로봇,0.5748702742772424,0.5385869565217392,0.694047619047619,0.4779874213836478
727,131370,알서포트,0.4529320987654321,0.5118429591174561,0.5511642156862745,0.4777777777777778
1197,278280,천보,0.4990692479523455,0.46970663265306123,0.45548712206047026,0.4777777777777778
109,053950,경남제약,0.4485294117647059,0.45359078590785906,0.5137096774193548,0.47729400749063666
1379,263750,펄어비스,0.5327169274537695,0.4431893687707641,0.5411392405063291,0.4766990291262136
1137,054950,제이브이엠,0.5502305665349143,0.5169811320754717,0.5296198054818745,0.47615979381443296
1271,029960,코엔텍,0.47101449275362317,0.47830725462304413,0.5101851851851852,0.4757575757575757
141,019660,글로본,0.49677835051546393,0.49340659340659343,0.4494609164420485,0.4757575757575757
610,049830,승일,0.42386363636363633,0.49087719298245613,0.6134488448844885,0.4757575757575757
1393,290720,푸드나무,0.4554539295392954,0.4798076923076923,0.47545454545454546,0.47334558823529416
1390,234100,폴라리스세원,0.5861053361053361,0.5272698612862547,0.5450727883538633,0.47314814814814815
1294,096240,크레버스,0.4887612387612388,0.4781704781704782,0.4983498349834984,0.47304582210242585
1163,036930,주성엔지니어링,0.5349962769918093,0.43738140417457305,0.5005681818181817,0.4717245240761478
612,033170,시그네틱스,0.5501754385964912,0.48518284993694827,0.54003359462486,0.47150072150072153
690,099190,아이센스,0.45397324940991346,0.47492163009404387,0.6276923076923078,0.4712121212121212
14,065770,CS,0.5642156862745098,0.616614420062696,0.6967285587975243,0.4712121212121212
323,300120,라온피플,0.5607864357864358,0.5673758865248226,0.47040498442367595,0.4712121212121212
786,098660,에스티오,0.5766666666666667,0.4391628812459442,0.6264367816091954,0.4706989247311828
1396,007330,푸른저축은행,0.4815379403794038,0.5056089743589743,0.5606796116504854,0.47040498442367595
191,376930,노을,0.40909090909090906,0.5875862068965517,0.5398351648351649,0.4701086956521739
184,348210,넥스틴,0.4612977602108037,0.4292452830188679,0.5026645768025079,0.46984126984126984
1421,319660,피에스케이,0.43122807017543857,0.4506641366223909,0.48131443298969073,0.4697727272727273
1210,119860,커넥트웨이브,0.5566993464052288,0.5220125786163522,0.5364583333333333,0.4688405797101449
1125,217190,제너셈,0.5056089743589743,0.49558638083228246,0.6368092691622103,0.46864686468646866
1350,081150,티플랙스,0.5525684931506849,0.5295238095238095,0.5603448275862069,0.4681372549019608
1145,026040,제이에스티나,0.5123918174665617,0.5033653846153846,0.5553140096618358,0.46765010351966874
908,031510,오스템,0.4684640522875817,0.5094876660341556,0.5241935483870968,0.4669902912621359
1468,063570,한국전자금융,0.45989010989010987,0.4378531073446328,0.6684922680412371,0.4666666666666667
687,054800,아이디스홀딩스,0.6478521478521478,0.5988520408163265,0.6220238095238095,0.4666666666666667
