날짜,시가,고가,저가,종가,거래량,MACD,MACD_Signal,RSI,RSI_Signal,SMA_5,SMA_20,SMA_60,SMA_120,SMA_240,EMA_5,EMA_20,EMA_60,EMA_120,EMA_240,SMA_5_minus_SMA_20,SMA_5_minus_SMA_60,SMA_5_minus_SMA_120,SMA_5_minus_SMA_240,SMA_20_minus_SMA_60,SMA_20_minus_SMA_120,SMA_20_minus_SMA_240,SMA_60_minus_SMA_120,SMA_60_minus_SMA_240,SMA_120_minus_SMA_240,EMA_5_minus_EMA_20,EMA_5_minus_EMA_60,EMA_5_minus_EMA_120,EMA_5_minus_EMA_240,EMA_20_minus_EMA_60,EMA_20_minus_EMA_120,EMA_20_minus_EMA_240,EMA_60_minus_EMA_120,EMA_60_minus_EMA_240,EMA_120_minus_EMA_240,시가_등락률,고가_등락률,저가_등락률,종가_등락률,거래량_등락률,MACD_등락률,MACD_Signal_등락률,RSI_등락률,RSI_Signal_등락률,SMA_5_등락률,SMA_20_등락률,SMA_60_등락률,SMA_120_등락률,SMA_240_등락률,EMA_5_등락률,EMA_20_등락률,EMA_60_등락률,EMA_120_등락률,EMA_240_등락률,MACD_Binary,MACD_minus_Signal_Binary,RSI_minus_Signal_Binary,시가_대비_종가_등락률,시가_대비_저가_등락률,시가_대비_고가_등락률,저가_대비_종가_등락률,저가_대비_고가_등락률,고가_대비_종가_등락률,종가_minus_SMA_5,종가_minus_SMA_20,종가_minus_SMA_60,종가_minus_SMA_120,종가_minus_SMA_240,종가_minus_EMA_5,종가_minus_EMA_20,종가_minus_EMA_60,종가_minus_EMA_120,종가_minus_EMA_240,[일]사모펀드_수량,[일]기타법인_수량,[일]국가지자체_수량,[일]연기금 등_수량,[일]기타금융_수량,[일]은행_수량,[일]투신_수량,[일]보험_수량,[일]금융투자_수량,[일]기관_수량,[일]외국인_수량,[일]개인_수량,[일]프로그램순매수(종목),target
2022-12-15,80600,81100,79900,80200,1713617,-1885.940561,-1867.64443,35.15151515,34.39785251,81380,83105,86735,90746.66667,103568.75,81061.30481,82979.34877,86787.49556,91498.94386,98329.07273,-1725,-5355,-9366.666667,-22188.75,-3630,-7641.666667,-20463.75,-4011.666667,-16833.75,-12822.08333,-1918.043962,-5726.190754,-10437.63906,-17267.76792,-3808.146792,-8519.595096,-15349.72396,-4711.448304,-11541.57717,-6830.128863,-1.827040195,-1.81598063,-1.479654747,-1.95599022,-27.31183279,0.833288228,0.245510468,1.212121212,0.55077101,0.345252774,-0.449209391,-0.149657515,-0.091746486,-0.191934726,-0.528460008,-0.351334588,-0.256640478,-0.207111587,-0.15404805,0,0,1,-0.496277916,-0.868486352,0.620347395,0.375469337,1.501877347,-1.10974106,-1180,-2905,-6535,-10546.66667,-23368.75,-861.3048064,-2779.348768,-6587.495561,-11298.94386,-18129.07273,-72864,13275,0,-210197,83,300,1708,-17583,-161008,-459561,252983,192023,408605,1
2022-12-16,77700,79400,77500,78400,3827227,-2020.248926,-1898.165329,35.58282209,34.63484642,80760,82605,86575,90636.66667,103370.4167,80174.2032,82543.22031,86512.49571,91282.4324,98163.68623,-1845,-5815,-9876.666667,-22610.41667,-3970,-8031.666667,-20765.41667,-4061.666667,-16795.41667,-12733.75,-2369.01711,-6338.292502,-11108.22919,-17989.48303,-3969.275392,-8739.212081,-15620.46592,-4769.936689,-11651.19052,-6881.253836,-3.598014888,-2.096177559,-3.003754693,-2.244389027,123.3420303,7.121558765,1.634192187,1.226993865,0.688978812,-0.76185795,-0.601648517,-0.184469937,-0.121216574,-0.191499205,-1.094358898,-0.52558674,-0.316865757,-0.236627287,-0.168196944,0,0,1,0.900900901,-0.257400257,2.187902188,1.161290323,2.451612903,-1.259445844,-2360,-4205,-8175,-12236.66667,-24970.41667,-1774.203204,-4143.220314,-8112.495706,-12882.4324,-19763.68623,6253,2993,0,80403,9051,-5300,44618,16016,-69467,81574,-858820,770418,-1333415,-1
2022-12-19,78300,80100,78300,79000,1813544,-2054.59025,-1929.450313,35.58282209,34.82444156,80340,82240,86458.33333,90503.33333,103168.3333,79782.80214,82205.77076,86266.18437,91079.41698,98004.65149,-1900,-6118.333333,-10163.33333,-22828.33333,-4218.333333,-8263.333333,-20928.33333,-4045,-16710,-12665,-2422.968624,-6483.382235,-11296.61485,-18221.84935,-4060.413611,-8873.646223,-15798.88073,-4813.232612,-11738.46712,-6925.234507,0.772200772,0.881612091,1.032258065,0.765306122,-52.61467376,1.699856074,1.64816962,0,0.5474115,-0.520059435,-0.441861873,-0.134757917,-0.147107499,-0.195494359,-0.488188286,-0.408815591,-0.284711859,-0.222403595,-0.162009748,0,0,1,0.893997446,0,2.298850575,0.893997446,2.298850575,-1.373283396,-1340,-3240,-7458.333333,-11503.33333,-24168.33333,-782.8021362,-3205.77076,-7266.184372,-12079.41698,-19004.65149,20491,-4257,0,-53718,-9,106,69576,21316,57291,115053,236748,-347671,1243890,1
2022-12-20,78200,78900,77800,78300,1361926,-2113.922168,-1966.344684,28.66242038,33.59203732,79540,81895,86371.66667,90361.66667,102965.4167,79288.53476,81833.79259,86004.998,90868.18695,97841.12741,-2355,-6831.666667,-10821.66667,-23425.41667,-4476.666667,-8466.666667,-21070.41667,-3990,-16593.75,-12603.75,-2545.257835,-6716.463241,-11579.65219,-18552.59265,-4171.205406,-9034.394358,-16007.33482,-4863.188952,-11836.12941,-6972.940461,-0.127713921,-1.498127341,-0.638569604,-0.886075949,-24.90251133,2.887773741,1.912170048,-19.44871513,-3.538905952,-0.995767986,-0.419503891,-0.100240964,-0.156531988,-0.196685029,-0.619516193,-0.452496417,-0.302767967,-0.231918517,-0.166853385,0,0,0,0.127877238,-0.511508951,0.895140665,0.642673522,1.413881748,-0.760456274,-1240,-3595,-8071.666667,-12061.66667,-24665.41667,-988.5347575,-3533.792593,-7704.997999,-12568.18695,-19541.12741,29658,15098,0,-37930,-1520,0,2345,-12640,12785,-7302,-177279,169293,-97437,-1
2022-12-21,78500,79200,78000,78000,1513864,-2160.248632,-2005.125474,28.66242038,32.60611393,78780,81535,86296.66667,90228.33333,102744.5833,78859.02317,81468.66949,85742.53905,90655.48965,97676.47075,-2755,-7516.666667,-11448.33333,-23964.58333,-4761.666667,-8693.333333,-21209.58333,-3931.666667,-16447.91667,-12516.25,-2609.646317,-6883.515876,-11796.46647,-18817.44758,-4273.869559,-9186.820157,-16207.80126,-4912.950598,-11933.9317,-7020.981107,0.383631714,0.380228137,0.257069409,-0.383141762,11.15611274,2.191493341,1.972227443,0,-2.934991345,-0.955494091,-0.439587276,-0.086834031,-0.147555195,-0.214473306,-0.541707054,-0.446176442,-0.305167091,-0.234072355,-0.168289822,0,0,0,-0.636942675,-0.636942675,0.891719745,0,1.538461538,-1.515151515,-780,-3535,-8296.666667,-12228.33333,-24744.58333,-859.0231716,-3468.669489,-7742.539048,-12655.48965,-19676.47075,212589,-3312,0,13020,7000,553,18778,8569,48673,309182,-425354,118580,-160418,-1
2022-12-22,78500,79300,77900,79200,2061883,-2076.19958,-2019.340295,40.42553191,34.16999753,78580,81150,86250,90130,102539.1667,78972.68211,81252.60573,85528.02957,90466.14271,97523.13905,-2570,-7670,-11550,-23959.16667,-5100,-8980,-21389.16667,-3880,-16289.16667,-12409.16667,-2279.923613,-6555.347457,-11493.4606,-18550.45693,-4275.423843,-9213.536982,-16270.53332,-4938.113139,-11995.10947,-7056.996336,0,0.126262626,-0.128205128,1.538461538,36.20001533,-3.890711939,0.708924279,41.04018913,4.79628943,-0.253871541,-0.472189857,-0.054077021,-0.108982766,-0.199929437,0.144129281,-0.265210862,-0.250178592,-0.208864281,-0.156979164,0,0,1,0.891719745,-0.76433121,1.01910828,1.668806162,1.797175866,-0.126103405,620,-1950,-7050,-10930,-23339.16667,227.3178856,-2052.605728,-6328.029571,-11266.14271,-18323.13905,116444,-13875,0,-11359,-7300,0,-8068,7000,301058,397775,-196877,-186740,98890,1
2022-12-23,77800,78300,77300,77800,1554446,-2098.369701,-2035.146176,39.04109589,35.1442172,78460,80785,86193.33333,90049.16667,102327.9167,78581.78808,80923.78613,85274.65155,90256.78498,97359.46154,-2325,-7733.333333,-11589.16667,-23867.91667,-5408.333333,-9264.166667,-21542.91667,-3855.833333,-16134.58333,-12278.75,-2341.998058,-6692.863476,-11674.9969,-18777.67347,-4350.865418,-9332.998844,-16435.67541,-4982.133427,-12084.80999,-7102.676564,-0.891719745,-1.261034048,-0.770218228,-1.767676768,-24.61036829,1.067822256,0.782724998,-3.424657534,2.8510967,-0.152710613,-0.44978435,-0.065700483,-0.089685269,-0.206018838,-0.49497374,-0.404688059,-0.296251439,-0.231421087,-0.16783453,0,0,1,0,-0.642673522,0.642673522,0.64683053,1.293661061,-0.638569604,-660,-2985,-8393.333333,-12249.16667,-24527.91667,-781.7880763,-3123.786135,-7474.651552,-12456.78498,-19559.46154,45682,-4552,0,-70667,716,1166,5100,-6645,117837,93189,-242077,152975,-205698,-1
2022-12-26,77700,77700,76500,77000,1414717,-2155.644073,-2059.245756,37.01298701,35.51797116,78060,80480,86130,89948.33333,102125.8333,78054.52538,80550.09222,85003.3515,90037.66457,97190.50336,-2420,-8070,-11888.33333,-24065.83333,-5650,-9468.333333,-21645.83333,-3818.333333,-15995.83333,-12177.5,-2495.566833,-6948.826117,-11983.13918,-19135.97797,-4453.259284,-9487.572349,-16640.41114,-5034.313065,-12187.15185,-7152.83879,-0.128534704,-0.766283525,-1.034928849,-1.028277635,-8.98899029,2.729470018,1.184169456,-5.194805195,1.063486377,-0.509813918,-0.377545336,-0.073478227,-0.111975865,-0.197486023,-0.670973141,-0.461785015,-0.318148531,-0.24277445,-0.173540593,0,0,1,-0.900900901,-1.544401544,0,0.653594771,1.568627451,-0.900900901,-1060,-3480,-9130,-12948.33333,-25125.83333,-1054.525384,-3550.092217,-8003.351501,-13037.66457,-20190.50336,-171483,-4927,0,27916,131,-18463,-11193,41436,294274,162618,-200921,42406,158072,1
2022-12-27,77500,77600,76500,77000,1694225,-2175.951412,-2082.586887,42.85714286,36.9858055,77800,80145,86028.33333,89819.16667,101925.8333,77703.01692,80211.9882,84740.94653,89822.16598,97022.94731,-2345,-8228.333333,-12019.16667,-24125.83333,-5883.333333,-9674.166667,-21780.83333,-3790.833333,-15897.5,-12106.66667,-2508.971274,-7037.929611,-12119.14906,-19319.93039,-4528.958338,-9610.177782,-16810.95911,-5081.219444,-12282.00078,-7200.781333,-0.257400257,-0.128700129,0,0,19.75716698,0.942054358,1.133479636,15.78947368,4.132652543,-0.33307712,-0.416252485,-0.118038624,-0.143600956,-0.195836835,-0.450337068,-0.419743803,-0.308699554,-0.239342712,-0.172399606,0,0,1,-0.64516129,-1.290322581,0.129032258,0.653594771,1.437908497,-0.773195876,-800,-3145,-9028.333333,-12819.16667,-24925.83333,-703.0169228,-3211.988196,-7740.946534,-12822.16598,-20022.94731,-105438,-190,0,-20408,-3624,-11937,25644,56980,476345,417562,-336323,-82070,-76622,-1
2022-12-28,76800,77000,75400,76000,1891221,-2246.836633,-2115.436836,40.14084507,37.61681342,77400,79695,85858.33333,89685,101713.3333,77135.34462,79810.84646,84454.35812,89593.70042,96848.48302,-2295,-8458.333333,-12285,-24313.33333,-6163.333333,-9990,-22018.33333,-3826.666667,-15855,-12028.33333,-2675.501848,-7319.013508,-12458.35581,-19713.1384,-4643.51166,-9782.853961,-17037.63655,-5139.342302,-12394.1249,-7254.782593,-0.903225806,-0.773195876,-1.437908497,-1.298701299,11.6274993,3.257665616,1.577362723,-6.338028169,1.706081306,-0.514138817,-0.561482313,-0.197609315,-0.149374206,-0.208484928,-0.730566624,-0.50010197,-0.338193545,-0.2543532,-0.179817556,0,0,1,-1.041666667,-1.822916667,0.260416667,0.795755968,2.122015915,-1.298701299,-1400,-3695,-9858.333333,-13685,-25713.33333,-1135.344615,-3810.846463,-8454.358123,-13593.70042,-20848.48302,-37031,-9499,0,-106175,5694,10227,24686,-11182,-439037,-552818,37838,523881,184514,1
2022-12-29,75200,75600,74700,75000,1736661,-2356.540591,-2163.657587,24,34.89345073,76560,79210,85611.66667,89527.5,101507.0833,76423.56308,79352.67061,84144.37917,89352.48224,96667.16781,-2650,-9051.666667,-12967.5,-24947.08333,-6401.666667,-10317.5,-22297.08333,-3915.833333,-15895.41667,-11979.58333,-2929.107533,-7720.816091,-12928.91916,-20243.60473,-4791.708558,-9999.811626,-17314.4972,-5208.103068,-12522.78864,-7314.68557,-2.083333333,-1.818181818,-0.928381963,-1.315789474,-8.172498085,4.882596105,2.279470138,-40.21052632,-7.239748495,-1.085271318,-0.608570174,-0.287294963,-0.175614651,-0.202775775,-0.922769636,-0.574077176,-0.367037252,-0.269235658,-0.187215335,0,0,0,-0.265957447,-0.664893617,0.531914894,0.401606426,1.204819277,-0.793650794,-1560,-4210,-10611.66667,-14527.5,-26507.08333,-1423.563077,-4352.67061,-9144.379168,-14352.48224,-21667.16781,125578,-144,0,52105,1445,3580,-5681,8718,-289079,-103334,-89828,192535,-280064,-1
2023-01-02,75100,76700,75000,75700,1376985,-2359.795366,-2202.885143,28.90625,33.69601059,76140,78900,85375,89368.33333,101289.1667,76182.37538,79004.79722,83867.51428,89126.82137,96493.16641,-2760,-9235,-13228.33333,-25149.16667,-6475,-10468.33333,-22389.16667,-3993.333333,-15914.16667,-11920.83333,-2822.421834,-7685.138893,-12944.44599,-20310.79103,-4862.717059,-10122.02415,-17488.3692,-5259.307095,-12625.65214,-7366.345041,-0.132978723,1.455026455,0.401606426,0.933333333,-20.71077775,0.138116658,1.813020509,20.44270833,-3.431704579,-0.548589342,-0.391364727,-0.276442074,-0.177785224,-0.214681241,-0.315593362,-0.438389015,-0.329035514,-0.252551309,-0.180000507,0,0,0,0.798934754,-0.133155792,2.130492676,0.933333333,2.266666667,-1.303780965,-440,-3200,-9675,-13668.33333,-25589.16667,-482.3753845,-3304.797218,-8167.514278,-13426.82137,-20793.16641,105282,8037,0,4907,690,-1879,48572,-6741,-27557,123274,105439,-235942,263963,1
2023-01-03,75600,76300,73100,75600,2719437,-2343.430357,-2230.994186,21.36752137,31.23031274,75860,78630,85115,89217.5,101068.75,75988.25026,78680.53082,83596.44824,88903.23755,96319.77914,-2770,-9255,-13357.5,-25208.75,-6485,-10587.5,-22438.75,-4102.5,-15953.75,-11851.25,-2692.28056,-7608.197979,-12914.98729,-20331.52888,-4915.917419,-10222.70673,-17639.24832,-5306.789313,-12723.33091,-7416.541592,0.665778961,-0.521512386,-2.533333333,-0.132100396,97.49212954,-0.693492735,1.276010365,-26.07992608,-7.317477057,-0.36774363,-0.342205323,-0.304538799,-0.168777158,-0.217611294,-0.254816324,-0.410438876,-0.323207435,-0.250860314,-0.179688655,0,0,0,0,-3.306878307,0.925925926,3.41997264,4.377564979,-0.917431193,-260,-3030,-9515,-13617.5,-25468.75,-388.2502564,-3080.530817,-7996.448236,-13303.23755,-20719.77914,136529,5820,0,157063,4701,954,111821,73080,-48383,435765,-783859,339695,-79933,-1
2023-01-04,75400,81900,75200,81000,5154609,-1873.133778,-2159.422104,47.59036145,34.50232248,76660,78630,84961.66667,89115,100866.6667,77658.8335,78901.43264,83511.31879,88772.60552,96192.64404,-1970,-8301.666667,-12455,-24206.66667,-6331.666667,-10485,-22236.66667,-4153.333333,-15905,-11751.66667,-1242.599139,-5852.485281,-11113.77202,-18533.81054,-4609.886142,-9871.172879,-17291.2114,-5261.286737,-12681.32526,-7420.038521,-0.264550265,7.339449541,2.872777018,7.142857143,89.54691725,-20.06872434,-3.208080143,122.7228916,10.47703162,1.054574216,0,-0.180148427,-0.114887774,-0.199946406,2.198475741,0.280757927,-0.101833812,-0.14693731,-0.13199272,0,1,1,7.427055703,-0.265251989,8.620689655,7.712765957,8.909574468,-1.098901099,4340,2370,-3961.666667,-8115,-19866.66667,3341.166496,2098.567356,-2511.318785,-7772.605523,-15192.64404,116598,29465,0,400601,6657,7823,609213,140504,-234216,1047180,741915,-1811356,1306258,1
2023-01-05,83300,83300,80800,81400,3510964,-1451.412712,-2017.820226,53.8961039,38.38107877,77740,78755,84751.66667,89010,100670.4167,78905.889,79139.39144,83442.09522,88650.74427,96069.88351,-1015,-7011.666667,-11270,-22930.41667,-5996.666667,-10255,-21915.41667,-4258.333333,-15918.75,-11660.41667,-233.5024366,-4536.206216,-9744.855272,-17163.99451,-4302.703779,-9511.352835,-16930.49207,-5208.649056,-12627.78829,-7419.139238,10.47745358,1.709401709,7.446808511,0.49382716,-31.88689967,-22.51419898,-6.557396912,13.2500411,11.24201504,1.408818158,0.158972402,-0.247170292,-0.117825282,-0.194563781,1.605812813,0.301589956,-0.082891239,-0.137273484,-0.127619459,0,1,1,-2.280912365,-3.00120048,0,0.742574257,3.094059406,-2.280912365,3660,2645,-3351.666667,-7610,-19270.41667,2494.110997,2260.608561,-2042.095219,-7250.744274,-14669.88351,-24806,11177,0,183245,-1872,237,94207,63905,-205573,109343,463513,-582722,-813136,-1
2023-01-06,81400,83600,81100,83100,3687430,-968.8516183,-1808.026504,65.35947712,43.77675844,79360,78970,84555,88919.16667,100487.5,80303.926,79516.59225,83430.87898,88558.99644,95962.24962,390,-5195,-9559.166667,-21127.5,-5585,-9949.166667,-21517.5,-4364.166667,-15932.5,-11568.33333,787.3337471,-3126.95298,-8255.070433,-15658.32362,-3914.286727,-9042.40418,-16445.65737,-5128.117453,-12531.37064,-7403.253189,-2.280912365,0.360144058,0.371287129,2.088452088,5.026140969,-33.24768275,-10.39704721,21.26939129,14.05817618,2.083869308,0.27299854,-0.2320505,-0.102048459,-0.181698529,1.771777768,0.4766284,-0.01344194,-0.103493592,-0.112037076,0,1,1,2.088452088,-0.368550369,2.702702703,2.466091245,3.082614057,-0.598086124,3740,4130,-1455,-5819.166667,-17387.5,2796.073998,3583.407745,-330.8789819,-5458.996435,-12862.24962,412532,23430,0,237655,-21,-2606,198993,88422,132944,1067919,16426,-1107860,-293300,-1
2023-01-09,84900,86000,83500,86000,3948670,-348.3966116,-1516.100526,69.88636364,48.99867948,81420,79195,84396.66667,88813.33333,100318.75,82202.61733,80134.05966,83515.11246,88516.69897,95879.57535,2225,-2976.666667,-7393.333333,-18898.75,-5201.666667,-9618.333333,-21123.75,-4416.666667,-15922.08333,-11505.41667,2068.557676,-1312.495123,-6314.081639,-13676.95802,-3381.052799,-8382.639314,-15745.51569,-5001.586516,-12364.4629,-7362.87638,4.2997543,2.870813397,2.959309494,3.48977136,7.084609064,-64.04025084,-16.14611168,6.926136364,11.92852378,2.595766129,0.284918323,-0.187254844,-0.119021958,-0.167931335,2.364381702,0.776526492,0.10096199,-0.047761903,-0.08615291,0,1,1,1.295641932,-1.648998822,1.295641932,2.994011976,2.994011976,0,4580,6805,1603.333333,-2813.333333,-14318.75,3797.382665,5865.940341,2484.887542,-2516.698973,-9879.575354,91819,-3178,0,92030,4053,2313,68257,88464,99694,446630,899125,-1338565,-162318,-1
2023-01-10,85500,87200,85000,86500,3105311,181.5712325,-1176.566174,73.56321839,53.91158726,83600,79465,84251.66667,88692.5,100150,83635.07822,80740.33969,83612.97762,88483.36511,95801.73655,4135,-651.6666667,-5092.5,-16550,-4786.666667,-9227.5,-20685,-4440.833333,-15898.33333,-11457.5,2894.738532,22.10059987,-4848.286883,-12166.65833,-2872.637932,-7743.025415,-15061.39686,-4870.387483,-12188.75893,-7318.371448,0.706713781,1.395348837,1.796407186,0.581395349,-21.3580522,-152.1162452,-22.39524002,5.261190543,10.02661263,2.677474822,0.340930614,-0.171807733,-0.136053145,-0.168213818,1.742597663,0.756582201,0.117182582,-0.037658281,-0.081183922,1,1,1,1.169590643,-0.584795322,1.988304094,1.764705882,2.588235294,-0.802752294,2900,7035,2248.333333,-2192.5,-13650,2864.921777,5759.660308,2887.022377,-1983.365106,-9301.736554,-1961,-16827,0,50852,-134,-220,39591,18812,69356,176296,726116,-883302,121867,1
2023-01-11,87800,88400,86500,87300,3083961,658.5366803,-809.5456032,75.97765363,58.32480053,84860,79715,84110,88586.66667,99992.91667,84856.71882,81365.06924,83733.8636,88463.80535,95731.18272,5145,750,-3726.666667,-15132.91667,-4395,-8871.666667,-20277.91667,-4476.666667,-15882.91667,-11406.25,3491.649571,1122.855213,-3607.086537,-10874.46391,-2368.794358,-7098.736108,-14366.11348,-4729.94175,-11997.31912,-7267.377372,2.69005848,1.376146789,1.764705882,0.924855491,-0.68753178,262.6877845,-31.19421406,3.282122905,8.186019924,1.507177033,0.314603914,-0.16814702,-0.119326136,-0.156848061,1.460679679,0.773751455,0.144578011,-0.022105572,-0.07364567,1,1,1,-0.569476082,-1.480637813,0.683371298,0.924855491,2.196531792,-1.244343891,2440,7585,3190,-1286.666667,-12692.91667,2443.281185,5934.930755,3566.136397,-1163.805352,-8431.182724,-100888,-17378,0,-86814,-3143,-426,-26853,-28,-180098,-398250,836271,-420680,-149847,-1
2023-01-12,88100,88100,85800,86800,3065582,984.8368268,-450.6691172,72.09302326,61.07844508,85940,79965,84008.33333,88460,99858.75,85504.47921,81882.6817,83834.39266,88436.30444,95657.06502,5975,1931.666667,-2520,-13918.75,-4043.333333,-8495,-19893.75,-4451.666667,-15850.41667,-11398.75,3621.797513,1670.086545,-2931.825227,-10152.58581,-1951.710967,-6553.62274,-13774.38333,-4601.911772,-11822.67236,-7220.760588,0.341685649,-0.339366516,-0.809248555,-0.572737686,-0.595954359,49.54927437,-44.33060776,-5.112859097,4.721224109,1.272684421,0.313617261,-0.120873459,-0.142986153,-0.134176171,0.763357815,0.636160526,0.120057833,-0.031087194,-0.077422734,1,1,1,-1.475595914,-2.610669694,0,1.165501166,2.680652681,-1.475595914,860,6835,2791.666667,-1660,-13058.75,1295.52079,4917.318302,2965.607335,-1636.304437,-8857.065025,-226018,-24772,0,-98158,134,-10830,-98262,-55357,-485607,-974098,1050024,-51483,834323,1
2023-01-13,86800,87500,85400,85700,2058890,1141.51259,-132.2327757,73.37278107,63.53731228,86460,80240,83933.33333,88320,99720,85569.65281,82246.23582,83895.56012,88391.07626,95574.43378,6220,2526.666667,-1860,-13260,-3693.333333,-8080,-19480,-4386.666667,-15786.66667,-11400,3323.416985,1674.092688,-2821.423458,-10004.78097,-1649.324297,-6144.840443,-13328.19796,-4495.516146,-11678.87366,-7183.357515,-1.475595914,-0.681044268,-0.466200466,-1.267281106,-32.83852789,15.90880431,-70.65856731,1.775147929,4.025752774,0.605073307,0.343900456,-0.089276858,-0.158263622,-0.138946262,0.076222436,0.443993915,0.072962243,-0.051142088,-0.086382794,1,1,1,-1.267281106,-1.612903226,0.806451613,0.351288056,2.459016393,-2.057142857,-760,5460,1766.666667,-2620,-14020,130.3471932,3453.764178,1804.439881,-2691.076265,-9874.43378,-81834,-7105,0,-49374,-10680,8984,-56581,-34661,-24355,-248501,257563,-1975,-521746,-1
2023-01-16,86000,86500,84900,85800,1512876,1259.232774,146.0603343,77.16049383,66.26194859,86420,80610,83855,88201.66667,99585.83333,85646.4352,82584.68955,83958.00077,88348.24856,95493.31815,5810,2565,-1781.666667,-13165.83333,-3245,-7591.666667,-18975.83333,-4346.666667,-15730.83333,-11384.16667,3061.745652,1688.434434,-2701.813353,-9846.882942,-1373.311218,-5763.559005,-12908.62859,-4390.247788,-11535.31738,-7145.069589,-0.921658986,-1.142857143,-0.585480094,0.116686114,-26.51982379,10.31264877,-210.4569828,5.162285942,4.288246091,-0.046264168,0.46111665,-0.093328038,-0.133982488,-0.134543388,0.089730874,0.411512731,0.074426646,-0.048452523,-0.084871686,1,1,1,-0.23255814,-1.279069767,0.581395349,1.060070671,1.884570082,-0.809248555,-620,5190,1945,-2401.666667,-13785.83333,153.5647954,3215.310447,1841.99923,-2548.248558,-9693.318147,-30869,-10278,0,-44064,-1,0,-21200,-22320,177440,58986,63982,-111770,-134403,-1
2023-01-17,86400,87200,85700,86000,1586136,1353.067873,387.461842,77.43902439,68.49736375,86320,80960,83758.33333,88085,99454.58333,85764.29014,82909.95721,84024.95156,88309.43453,95414.53542,5360,2561.666667,-1765,-13134.58333,-2798.333333,-7125,-18494.58333,-4326.666667,-15696.25,-11369.58333,2854.332922,1739.338572,-2545.144396,-9650.245287,-1114.99435,-5399.477318,-12504.57821,-4284.482967,-11389.58386,-7105.100891,0.465116279,0.809248555,0.942285041,0.233100233,4.842432559,7.451767477,165.2751986,0.36097561,3.373603114,-0.115713955,0.434189307,-0.115278357,-0.132272633,-0.131795854,0.137606348,0.39385952,0.079743198,-0.043932988,-0.082500771,1,1,1,-0.462962963,-0.810185185,0.925925926,0.350058343,1.750291715,-1.376146789,-320,5040,2241.666667,-2085,-13454.58333,235.7098636,3090.042785,1975.048435,-2309.434532,-9414.535424,1938,-6144,0,-24052,1,-1634,97810,-23175,-43027,7861,138525,-140709,-137800,-1
2023-01-18,86400,86500,84500,85100,1494262,1339.370951,577.8436639,77.91411043,70.38071308,85880,81300,83618.33333,87956.66667,99336.25,85542.86009,83118.53272,84060.19905,88256.38603,95328.93762,4580,2261.666667,-2076.666667,-13456.25,-2318.333333,-6656.666667,-18036.25,-4338.333333,-15717.91667,-11379.58333,2424.327373,1482.661036,-2713.525937,-9786.077528,-941.6663366,-5137.85331,-12210.4049,-4196.186973,-11268.73856,-7072.551592,0,-0.802752294,-1.400233372,-1.046511628,-5.792315413,-1.012286359,49.13563123,0.613496933,2.749520906,-0.509731233,0.419960474,-0.167147548,-0.145692608,-0.118982283,-0.258184432,0.251568702,0.041948837,-0.060071163,-0.089711493,1,1,1,-1.50462963,-2.199074074,0.115740741,0.710059172,2.366863905,-1.61849711,-780,3800,1481.666667,-2856.666667,-14236.25,-442.8600909,1981.467282,1039.800945,-3156.386028,-10228.93762,-91795,-2105,0,-28750,-98,594,-97987,-23294,79846,-161484,59972,104727,-23835,-1
2023-01-19,84000,85800,84000,85500,1674834,1345.28509,731.3319491,83.43949045,72.99246856,85620,81675,83478.33333,87835.83333,99190.41667,85528.57339,83345.33913,84107.40564,88210.82593,95247.36967,3945,2141.666667,-2215.833333,-13570.41667,-1803.333333,-6160.833333,-17515.41667,-4357.5,-15712.08333,-11354.58333,2183.234268,1421.167751,-2682.252534,-9718.796278,-762.0665172,-4865.486802,-11902.03055,-4103.420285,-11139.96403,-7036.543744,-2.777777778,-0.809248555,-0.591715976,0.470035253,12.08436004,0.441560941,26.56225115,7.09162947,3.710896577,-0.30274802,0.461254613,-0.167427398,-0.137378254,-0.14680777,-0.016701215,0.272871044,0.056158074,-0.05162244,-0.085564729,1,1,1,1.785714286,0,2.142857143,1.785714286,2.142857143,-0.34965035,-120,3825,2021.666667,-2335.833333,-13690.41667,-28.57339394,2154.660874,1392.594357,-2710.825928,-9747.369672,26686,-348,0,-165657,-199,938,23416,-1387,-28578,-144781,200466,-55435,276564,1
2023-01-20,86300,87800,86100,87600,2386074,1502.109158,885.4873909,84.79532164,75.35303917,86000,82095,83438.33333,87737.5,99038.75,86219.04893,83750.54492,84221.91693,88200.72963,95183.90602,3905,2561.666667,-1737.5,-13038.75,-1343.333333,-5642.5,-16943.75,-4299.166667,-15600.41667,-11301.25,2468.504006,1997.131996,-1981.680702,-8964.857094,-471.37201,-4450.184708,-11433.3611,-3978.812698,-10961.98909,-6983.176392,2.738095238,2.331002331,2.5,2.456140351,42.46629815,11.65731109,21.07872383,1.624927459,3.233992031,0.443821537,0.514233242,-0.047916625,-0.111951273,-0.152904556,0.807303931,0.486176914,0.13614888,-0.011445643,-0.066630343,1,1,1,1.506373117,-0.23174971,1.738122827,1.742160279,1.974448316,-0.227790433,1600,5505,4161.666667,-137.5,-11438.75,1380.951071,3849.455077,3378.083067,-600.7296316,-7583.906024,106861,9796,0,-81988,2368,-2503,13532,11233,-116861,-67358,718849,-659806,34552,1
