날짜,시가,고가,저가,종가,거래량,등락률,EMA_short,EMA_long,MACD,MACD_Signal,RSI,RSI_Signal,MA20,stddev,Upper_Band,Lower_Band,Lowest_Low,Highest_High,%K,%D,SMA_5,SMA_20,SMA_60,SMA_120,SMA_240,EMA_5,EMA_20,EMA_60,EMA_120,EMA_240,SMA_5_minus_SMA_20,SMA_5_minus_SMA_60,SMA_5_minus_SMA_120,SMA_5_minus_SMA_240,SMA_20_minus_SMA_60,SMA_20_minus_SMA_120,SMA_20_minus_SMA_240,SMA_60_minus_SMA_120,SMA_60_minus_SMA_240,SMA_120_minus_SMA_240,EMA_5_minus_EMA_20,EMA_5_minus_EMA_60,EMA_5_minus_EMA_120,EMA_5_minus_EMA_240,EMA_20_minus_EMA_60,EMA_20_minus_EMA_120,EMA_20_minus_EMA_240,EMA_60_minus_EMA_120,EMA_60_minus_EMA_240,EMA_120_minus_EMA_240,시가_등락률,고가_등락률,저가_등락률,거래량_등락률,MACD_등락률,MACD_Signal_등락률,RSI_등락률,RSI_Signal_등락률,SMA_5_등락률,SMA_20_등락률,SMA_60_등락률,SMA_120_등락률,SMA_240_등락률,EMA_5_등락률,EMA_20_등락률,EMA_60_등락률,EMA_120_등락률,EMA_240_등락률,MACD_Binary,MACD_minus_Signal_Binary,RSI_minus_Signal_Binary,시가_대비_종가_등락률,시가_대비_저가_등락률,시가_대비_고가_등락률,저가_대비_종가_등락률,저가_대비_고가_등락률,고가_대비_종가_등락률,종가_minus_SMA_5,종가_minus_SMA_20,종가_minus_SMA_60,종가_minus_SMA_120,종가_minus_SMA_240,종가_minus_EMA_5,종가_minus_EMA_20,종가_minus_EMA_60,종가_minus_EMA_120,종가_minus_EMA_240,[일]사모펀드_순매수,[일]기타법인_순매수,[일]국가지자체_순매수,[일]연기금 등_순매수,[일]기타금융_순매수,[일]은행_순매수,[일]투신_순매수,[일]보험_순매수,[일]금융투자_순매수,[일]기관_순매수,[일]외국인_순매수,[일]개인_순매수,[일]프로그램_순매수(종목)
2015-11-20,31500,31750,31000,31000,2097039,-0.641025641,31173.29181,32040.71956,-867.4277496,-945.7183301,38.83495146,41.17218635,31412.5,737.327143,32887.15429,29937.84571,30050,33000,32.20338983,29.37853107,30770,31412.5,33893.33333,37172.5,41947.91667,30923.18966,31674.06725,33813.82757,36509.28212,39335.26757,-642.5,-3123.333333,-6402.5,-11177.91667,-2480.833333,-5760,-10535.41667,-3279.166667,-8054.583333,-4775.416667,-750.8775865,-2890.63791,-5586.092462,-8412.07791,-2139.760324,-4835.214876,-7661.200323,-2695.454552,-5521.44,-2825.985448,2.272727273,0.474683544,0.977198697,-16.97472943,-5.630028086,-2.02764199,-27.95835092,-1.399324159,-0.097402597,-0.174783507,-0.122783753,-0.437470705,-0.165605601,0.124349805,-0.22351362,-0.281292254,-0.252973315,-0.177010937,0,1,0,-1.587301587,-1.587301587,0.793650794,0,2.419354839,-2.362204724,230,-412.5,-2893.333333,-6172.5,-10947.91667,76.81033851,-674.067248,-2813.827572,-5509.282124,-8335.267571,"8,143",-552,"3,011","-33,635","-6,057","-1,859","-21,045","-35,404","-25,427","-112,273","-91,567","205,221","-445,817"
2015-11-23,31150,31250,30600,30650,2430154,-1.129032258,31092.78537,31937.70329,-844.9179179,-925.5582477,38.0952381,40.5567967,31300,666.6885961,32633.37719,29966.62281,30050,32700,22.64150943,31.27598337,30800,31300,33846.66667,37001.25,41875.41667,30832.12644,31576.53703,33710.09552,36412.43449,39263.19066,-500,-3046.666667,-6201.25,-11075.41667,-2546.666667,-5701.25,-10575.41667,-3154.583333,-8028.75,-4874.166667,-744.4105929,-2877.969079,-5580.308044,-8431.064221,-2133.558486,-4835.897451,-7686.653628,-2702.338965,-5553.095142,-2850.756177,-1.111111111,-1.57480315,-1.290322581,15.88501692,-2.595009409,-2.131721657,-1.904761905,-1.494673238,0.097497563,-0.358137684,-0.137686861,-0.460690026,-0.172833375,-0.294481978,-0.307918188,-0.30677406,-0.265268537,-0.183237369,0,1,0,-1.605136437,-1.76565008,0.321027287,0.163398693,2.124183007,-1.92,-150,-650,-3196.666667,-6351.25,-11225.41667,-182.126441,-926.5370339,-3060.09552,-5762.434485,-8613.190662,"2,371",310,-745,"-39,919","6,250",0,"-129,204","-29,829","-13,736","-204,812","-302,972","504,452","-228,972"
2015-11-24,30600,30850,30100,30200,3308696,-1.468189233,30955.43378,31808.98453,-853.5507515,-911.1567484,26,37.64543736,31202.5,678.3251433,32559.15029,29845.84971,30050,32700,5.660377358,20.16842554,30720,31202.5,33758.33333,36837.91667,41798.33333,30621.41763,31445.43827,33595.01042,36309.74962,39187.97746,-482.5,-3038.333333,-6117.916667,-11078.33333,-2555.833333,-5635.416667,-10595.83333,-3079.583333,-8040,-4960.416667,-824.0206414,-2973.592794,-5688.33199,-8566.559834,-2149.572152,-4864.311349,-7742.539193,-2714.739197,-5592.96704,-2878.227844,-1.76565008,-1.28,-1.633986928,36.15170067,1.021736367,-1.555979785,-31.75,-7.178474576,-0.25974026,-0.311501597,-0.260980894,-0.441426528,-0.18407777,-0.683406686,-0.415177779,-0.341396538,-0.28200495,-0.191561611,0,1,0,-1.307189542,-1.633986928,0.816993464,0.332225914,2.491694352,-2.106969206,-520,-1002.5,-3558.333333,-6637.916667,-11598.33333,-421.4176273,-1245.438269,-3395.010421,-6109.749618,-8987.977461,"-13,964",293,"-32,445","-76,249","-11,104","-1,331","19,033","-57,910","-8,994","-182,964","-877,738","1,055,343","61,162"
2015-11-25,30400,32000,30400,31900,6941459,5.629139073,31100.75166,31815.72642,-714.9747579,-871.9203503,44.36090226,38.98853034,31225,694.2432457,32613.48649,29836.51351,30050,32400,78.72340426,35.67509702,30990,31225,33675,36701.25,41729.79167,31047.61175,31488.72986,33539.43631,36236.86119,39127.49632,-235,-2685,-5711.25,-10739.79167,-2450,-5476.25,-10504.79167,-3026.25,-8054.791667,-5028.541667,-441.1181106,-2491.824557,-5189.249443,-8079.884569,-2050.706447,-4748.131332,-7638.766458,-2697.424885,-5588.060012,-2890.635126,-0.653594771,3.727714749,0.996677741,109.7944024,-16.23523772,-4.306218242,70.61885483,3.567744389,0.87890625,0.072109607,-0.246852629,-0.37099456,-0.163981817,1.391817092,0.137672094,-0.165423709,-0.200740639,-0.154335959,0,1,1,4.934210526,0,5.263157895,4.934210526,5.263157895,-0.3125,910,675,-1775,-4801.25,-9829.791667,852.3882484,411.2701378,-1639.436309,-4336.861194,-7227.496321,"95,932","-65,892","-47,384","194,784","26,285","16,771","-307,675","53,526","139,888","172,127","1,383,376","-1,484,588","1,734,250"
2015-11-26,32400,34150,32250,32750,13223992,2.664576803,31354.48217,31884.93187,-530.4496944,-803.6262192,62.80991736,43.75280774,31290,772.8280261,32835.65605,29744.34395,30050,34150,65.85365854,50.07914672,31300,31290,33624.16667,36565.41667,41663.54167,31615.0745,31608.85083,33513.55315,36179.22712,39074.57104,10,-2324.166667,-5265.416667,-10363.54167,-2334.166667,-5275.416667,-10373.54167,-2941.25,-8039.375,-5098.125,6.223673331,-1898.47865,-4564.152624,-7459.496539,-1904.702323,-4570.376297,-7465.720212,-2665.673974,-5561.017889,-2895.343915,6.578947368,6.71875,6.085526316,90.50738469,-25.80861232,-7.832611219,41.58845777,12.21968964,1.000322685,0.208166533,-0.150952734,-0.370105469,-0.158759479,1.827717874,0.381472883,-0.07717231,-0.159048183,-0.135263653,0,1,1,1.080246914,-0.462962963,5.401234568,1.550387597,5.891472868,-4.099560761,1450,1460,-874.1666667,-3815.416667,-8913.541667,1134.925499,1141.149172,-763.5531512,-3429.227125,-6324.57104,"16,854","-58,753","124,629","1,169,046","-5,448","8,090","1,204,720","457,839","192,631","3,168,361","770,976","-3,869,921","-199,877"
2015-11-27,33200,33600,32000,32000,3890920,-2.290076336,31453.79261,31893.45543,-439.6628248,-730.8335403,55.55555556,46.1133573,31355,775.2588702,32905.51774,29804.48226,30050,34150,47.56097561,64.0460128,31500,31355,33584.16667,36431.66667,41590.83333,31743.383,31646.10313,33463.92846,36110.14899,39015.86091,145,-2084.166667,-4931.666667,-10090.83333,-2229.166667,-5076.666667,-10235.83333,-2847.5,-8006.666667,-5159.166667,97.27987086,-1720.545457,-4366.76599,-7272.477906,-1817.825328,-4464.045861,-7369.757777,-2646.220533,-5551.932449,-2905.711916,2.469135802,-1.610541728,-0.775193798,-70.57681221,-17.11507624,-9.05802687,-11.5497076,5.39519561,0.638977636,0.2077341,-0.118962056,-0.365782787,-0.174513088,0.405845951,0.117854022,-0.148073507,-0.19093314,-0.15025151,0,1,1,-3.614457831,-3.614457831,1.204819277,0,5,-4.761904762,500,645,-1584.166667,-4431.666667,-9590.833333,256.6169993,353.8968702,-1463.928458,-4110.148991,-7015.860907,"14,934","7,530","-2,585","26,848","-10,333","2,218","3,042","31,422","5,600","71,146","-461,577","378,046","-1,757,401"
2015-11-30,32050,32650,31600,31600,3917877,-1.25,31476.28605,31871.71799,-395.4319404,-663.7532203,53.19148936,47.52898372,31327.5,755.0662223,32837.63244,29817.36756,30050,34150,37.80487805,50.40650407,31690,31327.5,33538.33333,36295,41518.95833,31695.58867,31641.71236,33402.81605,36035.60107,38954.31849,362.5,-1848.333333,-4605,-9828.958333,-2210.833333,-4967.5,-10191.45833,-2756.666667,-7980.625,-5223.958333,53.87631157,-1707.227382,-4340.012406,-7258.729826,-1761.103694,-4393.888718,-7312.606137,-2632.785024,-5551.502443,-2918.717419,-3.463855422,-2.827380952,-1.25,0.692818151,-10.06018293,-9.178604467,-4.255319149,3.069883639,0.603174603,-0.08770531,-0.13647304,-0.375131525,-0.172814522,-0.150564713,-0.013874613,-0.18262174,-0.206445886,-0.157736912,0,1,1,-1.404056162,-1.404056162,1.872074883,0,3.32278481,-3.215926493,-90,272.5,-1938.333333,-4695,-9918.958333,-95.58866713,-41.71235556,-1802.816049,-4435.601073,-7354.318493,"8,951","16,668",-833,"94,857","1,996","-10,865","-42,634",-907,"-37,398","13,167","-739,313","709,247","-249,185"
2015-12-01,31650,31650,30900,31350,3752942,-0.791139241,31456.85743,31833.07222,-376.2147866,-606.2455336,52.44755245,48.51269746,31300,743.0378612,32786.07572,29813.92428,30050,34150,31.70731707,39.02439024,31920,31300,33470.83333,36160.41667,41452.91667,31580.39244,31613.93023,33335.51061,35958.15312,38891.21212,620,-1550.833333,-4240.416667,-9532.916667,-2170.833333,-4860.416667,-10152.91667,-2689.583333,-7982.083333,-5292.5,-33.53778171,-1755.11816,-4377.760677,-7310.81967,-1721.580379,-4344.222895,-7277.281889,-2622.642517,-5555.70151,-2933.058993,-1.248049922,-3.062787136,-2.215189873,-4.209805464,-4.859787952,-8.664016231,-1.398601399,2.069713403,0.725781003,-0.0877823,-0.201262237,-0.370804059,-0.159063881,-0.3634456,-0.08780223,-0.201496317,-0.21492066,-0.16200098,0,1,1,-0.947867299,-2.369668246,0,1.45631068,2.427184466,-0.947867299,-570,50,-2120.833333,-4810.416667,-10102.91667,-230.3924448,-263.9302265,-1985.510605,-4608.153122,-7541.212115,"-29,189","-24,347",-852,"3,535","8,936",68,"107,979","-56,202","-18,885","15,390","-952,494","961,822","-147,414"
2015-12-02,31550,31900,31200,31200,2731791,-0.4784689,31417.3409,31786.17798,-368.8370759,-558.763842,53.57142857,49.52444368,31230,677.1457124,32584.29142,29875.70858,30050,34150,28.04878049,32.5203252,31780,31230,33410,36027.91667,41384.79167,31453.59496,31574.5083,33265.49386,35879.50596,38827.38463,550,-1630,-4247.916667,-9604.791667,-2180,-4797.916667,-10154.79167,-2617.916667,-7974.791667,-5356.875,-120.913337,-1811.898901,-4425.911,-7373.789666,-1690.985564,-4304.997663,-7252.876329,-2614.012099,-5561.890765,-2947.878666,-0.315955766,0.789889415,0.970873786,-27.20934669,-1.961036865,-7.832089293,2.142857143,2.085528686,-0.438596491,-0.223642173,-0.18175028,-0.366422769,-0.16434308,-0.401506985,-0.124697961,-0.210036504,-0.218718572,-0.164118018,0,1,1,-1.109350238,-1.109350238,1.109350238,0,2.243589744,-2.194357367,-580,-30,-2210,-4827.916667,-10184.79167,-253.5949632,-374.5083001,-2065.493864,-4679.505963,-7627.384629,"-8,286","14,332","1,540","-63,969","-14,000","-1,000","127,221","-29,320","31,660","43,846","-622,062","564,776","225,573"
2015-12-03,31050,31350,30850,31150,1730137,-0.16025641,31376.21153,31739.05368,-362.8421508,-519.5795038,50,49.61955495,31155,588.9106804,32332.82136,29977.17864,30050,34150,26.82926829,28.86178862,31460,31155,33350,35899.58333,41316.04167,31352.39664,31534.07894,33196.13341,35801.33231,38763.67189,305,-1890,-4439.583333,-9856.041667,-2195,-4744.583333,-10161.04167,-2549.583333,-7966.041667,-5416.458333,-181.6822961,-1843.736767,-4448.935668,-7411.275251,-1662.054471,-4267.253372,-7229.592955,-2605.198901,-5567.538484,-2962.339583,-1.584786054,-1.724137931,-1.121794872,-36.66656783,-1.62535861,-7.012683231,-6.666666667,0.19204913,-1.006922593,-0.240153698,-0.17958695,-0.356205257,-0.166123828,-0.321738489,-0.128044312,-0.208505711,-0.217878285,-0.164092267,0,1,1,0.322061192,-0.644122383,0.966183575,0.972447326,1.620745543,-0.637958533,-310,-5,-2200,-4749.583333,-10166.04167,-202.3966421,-384.0789382,-2046.133409,-4651.33231,-7613.671893,"-68,882","7,119",-81,"5,797",0,"3,079","132,073","-28,963","-161,018","-117,995","-306,691","417,146","397,086"
2015-12-04,30700,31450,30600,31200,2125421,0.160513644,31349.10207,31699.12378,-350.0217148,-485.667946,55.83333333,50.86231062,31155,588.9106804,32332.82136,29977.17864,30050,34150,28.04878049,27.64227642,31300,31155,33290.83333,35775,41252.29167,31301.59776,31502.2619,33130.68641,35725.27723,38700.90283,145,-1990.833333,-4475,-9952.291667,-2135.833333,-4620,-10097.29167,-2484.166667,-7961.458333,-5477.291667,-200.6641351,-1829.088651,-4423.67947,-7399.30507,-1628.424516,-4223.015334,-7198.640935,-2594.590819,-5570.21642,-2975.625601,-1.127214171,0.318979266,-0.810372771,22.84697686,-3.533337001,-6.526731241,11.66666667,2.504568367,-0.508582327,0,-0.177411294,-0.347032811,-0.154298421,-0.16202551,-0.100897324,-0.19715247,-0.21243645,-0.161927543,0,1,1,1.628664495,-0.325732899,2.442996743,1.960784314,2.777777778,-0.79491256,-100,45,-2090.833333,-4575,-10052.29167,-101.5977614,-302.2618965,-1930.686412,-4525.277231,-7500.902832,"-15,099","24,495","-9,337","-45,753","-1,218","1,760","110,742","-24,467","-13,773","2,855","94,016","-122,676","93,635"
2015-12-07,31450,31700,30700,30700,2238378,-1.602564103,31249.24021,31625.11461,-375.8744021,-463.7092372,50.78125,50.8460985,31127.5,597.0266238,32321.55325,29933.44675,30050,34150,15.85365854,23.57723577,31120,31127.5,33202.5,35662.5,41185.625,31101.06517,31425.856,33050.99178,35642.2148,38634.5053,-7.5,-2082.5,-4542.5,-10065.625,-2075,-4535,-10058.125,-2460,-7983.125,-5523.125,-324.7908273,-1949.926602,-4541.149623,-7533.440124,-1625.135774,-4216.358796,-7208.649296,-2591.223022,-5583.513522,-2992.290501,2.442996743,0.79491256,0.326797386,5.314570619,7.386023846,-4.52134199,-9.048507463,-0.031874535,-0.575079872,-0.088268336,-0.265338306,-0.314465409,-0.161607183,-0.640646489,-0.242540981,-0.240546288,-0.232503258,-0.171565853,0,1,0,-2.384737679,-2.384737679,0.79491256,0,3.25732899,-3.154574132,-420,-427.5,-2502.5,-4962.5,-10485.625,-401.0651743,-725.8560016,-2350.991776,-4942.214797,-7934.505298,"-16,458","65,073",863,"-27,270",0,"-1,900","-47,286","-13,303","-94,854","-200,208","-244,019","378,870","20,518"
2015-12-08,30500,30750,30050,30200,2483443,-1.628664495,31087.81864,31519.55057,-431.7319275,-457.3137753,47.44525547,50.16592989,31080,631.9143846,32343.82877,29816.17123,30050,34150,3.658536585,15.85365854,30890,31080,33106.66667,35539.58333,41112.70833,30800.71012,31309.10781,32957.51664,35552.26083,38564.5094,-190,-2216.666667,-4649.583333,-10222.70833,-2026.666667,-4459.583333,-10032.70833,-2432.916667,-8006.041667,-5573.125,-508.3976948,-2156.806519,-4751.550718,-7763.799287,-1648.408825,-4243.153023,-7255.401592,-2594.744198,-5606.992768,-3012.24857,-3.020667727,-2.996845426,-2.117263844,10.94832955,14.86068885,-1.379196581,-6.569343066,-1.337700679,-0.73907455,-0.152598185,-0.288632884,-0.344666433,-0.177043973,-0.965738814,-0.371503614,-0.282820984,-0.252380398,-0.181174559,0,1,0,-0.983606557,-1.475409836,0.819672131,0.499168053,2.329450915,-1.788617886,-690,-880,-2906.666667,-5339.583333,-10912.70833,-600.7101162,-1109.107811,-2757.516636,-5352.260834,-8364.509403,"1,251","-13,055","4,294","-68,180","-19,900","4,076","43,612","-7,574","-143,465","-185,886","-538,441","735,066","-108,573"
2015-12-09,30100,30550,30100,30250,1524501,0.165562914,30958.92346,31425.50978,-466.58632,-459.1682842,42.4,48.61274392,31042.5,658.6019883,32359.70398,29725.29602,30050,34150,4.87804878,8.130081301,30700,31042.5,33027.5,35422.5,41036.66667,30617.14008,31208.2404,32868.7456,35464.62016,38495.50933,-342.5,-2327.5,-4722.5,-10336.66667,-1985,-4380,-9994.166667,-2395,-8009.166667,-5614.166667,-591.1003229,-2251.605521,-4847.480081,-7878.369248,-1660.505198,-4256.379758,-7287.268925,-2595.87456,-5626.763727,-3030.889167,-1.31147541,-0.650406504,0.166389351,-38.61340888,8.073156113,0.405522213,-10.63384615,-3.096097256,-0.615085788,-0.120656371,-0.239126057,-0.329444868,-0.18495903,-0.595992878,-0.322166352,-0.269349897,-0.246512241,-0.178921187,0,0,0,0.49833887,0,1.495016611,0.49833887,1.495016611,-0.981996727,-450,-792.5,-2777.5,-5172.5,-10786.66667,-367.1400775,-958.2404004,-2618.745598,-5214.620159,-8245.509325,"-10,224","-5,772","-1,241","-42,320","11,967","1,968","1,181","16,991","23,552","1,874","-116,286","119,916","354,304"
2015-12-10,30200,30550,30050,30300,3145787,0.165289256,30857.55062,31342.13869,-484.5880655,-464.2522405,44.26229508,47.74265415,31022.5,675.4092327,32373.31847,29671.68153,30050,34150,6.097560976,4.87804878,30530,31022.5,32955.83333,35312.08333,40961.875,30511.42672,31121.74131,32784.52443,35379.25454,38427.4968,-492.5,-2425.833333,-4782.083333,-10431.875,-1933.333333,-4289.583333,-9939.375,-2356.25,-8006.041667,-5649.791667,-610.3145963,-2273.097713,-4867.827818,-7916.070082,-1662.783117,-4257.513222,-7305.755485,-2594.730105,-5642.972369,-3048.242263,0.332225914,0,-0.166112957,106.3486347,3.858181153,1.107209801,4.392205382,-1.78983883,-0.553745928,-0.064427801,-0.216990891,-0.311713365,-0.182255706,-0.345275094,-0.277167455,-0.256234808,-0.240706434,-0.176676518,0,0,0,0.331125828,-0.496688742,1.158940397,0.831946755,1.663893511,-0.818330606,-230,-722.5,-2655.833333,-5012.083333,-10661.875,-211.4267183,-821.7413146,-2484.524431,-5079.254536,-8127.4968,"25,010","65,670","9,775","-19,469","2,100",-279,"-5,371","-8,753","-474,927","-471,914","-88,322","494,833","22,838"
2015-12-11,30200,30550,29600,29850,2725258,-1.485148515,30702.54283,31231.6099,-529.0670619,-477.2152047,43.5483871,46.90380074,30957.5,723.346572,32404.19314,29510.80686,29600,34150,5.494505495,5.490038417,30260,30957.5,32893.33333,35195.41667,40888.54167,30290.95115,31000.62309,32688.31052,35287.8619,38356.31425,-697.5,-2633.333333,-4935.416667,-10628.54167,-1935.833333,-4237.916667,-9931.041667,-2302.083333,-7995.208333,-5693.125,-709.6719487,-2397.35937,-4996.910754,-8065.363108,-1687.687421,-4287.238805,-7355.69116,-2599.551384,-5668.003738,-3068.452354,0,0,-1.49750416,-13.36800616,9.178723039,2.792224388,-1.612903226,-1.75703137,-0.884376024,-0.209525345,-0.189647761,-0.330387379,-0.179028263,-0.722600011,-0.38917559,-0.293473575,-0.258322676,-0.185238571,0,0,0,-1.158940397,-1.986754967,1.158940397,0.844594595,3.209459459,-2.291325696,-410,-1107.5,-3043.333333,-5345.416667,-11038.54167,-440.9511455,-1150.623094,-2838.310515,-5437.861899,-8506.314254,"14,919","7,454","-8,189","-100,207","1,450","-11,940","-18,439","-197,152","5,112","-314,446","-185,223","491,066","-45,486"
2015-12-14,29000,29350,28550,29000,3669577,-2.847571189,30440.61317,31066.30546,-625.692292,-506.9106222,40.90909091,45.70485877,30882.5,841.4078115,32565.31562,29199.68438,28550,34150,8.035714286,6.542593585,29920,30882.5,32791.66667,35069.16667,40810.20833,29860.6341,30810.08756,32567.3823,35183.9303,38278.66849,-962.5,-2871.666667,-5149.166667,-10890.20833,-1909.166667,-4186.666667,-9927.708333,-2277.5,-8018.541667,-5741.041667,-949.4534644,-2706.748205,-5323.296201,-8418.034395,-1757.29474,-4373.842736,-7468.580931,-2616.547996,-5711.286191,-3094.738195,-3.973509934,-3.927986907,-3.547297297,34.65062757,18.2633237,6.222646963,-6.060606061,-2.556172308,-1.123595506,-0.242267625,-0.309079854,-0.35871148,-0.191577714,-1.420612534,-0.614618397,-0.369943297,-0.294525075,-0.202432801,0,0,0,0,-1.551724138,1.206896552,1.576182137,2.802101576,-1.192504259,-920,-1882.5,-3791.666667,-6069.166667,-11810.20833,-860.634097,-1810.087561,-3567.382302,-6183.930298,-9278.668492,"-44,396","-64,692","-4,409","-147,323","-1,691","-11,397","64,185","13,361","240,953","109,283","-99,650","55,843","138,895"
2015-12-15,29050,29600,28800,29400,2006190,1.379310345,30280.51883,30942.87543,-662.3565914,-537.999816,26.41509434,41.84690589,30822.5,903.1341627,32628.76833,29016.23167,28550,34150,15.17857143,9.56959707,29760,30822.5,32679.16667,34952.91667,40736.875,29707.0894,30675.79351,32463.5337,35088.32814,38204.9866,-1062.5,-2919.166667,-5192.916667,-10976.875,-1856.666667,-4130.416667,-9914.375,-2273.75,-8057.708333,-5783.958333,-968.7041099,-2756.444304,-5381.238746,-8497.897198,-1787.740194,-4412.534636,-7529.193088,-2624.794442,-5741.452894,-3116.658452,0.172413793,0.851788756,0.875656743,-45.32912104,5.859797208,6.133072081,-35.42976939,-8.441012597,-0.534759358,-0.194284789,-0.343074968,-0.331487774,-0.179693602,-0.514204415,-0.435876896,-0.318873034,-0.271721075,-0.192488138,0,0,0,1.204819277,-0.860585198,1.893287435,2.083333333,2.777777778,-0.675675676,-360,-1422.5,-3279.166667,-5552.916667,-11336.875,-307.089398,-1275.793508,-3063.533702,-5688.328144,-8804.986596,"13,737",-877,"-1,706","-103,150","3,389","1,626","61,926","4,748","201,705","182,275","140,902","-323,077","242,738"
2015-12-16,30050,30500,29900,30400,2601080,3.401360544,30298.90055,30902.66243,-603.7618791,-551.1522287,28.44036697,39.1655981,30815,906.134067,32627.26813,29002.73187,28550,33600,36.63366337,19.94931636,29790,30815,32590,34847.08333,40663.33333,29938.0596,30649.52746,32395.87686,35010.83512,38140.21492,-1025,-2800,-5057.083333,-10873.33333,-1775,-4032.083333,-9848.333333,-2257.083333,-8073.333333,-5816.25,-711.4678609,-2457.81726,-5072.775518,-8202.155324,-1746.3494,-4361.307657,-7490.687464,-2614.958258,-5744.338064,-3129.379806,3.442340792,3.040540541,3.819444444,29.65272482,-8.846399817,2.444687196,7.667103539,-6.407421829,0.100806452,-0.024332874,-0.272854775,-0.302788275,-0.180528493,0.777491856,-0.085624675,-0.208408743,-0.220851295,-0.169537222,0,0,0,1.164725458,-0.499168053,1.49750416,1.672240803,2.006688963,-0.327868852,610,-415,-2190,-4447.083333,-10263.33333,461.9404013,-249.5274596,-1995.876859,-4610.835117,-7740.214923,"29,188","-28,052","46,676","106,619","7,111","-9,636","-53,142","198,198","397,296","722,310","-219,090","-475,016","-58,172"
2015-12-17,30250,30550,29800,30250,2210682,-0.493421053,30291.37739,30854.31707,-562.9396757,-553.5097181,31.95876289,37.72423106,30767.5,909.7823626,32587.06473,28947.93527,28550,32650,41.46341463,31.09188314,29780,30767.5,32514.16667,34749.16667,40590.41667,30042.03973,30611.47723,32325.52024,34932.14363,38074.73596,-987.5,-2734.166667,-4969.166667,-10810.41667,-1746.666667,-3981.666667,-9822.916667,-2235,-8076.25,-5841.25,-569.4374929,-2283.480508,-4890.103895,-8032.696229,-1714.043015,-4320.666402,-7463.258736,-2606.623387,-5749.21572,-3142.592334,0.665557404,0.163934426,-0.334448161,-15.00907315,-6.761308526,0.427738344,12.37113402,-3.680186473,-0.033568312,-0.154145708,-0.232688964,-0.280989562,-0.179317977,0.347317546,-0.124146235,-0.217177694,-0.224763246,-0.171679583,0,0,0,0,-1.487603306,0.991735537,1.510067114,2.516778523,-0.981996727,470,-517.5,-2264.166667,-4499.166667,-10340.41667,207.9602675,-361.4772253,-2075.520241,-4682.143627,-7824.735961,"15,917","1,515",580,"-63,342","24,170","-3,415","-23,184","-13,596","-18,265","-81,135","-31,874","109,540","-424,667"
2015-12-18,29800,30700,29800,30600,2854920,1.157024793,30338.85779,30835.47876,-496.620973,-542.1319691,39.58333333,38.09605151,30747.5,908.798368,32565.09674,28929.90326,28550,31900,61.19402985,46.43036928,29930,30747.5,32442.5,34649.16667,40518.95833,30228.02649,30610.38416,32268.94581,34860.53795,38012.70496,-817.5,-2512.5,-4719.166667,-10588.95833,-1695,-3901.666667,-9771.458333,-2206.666667,-8076.458333,-5869.791667,-382.3576679,-2040.919318,-4632.511459,-7784.678469,-1658.56165,-4250.153791,-7402.320801,-2591.592141,-5743.759151,-3152.16701,-1.487603306,0.490998363,0,29.14204757,-11.78078319,-2.055564452,23.85752688,0.985627657,0.503693754,-0.065003656,-0.220416741,-0.287776685,-0.176047302,0.619088309,-0.003570782,-0.175014768,-0.204985072,-0.162919065,0,1,1,2.684563758,0,3.020134228,2.684563758,3.020134228,-0.325732899,670,-147.5,-1842.5,-4049.166667,-9918.958333,371.9735117,-10.38415624,-1668.945807,-4260.537948,-7412.704957,"-6,820","3,406","2,454","27,967","7,483","2,948","-28,023","-28,760","28,125","5,374","347,546","-354,626","411,934"
2015-12-21,30450,30800,30250,30500,1576561,-0.326797386,30363.6489,30810.62849,-446.9795852,-523.1014923,40.86021505,38.64888422,30740,910.2631199,32560.52624,28919.47376,28550,31900,58.20895522,53.62213324,30230,30740,32372.5,34550.83333,40447.5,30318.68433,30599.87138,32210.94758,34788.46294,37950.35886,-510,-2142.5,-4320.833333,-10217.5,-1632.5,-3810.833333,-9707.5,-2178.333333,-8075,-5896.666667,-281.1870539,-1892.263258,-4469.778615,-7631.674533,-1611.076204,-4188.591561,-7350.487479,-2577.515357,-5739.411275,-3161.895918,2.181208054,0.325732899,1.510067114,-44.77740182,-9.995829924,-3.510303368,3.225806452,1.451154873,1.002338791,-0.024392227,-0.215766356,-0.283797109,-0.176357775,0.299913186,-0.034343825,-0.179733864,-0.206752424,-0.164013846,0,1,1,0.164203612,-0.65681445,1.149425287,0.826446281,1.818181818,-0.974025974,270,-240,-1872.5,-4050.833333,-9947.5,181.3156745,-99.87137946,-1710.947583,-4288.46294,-7450.358858,"-12,639",309,"-1,186","-57,607","35,983",654,"-148,883","15,675","139,004","-28,999","99,532","-70,003","89,185"
