날짜,시가,종가,MACD비교,RSI비교,RSI50이상,이평 비교,MACD_Binary,MACD_minus_Signal_Binary,RSI_minus_Signal_Binary
2023-06-21,116200,115100,0,0,1,0,1,0,0
2023-06-22,114200,114000,0,0,1,0,1,0,0
2023-06-23,114000,113600,0,0,1,0,1,0,0
2023-06-26,113100,113500,0,0,1,0,1,0,0
2023-06-27,114000,113000,0,0,1,0,1,0,0
2023-06-28,114200,114300,0,0,1,0,1,0,0
2023-06-29,115200,116200,0,0,1,0,1,0,0
2023-06-30,114600,115200,0,0,1,0,1,0,0
2023-07-03,115300,117600,0,0,0,1,1,0,0
2023-07-04,118200,117900,0,0,0,1,1,0,0
2023-07-05,118100,116700,0,0,0,0,1,0,0
2023-07-06,116000,113800,0,0,0,0,1,0,0
2023-07-07,112700,111800,0,0,0,0,1,0,0
2023-07-10,111800,110300,0,0,0,0,1,0,0
2023-07-11,111500,113400,0,1,0,0,1,0,1
2023-07-12,113200,115400,0,1,1,0,1,0,1
2023-07-13,115400,114100,0,1,1,0,1,0,1
2023-07-14,115500,118000,0,1,1,0,1,0,1
2023-07-17,116900,117200,0,1,1,1,1,0,1
2023-07-18,117500,117800,0,1,1,1,1,0,1
2023-07-19,118700,117500,0,1,1,1,1,0,1
2023-07-20,116500,116900,0,1,1,0,1,0,1
2023-07-21,114700,115100,0,0,0,0,1,0,0
2023-07-24,114100,114000,0,0,0,0,1,0,0
2023-07-25,114000,113400,0,0,0,0,1,0,0
2023-07-26,116000,113000,0,1,0,0,1,0,1
2023-07-27,115000,124000,0,1,1,1,1,0,1
2023-07-28,126200,128000,1,1,1,1,1,1,1
2023-07-31,128000,123400,1,1,1,1,1,1,1
2023-08-01,124000,125100,1,1,1,1,1,1,1
2023-08-02,123300,119500,1,0,1,0,1,1,0
2023-08-03,119000,120000,1,0,1,0,1,1,0
2023-08-04,118300,120100,1,0,1,0,1,1,0
2023-08-07,120600,121900,1,0,1,1,1,1,0
2023-08-08,121900,118600,0,0,1,0,1,0,0
2023-08-09,118500,118500,0,0,1,0,1,0,0
2023-08-10,117400,118500,0,0,1,0,1,0,0
2023-08-11,118000,115300,0,0,1,0,1,0,0
2023-08-14,114600,114900,0,0,1,0,1,0,0
2023-08-16,117200,115800,0,0,1,0,1,0,0
2023-08-17,114300,114800,0,0,0,0,1,0,0
2023-08-18,112600,117200,0,0,0,0,1,0,0
2023-08-21,117300,116400,0,0,0,0,1,0,0
2023-08-22,120000,116500,0,0,0,0,0,0,0
2023-08-23,116200,116000,0,0,0,0,0,0,0
2023-08-24,122300,120900,0,1,1,0,1,0,1
2023-08-25,117400,116500,0,0,0,0,1,0,0
2023-08-28,117000,115900,0,0,0,0,0,0,0
2023-08-29,118300,118600,0,1,1,0,1,0,1
2023-08-30,122400,119400,1,1,1,1,1,1,1
2023-08-31,121000,121800,1,1,1,1,1,1,1
2023-09-01,121400,120000,1,1,1,1,1,1,1
2023-09-04,118300,119200,1,1,1,0,1,1,1
2023-09-05,118100,119400,1,1,1,0,1,1,1
2023-09-06,118600,118200,1,1,1,0,1,1,1
2023-09-07,118200,118500,1,0,1,0,1,1,0
2023-09-08,117000,113700,0,0,0,0,1,0,0
2023-09-11,113700,115900,0,0,0,0,0,0,0
2023-09-12,115400,116700,0,1,1,0,0,0,1
2023-09-13,117900,118500,0,0,0,0,0,0,0
2023-09-14,118600,122200,1,1,1,0,1,1,1
2023-09-15,122900,122400,1,1,1,1,1,1,1
2023-09-18,120300,119000,1,0,1,0,1,1,0
2023-09-19,119400,119200,1,0,0,0,1,1,0
2023-09-20,118900,118000,1,0,0,0,1,1,0
2023-09-21,116000,116500,0,0,0,0,1,0,0
2023-09-22,114300,117300,0,0,0,0,1,0,0
2023-09-25,115900,117000,0,0,0,0,0,0,0
2023-09-26,117000,115000,0,0,0,0,0,0,0
2023-09-27,113000,114700,0,0,0,0,0,0,0
2023-10-04,113000,115400,0,1,1,0,0,0,1
2023-10-05,122900,120200,0,1,1,0,0,0,1
2023-10-06,120200,120400,1,1,1,0,0,1,1
2023-10-10,122800,119500,1,1,1,1,1,1,1
2023-10-11,123000,119200,1,0,0,1,1,1,0
2023-10-12,121100,124200,1,1,1,1,1,1,1
2023-10-13,123100,124700,1,1,1,1,1,1,1
2023-10-16,124700,124100,1,1,1,1,1,1,1
2023-10-17,125000,130000,1,1,1,1,1,1,1
2023-10-18,128600,130000,1,1,1,1,1,1,1
2023-10-19,127600,125700,1,1,1,0,1,1,1
2023-10-20,124300,126200,1,1,1,0,1,1,1
2023-10-23,126800,124000,1,1,1,0,1,1,1
2023-10-24,125400,126800,1,1,1,1,1,1,1
2023-10-25,127500,127500,1,1,1,1,1,1,1
2023-10-26,122100,120000,0,0,0,0,1,0,0
2023-10-27,119800,119100,0,0,0,0,1,0,0
2023-10-30,119100,119100,0,0,0,0,1,0,0
2023-10-31,119800,116300,0,0,0,0,1,0,0
2023-11-01,117900,120300,0,0,0,0,1,0,0
2023-11-02,123900,125300,0,0,1,0,1,0,0
2023-11-03,126500,125800,0,0,1,0,1,0,0
2023-11-06,125800,133000,1,1,1,1,1,1,1
2023-11-07,132000,130400,1,0,1,1,1,1,0
2023-11-08,131600,127600,1,0,1,0,1,1,0
2023-11-09,127700,128000,1,0,1,0,1,1,0
2023-11-10,127900,130500,1,1,1,1,1,1,1
2023-11-13,133000,131800,1,1,1,1,1,1,1
2023-11-14,133500,130000,1,0,1,1,1,1,0
2023-11-15,133900,134100,1,1,1,1,1,1,1
2023-11-16,133000,132300,1,1,1,1,1,1,1
2023-11-17,131500,129900,1,1,1,0,1,1,1
2023-11-20,129300,131400,1,1,1,0,1,1,1
2023-11-21,132000,132000,1,1,1,1,1,1,1
2023-11-22,129600,131300,1,0,1,0,1,1,0
2023-11-23,130600,130100,0,0,1,0,1,0,0
2023-11-24,130600,128000,0,0,0,0,1,0,0
2023-11-27,129200,130700,0,0,1,1,1,0,0
2023-11-28,132100,131400,0,1,1,1,1,0,1
2023-11-29,130200,130400,0,0,1,0,1,0,0
2023-11-30,129900,133900,0,1,1,1,1,0,1
2023-12-01,132200,132600,0,0,1,1,1,0,0
2023-12-04,133400,131100,0,0,1,0,1,0,0
2023-12-05,129700,125900,0,0,0,0,1,0,0
2023-12-06,126800,125600,0,0,0,0,1,0,0
2023-12-07,125600,125600,0,0,0,0,1,0,0
2023-12-08,128100,127500,0,0,0,0,1,0,0
2023-12-11,128700,128900,0,0,0,0,1,0,0
2023-12-12,130600,131000,0,1,0,0,1,0,1
2023-12-13,130000,131200,0,1,1,0,1,0,1
2023-12-14,133700,136700,1,1,1,1,1,1,1
2023-12-15,137000,140000,1,1,1,1,1,1,1
2023-12-18,139000,140000,1,1,1,1,1,1,1
2023-12-19,140000,138200,1,1,1,1,1,1,1
2023-12-20,139900,140500,1,1,1,1,1,1,1
2023-12-21,139200,140500,1,1,1,1,1,1,1
2023-12-22,142700,140600,1,1,1,1,1,1,1
2023-12-26,142000,140900,1,1,1,1,1,1,1
2023-12-27,140800,140400,1,1,1,0,1,1,1
2023-12-28,140900,141500,1,1,1,1,1,1,1
2024-01-02,139700,142400,1,1,1,1,1,1,1
2024-01-03,140000,136800,1,0,1,0,1,1,0
2024-01-04,136800,136400,0,0,1,0,1,0,0
2024-01-05,135800,137500,0,0,1,0,1,0,0
2024-01-08,137500,136000,0,0,0,0,1,0,0
2024-01-09,139000,137400,0,0,0,0,1,0,0
2024-01-10,137700,133500,0,0,0,0,1,0,0
2024-01-11,132400,136000,0,0,0,0,1,0,0
2024-01-12,136400,134100,0,0,0,0,1,0,0
2024-01-15,134800,134100,0,0,0,0,1,0,0
2024-01-16,132600,132100,0,0,0,0,1,0,0
2024-01-17,133800,131000,0,0,0,0,0,0,0
2024-01-18,131500,136200,0,1,0,0,0,0,1
2024-01-19,138700,141300,0,1,0,0,1,0,1
2024-01-22,145200,142600,1,1,1,0,1,1,1
2024-01-23,142300,140800,1,1,1,1,1,1,1
2024-01-24,140000,141500,1,1,1,1,1,1,1
2024-01-25,142700,137400,1,1,0,0,1,1,1
2024-01-26,136200,136000,0,1,1,0,1,0,1
2024-01-29,135500,135000,0,0,0,0,1,0,0
2024-01-30,135300,136900,0,1,1,0,1,0,1
2024-01-31,134800,134700,0,0,0,0,1,0,0
2024-02-01,133100,132700,0,0,0,0,1,0,0
2024-02-02,132300,134900,0,1,1,0,0,0,1
2024-02-05,134900,132300,0,1,1,0,0,0,1
2024-02-06,133700,138000,0,1,1,0,0,0,1
2024-02-07,136600,138000,0,1,1,0,1,0,1
2024-02-08,139000,142800,1,1,1,1,1,1,1
2024-02-13,146800,150000,1,1,1,1,1,1,1
2024-02-14,146300,148700,1,1,1,1,1,1,1
2024-02-15,151300,148700,1,1,1,1,1,1,1
2024-02-16,150600,146800,1,1,1,0,1,1,1
2024-02-19,146200,151300,1,1,1,1,1,1,1
2024-02-20,150300,149600,1,1,1,1,1,1,1
2024-02-21,147100,149000,1,1,1,0,1,1,1
2024-02-22,154500,156500,1,1,1,1,1,1,1
2024-02-23,166900,161400,1,1,1,1,1,1,1
2024-02-26,158400,161800,1,1,1,1,1,1,1
2024-02-27,159000,153800,1,1,1,0,1,1,1
2024-02-28,154500,158000,1,0,1,0,1,1,0
2024-02-29,154900,156200,1,0,1,0,1,1,0
2024-03-04,161000,166500,1,1,1,1,1,1,1
2024-03-05,165100,165800,1,0,1,1,1,1,0
2024-03-06,164100,162900,1,0,1,1,1,1,0
2024-03-07,164500,164900,1,0,1,1,1,1,0
2024-03-08,169800,171900,1,1,1,1,1,1,1
2024-03-11,165000,166600,1,0,1,1,1,1,0
2024-03-12,166100,165700,1,0,1,0,1,1,0
2024-03-13,168600,163600,1,0,1,0,1,1,0
2024-03-14,163600,161900,0,0,1,0,1,0,0
2024-03-15,159600,161200,0,0,0,0,1,0,0
2024-03-18,161200,164300,0,0,1,1,1,0,0
2024-03-19,161700,160200,0,0,1,0,1,0,0
2024-03-20,160200,156500,0,0,0,0,1,0,0
