날짜,시가,고가,저가,종가,거래량,MACD,MACD_Signal,RSI,RSI_Signal,SMA_5,SMA_20,SMA_60,SMA_120,SMA_240,EMA_5,EMA_20,EMA_60,EMA_120,EMA_240,SMA_5_minus_SMA_20,SMA_5_minus_SMA_60,SMA_5_minus_SMA_120,SMA_5_minus_SMA_240,SMA_20_minus_SMA_60,SMA_20_minus_SMA_120,SMA_20_minus_SMA_240,SMA_60_minus_SMA_120,SMA_60_minus_SMA_240,SMA_120_minus_SMA_240,EMA_5_minus_EMA_20,EMA_5_minus_EMA_60,EMA_5_minus_EMA_120,EMA_5_minus_EMA_240,EMA_20_minus_EMA_60,EMA_20_minus_EMA_120,EMA_20_minus_EMA_240,EMA_60_minus_EMA_120,EMA_60_minus_EMA_240,EMA_120_minus_EMA_240,시가_등락률,고가_등락률,저가_등락률,종가_등락률,거래량_등락률,MACD_등락률,MACD_Signal_등락률,RSI_등락률,RSI_Signal_등락률,SMA_5_등락률,SMA_20_등락률,SMA_60_등락률,SMA_120_등락률,SMA_240_등락률,EMA_5_등락률,EMA_20_등락률,EMA_60_등락률,EMA_120_등락률,EMA_240_등락률,MACD_Binary,MACD_minus_Signal_Binary,RSI_minus_Signal_Binary,시가_대비_종가_등락률,시가_대비_저가_등락률,시가_대비_고가_등락률,저가_대비_종가_등락률,저가_대비_고가_등락률,고가_대비_종가_등락률,종가_minus_SMA_5,종가_minus_SMA_20,종가_minus_SMA_60,종가_minus_SMA_120,종가_minus_SMA_240,종가_minus_EMA_5,종가_minus_EMA_20,종가_minus_EMA_60,종가_minus_EMA_120,종가_minus_EMA_240,[일]사모펀드_수량,[일]기타법인_수량,[일]국가지자체_수량,[일]연기금 등_수량,[일]기타금융_수량,[일]은행_수량,[일]투신_수량,[일]보험_수량,[일]금융투자_수량,[일]기관_수량,[일]외국인_수량,[일]개인_수량,[일]프로그램순매수(종목)
2024-01-04,136800,138800,135800,136400,2661970,2622.142869,2875.436815,62.27272727,72.82338254,139500,135530,130148.3333,124000,109521.25,138615.2839,136737.9367,130743.0117,123989.5786,115293.2935,3970,9351.666667,15500,29978.75,5381.666667,11530,26008.75,6148.333333,20627.08333,14478.75,1877.347217,7872.272221,14625.70531,23321.99044,5994.925004,12748.35809,21444.64322,6753.433084,15449.71822,8696.285132,-2.285714286,-1.420454545,-0.730994152,-0.292397661,-18.28983799,-13.23572954,-2.154768674,-6.590909091,-3.495397882,-0.641025641,0.195911729,0.205315095,0.165596349,0.187147431,-0.792741747,-0.026008169,0.146886618,0.16850608,0.153431438,1,0,0,-0.292397661,-0.730994152,1.461988304,0.441826215,2.209131075,-1.729106628,-3100,870,6251.666667,12400,26878.75,-2215.283928,-337.9367107,5656.988294,12410.42138,21106.70651,"-23,301","5,743",0,"41,644","1,021",-224,"-105,076","2,738","-332,608","-415,806","-74,232","479,614","896,215"
2024-01-05,135800,137500,135800,137500,1846781,2366.617475,2773.672947,63.75545852,71.00979773,138920,136110,130448.3333,124226.6667,109732.5,138243.5226,136810.5142,130964.5523,124212.8914,115477.5815,2810,8471.666667,14693.33333,29187.5,5661.666667,11883.33333,26377.5,6221.666667,20715.83333,14494.16667,1433.008452,7278.970312,14030.63125,22765.94111,5845.961861,12597.62279,21332.93266,6751.660934,15486.97079,8735.309861,-0.730994152,-0.936599424,0,0.806451613,-30.62352318,-9.744907398,-3.539075088,2.381028273,-2.490388034,-0.415770609,0.427949531,0.230506217,0.182795699,0.192884942,-0.268196478,0.053077776,0.169447374,0.180106064,0.159842793,1,0,0,1.251840943,0,1.251840943,1.251840943,1.251840943,0,-1420,1390,7051.666667,13273.33333,27767.5,-743.5226185,689.4858331,6535.447694,13287.10863,22022.41849,"-27,731","-1,247",0,"-38,010",-88,"5,304","-34,939","-6,910","-103,138","-205,512","48,788","138,871","5,802"
2024-01-08,137500,137900,135400,136000,2498302,2019.791397,2622.896637,48.14814815,66.43746782,137820,136630,130728.3333,124415,109942.0833,137495.6817,136733.3223,131129.649,124407.7196,115647.892,1190,7091.666667,13405,27877.91667,5901.666667,12215,26687.91667,6313.333333,20786.25,14472.91667,762.3594042,6366.032794,13087.96213,21847.78971,5603.67339,12325.60273,21085.4303,6721.929338,15481.75691,8759.827576,1.251840943,0.290909091,-0.29455081,-1.090909091,35.27873635,-14.65492762,-5.43598012,-24.47995941,-6.439012732,-0.791822632,0.382043935,0.214644368,0.151604594,0.190994768,-0.540959069,-0.056422437,0.126062085,0.156850259,0.147483628,1,0,0,-1.090909091,-1.527272727,0.290909091,0.443131462,1.846381093,-1.377810007,-1820,-630,5271.666667,11585,26057.91667,-1495.681746,-733.3223414,4870.351048,11592.28039,20352.10796,"-64,599","12,658",0,"-2,238",-80,"2,003","-106,104","-1,973","-98,152","-271,143","7,915","249,091","-107,759"
2024-01-09,139000,139500,136600,137400,3473806,1836.72491,2465.662291,42.35294118,61.62056249,136820,137220,130948.3333,124598.3333,110157.0833,137463.7878,136796.8155,131335.2342,124622.4681,115828.4075,-400,5871.666667,12221.66667,26662.91667,6271.666667,12621.66667,27062.91667,6350,20791.25,14441.25,666.9723786,6128.553598,12841.31978,21635.38037,5461.58122,12174.3474,20968.40799,6712.766182,15506.82678,8794.060593,1.090909091,1.160261059,0.886262925,1.029411765,39.04668051,-9.063633382,-5.994683254,-12.0361991,-7.250284345,-0.725584095,0.431823172,0.168287925,0.147356294,0.195557509,-0.023196303,0.046435726,0.156780165,0.172616649,0.15609054,1,0,0,-1.151079137,-1.726618705,0.35971223,0.585651537,2.122986823,-1.505376344,580,180,6451.666667,12801.66667,27242.91667,-63.78783043,603.1845482,6064.765768,12777.53195,21571.59254,"167,887","-11,608",0,"-16,257","-1,088","14,000","-23,259","13,363","78,783","233,429","104,229","-324,975","37,240"
2024-01-10,137700,138100,132100,133500,3769252,1361.254301,2244.780693,34.44976077,56.18640214,136160,137520,131095,124760,110355,136142.5252,136482.833,131406.2102,124769.2041,115975.0597,-1360,5065,11400,25805,6425,12760,27165,6335,20740,14405,-340.3078075,4736.315061,11373.3211,20167.46554,5076.622869,11713.62891,20507.77335,6637.006043,15431.15048,8794.144438,-0.935251799,-1.003584229,-3.294289898,-2.838427948,8.504965447,-25.88687104,-8.958307018,-18.66028708,-8.818745115,-0.482385616,0.218627022,0.112003462,0.129750264,0.179667672,-0.961171397,-0.229524659,0.054041802,0.117744471,0.126611618,1,0,0,-3.050108932,-4.06681191,0.290486565,1.059803179,4.542013626,-3.330919623,-2660,-4020,2405,8740,23145,-2642.52522,-2982.833028,2093.789841,8730.795884,17524.94032,"-41,473","4,826",0,"-117,695","-1,086","-9,000","-56,053","-11,509","206,394","-30,422","-688,380","699,087","-509,983"
2024-01-11,132400,137100,132400,136000,3594909,1172.651923,2030.354939,44.90740741,53.9306032,136080,137875,131293.3333,124910,110567.0833,136095.0168,136436.8489,131556.8262,124954.8371,116141.2418,-1795,4786.666667,11170,25512.91667,6581.666667,12965,27307.91667,6383.333333,20726.25,14342.91667,-341.8321164,4538.190594,11140.17971,19953.77506,4880.022711,11482.01182,20295.60718,6601.989114,15415.58446,8813.595351,-3.848946986,-0.724112962,0.227100681,1.872659176,-4.625400477,-13.85504366,-9.552191653,30.35622428,-4.014848542,-0.058754407,0.25814427,0.151289777,0.120230843,0.192182804,-0.034896082,-0.033692221,0.114618678,0.148781096,0.14329122,1,0,0,2.719033233,0,3.549848943,2.719033233,3.549848943,-0.802334063,-80,-1875,4706.666667,11090,25432.91667,-95.01681352,-436.8489299,4443.173781,11045.16289,19858.75825,"73,207","10,803",0,-147,"1,023","5,695","65,409","18,540","-79,070","84,657","82,609","-181,682","406,622"
2024-01-12,136400,137300,133400,134100,1878915,859.9560213,1796.275156,34.90566038,50.12561463,135400,138030,131361.6667,125050.8333,110769.5833,135430.0112,136214.2919,131640.209,125105.9968,116290.2771,-2630,4038.333333,10349.16667,24630.41667,6668.333333,12979.16667,27260.41667,6310.833333,20592.08333,14281.25,-784.28068,3789.802243,10324.01439,19139.73412,4574.082923,11108.29507,19924.0148,6534.212144,15349.93187,8815.71973,3.021148036,0.14587892,0.755287009,-1.397058824,-47.73400384,-26.66570495,-11.52900801,-22.27193153,-7.055342122,-0.499706055,0.112420671,0.052046309,0.112747845,0.183146732,-0.488633324,-0.163120918,0.063381543,0.120971481,0.128322494,1,0,0,-1.686217009,-2.19941349,0.659824047,0.524737631,2.923538231,-2.330662782,-1300,-3930,2738.333333,9049.166667,23330.41667,-1330.011209,-2114.291889,2459.791034,8994.003177,17809.72291,"-137,077",631,0,"-20,909","1,177",-42,"-18,476",-720,"-6,330","-182,377","-44,555","226,264","25,223"
2024-01-15,134800,135100,133300,134100,1858867,605.1662859,1558.053382,34.90566038,47.08162378,135020,138175,131430,125186.6667,110963.3333,134986.6741,136012.9308,131720.8579,125254.658,116438.0756,-3155,3590,9833.333333,24056.66667,6745,12988.33333,27211.66667,6243.333333,20466.66667,14223.33333,-1026.256617,3265.816287,9732.016107,18548.59852,4292.072904,10758.27272,19574.85513,6466.19982,15282.78223,8816.582409,-1.173020528,-1.602330663,-0.074962519,0,-1.066998773,-29.62822854,-13.2619868,0,-6.072725239,-0.280649926,0.105049627,0.052019234,0.108622494,0.174912638,-0.327355116,-0.147826729,0.06126463,0.118828204,0.127094486,1,0,0,-0.519287834,-1.112759644,0.222551929,0.600150038,1.350337584,-0.74019245,-920,-4075,2670,8913.333333,23136.66667,-886.6741393,-1912.930757,2379.142147,8845.341968,17661.92438,"-13,403","4,639",0,"31,899",1,"1,615","16,521","12,146","155,978","204,757","-350,402","145,495","227,265"
2024-01-16,132600,133700,131100,132100,3670169,239.1040569,1294.263517,31.6017316,43.98564535,133960,137945,131536.6667,125308.3333,111132.9167,134024.4494,135640.2707,131733.2887,125367.8042,116568.0501,-3985,2423.333333,8651.666667,22827.08333,6408.333333,12636.66667,26812.08333,6228.333333,20403.75,14175.41667,-1615.821258,2291.160684,8656.645246,17456.39933,3906.981942,10272.4665,19072.22059,6365.484562,15165.23864,8799.754081,-1.632047478,-1.03626943,-1.650412603,-1.49142431,97.44118326,-60.48952784,-16.93073344,-9.465309465,-6.575768182,-0.785068879,-0.166455582,0.081158538,0.097188199,0.152828262,-0.71282941,-0.273988708,0.009437298,0.090332887,0.111625407,1,0,0,-0.377073906,-1.131221719,0.829562594,0.762776506,1.983218917,-1.19670905,-1860,-5845,563.3333333,6791.666667,20967.08333,-1924.449426,-3540.270685,366.7112573,6732.195819,15531.9499,"87,640","24,038",0,"-10,610","-4,458","6,003","12,703","6,692","-51,367","46,603","-315,809","244,026","-712,250"
2024-01-17,133800,134500,129000,131000,3822702,-138.170955,1007.776622,29.28870293,41.04625686,133460,137495,131616.6667,125425.8333,111294.1667,133016.2996,135198.3401,131709.2465,125460.8983,116687.8173,-4035,1843.333333,8034.166667,22165.83333,5878.333333,12069.16667,26200.83333,6190.833333,20322.5,14131.66667,-2182.040526,1307.053129,7555.401291,16328.4823,3489.093654,9737.441817,18510.52282,6248.348163,15021.42917,8773.081008,0.904977376,0.598354525,-1.601830664,-0.832702498,4.156021153,-157.7869555,-22.13512864,-7.31930991,-6.68260852,-0.373245745,-0.326216971,0.060819543,0.093768704,0.145096525,-0.752213356,-0.325810719,-0.018250705,0.074256821,0.102744465,0,0,0,-2.092675635,-3.587443946,0.523168909,1.550387597,4.263565891,-2.602230483,-2460,-6495,-616.6666667,5574.166667,19705.83333,-2016.299617,-4198.340143,-709.2464888,5539.101674,14312.18268,"114,774","-28,359",0,"-110,601","3,069","6,253","77,630","21,987","206,823","319,935","-626,703","333,814","611,262"
2024-01-18,131500,136800,130600,136200,3050556,-17.36737799,802.7478223,42.65734266,41.36847402,133500,137305,131820,125601.6667,111480.4167,134077.5331,135293.7363,131856.4843,125638.4041,116849.7441,-3805,1680,7898.333333,22019.58333,5485,11703.33333,25824.58333,6218.333333,20339.58333,14121.25,-1216.203242,2221.048769,8439.128939,17227.78893,3437.252011,9655.332181,18443.99217,6218.08017,15006.74016,8788.659994,-1.718983558,1.710037175,1.240310078,3.969465649,-20.19895875,-87.43051462,-20.34466721,45.64435564,0.785009849,0.029971527,-0.138186843,0.154489046,0.140189089,0.167349292,0.797822119,0.070560169,0.111790041,0.141482976,0.138769266,0,0,1,3.574144487,-0.684410646,4.030418251,4.287901991,4.747320061,-0.438596491,2700,-1105,4380,10598.33333,24719.58333,2122.466922,906.2636799,4343.515691,10561.59586,19350.25585,"-3,596","1,346",0,"71,434","1,203","5,062","89,666","21,256","-114,837","70,188","337,682","-411,631","73,206"
2024-01-19,138700,141300,137400,141300,4946040,484.3148248,739.0612228,49.69325153,43.03342952,134940,137460,132061.6667,125829.1667,111691.25,136485.0221,135865.7614,132166.1078,125897.2735,117052.6508,-2520,2878.333333,9110.833333,23248.75,5398.333333,11630.83333,25768.75,6232.5,20370.41667,14137.91667,619.2606198,4318.914278,10587.74856,19432.37122,3699.653658,9968.48794,18813.1106,6268.834282,15113.45694,8844.622659,5.475285171,3.289473684,5.206738132,3.744493392,62.13568936,-2888.646767,-7.933574869,16.49401589,4.024696443,1.078651685,0.112887368,0.183330805,0.18112817,0.189121408,1.795594622,0.422802362,0.234818535,0.206043172,0.173647524,1,0,1,1.874549387,-0.937274694,1.874549387,2.838427948,2.838427948,0,6360,3840,9238.333333,15470.83333,29608.75,4814.977948,5434.238568,9133.892226,15402.72651,24247.34917,"-37,590","9,142",0,"113,296","-5,164","-19,747","56,145","3,535","-322,351","-211,876","1,201,709","-993,642","554,249"
2024-01-22,145200,145400,142300,142600,3784276,975.5551282,786.3600039,50.3030303,44.48734968,136640,137565,132313.3333,126072.5,111916.6667,138523.348,136507.1175,132508.2026,126173.3516,117264.662,-925,4326.666667,10567.5,24723.33333,5251.666667,11492.5,25648.33333,6240.833333,20396.66667,14155.83333,2016.230548,6015.145434,12349.99642,21258.68601,3998.914885,10333.76587,19242.45546,6334.850985,15243.54057,8908.689587,4.686373468,2.901627742,3.566229985,0.920028309,-23.48877081,101.4299539,6.399846131,1.227085672,3.37858305,1.259819179,0.076385858,0.190567538,0.193383887,0.201821241,1.493442981,0.472051271,0.258837029,0.219288406,0.181124643,1,1,1,-1.790633609,-1.997245179,0.137741047,0.210822207,2.178496135,-1.925722146,5960,5035,10286.66667,16527.5,30683.33333,4076.651965,6092.882514,10091.7974,16426.64838,25335.33797,"-68,173","-15,834",0,"-2,680",-509,721,"64,824","-5,466","-191,375","-202,658","525,285","-303,526","-566,483"
2024-01-23,142300,142800,138300,140800,2912611,1205.722829,870.2325689,56.84931507,46.95974276,138380,137580,132660,126304.1667,112122.5,139282.232,136915.9634,132780.0648,126415.1144,117459.976,800,5720,12075.83333,26257.5,4920,11275.83333,25457.5,6355.833333,20537.5,14181.66667,2366.268583,6502.167212,12867.11762,21822.25599,4135.898629,10500.84904,19455.9874,6364.950412,15320.08877,8955.138362,-1.997245179,-1.788170564,-2.810962755,-1.26227209,-23.03386434,23.5935104,10.66592458,13.01369863,5.557519375,1.273419204,0.010903936,0.262004333,0.183756701,0.183916605,0.547838324,0.299505228,0.205166325,0.191611604,0.166558283,1,1,1,-1.054111033,-2.810962755,0.351370344,1.807664497,3.253796095,-1.400560224,2420,3220,8140,14495.83333,28677.5,1517.767977,3884.03656,8019.935189,14384.8856,23340.02396,"-31,471","13,851",0,"-27,831","-3,953","-7,490","-35,956","-19,425","187,737","61,611","-304,920","224,721","-368,150"
2024-01-24,140000,141700,137600,141500,2580665,1428.153673,981.8167897,58.6440678,49.29660777,140480,137625,133033.3333,126450,112322.9167,140021.488,137352.5384,133065.9643,126664.4514,117659.4783,2855,7446.666667,14030,28157.08333,4591.666667,11175,25302.08333,6583.333333,20710.41667,14127.08333,2668.949665,6955.52369,13357.03666,22362.0097,4286.574025,10688.087,19693.06004,6401.512974,15406.48601,9004.97304,-1.616303584,-0.770308123,-0.506146059,0.497159091,-11.3968532,18.44792509,12.82234483,3.157034919,4.976315607,1.517560341,0.032708243,0.281421177,0.115462013,0.178747947,0.530761161,0.31886341,0.215318101,0.197236662,0.169847024,1,1,1,1.071428571,-1.714285714,1.214285714,2.834302326,2.979651163,-0.14114326,1020,3875,8466.666667,15050,29177.08333,1478.511985,4147.461649,8434.035675,14835.54865,23840.52169,"26,311","-2,295",0,"-28,080","-18,453","10,617","-23,430","-6,905","13,704","-26,236","-191,177","220,192","156,719"
2024-01-25,142700,143700,136900,137400,4708651,1259.082071,1037.269846,49.84615385,49.40651698,140720,137450,133338.3333,126528.3333,112511.25,139147.6587,137357.0585,133208.0639,126841.8984,117823.3001,3270,7381.666667,14191.66667,28208.75,4111.666667,10921.66667,24938.75,6810,20827.08333,14017.08333,1790.600169,5939.594821,12305.76024,21324.35861,4148.994652,10515.16007,19533.75844,6366.165419,15384.76379,9018.598369,1.928571429,1.411432604,-0.50872093,-2.897526502,82.4588236,-11.83847409,5.648004469,-15.00222321,0.222954928,0.170842825,-0.12715713,0.229265848,0.061948069,0.167671335,-0.624068028,0.003290916,0.106788788,0.140092254,0.139233795,1,1,1,-3.714085494,-4.064470918,0.700770848,0.365230095,4.967129291,-4.384133612,-3320,-50,4061.666667,10871.66667,24888.75,-1747.658677,42.94149229,4191.936144,10558.10156,19576.69993,"-42,830","22,994",0,"-124,681","-8,128","34,329","-50,939","-24,492","113,211","-103,530","-1,018,677","1,086,170","-889,284"
2024-01-26,136200,138600,136000,136000,3247410,1000.589139,1029.933704,50,49.52521359,139660,137230,133666.6667,126633.3333,112706.6667,138098.4391,137227.8148,133299.6027,126993.272,117974.1441,2430,5993.333333,13026.66667,26953.33333,3563.333333,10596.66667,24523.33333,7033.333333,20960,13926.66667,870.6242777,4798.836372,11105.1671,20124.29507,3928.212095,10234.54282,19253.67079,6306.33073,15325.45869,9019.127965,-4.555010512,-3.549060543,-0.657414171,-1.018922853,-31.03311331,-20.53026865,-0.70725486,0.308641975,0.240244832,-0.753268903,-0.160058203,0.246240766,0.082985366,0.173686335,-0.754033211,-0.094093211,0.06871873,0.119340361,0.128025597,1,0,1,-0.146842878,-0.146842878,1.762114537,0,1.911764706,-1.875901876,-3660,-1230,2333.333333,9366.666667,23293.33333,-2098.439118,-1227.81484,2700.397254,9006.727984,18025.85595,"-232,585",504,0,"-150,614","-1,117","9,903","1,026","-15,793","-293,966","-683,146","412,895","278,283","794,115"
