날짜,시가,고가,저가,target1,target2,종가,거래량,MACD,MACD_Signal,RSI,RSI_Signal,SMA_5,SMA_20,SMA_60,SMA_120,SMA_240,EMA_5,EMA_20,EMA_60,EMA_120,EMA_240,SMA_5_minus_SMA_20,SMA_5_minus_SMA_60,SMA_5_minus_SMA_120,SMA_5_minus_SMA_240,SMA_20_minus_SMA_60,SMA_20_minus_SMA_120,SMA_20_minus_SMA_240,SMA_60_minus_SMA_120,SMA_60_minus_SMA_240,SMA_120_minus_SMA_240,EMA_5_minus_EMA_20,EMA_5_minus_EMA_60,EMA_5_minus_EMA_120,EMA_5_minus_EMA_240,EMA_20_minus_EMA_60,EMA_20_minus_EMA_120,EMA_20_minus_EMA_240,EMA_60_minus_EMA_120,EMA_60_minus_EMA_240,EMA_120_minus_EMA_240,시가_등락률,고가_등락률,저가_등락률,종가_등락률,거래량_등락률,MACD_등락률,MACD_Signal_등락률,RSI_등락률,RSI_Signal_등락률,SMA_5_등락률,SMA_20_등락률,SMA_60_등락률,SMA_120_등락률,SMA_240_등락률,EMA_5_등락률,EMA_20_등락률,EMA_60_등락률,EMA_120_등락률,EMA_240_등락률,MACD_Binary,MACD_minus_Signal_Binary,RSI_minus_Signal_Binary,시가_대비_종가_등락률,시가_대비_저가_등락률,시가_대비_고가_등락률,저가_대비_종가_등락률,저가_대비_고가_등락률,고가_대비_종가_등락률,종가_minus_SMA_5,종가_minus_SMA_20,종가_minus_SMA_60,종가_minus_SMA_120,종가_minus_SMA_240,종가_minus_EMA_5,종가_minus_EMA_20,종가_minus_EMA_60,종가_minus_EMA_120,종가_minus_EMA_240,[일]사모펀드_수량,[일]기타법인_수량,[일]국가지자체_수량,[일]연기금 등_수량,[일]기타금융_수량,[일]은행_수량,[일]투신_수량,[일]보험_수량,[일]금융투자_수량,[일]기관_수량,[일]외국인_수량,[일]개인_수량,[일]프로그램순매수(종목)
2016-03-07,32150,32250,31500,-0.0219435737,-1,31900,3487206,823.3366014,548.8714552,78.76712329,72.5343446,31340,29705,29461.66667,31405.83333,36906.66667,31507.2565,30173.05367,29997.79718,31778.25292,35085.67077,1635,1878.333333,-65.83333333,-5566.666667,243.3333333,-1700.833333,-7201.666667,-1944.166667,-7445,-5500.833333,1334.202834,1509.459329,-270.9964201,-3578.414261,175.2564949,-1605.199255,-4912.617095,-1780.455749,-5087.87359,-3307.417841,1.100628931,0.46728972,-0.158478605,0,82.25980444,6.579545231,14.28746446,-1.218279811,2.195377845,0.706940874,0.58410226,0.0424460228,-0.0755657488,-0.161745727,0.627167674,0.606122465,0.215417003,0.00643931275,-0.0759229976,1,1,1,-0.777604977,-2.021772939,0.311041991,1.26984127,2.380952381,-1.085271318,560,2195,2438.333333,494.1666667,-5006.666667,392.7434955,1726.94633,1902.202825,121.7470754,-3185.670765,"-266,311","-1,683",804,"-67,878",0,-44,"-869,820","-23,104","-170,515","-1,396,868","1,502,632","-103,232","-402,264"
2016-03-08,31200,31500,30300,-0.0196721311,-1,30500,4616147,742.0951148,587.5161871,60.66666667,70.16080902,31440,29857.5,29450,31370.41667,36841.04167,31171.50434,30204.19142,30014.26284,31757.12478,35047.61541,1582.5,1990,69.58333333,-5401.041667,407.5,-1512.916667,-6983.541667,-1920.416667,-7391.041667,-5470.625,967.3129206,1157.241495,-585.6204408,-3876.11107,189.9285742,-1552.933361,-4843.423991,-1742.861936,-5033.352565,-3290.490629,-2.954898911,-2.325581395,-3.80952381,-4.388714734,32.37379725,-9.867347865,7.040761832,-22.97971014,-3.272292044,0.319081047,0.513381586,-0.0395994795,-0.112770982,-0.177813403,-1.065634414,0.103197197,0.054889585,-0.0664861834,-0.108464106,1,1,0,-2.243589744,-2.884615385,0.961538462,0.660066007,3.96039604,-3.174603175,-940,642.5,1050,-870.4166667,-6341.041667,-671.5043363,295.8085843,485.7371585,-1257.124777,-4547.615406,"-291,155","9,249","-42,173","-344,332","2,470","-21,613","-698,568","-240,736","-145,190","-1,781,297","-273,747","2,045,263","423,277"
2016-03-09,29900,30550,29650,0,-1,30550,3503375,673.9760571,604.8081611,53.90625,66.90989721,31360,29980,29447.5,31325,36775,30964.33622,30237.12557,30031.82799,31737.1723,35010.2908,1380,1912.5,35,-5415,532.5,-1345,-6795,-1877.5,-7327.5,-5450,727.2106576,932.5082299,-772.8360772,-4045.954573,205.2975723,-1500.046735,-4773.165231,-1705.344307,-4978.462803,-3273.118496,-4.166666667,-3.015873016,-2.145214521,0.163934426,-24.10607808,-9.179289335,2.943233629,-11.14354396,-4.633515276,-0.254452926,0.410282174,-0.00848896435,-0.144775465,-0.179261127,-0.66460736,0.109038346,0.0585226858,-0.0628283442,-0.106496858,1,1,0,2.173913043,-0.836120401,2.173913043,3.035413153,3.035413153,0,-810,570,1102.5,-775,-6225,-414.3362242,312.8744334,518.1720057,-1187.172301,-4460.290797,"-122,436","-5,089","-25,437","-217,068","6,001","-19,479","-173,580","-201,971","-50,989","-804,959","374,959","433,362","714,004"
2016-03-10,30550,30650,30150,-0.0132013201,-1,30300,2734070,592.9827662,602.4430821,50.76923077,63.68176392,31030,30090,29449.16667,31277.91667,36706.04167,30742.89082,30243.11361,30040.62052,31713.41739,34971.20125,940,1580.833333,-247.9166667,-5676.041667,640.8333333,-1187.916667,-6616.041667,-1828.75,-7256.875,-5428.125,499.7772083,702.2702971,-970.5265712,-4228.310431,202.4930888,-1470.303779,-4728.087639,-1672.796868,-4930.580728,-3257.78386,2.173913043,0.327332242,1.686340641,-0.818330606,-21.95896814,-12.01723563,-0.391046143,-5.819397993,-4.824597591,-1.052295918,0.366911274,0.00565979002,-0.150305932,-0.187514163,-0.715162781,0.0198036062,0.0292773546,-0.0748488676,-0.111651601,1,0,0,-0.818330606,-1.309328969,0.327332242,0.497512438,1.658374793,-1.141924959,-730,210,850.8333333,-977.9166667,-6406.041667,-442.8908161,56.8863921,259.3794809,-1413.417387,-4671.201247,"-220,043","4,004","42,571","3,217",-800,"-7,536","-203,970","-81,280","-258,164","-726,005","186,523","533,825","-583,090"
2016-03-11,29900,30850,29900,0.013029316,1,30700,2117430,554.6776777,592.8900013,58.73015873,62.69144289,30790,30267.5,29456.66667,31242.08333,36633.33333,30728.59388,30286.6266,30062.23952,31696.66669,34935.75559,522.5,1333.333333,-452.0833333,-5843.333333,810.8333333,-974.5833333,-6365.833333,-1785.416667,-7176.666667,-5391.25,441.9672798,666.354359,-968.0728093,-4207.161716,224.3870792,-1410.040089,-4649.128996,-1634.427168,-4873.516075,-3239.088907,-2.127659574,0.652528548,-0.829187396,1.320132013,-22.55392144,-6.45973048,-1.585723393,15.68061568,-1.555109309,-0.773445053,0.589896976,0.0254676137,-0.114564323,-0.198082741,-0.0465048612,0.143877348,0.0719658882,-0.0528189706,-0.101356694,1,0,0,2.675585284,0,3.177257525,2.675585284,3.177257525,-0.486223663,-90,432.5,1243.333333,-542.0833333,-5933.333333,-28.59387743,413.3734024,637.7604816,-996.6666868,-4235.755593,"-65,314","-10,117","-43,056","-107,842","5,077","-11,464","-151,329","-19,359","-37,250","-430,537","783,073","-341,744","245,886"
2016-03-14,31100,31100,30250,0,-1,30350,2062549,490.4252274,572.3970465,53.54330709,60.86181573,30480,30417.5,29457.5,31206.66667,36559.79167,30602.39592,30292.66216,30071.67429,31674.40773,34897.69953,62.5,1022.5,-726.6666667,-6079.791667,960,-789.1666667,-6142.291667,-1749.166667,-7102.291667,-5353.125,309.7337585,530.72163,-1072.011815,-4295.303612,220.9878714,-1381.745574,-4605.037371,-1602.733445,-4826.025242,-3223.291797,4.013377926,0.810372771,1.170568562,-1.140065147,-2.591868444,-11.58374545,-3.456451402,-8.831666312,-2.918463949,-1.006820396,0.495581069,0.00282901437,-0.113362052,-0.200750682,-0.410685759,0.0199281426,0.0313841219,-0.0702249032,-0.108931558,1,0,0,-2.411575563,-2.733118971,0,0.330578512,2.809917355,-2.411575563,-130,-67.5,892.5,-856.6666667,-6209.791667,-252.3959183,57.33784025,278.3257117,-1324.407733,-4547.69953,"-291,147","-36,645",775,"-60,597",0,"-3,871","-171,958","-161,953","-151,736","-840,487","452,564","423,586","-388,811"
2016-03-15,30350,30550,29750,0,-1,29900,2078857,398.5986612,537.6373694,46.03174603,57.89580179,30360,30527.5,29458.33333,31175.83333,36483.125,30368.26395,30255.26576,30066.04562,31645.07868,34856.22485,-167.5,901.6666667,-815.8333333,-6123.125,1069.166667,-648.3333333,-5955.625,-1717.5,-7024.791667,-5307.291667,112.9981819,302.2183224,-1276.814734,-4487.9609,189.2201405,-1389.812916,-4600.959082,-1579.033057,-4790.179222,-3211.146166,-2.411575563,-1.768488746,-1.652892562,-1.482701812,0.790672125,-18.72386677,-6.072651364,-14.02894491,-4.873357627,-0.393700787,0.361633928,0.00282893434,-0.0988036744,-0.209702143,-0.765077262,-0.123450346,-0.0187174985,-0.0925954281,-0.118846473,1,0,0,-1.482701812,-1.97693575,0.658978583,0.504201681,2.68907563,-2.127659574,-460,-627.5,441.6666667,-1275.833333,-6583.125,-468.2639455,-355.2657636,-166.0456231,-1745.07868,-4956.224846,"-239,616","14,224",47,"-146,445",0,"-23,743","-266,525","-52,878","-29,226","-758,386","-22,202","771,767","-283,800"
2016-03-16,29900,29950,29050,0.0051369863,1,29200,2902896,266.2718796,483.3642715,36.92307692,53.70125681,30090,30542.5,29461.66667,31126.66667,36408.95833,29978.84263,30154.76426,30037.65068,31604.66416,34809.28522,-452.5,628.3333333,-1036.666667,-6318.958333,1080.833333,-584.1666667,-5866.458333,-1665,-6947.291667,-5282.291667,-175.9216319,-58.80805432,-1625.821526,-4830.44259,117.1135776,-1449.899894,-4654.520958,-1567.013472,-4771.634536,-3204.621064,-1.482701812,-1.963993453,-2.352941176,-2.341137124,39.63904203,-33.19799951,-10.09474063,-19.78779841,-7.244989867,-0.889328063,0.0491360249,0.0113154173,-0.157707626,-0.203290334,-1.282329856,-0.332178544,-0.0944418791,-0.127711876,-0.134666406,1,0,0,-2.341137124,-2.842809365,0.16722408,0.516351119,3.098106713,-2.504173623,-890,-1342.5,-261.6666667,-1926.666667,-7208.958333,-778.8426304,-954.7642623,-837.6506847,-2404.664156,-5609.28522,"-246,680","16,520","-14,261","-82,457","-2,490","-14,184","-231,960","-75,900","112,791","-555,141","-443,104","979,782","204,691"
2016-03-17,29350,29750,29100,0.00854700855,1,29250,2768278,163.5512173,419.4016606,37.98449612,50.55790468,29880,30502.5,29459.16667,31069.16667,36340,29735.89509,30068.59624,30011.82607,31565.74409,34763.15007,-622.5,420.8333333,-1189.166667,-6460,1043.333333,-566.6666667,-5837.5,-1610,-6880.833333,-5270.833333,-332.7011504,-275.9309852,-1829.849001,-5027.254986,56.77016526,-1497.14785,-4694.553836,-1553.918015,-4751.324001,-3197.405986,-1.839464883,-0.667779633,0.17211704,0.171232877,-4.637369027,-38.57736027,-13.23279659,2.874677003,-5.853405161,-0.697906281,-0.130965049,-0.00848560276,-0.184729064,-0.189399358,-0.810396674,-0.285752607,-0.0859741425,-0.123146598,-0.132536899,1,0,0,-0.340715503,-0.851788756,1.36286201,0.515463918,2.233676976,-1.680672269,-630,-1252.5,-209.1666667,-1819.166667,-7090,-485.8950869,-818.5962373,-761.8260721,-2315.744088,-5513.150073,"-464,439","-19,555","6,980","121,658","5,750","-6,421","-150,955","-141,873","35,874","-593,426","-142,508","753,324","321,971"
2016-03-18,29500,29900,29250,0.0118845501,1,29450,2864640,97.16265038,354.9538586,39.84962406,48.41624855,29630,30465,29443.33333,31016.66667,36273.125,29640.59672,30009.68231,29993.40555,31530.77311,34719.05754,-835,186.6666667,-1386.666667,-6643.125,1021.666667,-551.6666667,-5808.125,-1573.333333,-6829.791667,-5256.458333,-369.0855853,-352.8088205,-1890.176386,-5078.460817,16.27676485,-1521.090801,-4709.375232,-1537.367566,-4725.651996,-3188.284431,0.511073254,0.504201681,0.515463918,0.683760684,3.480936524,-40.59191245,-15.36660631,4.910234771,-4.236046048,-0.836680054,-0.122940743,-0.0537467115,-0.168977818,-0.184025867,-0.320482575,-0.195931752,-0.0613775613,-0.110787747,-0.126836986,1,0,0,-0.169491525,-0.847457627,1.355932203,0.683760684,2.222222222,-1.505016722,-180,-1015,6.666666667,-1566.666667,-6823.125,-190.5967246,-559.6823099,-543.4055451,-2080.773111,-5269.057541,"-212,583","-1,555","-15,225","177,009","-3,750",-434,"-63,400",610,"-252,668","-370,441","51,046","322,259","122,629"
2016-03-21,29800,29850,29300,0.00507614213,1,29550,1783055,52.01875718,294.3668383,46.21848739,47.97669632,29470,30462.5,29431.66667,30972.91667,36206.45833,29610.39782,29965.90304,29978.86766,31498.03306,34676.1608,-992.5,38.33333333,-1502.916667,-6736.458333,1030.833333,-510.4166667,-5743.958333,-1541.25,-6774.791667,-5233.541667,-355.5052259,-368.469842,-1887.635243,-5065.762982,-12.96461604,-1532.130017,-4710.257756,-1519.165401,-4697.29314,-3178.127739,1.016949153,-0.16722408,0.170940171,0.339558574,-37.7564022,-46.46218791,-17.06898483,15.98224195,-0.907860986,-0.53999325,-0.00820613819,-0.0396241368,-0.141053197,-0.1837908,-0.101883604,-0.145883809,-0.0484702769,-0.103835232,-0.123553881,1,0,0,-0.838926174,-1.677852349,0.167785235,0.853242321,1.877133106,-1.005025126,80,-912.5,118.3333333,-1422.916667,-6656.458333,-60.3978164,-415.9030423,-428.8676584,-1948.033059,-5126.160798,"-21,930",30,"-4,468","37,800","-1,740","-1,670","-27,044","26,985","-147,476","-139,543","127,173","12,082","-580,771"
2016-03-22,29700,30200,29550,-0.00331125828,-1,30200,2546366,67.90865559,249.0752018,43.36283186,47.05392343,29530,30477.5,29425,30933.75,36144.79167,29806.93188,29988.19799,29986.1179,31476.57797,34639.01424,-947.5,105,-1403.75,-6614.791667,1052.5,-456.25,-5667.291667,-1508.75,-6719.791667,-5211.041667,-181.2661131,-179.1860215,-1669.64609,-4832.082358,2.080091597,-1488.379977,-4650.816245,-1490.460068,-4652.896337,-3162.436268,-0.33557047,1.172529313,0.853242321,2.199661591,42.80916741,30.54647837,-15.38612053,-6.178600161,-1.923377313,0.203596878,0.0492408699,-0.0226513393,-0.126454564,-0.170319522,0.663733268,0.0744010562,0.0241845049,-0.0681156561,-0.107124208,1,0,0,1.683501684,-0.505050505,1.683501684,2.199661591,2.199661591,0,670,-277.5,775,-733.75,-5944.791667,393.0681224,211.8020093,213.8821009,-1276.577968,-4439.014236,"270,142","-11,296",158,"203,635",-750,"-3,372","24,004","41,755","-18,553","517,019","-6,860","-497,915","-88,214"
2016-03-23,30100,30450,29850,-0.0132231405,-1,30250,1868041,83.57272237,215.9747059,31.91489362,44.02611747,29740,30470,29420.83333,30896.66667,36084.16667,29954.62125,30013.13152,29994.76977,31456.30395,34602.59088,-730,319.1666667,-1156.666667,-6344.166667,1049.166667,-426.6666667,-5614.166667,-1475.833333,-6663.333333,-5187.5,-58.51026365,-40.14851952,-1501.6827,-4647.969629,18.36174413,-1443.172436,-4589.459366,-1461.53418,-4607.82111,-3146.28693,1.346801347,0.82781457,1.015228426,0.165562914,-26.6389435,23.06637739,-13.28935825,-26.40034737,-6.434757703,0.711141212,-0.0246083176,-0.0141602945,-0.119879851,-0.167728177,0.49548667,0.083144458,0.0288529252,-0.0644098479,-0.105151245,1,0,0,0.49833887,-0.830564784,1.162790698,1.340033501,2.010050251,-0.65681445,510,-220,829.1666667,-646.6666667,-5834.166667,295.3787483,236.8684846,255.2302288,-1206.303952,-4352.590881,"7,278","-8,479",66,"8,457","-4,494",20,"19,450","-41,271","-52,452","-62,946","426,758","-356,113","518,669"
2016-03-24,29850,29900,29350,0,-1,29450,3587082,31.07507985,178.9947807,27.52293578,40.72548113,29780,30397.5,29375,30860,36022.70833,29786.41417,29959.49994,29976.90847,31423.1419,34559.83079,-617.5,405,-1080,-6242.708333,1022.5,-462.5,-5625.208333,-1485,-6647.708333,-5162.708333,-173.0857747,-190.4942995,-1636.727735,-4773.416623,-17.40852479,-1463.64196,-4600.330848,-1446.233435,-4582.922324,-3136.688888,-0.830564784,-1.806239737,-1.675041876,-2.644628099,92.02372967,-62.81671942,-17.12234081,-13.76146789,-7.496996163,0.134498991,-0.237938956,-0.1557853,-0.118675154,-0.170319392,-0.561539679,-0.178693692,-0.0595480616,-0.105422585,-0.123574823,1,0,0,-1.340033501,-1.675041876,0.167504188,0.340715503,1.873935264,-1.505016722,-330,-947.5,75,-1410,-6572.708333,-336.4141678,-509.4999425,-526.9084673,-1973.141903,-5109.830791,"-173,988","4,658","-17,372","-103,051","-8,583",0,"-216,146","-156,211","32,057","-643,294","-96,662","735,006","-53,325"
2016-03-25,29450,29500,28900,-0.0051457976,-1,29150,1978956,-34.34130765,136.327563,26.08695652,37.79777621,29720,30315,29315.83333,30816.66667,35957.70833,29574.27611,29882.40471,29949.79671,31385.56931,34514.93593,-595,404.1666667,-1096.666667,-6237.708333,999.1666667,-501.6666667,-5642.708333,-1500.833333,-6641.875,-5141.041667,-308.128598,-375.5206024,-1811.293197,-4940.659818,-67.39200438,-1503.164599,-4632.53122,-1435.772595,-4565.139215,-3129.36662,-1.340033501,-1.337792642,-1.533219761,-1.018675722,-44.83103537,-210.5107624,-23.8371295,-5.217391304,-7.188877431,-0.201477502,-0.271403898,-0.20141844,-0.140419097,-0.180441735,-0.712197362,-0.257331507,-0.090442125,-0.119569818,-0.129904749,0,0,0,-1.018675722,-1.867572156,0.169779287,0.865051903,2.076124567,-1.186440678,-570,-1165,-165.8333333,-1666.666667,-6807.708333,-424.2761119,-732.4047099,-799.7967142,-2235.569309,-5364.935929,"-87,783","-25,119","-48,856","-170,388","-59,408","-3,459","-56,823","-54,932","9,525","-472,124","78,818","419,679","34,702"
2016-03-28,29000,29050,28150,0.0105078809,1,28550,2795412,-133.065357,82.44897901,30.3030303,36.29882703,29520,30202.5,29263.33333,30775,35893.54167,29232.85074,29755.50902,29903.90174,31338.7004,34465.43439,-682.5,256.6666667,-1255,-6373.541667,939.1666667,-572.5,-5691.041667,-1511.666667,-6630.208333,-5118.541667,-522.658282,-671.0509988,-2105.849654,-5232.583645,-148.3927168,-1583.191372,-4709.925363,-1434.798655,-4561.532646,-3126.733991,-1.528013582,-1.525423729,-2.595155709,-2.058319039,41.25690516,287.4790045,-39.52141652,16.16161616,-3.965707328,-0.67294751,-0.371103414,-0.179084113,-0.135208221,-0.178450379,-1.15446738,-0.424650184,-0.153239685,-0.149332688,-0.143420643,0,0,0,-1.551724138,-2.931034483,0.172413793,1.420959147,3.197158082,-1.721170396,-970,-1652.5,-713.3333333,-2225,-7343.541667,-682.8507413,-1205.509023,-1353.90174,-2788.700395,-5915.434386,"-35,217","13,736","-10,421","-229,378","-16,359","-4,111","-102,183","-230,711","-74,932","-703,312","293,593","398,621","193,005"
2016-03-29,28850,29150,28700,0.00865051903,1,28900,2343876,-180.9766167,29.76385986,34.28571429,35.89620448,29260,30147.5,29230,30735,35836.45833,29121.90049,29674.03197,29870.98693,31298.3913,34419.24821,-887.5,30,-1475,-6576.458333,917.5,-587.5,-5688.958333,-1505,-6606.458333,-5101.458333,-552.1314792,-749.0864347,-2176.490804,-5297.347715,-196.9549555,-1624.359324,-4745.216236,-1427.404369,-4548.26128,-3120.856911,-0.517241379,0.344234079,1.953818828,1.22591944,-16.15275315,36.00581005,-63.90026872,13.14285714,-1.109188867,-0.880758808,-0.18210413,-0.11390819,-0.12997563,-0.15903511,-0.379539608,-0.273821731,-0.110068617,-0.128624024,-0.13400724,0,0,0,0.173310225,-0.519930676,1.039861352,0.696864111,1.567944251,-0.857632933,-360,-1247.5,-330,-1835,-6936.458333,-221.9004942,-774.0319734,-970.9869289,-2398.391298,-5519.248209,"-5,296","-11,933","-7,919","-360,961",0,"-1,954","-41,865","-48,105",160,"-465,940","602,261","-124,432","-337,440"
2016-03-30,29150,29500,28650,0.0017452007,-1,28650,3512889,-236.3945368,-23.46781947,34.28571429,35.57410644,28940,30032.5,29187.5,30685.83333,35781.25,28964.60033,29576.50512,29830.95457,31254.61623,34371.37063,-1092.5,-247.5,-1745.833333,-6841.25,845,-653.3333333,-5748.75,-1498.333333,-6593.75,-5095.416667,-611.9047893,-866.3542411,-2290.015905,-5406.770301,-254.4494518,-1678.111116,-4794.865512,-1423.661664,-4540.41606,-3116.754396,1.039861352,1.200686106,-0.174216028,-0.865051903,49.87520671,30.62159139,-178.8466939,0,-0.897303888,-1.093643199,-0.381457832,-0.145398563,-0.159969633,-0.154056332,-0.540143885,-0.32866061,-0.134017528,-0.139863619,-0.139101174,0,0,0,-1.715265866,-1.715265866,1.200686106,0,2.966841187,-2.881355932,-290,-1382.5,-537.5,-2035.833333,-7131.25,-314.6003294,-926.5051188,-1180.954571,-2604.616235,-5721.370631,"-154,586","5,583","-15,663","-242,141","-1,377","-1,102","-448,821","-90,930","143,543","-811,077","358,912","445,395","710,515"
2016-03-31,28700,28850,28000,0.0106571936,1,28150,4336581,-317.0052202,-82.17529962,26.1682243,33.69293001,28680,29842.5,29144.16667,30625.83333,35716.875,28693.06689,29440.64749,29775.84131,31203.30026,34319.741,-1162.5,-464.1666667,-1945.833333,-7036.875,698.3333333,-783.3333333,-5874.375,-1481.666667,-6572.708333,-5091.041667,-747.5806021,-1082.77442,-2510.233378,-5626.674112,-335.1938175,-1762.652776,-4879.09351,-1427.458958,-4543.899693,-3116.440735,-1.54373928,-2.203389831,-2.268760908,-1.745200698,23.44770928,34.10006191,250.1616318,-23.67601246,-5.288049698,-0.898410504,-0.632647965,-0.148465382,-0.195529968,-0.179912664,-0.937466563,-0.459343083,-0.184751931,-0.164186853,-0.150211152,0,0,0,-1.916376307,-2.43902439,0.522648084,0.535714286,3.035714286,-2.426343154,-530,-1692.5,-994.1666667,-2475.833333,-7566.875,-543.0668863,-1290.647488,-1625.841306,-3053.300264,-6169.740999,"35,905","-4,808","-24,587","-15,073","2,000",0,"-331,735","-161,378","-18,836","-513,704","-451,892","967,533","-315,576"
2016-04-01,28450,28500,28050,-0.00354609929,-1,28200,2991431,-372.5605394,-140.2523476,28.71287129,32.69691827,28490,29657.5,29111.66667,30550.83333,35650.20833,28528.71126,29322.49058,29724.17438,31153.65894,34268.95477,-1167.5,-621.6666667,-2060.833333,-7160.208333,545.8333333,-893.3333333,-5992.708333,-1439.166667,-6538.541667,-5099.375,-793.7793272,-1195.46312,-2624.94768,-5740.243509,-401.6837931,-1831.168353,-4946.464182,-1429.48456,-4544.780388,-3115.295829,-0.871080139,-1.213171577,0.178571429,0.177619893,-31.01867577,17.52504871,70.67458012,9.724186704,-2.956144641,-0.662482566,-0.619921253,-0.111514597,-0.244891295,-0.186653134,-0.57280607,-0.401339351,-0.173519625,-0.159089988,-0.147979649,0,0,0,-0.878734622,-1.405975395,0.175746924,0.534759358,1.604278075,-1.052631579,-290,-1457.5,-911.6666667,-2350.833333,-7450.208333,-328.7112575,-1122.490585,-1524.174378,-2953.658937,-6068.954766,"-7,685","22,265","-35,339","-188,702","4,343",20,"-524,812","-66,642","153,030","-665,787","273,563","372,234","-89,774"
2016-04-04,28100,28150,27800,0,-1,27900,2823088,-435.7727065,-199.3564194,29.59183673,32.07590196,28360,29457.5,29066.66667,30472.5,35583.125,28319.14084,29187.01529,29664.36538,31099.87945,34216.10037,-1097.5,-706.6666667,-2112.5,-7223.125,390.8333333,-1015,-6125.625,-1405.833333,-6516.458333,-5110.625,-867.8744526,-1345.224544,-2780.738612,-5896.959532,-477.3500909,-1912.86416,-5029.085079,-1435.514069,-4551.734988,-3116.220919,-1.230228471,-1.228070175,-0.891265597,-1.063829787,-5.62750737,16.96695177,42.14123528,3.06122449,-1.899311432,-0.456300456,-0.674365675,-0.154577203,-0.256403262,-0.188170943,-0.734594764,-0.462018373,-0.201213313,-0.17262655,-0.154234049,0,0,0,-0.711743772,-1.067615658,0.177935943,0.35971223,1.258992806,-0.888099467,-460,-1557.5,-1166.666667,-2572.5,-7683.125,-419.1408384,-1287.015291,-1764.365382,-3199.879451,-6316.10037,"-6,255",165,"-19,591","-198,648","-28,061",110,"-415,379","-147,015","-182,729","-997,568","181,714","812,006","-407,835"
2016-04-05,27900,28100,27600,-0.0107719928,-1,27850,2032745,-484.3204419,-256.3492239,34.11764706,32.48425098,28150,29325,29018.33333,30391.66667,35514.58333,28162.76056,29059.6805,29604.87799,31046.16244,34163.26966,-1175,-868.3333333,-2241.666667,-7364.583333,306.6666667,-1066.666667,-6189.583333,-1373.333333,-6496.25,-5122.916667,-896.9199425,-1442.117433,-2883.401876,-6000.509103,-545.1974909,-1986.481934,-5103.58916,-1441.284443,-4558.391669,-3117.107226,-0.711743772,-0.177619893,-0.71942446,-0.17921147,-27.99569124,11.14060946,28.58839694,15.29411765,1.273071043,-0.740479549,-0.44980056,-0.166284404,-0.265266497,-0.192624079,-0.552207005,-0.436272049,-0.200534846,-0.172724193,-0.154403067,0,0,1,-0.17921147,-1.075268817,0.716845878,0.905797101,1.811594203,-0.889679715,-300,-1475,-1168.333333,-2541.666667,-7664.583333,-312.7605589,-1209.680501,-1754.877992,-3196.162435,-6313.269661,"-39,624",125,780,"-150,662","-5,027","-2,826","-127,541","-39,920","-137,479","-502,299","364,387","143,414","187,469"
2016-04-06,27550,27850,27450,-0.00181818182,-1,27500,2410844,-544.7573235,-314.0308438,30.76923077,32.14124694,27920,29172.5,28973.33333,30313.75,35443.75,27941.84037,28911.1395,29535.8656,30987.54818,34107.97282,-1252.5,-1053.333333,-2393.75,-7523.75,199.1666667,-1141.25,-6271.25,-1340.416667,-6470.416667,-5130,-969.2991286,-1594.025227,-3045.707807,-6166.132445,-624.7260979,-2076.408679,-5196.833317,-1451.682581,-4572.107219,-3120.424638,-1.254480287,-0.889679715,-0.543478261,-1.256732496,18.60041471,12.47869725,22.50118766,-9.814323607,-1.055908731,-0.81705151,-0.520034101,-0.155074378,-0.256375103,-0.199448583,-0.784440807,-0.511158408,-0.233111561,-0.188797103,-0.161860513,0,0,0,-0.181488203,-0.362976407,1.08892922,0.182149362,1.4571949,-1.256732496,-420,-1672.5,-1473.333333,-2813.75,-7943.75,-441.8403726,-1411.139501,-2035.865599,-3487.54818,-6607.972818,"55,326","7,313","-8,064","-82,441","2,000","4,482","-121,099","-34,017","-216,821","-400,634","-250,045","642,682","-804,992"
2016-04-07,27450,27450,26750,0.00185873606,-1,26900,4588396,-633.7633439,-377.9773438,24.24242424,30.5614824,27670,29002.5,28926.66667,30237.91667,35370.20833,27594.56025,28719.60241,29449.44378,30919.9854,34048.15562,-1332.5,-1256.666667,-2567.916667,-7700.208333,75.83333333,-1235.416667,-6367.708333,-1311.25,-6443.541667,-5132.291667,-1125.042157,-1854.883528,-3325.425152,-6453.595368,-729.8413703,-2200.382994,-5328.55321,-1470.541624,-4598.71184,-3128.170216,-0.362976407,-1.436265709,-2.550091075,-2.181818182,90.3232229,16.33865513,20.36312715,-21.21212121,-4.915069232,-0.895415473,-0.582740595,-0.161067648,-0.250161505,-0.207488391,-1.242867755,-0.662502754,-0.292599594,-0.218032028,-0.17537601,0,0,0,-2.003642987,-2.550091075,0,0.560747664,2.61682243,-2.003642987,-770,-2102.5,-2026.666667,-3337.916667,-8470.208333,-694.5602484,-1819.602406,-2549.443776,-4019.9854,-7148.155616,"10,923","-4,412","-67,670","-940,613",984,"-18,985","-672,376","-166,546","-242,050","-2,096,333","320,404","1,785,107","588,678"
