회사명,거래소코드,회계년도,[제조]총자본증가율(IFRS),[제조]정상영업이익증가율(IFRS),[제조]순이익증가율(IFRS),[제조]자기자본증가율(IFRS),[제조]매출액증가율(IFRS),[제조]종업원수증가율(IFRS),[제조]매출액총이익률(IFRS),[제조]매출액정상영업이익률(IFRS),[제조]매출액순이익률(IFRS),[제조]자기자본정상영업이익률(IFRS),[제조]자기자본순이익률(IFRS),[제조]금융비용부담률(IFRS),[제조]수지비율(관계기업투자손익 제외)(IFRS),[제조]사내유보 대 자기자본비율(IFRS),[제조]1주당매출액(IFRS),[제조]1주당순이익(IFRS),[제조]1주당 CASH FLOW(IFRS),[제조]1주당순자산(IFRS),[제조]유보율(IFRS),[제조]총자본회전률(IFRS),[제조]자기자본회전률(IFRS),[제조]타인자본회전률(IFRS),[제조]유동자산회전률(IFRS),[제조]당좌자산회전률(IFRS),[제조]재고자산회전률(IFRS),[제조]매출채권회전률(IFRS),[제조]순운전자본회전률(IFRS),[제조]운전자본회전률(IFRS),[제조]종업원1인당 부가가치(IFRS),[제조]노동장비율(IFRS),[제조]기계장비율(IFRS),[제조]자본집약도(IFRS),[제조]총자본투자효율(IFRS),[제조]설비투자효율(IFRS),[제조]기계투자효율(IFRS),[제조]부가가치율(IFRS),[제조]노동소득분배율(IFRS),[제조]자기자본구성비율(IFRS),[제조]유동비율(IFRS),[제조]당좌비율(IFRS),[제조]현금비율(IFRS),[제조]재고자산 대 순운전자본비율(IFRS),[제조]매출채권 대 매입채무비율(IFRS),[제조]부채비율(IFRS),[제조]CASH FLOW 대 부채비율(IFRS),[제조]CASH FLOW 대 차입금비율(IFRS),[제조]CASH FLOW 대 총자본비율(IFRS),[제조]CASH FLOW 대 매출액비율(IFRS)
코웨이(주),021240,2014/12,-3.96,13.29,-4.05,9.48,4.13,-0.25,66.56,18.75,12.06,37.26,23.98,0.43,80.74,22.19,26108.86,3270,6463.02,9891.57,2823.21,1.25,1.99,3.38,3.31,3.55,48.73,7.47,1.74,0.31,186.91,129.43,3.45,330.82,56.5,144.41,5417.8,44.22,34.63,67.2,122.45,113.53,22.55,39.75,587.88,48.82,98.27,312.06,32.24,25.23
코웨이(주),021240,2015/12,10.55,22.64,43.84,19.87,7.33,0.36,68.56,21.42,16.17,39.76,30.02,0.15,78.86,27.25,28023.39,4706,6160.96,11868.02,3327.29,1.3,1.86,4.37,3.51,3.79,48.03,6.89,2.04,0.11,218.15,130.56,3.33,364.43,59.86,167.09,6542.37,48.26,30.84,72.86,156.07,144.64,20.54,20.4,742.05,37.26,102.94,608.2,27.94,22.52
코웨이(주),021240,2016/12,13.22,-20.36,-21.17,-1.68,2,-0.21,65.86,16.72,12.49,29.29,21.88,0.21,83.58,19.45,28583.99,3708,4242.99,11224.36,3421.35,1.19,1.75,3.68,3.07,3.29,46.57,5.52,1.74,0.13,203.2,0,0,0,49.15,164.64,9387.35,43.98,35.4,63.27,113.96,107.16,6.03,48.76,866.07,58.05,55.37,118,20.34,18.2
코웨이(주),021240,2017/12,9.01,29.76,17.05,-16.42,5.26,2.26,66.61,20.62,13.89,41.76,28.14,0.47,81.18,5.53,30380.83,4433,6115.15,10948.27,2882.78,1.13,2.03,2.53,2.99,3.18,50.98,5.41,1.41,0.11,210.94,0,0,0,47.86,171.32,10211.93,44.35,32.69,48.51,72.84,68.64,7.24,0,890.61,106.15,35.87,59.28,18.47,17.12
코웨이(주),021240,2018/12,8.44,-0.25,3.06,8.24,3.23,0.98,65.28,19.92,13.87,43.94,30.59,0.67,80.27,7.67,32017.62,4605,5823.44,12022.68,2841.37,1.07,2.21,2.07,2.87,3.05,48.49,5.2,1.23,0.13,214.49,0,0,0,45.32,166.53,10162.37,44.12,32.59,48.42,78,73.29,3.49,0,875.83,106.54,37.53,61.83,19.36,18.84
코웨이(주),021240,2019/12,15.49,-17.3,-13.76,-4.07,5.66,1.24,64.19,15.59,11.32,35.68,25.91,0.79,84.97,3.98,34295.73,3968,6106.54,12601.17,2724.56,1.01,2.29,1.8,2.8,3,44.08,4.6,1.15,0.45,207.7,196.25,2.37,539.93,38.47,105.83,8757.89,40.93,35.09,40.22,63,58.79,1.91,0,1161.2,148.65,27.53,50.49,16.46,17.51
코웨이(주),021240,2020/12,0.67,15.42,-2.09,27.96,2.43,31.74,63.48,17.57,10.82,36.9,22.73,0.75,84.65,20.7,35129.54,3869,6529,15833.23,3435.1,0.96,2.1,1.77,3,3.24,41.34,5.02,1.18,0,189.52,0,0,0,45.93,130.13,9964.49,48.03,31.53,51.12,66.86,61.56,4.92,0,848,95.61,35.18,65.54,17.2,17.98
코웨이(주),021240,2021/12,19.53,-0.83,23.53,19.69,8.57,0.24,60.34,16.05,12.31,29.67,22.76,0.56,82.58,21.69,38139.06,4776,4353.97,19468.39,4106.21,0.95,1.85,1.94,3.31,3.66,34.61,6.62,1.42,0,214.48,0,0,0,43.6,159.07,8508.83,50.19,33.22,51.19,85.34,75.85,2.86,0,630.98,95.35,25.39,48.35,12.39,14.27
코웨이(주),021240,2022/12,6.21,13.96,7.14,19.1,-0.04,-2.2,61,18.3,13.2,28.33,20.43,0.63,79.33,20.61,38123.35,5117,5997.27,23621.52,4884.56,0.84,1.55,1.85,2.77,3.05,30.26,5.92,1.51,0,228.01,0,0,0,42.67,177.99,5734.15,52.21,33.86,57.4,170.92,157.81,11.22,18.47,1195.34,74.21,26.05,46.05,11.1,13.58
쿠쿠홀딩스(주),192400,2012/12,0,0,0,0,0,0,20.46,10.79,8.97,10.51,8.74,-0.86,88.89,94.52,312405.17,67665,37532.12,308268.76,7655.2,0.78,0.97,3.87,1.25,1.48,7.88,6.94,1,0.72,0,0,0,0,14.27,86.87,10612.94,18.34,38.97,79.91,398.73,335.53,109.42,21.16,193.6,25.14,46.55,17520.99,9.35,12.01
쿠쿠홀딩스(주),192400,2013/12,12.9,97.11,86.44,13.45,63.1,0,40.04,13.04,10.25,19.4,15.26,-1.31,87.01,95.27,509519.03,62823,30569.3,351036.12,8518.09,1.19,1.49,6,1.97,2.36,11.7,10.42,1.56,0.31,0,0,0,0,26.48,149.28,12960.71,23.55,29.78,80.3,359.96,296.19,59.92,24.53,171.91,24.53,38.14,0,7.51,6.68
쿠쿠홀딩스(주),192400,2014/12,17.27,16.98,46.4,18.5,11,0,42.05,13.74,13.52,19.54,19.24,-4.93,83.15,95.13,56556.09,9176,5656.69,41486.32,9828.13,1.15,1.42,5.97,2.01,2.44,11.63,9.9,1.58,0.41,150.74,99.49,0.95,566.33,26.62,151.52,15871.83,25.01,28.31,81.14,357.31,296.65,49.17,23.57,214.98,23.24,43.47,0,8.2,7.7
쿠쿠홀딩스(주),192400,2015/12,17.02,23.37,19.33,18.7,18.93,6.63,43.33,14.25,13.57,20.33,19.35,-4.18,83.37,95.65,67264.21,10915,4374.77,49033.51,11441.2,1.17,1.43,6.4,2.18,2.59,13.73,9.54,1.71,0.51,168.37,110.42,0.75,621.5,27.09,152.48,22536.16,25.05,27.65,82.31,359.5,305.89,53.75,20.66,230.47,21.49,45.59,0,8.06,7.46
쿠쿠홀딩스(주),192400,2016/12,15.72,5.72,-2.94,13.12,7.15,20.08,44.07,14.06,12.29,18.58,16.24,-2.29,84.91,96.85,72072.61,10601,2681.6,54939.07,12900.3,1.07,1.32,5.75,2.17,2.57,13.87,7.48,1.66,1.24,160.68,0,0,0,26.83,141.14,10145.54,26.79,30.26,80.46,302.42,253.16,33.35,24.33,317.18,24.28,25.09,0,4.9,4.9
쿠쿠홀딩스(주),192400,2017/12,-42.06,-55.61,401.64,-38.19,-44.02,-97.2,35.81,11.15,110.15,9.6,94.86,-3.67,86.11,273.87,40343.47,55585,-239.52,33838.13,14520.64,0.71,0.86,4.04,2.04,2.37,14.47,7.13,1.52,0,2347.42,9.47,0,12387.77,18.95,24789.34,0,19.59,41.13,85.83,246.35,246.35,18.87,0,0,16.5,20.67,0,2.93,3.03
쿠쿠홀딩스(주),192400,2018/12,44.73,-88.55,-93.07,57.21,-97.04,21.21,98.43,43.07,257.49,1.12,6.69,-25.71,28.75,176.48,1840.75,5428,2232.78,83519.71,16480.32,0.02,0.03,0.24,0.25,0.25,0,43.81,0.2,0.02,796.97,0,0,0,5.39,4061.44,0,271.91,10.47,93.23,1073.86,1073.86,6.95,0,0,7.26,14.83,0,1,50.63
쿠쿠홀딩스(주),192400,2019/12,1.29,399.36,-40.34,0.37,162.18,5,99.4,82.03,58.6,4.56,3.26,-10.27,21.39,175.65,4321.7,2898,2790.87,77716.12,16538.43,0.05,0.06,0.72,0.71,0.71,0,10.41,0.66,0.1,699.73,0,0,0,4.9,4988.29,0,95.61,12.7,92.39,1800.15,1800.15,36.24,0,0,8.24,37.35,6454.46,2.84,55.42
쿠쿠홀딩스(주),192400,2020/12,0.51,-20.42,-0.08,0.32,-13.71,4.76,99.29,75.65,67.86,3.62,3.25,-10.88,31.87,174.9,3729.05,2895,2535.73,75016.67,16587.93,0.04,0.05,0.57,0.76,0.76,0,3.85,0.7,0.26,528.9,10.67,0,13689.95,3.86,4956.68,0,87.74,18.01,92.21,835.54,835.54,12.74,0,0,8.45,40.38,11735.53,3.14,71.42
쿠쿠홀딩스(주),192400,2021/12,4.53,28.76,58.97,0.96,31.65,9.09,96.04,73.99,81.93,4.63,5.13,-7.62,25.48,174.69,981.89,921,910.64,15121.58,16737.56,0.06,0.06,0.6,1.14,1.14,0,3.78,1.04,0.26,693.23,6.36,0,13117.17,5.28,10894.17,0,95.3,14.35,89.06,1285.68,1285.68,186.6,0,0,12.28,36.61,125.69,4,72.2
쿠쿠홀딩스(주),192400,2022/12,1.14,40.9,39.8,3.27,32.54,43.75,96.99,78.66,86.42,6.39,7.02,-7.27,22.92,172.37,1301.42,1287,1115,15552.71,17253.76,0.07,0.08,0.73,1.13,1.13,0,4.26,0.94,0.23,635.72,0,0,0,6.89,5478.72,0,94.78,12.12,90.94,346.69,346.69,107.77,0,0,9.96,62.45,359.73,5.66,77.82
쿠쿠홈시스(주),284740,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쿠쿠홈시스(주),284740,2018/12,0,0,0,0,0,0,52.17,15.43,9.97,14.16,9.15,-1.01,88.26,8.1,79808.67,7962,-10805.75,86383.37,17324.09,0.73,0.92,3.5,1.88,2.17,13.88,3.14,1.36,0,193.05,0,0,0,25.23,71.38,7020.58,34.71,29.22,79.21,264.86,229.07,3.2,21.71,752.53,26.25,-47.32,-151.45,-9.84,-13.54
쿠쿠홈시스(주),284740,2019/12,13.22,24.58,17.43,9.77,30.67,1.86,52.41,14.71,8.96,16.82,10.24,-0.57,88.79,16.22,20857.6,1870,229.86,18979.3,19023.66,0.89,1.14,4.04,2.27,2.6,17.81,4.1,1.61,0,218.06,248.38,3.99,850.57,25.64,87.79,5461.71,30.57,26.74,76.79,232.24,204.21,0.92,21.19,882.6,30.22,-16.73,-57.06,-3.88,-4.63
쿠쿠홈시스(주),284740,2020/12,11.8,67.96,83.32,17.06,20.27,-8.99,59.88,20.55,13.66,24.87,16.53,-1.11,83.33,28.37,25084.9,3428,2545.72,21627.86,22281.66,0.95,1.21,4.47,2.18,2.4,23.75,4.02,1.58,0,306.75,232.96,3.71,1044.88,29.36,131.67,8264.18,32.54,21.09,80.41,294.85,274.16,19.68,10.61,1071.31,24.36,25.48,677.25,4.99,5.53
쿠쿠홈시스(주),284740,2021/12,20.13,-17.86,30.26,17.5,16.05,4.52,55.99,14.55,15.33,17.42,18.36,-1.68,81.13,38.95,29112.24,4466,3533.45,25479.77,26192.89,0.95,1.2,4.63,2.05,2.23,25.17,5.02,1.48,0,341.22,184.96,3.19,1200.92,28.41,184.48,10688.17,32.6,19.27,78.64,238.54,216.88,56.48,15.64,444.12,27.15,42.62,1033.19,9.1,10.44
쿠쿠홈시스(주),284740,2022/12,1.57,5.21,16.19,9.46,5.88,13.94,49.33,14.45,16.82,16.19,18.85,-2.45,82.99,44.23,30822.75,5189,-365.62,27917.62,28677.59,0.92,1.12,5.01,2.04,2.27,19.66,6.75,1.5,0,320.97,0,0,0,29.98,176.55,14116.88,33,21.23,84.75,331.07,292.4,47.7,16.73,528.53,17.99,30.63,479.89,4.67,5.14
태경산업(주),015890,2012/12,-6.57,-67.28,24.31,4.26,5.63,20.75,19.38,2.47,7.42,2.34,7.03,-2.28,91.74,15.54,5009.27,372,460.42,5234.62,980.78,0.69,0.95,2.52,2.02,3.59,4.64,11.29,1.18,0,138.31,199.1,97.72,802.93,17.23,69.47,141.54,24.18,37.17,76.84,147.13,59.03,14.42,186.94,249.49,30.14,21.56,42.45,4.99,7.01
태경산업(주),015890,2013/12,-0.55,0,-61.92,-0.15,6.71,0.39,17.04,-0.39,2.65,-0.38,2.62,-1.74,97.36,10.34,5345.63,142,206.8,5232,979.2,0.76,0.99,3.31,2.55,5.84,4.53,12.61,1.52,0,109.48,202.57,98.6,795.43,13.76,54.05,111.04,18.01,48.63,77.15,149.05,70.27,30.31,160.61,283.25,29.61,20.88,32.61,4.77,6.24
태경산업(주),015890,2014/12,-1.6,0,10.98,-0.02,-14.42,-2.33,20.6,2.24,3.44,1.9,2.91,-1.99,96.18,10.33,4574.96,157,194.94,5242.24,979.01,0.66,0.85,2.97,2.09,4.87,3.68,10.23,1.29,0,115.18,191.92,85.46,801.39,14.37,60.01,134.77,21.62,46.38,78.39,170.61,66.84,26.23,146.97,328.44,27.56,13.51,21.72,2.92,4.39
태경산업(주),015890,2015/12,-0.85,0,0,-7.62,-22.43,0,9.29,-12.5,-7.44,-8.55,-5.09,-2.45,108.63,12.95,3548.67,-264,355.08,4801.1,896.78,0.52,0.68,2.13,1.87,4.58,3.15,8.4,1.04,0,53.52,217.67,80.3,794.59,6.74,24.59,66.65,12.95,98.72,73.04,89.62,38.5,6.83,0,324.5,36.91,14.95,20.49,4.03,7.75
태경산업(주),015890,2016/12,-4.96,0,0,1.18,27.12,-5.18,20.73,2.59,5.5,2.33,4.95,-1.74,93.97,13.96,4511.17,248,781.54,4839.91,908.55,0.68,0.9,2.75,3.02,5.74,6.4,10.36,1.49,0,137.25,210.65,66.76,796.43,17.23,65.16,205.6,24.77,43.31,77.76,106.65,67.5,20.82,588.63,236.34,28.6,39.4,59.33,8.76,12.6
태경산업(주),015890,2017/12,0.1,110.07,2.22,1.13,28.97,-4.2,18.65,4.21,4.36,4.84,5,-1.11,94.84,14.93,5818.08,254,397.68,4898.06,919.96,0.9,1.15,4.11,3.9,5.81,11.85,10.87,2.09,0,146.99,0,0,0,17.66,72.89,262.9,19.71,41.65,78.56,124.2,87.69,17.35,150.88,368.01,27.29,42.36,71.81,9.08,10.13
태경산업(주),015890,2018/12,3.23,10.44,22.82,3.79,-4.69,22.37,19.66,4.88,5.61,5.21,5.99,-1.56,93.3,15.07,5545.35,311,449.92,5054.59,958.6,0.84,1.07,3.96,3.14,4.58,10.03,9.21,1.87,0,130.59,0,0,0,18.6,72.43,390.11,22.48,45.15,78.99,172.17,115.55,9.33,78.45,324.12,26.6,30.1,87.23,6.32,7.64
태경산업(주),015890,2019/12,5.66,-99.25,249.8,12.18,-13.13,12.19,17.06,0.04,22.61,0.04,19.4,-1.56,77.31,25.27,4817.29,1098,177.69,5698.07,1101.24,0.7,0.86,3.78,2.3,3.32,7.48,9.1,1.54,0,220.24,150.97,23.03,661.15,33.31,145.88,956.2,48.96,28.08,83.87,235.95,167.9,34.39,50.05,220.16,19.24,27.47,219.43,4.43,6.51
태경산업(주),015890,2020/12,-9.86,0,-94.97,-2.82,-25.92,-8.31,17.9,-1.95,1.54,-1.19,0.94,-2.11,98.29,23.3,3568.84,55,-207.78,5513.76,1067.72,0.53,0.61,4.07,1.99,3.1,5.6,8.39,1.42,0,92.86,0,0,0,14.29,62.85,472.02,25.55,70.35,90.42,267.23,142.92,28.74,74.33,372.33,10.6,-2.46,-285.82,-0.24,-0.42
태경산업(주),015890,2021/12,9.04,0,645.89,3.11,27.25,-11.15,24.48,9.37,9,7.26,6.98,-1.56,89.65,24.85,4541.37,418,724.39,5666.1,1115.44,0.68,0.78,5.6,2.91,4.81,7.37,11.18,2.01,0,141.24,0,0,0,17.71,84.28,862.31,27.13,48.6,85.5,198.5,131.02,34.77,68.51,192.55,16.96,25.6,205.33,3.71,5.69
태경산업(주),015890,2022/12,8.77,-13.63,-52.68,-1.05,18.88,-3.14,21.65,6.81,3.58,6.21,3.27,-1.34,96.31,25.09,5398.75,199,281.81,5575.45,1116.37,0.74,0.91,4.01,3.16,5.09,8.35,11.88,1.83,0,122.75,0,0,0,13.71,72.42,834.34,19.21,62.18,77.79,102.88,59.74,19.8,1496.58,400.03,28.56,29.92,56.29,6.65,9.32
태경케미컬(주),006890,2012/12,3.86,-16.79,-8.32,7.42,4.91,-3.8,29.36,11.72,12.02,8.58,8.8,-3.31,85.42,10.02,4608.51,554,711.65,6355.33,1203.6,0.63,0.73,4.62,1.57,1.66,30.27,4.27,1.24,0.05,177.23,294.66,62.8,1133.86,15.63,60.15,282.21,25.2,36.44,87.74,411.4,388.71,48.9,7.29,321.2,13.97,70.55,0,8.65,13.94
태경케미컬(주),006890,2013/12,14.47,-8.31,-10.7,14.04,-6.23,-1.32,27.43,11.46,11.45,7.1,7.09,-3.01,86.01,7.51,4321.3,495,735.12,7281.6,1386.68,0.54,0.62,4.36,1.42,1.49,30.04,4.43,1.15,0.05,178.84,319.21,62.36,1315.19,13.6,56.03,286.8,26.76,39.43,87.42,419.44,402.66,90.32,5.25,274.76,14.39,67.61,0,8.51,16.74
태경케미컬(주),006890,2014/12,13.1,4.29,9.73,9.61,4.08,1.33,27.16,11.48,12.07,6.63,6.97,-2.98,85.31,6.89,4497.76,543,949.41,7996.1,1529.58,0.5,0.58,3.54,1.53,1.6,36.86,4.6,1.18,0.04,186.27,310.82,65.49,1467.86,12.69,59.93,284.44,27.13,36.68,84.72,271.77,259.96,42.04,6.88,340.08,18.03,57.33,0,8.76,18.73
태경케미컬(주),006890,2015/12,5.59,-14.69,-11.82,3.43,-4.93,6.58,27.92,10.31,11.19,5.32,5.78,-2.79,86.4,5.84,4276.02,479,354.34,8277.5,1585.5,0.43,0.52,2.68,1.96,2.12,26.77,4.24,1.3,0.06,173.1,340.3,48.14,1454.18,11.9,50.87,359.61,28.27,41.68,83,131.5,115.29,27.74,51.47,279.05,20.49,37.75,151.23,6.42,15.24
태경케미컬(주),006890,2016/12,-4.33,-24.48,-19.26,-1.38,0.82,6.17,28.24,7.72,8.96,3.98,4.62,-2.47,89.13,4.9,4311.25,386,426.66,8161.12,1562.22,0.43,0.52,2.76,2.58,2.99,18.83,4.12,1.53,0.08,153.81,0,0,0,11.74,47.93,396.78,26.45,47.5,85.56,164.59,139.87,33.54,38.28,253.26,16.88,27.83,150.99,4.02,9.06
태경케미컬(주),006890,2017/12,-1.7,-52.18,-54.22,2.32,-5.03,4.65,24.53,3.89,4.32,1.89,2.1,-2.79,91.76,2.87,4094.57,177,539.71,8353.63,1600.73,0.43,0.49,3.34,2.54,2.93,19.05,4.14,1.65,0.08,114.42,0,0,0,9.3,38.72,366.53,21.68,63.71,89.05,212.93,188.54,44.83,21.6,258.03,12.3,46.21,0,5.06,11.8
태경케미컬(주),006890,2018/12,10.74,75.39,91.42,10.16,-3.02,12.22,26.34,7.03,8.53,3.12,3.79,-3.19,89.7,3.83,3970.74,339,442.3,9218.7,1773.54,0.39,0.44,3.52,2.51,2.86,20.18,4.31,1.74,0.08,124.27,0,0,0,10.23,36.55,623.88,27.25,51.38,88.58,237.97,206.26,24.96,22.98,278.81,12.89,40.66,0,4.64,12.37
태경케미컬(주),006890,2019/12,3.88,-64.7,-10.63,3.45,-12.09,-9.9,24.99,2.82,8.67,1.03,3.18,-6.39,90.07,5.9,3490.6,305,583.01,9543.12,1852.13,0.32,0.37,2.79,1.88,2.08,19.74,4.02,1.37,0.08,118.92,0,0,0,8.49,34.32,818.83,26.73,60.82,88.22,300.55,281.05,52.34,9.72,315.72,13.35,39.61,1569.74,4.67,14.69
태경케미컬(주),006890,2020/12,9.73,551.97,101.57,10.09,12.49,26.37,36.67,16.36,15.54,6.31,5.99,-4.18,80.01,11.05,3926.75,623,788.39,10437.24,2055.39,0.34,0.39,2.93,1.22,1.27,31.51,4.7,0.99,0.05,147.39,0,0,0,12.12,49.69,778.72,37.21,41.16,88.51,561.53,546.72,48.56,3.21,418.13,12.98,49.5,2093.82,5.69,17.46
태경케미컬(주),006890,2021/12,13,63.3,45.56,12.3,14.28,-7.83,42.47,23.37,19.79,9.26,7.84,-3.61,74.38,9.44,4487.61,909,1120.63,11728.82,2317.87,0.35,0.4,2.97,0.94,0.97,36.33,5.2,0.8,0.05,203.24,0,0,0,13.63,57.09,588.45,41.39,35.93,87.96,582.55,567.62,29.3,3.09,422.13,13.69,58.2,3500.91,7.01,21.27
태경케미컬(주),006890,2022/12,3.07,-11.99,-10.69,4.68,8.83,-0.94,38.67,18.9,16.24,7.53,6.47,-4.07,79.6,7.1,4883.79,812,693.36,12291.67,2430.1,0.35,0.4,3.11,1.06,1.1,29.12,5.02,0.89,0.11,209.25,0,0,0,13.49,54.31,460.91,38.78,43.77,89.33,508.7,483.53,41.39,6.16,602.78,11.94,60.57,4647.84,6.46,18.57
태광산업(주),003240,2012/12,-2.53,0,0,-1.75,-10.93,11.84,2.26,-1.33,-1.14,-1.76,-1.51,-0.64,100.56,0.07,2523782.97,-37994,56370.23,1847068.87,39739.87,1.03,1.32,4.62,2.75,3.48,13.06,7.81,1.8,0.08,84.35,449.93,208.59,1630.26,5.17,18.75,40.44,4.96,56.2,78.04,192.48,155.65,40.86,39.82,100.81,28.15,58.93,400.75,12.94,12.41
태광산업(주),003240,2013/12,3.19,0,0,2.02,-10.33,7.38,4.48,0.56,1.17,0.66,1.39,-0.92,99.5,1.35,2263014.9,35026,56947.81,1883606.8,40503,0.92,1.19,4.11,2.35,2.89,12.57,6.65,1.57,0.08,103.21,386.71,164.51,1566.64,6.59,26.69,62.74,7.27,50.61,77.15,211.26,172.64,75.31,34.71,114.22,29.62,9.93,40.84,2.27,2.5
태광산업(주),003240,2014/12,-7.69,0,0,-0.09,-14.95,-7.32,3.37,-1.52,-0.02,-1.52,-0.02,-1.24,100.03,0.05,1924681.59,-391,98843.54,1884068.53,40469.23,0.8,1,4.05,2.06,2.52,11.08,6.44,1.45,0.1,101.68,397.62,162.29,1560.41,6.52,25.57,62.65,7.81,59.15,83.51,289.91,235.17,65.15,28.82,129.63,19.75,20.49,166.16,3.38,4.05
태광산업(주),003240,2015/12,-0.85,0,0,1.7,-15.33,-8.94,6.24,0.36,1.68,0.3,1.41,-1.42,98.09,1.43,1629629.07,36229,178816.15,1918210.75,41123.37,0.71,0.84,4.6,1.91,2.31,11.19,7.45,1.46,0.11,140.03,425.46,168.3,1698.98,8.24,32.91,83.2,11.56,45.61,85.65,362.84,307.21,100.59,21.17,121.76,16.75,42.34,565.94,6.07,8.52
태광산업(주),003240,2016/12,2.06,565.46,0,0.03,-6.13,-6.61,7.92,2.54,-0.37,1.98,-0.29,-1.84,100.19,0.07,1529711.72,-7397,151452.9,1919026.92,41136.49,0.66,0.78,4.36,1.69,1.97,11.97,7.68,1.33,0.1,113.49,0,0,0,6.11,29.46,97.37,9.32,56.23,83.95,360.01,312.93,65.71,18.11,121.94,19.12,44.1,1712.8,7.08,10.8
태광산업(주),003240,2017/12,7.27,149.29,0,4.71,13.92,-2.36,10.44,5.55,3.76,4.83,3.27,-1.94,93.91,3.05,1742637.94,86632,136807.05,2010979.31,42983.34,0.72,0.87,4.22,1.69,1.93,13.36,7.23,1.32,0.09,199.48,0,0,0,9.78,68.32,212.44,14.04,35.48,81.95,352.71,309.49,31.22,17.1,134.26,22.02,31.91,2141.53,5.76,8.27
태광산업(주),003240,2018/12,15.39,103.14,142.3,11.53,11.82,2.05,13.74,10.09,8.14,9.06,7.31,-2.3,89.92,7.71,1948682.68,209914,202702.39,2246533.57,47714.63,0.72,0.9,3.71,1.55,1.75,13.41,6.9,1.18,0.09,256.13,0,0,0,11.11,107.88,471.35,16.46,27.67,79.22,298.01,265.41,14.79,16.46,139.52,26.23,28.29,4388.12,5.88,8.71
태광산업(주),003240,2019/12,-4.54,-9.53,-69.62,0.36,-6.57,-6.1,13.98,9.77,2.65,7.76,2.1,-1.07,95.27,2.01,1820692.58,63773,146709.66,2255701.9,47877.74,0.65,0.79,3.43,1.29,1.44,12.36,6.81,1.02,0.11,190.01,232.62,43.53,2344.53,8.1,81.68,436.5,12.27,43.62,83.28,523.43,471.53,91.17,12.26,152.85,20.07,37.92,519.34,6.34,9.6
태광산업(주),003240,2020/12,14.41,-75.81,794.21,17.98,-26.22,3.28,9.07,3.2,32.09,1.72,17.23,-1.1,72.54,15.95,1343296.07,570263,117043.57,2661701.46,56131.89,0.45,0.54,2.97,0.98,1.07,11.57,6.3,0.83,0.12,529.2,213.27,32.8,2597.04,20.38,248.14,1613.51,47.84,13.76,85.88,566.71,527.58,73.67,8.38,160.69,16.44,29.62,487.84,4.18,9.82
태광산업(주),003240,2021/12,16.21,537.95,-31.92,11.67,46.95,7.32,17.99,13.9,14.87,9.57,10.24,-0.91,82.19,9.74,1973934.63,388247,215849.08,2980080.92,62455.38,0.58,0.69,3.64,1.34,1.46,16.23,7.29,1.1,0.08,390.12,0,0,0,13.87,146.68,440.39,25.76,21.29,82.53,387.23,350.89,46.36,12.65,147.96,21.17,26,831.43,4.54,8.43
태광산업(주),003240,2022/12,-5.18,0,0,-1.59,9.02,-14.33,0.61,-3.24,-1.09,-2.32,-0.79,-0.74,101.76,0.07,2151923.74,-31165,-137735.26,2957684.82,61492.74,0.6,0.72,3.78,1.4,1.58,12.08,6.4,1.14,0.12,77.8,0,0,0,2.5,23.63,62.01,4.04,106.94,85.65,502.3,431.67,73.77,17.56,165.5,16.75,7.83,366.35,1.12,1.81
태림페이퍼(주),019300,2012/12,1.78,38.87,-22.65,8.15,-8.8,7.89,18.43,10.62,5.34,16.85,8.47,2.16,90.5,58.31,5558.87,297,1112.77,3576.03,628.57,0.81,1.59,1.67,4.65,7.02,13.72,9,1.62,0,258.13,621.85,323.69,1336.5,19.31,41.51,79.75,23.98,33.23,52.77,60.39,40.39,2.88,0,485.4,89.5,25.24,32.4,11.92,14.8
태림페이퍼(주),019300,2013/12,0.42,-69.43,-63.36,3.31,-5.17,8.78,11.07,3.42,2.06,4.87,2.94,1.74,97.65,59.58,5271.36,109,484.33,3680.73,652.69,0.76,1.42,1.64,4.9,7.15,15.53,9.3,1.8,0,174.22,601.09,293.2,1233.82,14.12,28.98,59.42,18.57,41.75,54.29,56.39,39.56,2.38,0,483.26,84.2,25.2,31.15,11.52,15.15
태림페이퍼(주),019300,2014/12,8.9,16.64,9.24,2.13,-6.51,21.08,12.18,4.27,2.41,5.53,3.12,1.66,97.19,60.51,4928.41,119,493.34,3756.18,668.75,0.68,1.3,1.43,4.6,7.02,13.32,8.37,1.58,0,147.73,577.87,280.89,1109.76,13.31,25.56,52.59,20.39,42.31,50.91,48.73,29.72,1.07,0,411.74,96.41,13.19,15.8,6.48,9.92
태림페이퍼(주),019300,2015/12,-22.3,0,0,-31.98,7.45,11.85,6.98,-1.54,-4.94,-2.53,-8.1,1.36,102.43,77.87,5295.35,-276,215.26,2558.37,610.53,0.79,1.64,1.52,4.58,6.83,13.87,7.87,1.54,0,95.76,444.26,182.22,770.9,12.42,21.56,52.55,13.76,67.12,44.57,52.56,38.05,0.43,0,420.27,124.34,10.9,15.08,6.04,6.69
