,회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),이자보상배율,현금흐름,자본,부실
683,(주)도화엔지니어링,2150,2011/12,9.27,-1375422.0,225754894.0,0.0,-1.0,0.0,0
684,(주)도화엔지니어링,2150,2012/12,0.32,-28340280.0,216565148.0,0.0,-1.0,0.0,0
685,(주)도화엔지니어링,2150,2013/12,2.52,19458211.0,218689745.0,0.0,0.0,0.0,0
686,(주)도화엔지니어링,2150,2014/12,0.97,2735679.0,213893102.0,0.0,0.0,0.0,0
687,(주)도화엔지니어링,2150,2015/12,9.07,13833864.0,229922006.0,0.0,0.0,0.0,0
688,(주)도화엔지니어링,2150,2016/12,362.4,9709150.0,226063767.0,0.0,0.0,0.0,0
689,(주)도화엔지니어링,2150,2017/12,79.08,11516088.0,235778390.0,0.0,0.0,0.0,0
690,(주)도화엔지니어링,2150,2018/12,50.02,28701404.0,248740117.0,0.0,0.0,0.0,0
691,(주)도화엔지니어링,2150,2019/12,116.83,39114543.0,252576931.0,0.0,0.0,0.0,0
692,(주)도화엔지니어링,2150,2020/12,99.7,22702662.0,256835712.0,0.0,0.0,0.0,0
693,(주)도화엔지니어링,2150,2021/12,15.74,31511053.0,266928762.0,0.0,0.0,0.0,0
694,(주)도화엔지니어링,2150,2022/12,7.26,22957635.0,267316819.0,0.0,0.0,0.0,0
695,(주)동남합성,23450,2010/12,152.99,-414748.0,43035280.0,0.0,-1.0,0.0,0
696,(주)동남합성,23450,2011/12,5.57,-4105945.0,44259771.0,0.0,-1.0,0.0,0
697,(주)동남합성,23450,2012/12,3.41,4367698.0,47810712.0,0.0,0.0,0.0,0
698,(주)동남합성,23450,2013/12,4030.16,184372.0,49354152.0,0.0,0.0,0.0,0
699,(주)동남합성,23450,2014/12,12.09,4351976.0,50326340.0,0.0,0.0,0.0,0
700,(주)동남합성,23450,2015/12,14.32,4958594.0,53638693.0,0.0,0.0,0.0,0
701,(주)동남합성,23450,2016/12,39.29,9285276.0,66454975.0,0.0,0.0,0.0,0
702,(주)동남합성,23450,2017/12,1.79,8773754.0,51177369.0,0.0,0.0,0.0,0
703,(주)동남합성,23450,2018/12,12.08,16364663.0,61509441.0,0.0,0.0,0.0,0
704,(주)동남합성,23450,2019/12,21.94,2780196.0,74521787.0,0.0,0.0,0.0,0
705,(주)동남합성,23450,2020/12,76.53,-15524422.0,49019199.0,0.0,-1.0,0.0,0
706,(주)동남합성,23450,2021/12,46.85,12545411.0,46260250.0,0.0,0.0,0.0,0
707,(주)동남합성,23450,2022/12,16.46,12891622.0,50026346.0,0.0,0.0,0.0,0
708,(주)동방,4140,2010/12,1.26,-22133788.0,124251599.0,0.0,-1.0,0.0,0
709,(주)동방,4140,2011/12,1.24,13395890.0,123724480.0,0.0,0.0,0.0,0
710,(주)동방,4140,2012/12,1.03,-10053945.0,152827508.0,0.0,-1.0,0.0,0
711,(주)동방,4140,2013/12,0.15,30423376.0,132712719.0,0.0,0.0,0.0,0
712,(주)동방,4140,2014/12,-0.03,27069269.0,115889655.0,-1.0,0.0,0.0,0
713,(주)동방,4140,2015/12,1.46,71516835.0,99257222.0,0.0,0.0,0.0,0
714,(주)동방,4140,2016/12,2.77,27241558.0,149080462.0,0.0,0.0,0.0,0
715,(주)동방,4140,2017/12,1.08,19319207.0,126663426.0,0.0,0.0,0.0,0
716,(주)동방,4140,2018/12,1.02,28512262.0,130187333.0,0.0,0.0,0.0,0
717,(주)동방,4140,2019/12,1.21,29671311.0,115641392.0,0.0,0.0,0.0,0
718,(주)동방,4140,2020/12,1.55,21944122.0,116770066.0,0.0,0.0,0.0,0
719,(주)동방,4140,2021/12,1.91,24651499.0,131456558.0,0.0,0.0,0.0,0
720,(주)동방,4140,2022/12,1.92,49978706.0,130280219.0,0.0,0.0,0.0,0
721,(주)동방아그로,7590,2010/12,14.8,16333732.0,108982014.0,0.0,0.0,0.0,0
722,(주)동방아그로,7590,2011/12,75.46,15180408.0,113040198.0,0.0,0.0,0.0,0
723,(주)동방아그로,7590,2012/12,57.01,1608102.0,114042017.0,0.0,0.0,0.0,0
724,(주)동방아그로,7590,2013/12,39.86,18512469.0,114771461.0,0.0,0.0,0.0,0
725,(주)동방아그로,7590,2014/12,1069.33,9086444.0,120012559.0,0.0,0.0,0.0,0
726,(주)동방아그로,7590,2015/12,229.73,2870533.0,123411599.0,0.0,0.0,0.0,0
727,(주)동방아그로,7590,2016/12,109.99,2236085.0,126736239.0,0.0,0.0,0.0,0
728,(주)동방아그로,7590,2017/12,154.95,9310391.0,129746775.0,0.0,0.0,0.0,0
729,(주)동방아그로,7590,2018/12,127.52,2651985.0,133000418.0,0.0,0.0,0.0,0
730,(주)동방아그로,7590,2019/12,20.22,3796400.0,137148663.0,0.0,0.0,0.0,0
731,(주)동방아그로,7590,2020/12,24.46,6629203.0,141791300.0,0.0,0.0,0.0,0
732,(주)동방아그로,7590,2021/12,105.25,14904839.0,147114820.0,0.0,0.0,0.0,0
733,(주)동방아그로,7590,2022/12,16.01,6503801.0,150823209.0,0.0,0.0,0.0,0
734,(주)동서,26960,2010/12,999999999.0,94006643.0,776532268.0,0.0,0.0,0.0,0
735,(주)동서,26960,2011/12,999999999.0,104843944.0,840902038.0,0.0,0.0,0.0,0
736,(주)동서,26960,2012/12,63452.26,107515708.0,924253092.0,0.0,0.0,0.0,0
737,(주)동서,26960,2013/12,999999999.0,107925349.0,1003776466.0,0.0,0.0,0.0,0
738,(주)동서,26960,2014/12,999999999.0,94691135.0,1074263152.0,0.0,0.0,0.0,0
739,(주)동서,26960,2015/12,57058.87,109312076.0,1140079554.0,0.0,0.0,0.0,0
740,(주)동서,26960,2016/12,999999999.0,106473070.0,1197388709.0,0.0,0.0,0.0,0
741,(주)동서,26960,2017/12,6292.7,111445725.0,1244717364.0,0.0,0.0,0.0,0
742,(주)동서,26960,2018/12,1737.39,95372753.0,1290200662.0,0.0,0.0,0.0,0
743,(주)동서,26960,2019/12,643.0,106779240.0,1351941870.0,0.0,0.0,0.0,0
744,(주)동서,26960,2020/12,1128.52,84004855.0,1397256602.0,0.0,0.0,0.0,0
745,(주)동서,26960,2021/12,795.43,84765950.0,1448607177.0,0.0,0.0,0.0,0
746,(주)동서,26960,2022/12,404.56,86159439.0,1545550259.0,0.0,0.0,0.0,0
747,(주)동성케미컬,102260,2010/12,2.38,-32804439.0,251749057.0,0.0,-1.0,0.0,0
748,(주)동성케미컬,102260,2011/12,1.8,31568109.0,251795849.0,0.0,0.0,0.0,0
749,(주)동성케미컬,102260,2012/12,3.67,-26049080.0,306597596.0,0.0,-1.0,0.0,0
750,(주)동성케미컬,102260,2013/12,3.49,61455811.0,336735442.0,0.0,0.0,0.0,0
751,(주)동성케미컬,102260,2014/12,4.95,62340312.0,378315795.0,0.0,0.0,0.0,0
752,(주)동성케미컬,102260,2015/12,9.13,49657822.0,398501791.0,0.0,0.0,0.0,0
753,(주)동성케미컬,102260,2016/12,10.75,78305380.0,440647223.0,0.0,0.0,0.0,0
754,(주)동성케미컬,102260,2017/12,0.59,47209495.0,417812049.0,0.0,0.0,0.0,0
755,(주)동성케미컬,102260,2018/12,1.09,47656277.0,400668890.0,0.0,0.0,0.0,0
756,(주)동성케미컬,102260,2019/12,6.51,45562486.0,418429062.0,0.0,0.0,0.0,0
757,(주)동성케미컬,102260,2020/12,7.21,122765108.0,427208895.0,0.0,0.0,0.0,0
758,(주)동성케미컬,102260,2021/12,8.45,-16319513.0,457002898.0,0.0,-1.0,0.0,0
759,(주)동성케미컬,102260,2022/12,10.29,53187246.0,489006502.0,0.0,0.0,0.0,0
760,(주)동성화학,5190,2010/12,2.13,1487695.0,49200484.0,0.0,0.0,0.0,0
761,(주)동성화학,5190,2011/12,7.89,8983418.0,53391180.0,0.0,0.0,0.0,0
762,(주)동성화학,5190,2012/12,10.76,9300608.0,59279316.0,0.0,0.0,0.0,0
763,(주)동성화학,5190,2013/12,3.58,1551334.0,75759732.0,0.0,0.0,0.0,0
764,(주)동성화학,5190,2014/12,5.66,4960201.0,77419278.0,0.0,0.0,0.0,0
765,(주)동성화학,5190,2015/12,24.88,16344074.0,91496601.0,0.0,0.0,0.0,0
766,(주)동성화학,5190,2016/12,20.38,26216625.0,111144145.0,0.0,0.0,0.0,0
767,(주)동성화학,5190,2017/12,7.37,7817454.0,110370151.0,0.0,0.0,0.0,0
768,(주)동성화학,5190,2018/12,6.8,10249331.0,112890540.0,0.0,0.0,0.0,0
769,(주)동성화학,5190,2019/12,32.02,30585468.0,123749405.0,0.0,0.0,0.0,0
770,(주)동성화학,5190,2020/12,79.87,34531166.0,140944595.0,0.0,0.0,0.0,0
771,(주)동아지질,28100,2010/12,22.82,26549310.0,122834822.0,0.0,0.0,0.0,0
772,(주)동아지질,28100,2011/12,9.15,-9861587.0,126521972.0,0.0,-1.0,0.0,0
773,(주)동아지질,28100,2012/12,13.09,34932265.0,133630784.0,0.0,0.0,0.0,0
774,(주)동아지질,28100,2013/12,3.14,-2072144.0,132872372.0,0.0,-1.0,0.0,0
775,(주)동아지질,28100,2014/12,1.96,29987755.0,135696999.0,0.0,0.0,0.0,0
776,(주)동아지질,28100,2015/12,3.36,16251926.0,138390042.0,0.0,0.0,0.0,0
777,(주)동아지질,28100,2016/12,15.5,51552442.0,149430348.0,0.0,0.0,0.0,0
778,(주)동아지질,28100,2017/12,21.39,38056321.0,156235444.0,0.0,0.0,0.0,0
779,(주)동아지질,28100,2018/12,31.14,53487076.0,174760987.0,0.0,0.0,0.0,0
780,(주)동아지질,28100,2019/12,16.69,16030066.0,193879989.0,0.0,0.0,0.0,0
781,(주)동아지질,28100,2020/12,1.71,23966828.0,191535750.0,0.0,0.0,0.0,0
782,(주)동아지질,28100,2021/12,4.23,31322997.0,204393025.0,0.0,0.0,0.0,0
783,(주)동아지질,28100,2022/12,-21.39,31443832.0,221639122.0,-1.0,0.0,0.0,0
784,(주)동양,1520,2010/12,-0.32,-191291919.0,177017880.0,-1.0,-1.0,0.0,0
785,(주)동양,1520,2011/12,-0.13,-119428928.0,353679357.0,-1.0,-1.0,0.0,0
786,(주)동양,1520,2012/12,0.34,-3178256.0,234618283.0,0.0,-1.0,0.0,1
787,(주)동양,1520,2013/12,-0.12,195522030.0,-476439948.0,-1.0,0.0,-1.0,1
788,(주)동양,1520,2014/12,0.48,58061659.0,374952922.0,0.0,0.0,0.0,0
789,(주)동양,1520,2015/12,2.07,37567400.0,959976000.0,0.0,0.0,0.0,0
790,(주)동양,1520,2016/12,20.89,-131992217.0,862687591.0,0.0,-1.0,0.0,0
791,(주)동양,1520,2017/12,16.77,-7793063.0,851648583.0,0.0,-1.0,0.0,0
792,(주)동양,1520,2018/12,2.17,23815633.0,834114956.0,0.0,0.0,0.0,0
793,(주)동양,1520,2019/12,-21.49,29688418.0,819145877.0,-1.0,0.0,0.0,0
794,(주)동양,1520,2020/12,-11.86,29915163.0,779586271.0,-1.0,0.0,0.0,0
795,(주)동양,1520,2021/12,4.82,26143462.0,783993332.0,0.0,0.0,0.0,0
796,(주)동양,1520,2022/12,5.13,-27148192.0,783531995.0,0.0,-1.0,0.0,0
797,(주)동양건설산업,5900,2010/12,1.37,-70956988.0,237547115.0,0.0,-1.0,0.0,0
798,(주)동양건설산업,5900,2011/12,-5.29,199061804.0,35057392.0,-1.0,0.0,0.0,0
799,(주)동양건설산업,5900,2012/12,-2.79,33686551.0,41983277.0,-1.0,0.0,0.0,0
800,(주)동양건설산업,5900,2013/12,-3.81,17081441.0,-119517078.0,-1.0,0.0,-1.0,1
801,(주)동양고속,84670,2010/12,42.66,22792138.0,136246330.0,0.0,0.0,0.0,0
802,(주)동양고속,84670,2011/12,0.07,15587388.0,133426848.0,0.0,0.0,0.0,0
803,(주)동양고속,84670,2012/12,2.32,14326969.0,111864261.0,0.0,0.0,0.0,0
804,(주)동양고속,84670,2013/12,2.57,18399184.0,115021355.0,0.0,0.0,0.0,0
805,(주)동양고속,84670,2014/12,6.01,20289584.0,123810245.0,0.0,0.0,0.0,0
806,(주)동양고속,84670,2015/12,5.39,18947043.0,131415651.0,0.0,0.0,0.0,0
807,(주)동양고속,84670,2016/12,7.92,14759919.0,126497870.0,0.0,0.0,0.0,0
808,(주)동양고속,84670,2017/12,2.68,15298821.0,123239558.0,0.0,0.0,0.0,0
809,(주)동양고속,84670,2018/12,2.03,7886099.0,112681255.0,0.0,0.0,0.0,0
810,(주)동양고속,84670,2019/12,7.01,14993374.0,132201487.0,0.0,0.0,0.0,0
811,(주)동양고속,84670,2020/12,-34.37,-24282354.0,107047437.0,-1.0,-1.0,0.0,0
812,(주)동양고속,84670,2021/12,-18.92,-12664159.0,84514491.0,-1.0,-1.0,0.0,0
813,(주)동양고속,84670,2022/12,-5.09,-5004177.0,75242450.0,-1.0,-1.0,0.0,1
814,(주)동원에프앤비,49770,2010/12,5.22,-4996190.0,337559334.0,0.0,-1.0,0.0,0
815,(주)동원에프앤비,49770,2011/12,5.53,14001168.0,385854167.0,0.0,0.0,0.0,0
816,(주)동원에프앤비,49770,2012/12,2.77,74635289.0,397620617.0,0.0,0.0,0.0,0
817,(주)동원에프앤비,49770,2013/12,5.0,121224616.0,427056471.0,0.0,0.0,0.0,0
818,(주)동원에프앤비,49770,2014/12,10.48,100658646.0,478641038.0,0.0,0.0,0.0,0
819,(주)동원에프앤비,49770,2015/12,14.56,88054325.0,522191654.0,0.0,0.0,0.0,0
820,(주)동원에프앤비,49770,2016/12,11.86,104591611.0,560601738.0,0.0,0.0,0.0,0
821,(주)동원에프앤비,49770,2017/12,7.54,49656141.0,593249304.0,0.0,0.0,0.0,0
822,(주)동원에프앤비,49770,2018/12,6.6,26133525.0,632494679.0,0.0,0.0,0.0,0
823,(주)동원에프앤비,49770,2019/12,6.96,134244815.0,681209948.0,0.0,0.0,0.0,0
824,(주)동원에프앤비,49770,2020/12,7.65,156277047.0,746945394.0,0.0,0.0,0.0,0
825,(주)동원에프앤비,49770,2021/12,8.98,159567026.0,798821029.0,0.0,0.0,0.0,0
826,(주)동원에프앤비,49770,2022/12,7.31,127013289.0,883805291.0,0.0,0.0,0.0,0
827,(주)동인기연,111380,2010/12,,,,,,,0
828,(주)동인기연,111380,2011/12,,,,,,,0
829,(주)동인기연,111380,2012/12,,,,,,,0
830,(주)동인기연,111380,2013/12,,,,,,,0
831,(주)동인기연,111380,2014/12,,,,,,,0
832,(주)동인기연,111380,2015/12,,,,,,,0
833,(주)동인기연,111380,2016/12,,,,,,,0
834,(주)동인기연,111380,2017/12,,,,,,,0
835,(주)동인기연,111380,2018/12,,,,,,,0
836,(주)동인기연,111380,2019/12,,,,,,,0
837,(주)동인기연,111380,2020/12,,,,,,,0
838,(주)동인기연,111380,2021/12,,,,,,,0
839,(주)동인기연,111380,2022/12,7.1,26683009.0,51605117.0,0.0,0.0,0.0,0
840,(주)두산,150,2010/12,13.68,235100437.0,3430982937.0,0.0,0.0,0.0,0
841,(주)두산,150,2011/12,6.95,299878131.0,3489048562.0,0.0,0.0,0.0,0
842,(주)두산,150,2012/12,2.8,282780837.0,3203085062.0,0.0,0.0,0.0,0
843,(주)두산,150,2013/12,1.48,383361559.0,9057983430.0,0.0,0.0,0.0,0
844,(주)두산,150,2014/12,1.43,646789842.0,8902340738.0,0.0,0.0,0.0,0
845,(주)두산,150,2015/12,0.38,-17769699.0,8393525638.0,0.0,-1.0,0.0,0
846,(주)두산,150,2016/12,1.57,924981103.0,7900858125.0,0.0,0.0,0.0,0
847,(주)두산,150,2017/12,1.91,677021774.0,7515155843.0,0.0,0.0,0.0,0
848,(주)두산,150,2018/12,2.08,1021890995.0,7048437845.0,0.0,0.0,0.0,0
849,(주)두산,150,2019/12,1.85,784166128.0,6603648312.0,0.0,0.0,0.0,0
850,(주)두산,150,2020/12,0.96,126536368.0,7709528730.0,0.0,0.0,0.0,0
851,(주)두산,150,2021/12,2.56,743214641.0,8497052937.0,0.0,0.0,0.0,0
852,(주)두산,150,2022/12,3.09,533183467.0,10297815766.0,0.0,0.0,0.0,0
853,(주)두올,16740,2010/12,,,,,,,0
854,(주)두올,16740,2011/12,,,,,,,0
855,(주)두올,16740,2012/12,,,,,,,0
856,(주)두올,16740,2013/12,,,,,,,0
857,(주)두올,16740,2014/12,4.87,14033824.0,44206770.0,0.0,0.0,0.0,0
858,(주)두올,16740,2015/12,10.12,9135257.0,88658207.0,0.0,0.0,0.0,0
859,(주)두올,16740,2016/12,8.73,11548160.0,121697537.0,0.0,0.0,0.0,0
860,(주)두올,16740,2017/12,10.6,61328664.0,154246501.0,0.0,0.0,0.0,0
861,(주)두올,16740,2018/12,11.83,38958769.0,163958207.0,0.0,0.0,0.0,0
862,(주)두올,16740,2019/12,11.51,21445743.0,177080036.0,0.0,0.0,0.0,0
863,(주)두올,16740,2020/12,6.38,27198405.0,183419236.0,0.0,0.0,0.0,0
864,(주)두올,16740,2021/12,7.71,27179838.0,197312679.0,0.0,0.0,0.0,0
865,(주)두올,16740,2022/12,3.66,18447104.0,198173170.0,0.0,0.0,0.0,0
866,(주)드림텍,192650,2010/12,66.67,-2175126.0,32695730.0,0.0,-1.0,0.0,0
867,(주)드림텍,192650,2011/12,28.73,9053290.0,52163039.0,0.0,0.0,0.0,0
868,(주)드림텍,192650,2012/12,28.48,37837872.0,87346643.0,0.0,0.0,0.0,0
869,(주)드림텍,192650,2013/12,54.78,50032650.0,126164610.0,0.0,0.0,0.0,0
870,(주)드림텍,192650,2014/12,25.91,48136531.0,119953308.0,0.0,0.0,0.0,0
871,(주)드림텍,192650,2015/12,-6.32,-7144126.0,87028492.0,-1.0,-1.0,0.0,0
872,(주)드림텍,192650,2016/12,1.52,30580209.0,86140337.0,0.0,0.0,0.0,0
873,(주)드림텍,192650,2017/12,10.66,23617144.0,109537915.0,0.0,0.0,0.0,0
874,(주)드림텍,192650,2018/12,14.25,62144487.0,142754228.0,0.0,0.0,0.0,0
875,(주)드림텍,192650,2019/12,8.67,44347484.0,221126798.0,0.0,0.0,0.0,0
876,(주)드림텍,192650,2020/12,5.23,23951300.0,302250970.0,0.0,0.0,0.0,0
877,(주)드림텍,192650,2021/12,26.9,80725551.0,388765720.0,0.0,0.0,0.0,0
878,(주)드림텍,192650,2022/12,16.89,143444441.0,501654718.0,0.0,0.0,0.0,0
879,(주)디비아이엔씨,12030,2010/12,-0.14,-49486839.0,295855615.0,-1.0,-1.0,0.0,0
880,(주)디비아이엔씨,12030,2011/12,0.7,-4092628.0,256540154.0,0.0,-1.0,0.0,0
881,(주)디비아이엔씨,12030,2012/12,1.13,-34206828.0,295936592.0,0.0,-1.0,0.0,1
882,(주)디비아이엔씨,12030,2013/12,1.03,10099470.0,246276986.0,0.0,0.0,0.0,0
883,(주)디비아이엔씨,12030,2014/12,-0.87,27490640.0,110249513.0,-1.0,0.0,0.0,0
884,(주)디비아이엔씨,12030,2015/12,2.07,-13076502.0,165830230.0,0.0,-1.0,0.0,0
885,(주)디비아이엔씨,12030,2016/12,4.72,14350199.0,151547472.0,0.0,0.0,0.0,0
886,(주)디비아이엔씨,12030,2017/12,1.82,7959587.0,139478707.0,0.0,0.0,0.0,0
887,(주)디비아이엔씨,12030,2018/12,0.3,6756873.0,137568033.0,0.0,0.0,0.0,0
888,(주)디비아이엔씨,12030,2019/12,2.69,31005215.0,210991208.0,0.0,0.0,0.0,0
889,(주)디비아이엔씨,12030,2020/12,4.69,18194187.0,313704547.0,0.0,0.0,0.0,0
890,(주)디비아이엔씨,12030,2021/12,4.87,18587525.0,437784123.0,0.0,0.0,0.0,0
891,(주)디비아이엔씨,12030,2022/12,5.66,27104962.0,284983494.0,0.0,0.0,0.0,0
892,(주)디비하이텍,990,2010/12,-3.82,43845614.0,398016157.0,-1.0,0.0,0.0,0
893,(주)디비하이텍,990,2011/12,-0.75,60749180.0,308061688.0,-1.0,0.0,0.0,0
894,(주)디비하이텍,990,2012/12,-0.31,73876619.0,290893335.0,-1.0,0.0,0.0,1
895,(주)디비하이텍,990,2013/12,-0.16,28380938.0,204756748.0,-1.0,0.0,0.0,1
896,(주)디비하이텍,990,2014/12,0.67,48078139.0,120702734.0,0.0,0.0,0.0,0
897,(주)디비하이텍,990,2015/12,2.5,152722221.0,254057491.0,0.0,0.0,0.0,0
898,(주)디비하이텍,990,2016/12,4.41,248312191.0,341917315.0,0.0,0.0,0.0,0
899,(주)디비하이텍,990,2017/12,6.05,183124083.0,455797946.0,0.0,0.0,0.0,0
900,(주)디비하이텍,990,2018/12,6.77,180343534.0,558391531.0,0.0,0.0,0.0,0
901,(주)디비하이텍,990,2019/12,13.44,161078351.0,644650730.0,0.0,0.0,0.0,0
902,(주)디비하이텍,990,2020/12,36.79,309982630.0,794584513.0,0.0,0.0,0.0,0
903,(주)디비하이텍,990,2021/12,121.6,393129115.0,1106049706.0,0.0,0.0,0.0,0
904,(주)디비하이텍,990,2022/12,232.25,730063434.0,1638284078.0,0.0,0.0,0.0,0
905,(주)디아이,3160,2010/12,3.33,-5221385.0,124217599.0,0.0,-1.0,0.0,0
906,(주)디아이,3160,2011/12,-2.08,-3709206.0,108768187.0,-1.0,-1.0,0.0,0
907,(주)디아이,3160,2012/12,0.33,-2595342.0,107479365.0,0.0,-1.0,0.0,1
908,(주)디아이,3160,2013/12,2.66,24673696.0,113967596.0,0.0,0.0,0.0,0
909,(주)디아이,3160,2014/12,4.91,14730444.0,117062535.0,0.0,0.0,0.0,0
910,(주)디아이,3160,2015/12,1.21,-3160118.0,115513648.0,0.0,-1.0,0.0,0
911,(주)디아이,3160,2016/12,4.43,11491572.0,114536969.0,0.0,0.0,0.0,0
912,(주)디아이,3160,2017/12,11.05,6161318.0,131839923.0,0.0,0.0,0.0,0
913,(주)디아이,3160,2018/12,25.81,9181020.0,142294522.0,0.0,0.0,0.0,0
914,(주)디아이,3160,2019/12,-6.16,-13009196.0,140408322.0,-1.0,-1.0,0.0,0
915,(주)디아이,3160,2020/12,4.46,10844585.0,136488940.0,0.0,0.0,0.0,0
916,(주)디아이,3160,2021/12,13.1,-8022787.0,152058573.0,0.0,-1.0,0.0,0
917,(주)디아이,3160,2022/12,5.13,16725798.0,163379236.0,0.0,0.0,0.0,0
918,(주)디아이씨,92200,2010/12,3.78,15413317.0,154981319.0,0.0,0.0,0.0,0
919,(주)디아이씨,92200,2011/12,1.92,5088916.0,165754026.0,0.0,0.0,0.0,0
920,(주)디아이씨,92200,2012/12,1.24,4651019.0,163108965.0,0.0,0.0,0.0,0
921,(주)디아이씨,92200,2013/12,1.37,45464978.0,169658588.0,0.0,0.0,0.0,0
922,(주)디아이씨,92200,2014/12,1.18,20456055.0,168619500.0,0.0,0.0,0.0,0
923,(주)디아이씨,92200,2015/12,2.96,38200095.0,175553624.0,0.0,0.0,0.0,0
924,(주)디아이씨,92200,2016/12,2.4,21265707.0,203346322.0,0.0,0.0,0.0,0
925,(주)디아이씨,92200,2017/12,1.66,27844240.0,200083324.0,0.0,0.0,0.0,0
926,(주)디아이씨,92200,2018/12,1.03,33394836.0,186564484.0,0.0,0.0,0.0,0
927,(주)디아이씨,92200,2019/12,-1.44,67831019.0,186127731.0,-1.0,0.0,0.0,0
928,(주)디아이씨,92200,2020/12,-3.75,123094862.0,70642455.0,-1.0,0.0,0.0,0
929,(주)디아이씨,92200,2021/12,2.22,37892055.0,132520163.0,0.0,0.0,0.0,0
930,(주)디아이씨,92200,2022/12,2.24,13768836.0,143552472.0,0.0,0.0,0.0,0
931,(주)디알비동일,4840,2010/12,3.55,10657356.0,198107914.0,0.0,0.0,0.0,0
932,(주)디알비동일,4840,2011/12,5.06,34167874.0,227018423.0,0.0,0.0,0.0,0
933,(주)디알비동일,4840,2012/12,4.56,37223602.0,148109150.0,0.0,0.0,0.0,0
934,(주)디알비동일,4840,2013/12,5.73,19106141.0,289457378.0,0.0,0.0,0.0,0
935,(주)디알비동일,4840,2014/12,11.34,35553806.0,334281638.0,0.0,0.0,0.0,0
936,(주)디알비동일,4840,2015/12,15.4,63485497.0,385118945.0,0.0,0.0,0.0,0
937,(주)디알비동일,4840,2016/12,17.13,62343702.0,430409334.0,0.0,0.0,0.0,0
938,(주)디알비동일,4840,2017/12,8.41,22109975.0,437067864.0,0.0,0.0,0.0,0
939,(주)디알비동일,4840,2018/12,5.88,27836869.0,446280829.0,0.0,0.0,0.0,0
940,(주)디알비동일,4840,2019/12,5.3,41831904.0,461521620.0,0.0,0.0,0.0,0
941,(주)디알비동일,4840,2020/12,4.59,51978782.0,463615282.0,0.0,0.0,0.0,0
942,(주)디알비동일,4840,2021/12,0.12,-48338768.0,475555752.0,0.0,-1.0,0.0,0
943,(주)디알비동일,4840,2022/12,1.23,-11637695.0,479768685.0,0.0,-1.0,0.0,0
944,(주)디에스단석,17860,2010/12,,,,,,,0
945,(주)디에스단석,17860,2011/12,,,,,,,0
946,(주)디에스단석,17860,2012/12,,,,,,,0
947,(주)디에스단석,17860,2013/12,,,,,,,0
948,(주)디에스단석,17860,2014/12,,,,,,,0
949,(주)디에스단석,17860,2015/12,,,,,,,0
950,(주)디에스단석,17860,2016/12,,,,,,,0
951,(주)디에스단석,17860,2017/12,,,,,,,0
952,(주)디에스단석,17860,2018/12,,,,,,,0
953,(주)디에스단석,17860,2019/12,,,,,,,0
954,(주)디에스단석,17860,2020/12,,,,,,,0
955,(주)디에스단석,17860,2021/12,,,,,,,0
956,(주)디에스단석,17860,2022/12,4.77,510264.0,139743428.0,0.0,0.0,0.0,0
957,(주)디엔오토모티브,7340,2010/12,7.75,47460073.0,454713953.0,0.0,0.0,0.0,0
958,(주)디엔오토모티브,7340,2011/12,11.5,3212672.0,505621072.0,0.0,0.0,0.0,0
959,(주)디엔오토모티브,7340,2012/12,9.63,63110756.0,559489146.0,0.0,0.0,0.0,0
960,(주)디엔오토모티브,7340,2013/12,32.32,49053882.0,598059815.0,0.0,0.0,0.0,0
961,(주)디엔오토모티브,7340,2014/12,13.72,59545217.0,650252406.0,0.0,0.0,0.0,0
962,(주)디엔오토모티브,7340,2015/12,25.19,114660742.0,725445757.0,0.0,0.0,0.0,0
963,(주)디엔오토모티브,7340,2016/12,27.06,136105489.0,790469916.0,0.0,0.0,0.0,0
964,(주)디엔오토모티브,7340,2017/12,24.64,79757790.0,512792557.0,0.0,0.0,0.0,0
965,(주)디엔오토모티브,7340,2018/12,20.28,74155011.0,563528621.0,0.0,0.0,0.0,0
966,(주)디엔오토모티브,7340,2019/12,24.35,90547902.0,626101165.0,0.0,0.0,0.0,0
967,(주)디엔오토모티브,7340,2020/12,24.95,105541543.0,654677184.0,0.0,0.0,0.0,0
968,(주)디엔오토모티브,7340,2021/12,18.33,40896237.0,713972881.0,0.0,0.0,0.0,0
969,(주)디엔오토모티브,7340,2022/12,3.68,152952368.0,1131508560.0,0.0,0.0,0.0,0
970,(주)락앤락,115390,2010/12,162.63,-9547338.0,394138904.0,0.0,-1.0,0.0,0
971,(주)락앤락,115390,2011/12,24.25,17466962.0,562713525.0,0.0,0.0,0.0,0
972,(주)락앤락,115390,2012/12,16.18,82673896.0,584973243.0,0.0,0.0,0.0,0
973,(주)락앤락,115390,2013/12,18.54,32601362.0,615273092.0,0.0,0.0,0.0,0
974,(주)락앤락,115390,2014/12,8.08,64583093.0,630370241.0,0.0,0.0,0.0,0
975,(주)락앤락,115390,2015/12,20.88,72209303.0,639929674.0,0.0,0.0,0.0,0
976,(주)락앤락,115390,2016/12,67.97,82986642.0,671990812.0,0.0,0.0,0.0,0
977,(주)락앤락,115390,2017/12,92.93,35103679.0,638898688.0,0.0,0.0,0.0,0
